% K_lin=8.035300  p_cw=[-2.695200 31.026600 -64.676800]  p_ccw=[2.343300 4.917800 -23.132900]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]
        3.0054969000         0.4547596709         2.9670727500         1.4833219594         0.0177149486         3.7881152978
        3.0104725000         0.4554556052         2.9674447618         1.4807696325         0.0355780908         3.7216279736
        3.0155647000         0.4561675602         2.9678253889         1.4833219594         0.0406818457         3.7881152978
        3.0204352000         0.4568482456         2.9681893472         1.4858742862         0.0662006203         3.8546026220
        3.0254317000         0.4575462625         2.9685626219         1.4782173056         0.0713043752         3.6551406494
        3.0304656000         0.4582492192         2.9689385887         1.4807696325         0.0942712724         3.7216279736
        3.0354587000         0.4589461954         2.9693114070         1.4782173056         0.1070306597         3.6551406494
        3.0404105000         0.4596371278         2.9696810417         1.4884266131         0.1223419244         3.9210899463
        3.0458041000         0.4603893887         2.9700835416         1.4782173056         0.1376531892         3.6551406494
        3.0503967000         0.4610296715         2.9704261731         1.4858742862         0.1529644539         3.8546026220
        3.0556391000         0.4617602536         2.9708171774         1.4705603251         0.1606200863         3.4556786767
        3.0604498000         0.4624303983         2.9711758843         1.5037405742         0.1886907384         4.3200138916
        3.0656213000         0.4631505091         2.9715613879         1.4705603251         0.1912426158         3.4556786767
        3.0704173000         0.4638180598         2.9719188017         1.4935312668         0.2193132679         4.0540645947
        3.0755762000         0.4645358284         2.9723031538         1.4731126519         0.2244170228         3.5221660009
        3.0804386000         0.4652120651         2.9726653150         1.4935312668         0.2499357974         4.0540645947
        3.0854657000         0.4659109220         2.9730396400         1.4782173056         0.2550395523         3.6551406494
        3.0904310000         0.4666009025         2.9734092599         1.4782173056         0.2677989396         3.6551406494
        3.0955121000         0.4673066807         2.9737873935         1.4756649788         0.2882139593         3.5886533251
        3.1004346000         0.4679901450         2.9741536210         1.4858742862         0.3009733466         3.8546026220
        3.1054907000         0.4686918678         2.9745296822         1.4680079982         0.3111808564         3.3891913525
        3.1104365000         0.4693779963         2.9748974355         1.4884266131         0.3315958761         3.9210899463
        3.1154215000         0.4700692763         2.9752679991         1.4807696325         0.3494590183         3.7216279736
        3.1204345000         0.4707641484         2.9756405380         1.4807696325         0.3596665281         3.7216279736
        3.1254791000         0.4714631061         2.9760153177         1.4833219594         0.3724259154         3.7881152978
        3.1304075000         0.4721456778         2.9763813600         1.4807696325         0.3902890576         3.7216279736
        3.1354521000         0.4728440498         2.9767559254         1.4731126519         0.4081521998         3.5221660009
        3.1404073000         0.4735297563         2.9771237470         1.4833219594         0.4158078322         3.7881152978
        3.1454985000         0.4742339838         2.9775015541         1.4654556714         0.4285672195         3.3227040282
        3.1504308000         0.4749159426         2.9778674633         1.4858742862         0.4540859941         3.8546026220
        3.1554441000         0.4756088086         2.9782392743         1.4756649788         0.4566378716         3.5886533251
        3.1604193000         0.4762961175         2.9786081523         1.4756649788         0.4745010138         3.5886533251
        3.1654839000         0.4769954779         2.9789835487         1.4960835936         0.4974679109         4.1205519189
        3.1704981000         0.4776875812         2.9793550997         1.4731126519         0.4974679109         3.5221660009
        3.1754530000         0.4783712084         2.9797221491         1.4807696325         0.5255385629         3.7216279736
        3.1804340000         0.4790581445         2.9800910240         1.4680079982         0.5331941953         3.3891913525
        3.1854556000         0.4797503829         2.9804627958         1.4807696325         0.5536092150         3.7216279736
        3.1904531000         0.4804390028         2.9808326736         1.4731126519         0.5612648474         3.5221660009
        3.1954621000         0.4811289101         2.9812032924         1.4680079982         0.5689204797         3.3891913525
        3.2004184000         0.4818112658         2.9815699031         1.4731126519         0.5867836220         3.5221660009
        3.2054758000         0.4825072393         2.9819438802         1.4807696325         0.6071986416         3.7216279736
        3.2104314000         0.4831889082         2.9823102198         1.4756649788         0.6148542740         3.5886533251
        3.2154525000         0.4838792884         2.9826812902         1.4731126519         0.6276136613         3.5221660009
        3.2204123000         0.4845609446         2.9830477203         1.4680079982         0.6429249261         3.3891913525
        3.2254944000         0.4852591041         2.9834230721         1.4858742862         0.6607880683         3.8546026220
        3.2304326000         0.4859371990         2.9837876852         1.4731126519         0.6684437007         3.5221660009
        3.2354566000         0.4866267756         2.9841585213         1.4756649788         0.6837549654         3.5886533251
        3.2404392000         0.4873103704         2.9845261894         1.4782173056         0.6914105978         3.6551406494
        3.2454627000         0.4879992743         2.9848967625         1.4705603251         0.7118256175         3.4556786767
        3.2504200000         0.4886788020         2.9852623404         1.4705603251         0.7296887597         3.4556786767
        3.2554633000         0.4893698141         2.9856341463         1.4884266131         0.7501037793         3.9210899463
        3.2604326000         0.4900503867         2.9860003839         1.4654556714         0.7552075343         3.3227040282
        3.2654236000         0.4907336307         2.9863681077         1.4680079982         0.7628631666         3.3891913525
        3.2704985000         0.4914280508         2.9867418967         1.4756649788         0.7807263088         3.5886533251
        3.2754388000         0.4921037532         2.9871056587         1.4680079982         0.7909338187         3.3891913525
        3.2804188000         0.4927845855         2.9874722308         1.4756649788         0.8113488384         3.5886533251
        3.2854152000         0.4934673568         2.9878398957         1.4833219594         0.8317638580         3.7881152978
        3.2904473000         0.4941546995         2.9882100715         1.4756649788         0.8394194904         3.5886533251
        3.2954477000         0.4948374063         2.9885777996         1.4756649788         0.8598345101         3.5886533251
        3.3004557000         0.4955208448         2.9889459708         1.4782173056         0.8598345101         3.6551406494
        3.3054370000         0.4962003354         2.9893120638         1.4731126519         0.8802495297         3.5221660009
        3.3104071000         0.4968779954         2.9896772188         1.4858742862         0.9032164269         3.8546026220
        3.3154295000         0.4975624788         2.9900460995         1.4807696325         0.9083201818         3.7216279736
        3.3204551000         0.4982470883         2.9904150974         1.4731126519         0.9261833240         3.5221660009
        3.3254840000         0.4989318365         2.9907842193         1.4756649788         0.9363908338         3.5886533251
        3.3304670000         0.4996100278         2.9911498552         1.4833219594         0.9517020986         3.7881152978
        3.3354160000         0.5002832887         2.9915128807         1.4654556714         0.9568058535         3.3227040282
        3.3404365000         0.5009659675         2.9918810332         1.4858742862         0.9874283830         3.8546026220
        3.3454536000         0.5016478727         2.9922488174         1.4782173056         0.9950840154         3.6551406494
        3.3504334000         0.5023244002         2.9926137495         1.4680079982         1.0027396478         3.3891913525
        3.3554289000         0.5030027518         2.9929797140         1.4858742862         1.0257065449         3.8546026220
        3.3604859000         0.5036891391         2.9933500630         1.4782173056         1.0461215646         3.6551406494
        3.3654658000         0.5043647511         2.9937146465         1.4705603251         1.0435696871         3.4556786767
        3.3704640000         0.5050425354         2.9940804507         1.4884266131         1.0741922166         3.9210899463
        3.3754365000         0.5057165258         2.9944442553         1.4731126519         1.0767440941         3.5221660009
        3.3804954000         0.5064019105         2.9948142595         1.4782173056         1.0971591138         3.6551406494
        3.3854960000         0.5070790824         2.9951798787         1.4731126519         1.1022628687         3.5221660009
        3.3904684000         0.5077521253         2.9955433165         1.4782173056         1.1226778884         3.6551406494
        3.3955166000         0.5084351113         2.9959121725         1.4909789399         1.1430929080         3.9875772705
        3.4004064000         0.5090963620         2.9962693370         1.4782173056         1.1456447855         3.6551406494
        3.4054368000         0.5097763128         2.9966366503         1.4833219594         1.1660598052         3.7881152978
        3.4105016000         0.5104605918         2.9970063510         1.4756649788         1.1737154375         3.5886533251
        3.4155046000         0.5111362041         2.9973714180         1.5037405742         1.1992342121         4.3200138916
        3.4204877000         0.5118088153         2.9977349113         1.4782173056         1.2043379670         3.6551406494
        3.4255026000         0.5124854022         2.9981006015         1.4884266131         1.2273048642         3.9210899463
        3.4304980000         0.5131590421         2.9984647471         1.4782173056         1.2375123740         3.6551406494
        3.4355004000         0.5138333093         2.9988292799         1.4858742862         1.2579273937         3.8546026220
        3.4404570000         0.5145010903         2.9991903535         1.4884266131         1.2655830261         3.9210899463
        3.4454980000         0.5151799223         2.9995574510         1.4756649788         1.2757905359         3.5886533251
        3.4503977000         0.5158394169         2.9999141381         1.4731126519         1.2987574330         3.5221660009
        3.4554307000         0.5165165354         3.0002804050         1.4884266131         1.3089649429         3.9210899463
        3.4604957000         0.5171976332         3.0006488736         1.4807696325         1.3166205752         3.7216279736
        3.4654301000         0.5178608541         3.0010077183         1.4833219594         1.3344837175         3.7881152978
        3.4703991000         0.5185284112         3.0013689563         1.4960835936         1.3600024920         4.1205519189
        3.4754601000         0.5192080032         3.0017367555         1.4680079982         1.3625543695         3.3891913525
        3.4804590000         0.5198789343         3.0020999156         1.4909789399         1.3855212666         3.9875772705
        3.4854929000         0.5205542390         3.0024654913         1.4833219594         1.4033844088         3.7881152978
        3.4904069000         0.5212131450         3.0028222365         1.4858742862         1.4135919187         3.8546026220
        3.4954183000         0.5218847914         3.0031859270         1.4782173056         1.4237994285         3.6551406494
        3.5004917000         0.5225644177         3.0035539877         1.4909789399         1.4493182031         3.9875772705
        3.5054918000         0.5232339002         3.0039166028         1.4960835936         1.4595257129         4.1205519189
        3.5104279000         0.5238944969         3.0042744520         1.4782173056         1.4646294679         3.6551406494
        3.5154865000         0.5245711609         3.0046410532         1.4807696325         1.4850444875         3.7216279736
        3.5205076000         0.5252424812         3.0050048076         1.4858742862         1.5029076297         3.8546026220
        3.5254518000         0.5259032007         3.0053628649         1.4756649788         1.5105632621         3.5886533251
        3.5304339000         0.5265686641         3.0057235402         1.4833219594         1.5309782818         3.7881152978
        3.5354933000         0.5272441225         3.0060896810         1.4909789399         1.5488414240         3.9875772705
        3.5404991000         0.5279120973         3.0064518132         1.4807696325         1.5616008113         3.7216279736
        3.5455174000         0.5285814125         3.0068147199         1.4833219594         1.5743601986         3.7881152978
        3.5504381000         0.5292373913         3.0071704420         1.4807696325         1.5896714634         3.7216279736
        3.5554965000         0.5299113974         3.0075359879         1.4807696325         1.6024308506         3.7216279736
        3.5604617000         0.5305726596         3.0078946694         1.4909789399         1.6253977478         3.9875772705
        3.5654596000         0.5312379509         3.0082555837         1.4833219594         1.6279496252         3.7881152978
        3.5711012000         0.5319885344         3.0086628250         1.4705603251         1.6381571351         3.4556786767
        3.5762025000         0.5326668743         3.0090309213         1.4807696325         1.6585721547         3.7216279736
        3.5811247000         0.5333210743         3.0093859651         1.4782173056         1.6687796646         3.6551406494
        3.5854245000         0.5338922915         3.0096960104         1.4731126519         1.6942984392         3.5221660009
        3.5908055000         0.5346068002         3.0100838807         1.4884266131         1.7019540715         3.9210899463
        3.5954387000         0.5352217072         3.0104177263         1.4782173056         1.7172653363         3.6551406494
        3.6004439000         0.5358856667         3.0107782490         1.4782173056         1.7325766011         3.6551406494
        3.6054158000         0.5365448808         3.0111362419         1.4782173056         1.7453359884         3.6551406494
        3.6104704000         0.5372147245         3.0115000551         1.4858742862         1.7606472531         3.8546026220
        3.6154552000         0.5378749865         3.0118587114         1.4782173056         1.7759585179         3.6551406494
        3.6204266000         0.5385331451         3.0122162719         1.4833219594         1.7836141502         3.7881152978
        3.6254725000         0.5392008309         3.0125790558         1.4782173056         1.8014772924         3.6551406494
        3.6304657000         0.5398612099         3.0129379167         1.4833219594         1.8193404347         3.7881152978
        3.6354560000         0.5405208734         3.0132964358         1.4705603251         1.8193404347         3.4556786767
        3.6404389000         0.5411792275         3.0136542899         1.4731126519         1.8320998220         3.5221660009
        3.6454448000         0.5418402864         3.0140136613         1.4858742862         1.8601704740         3.8546026220
        3.6504748000         0.5425041905         3.0143746268         1.4884266131         1.8703779838         3.9210899463
        3.6554256000         0.5431573104         3.0147297753         1.4782173056         1.8831373711         3.6551406494
        3.6604204000         0.5438159019         3.0150879457         1.4807696325         1.8958967584         3.7216279736
        3.6654654000         0.5444807728         3.0154495786         1.4833219594         1.9137599006         3.7881152978
        3.6704178000         0.5451331075         3.0158044392         1.4833219594         1.9239674105         3.7881152978
        3.6754355000         0.5457937071         3.0161638427         1.4884266131         1.9469343076         3.9210899463
        3.6804347000         0.5464515340         3.0165217845         1.4756649788         1.9545899400         3.5886533251
        3.6854636000         0.5471129290         3.0168817150         1.4756649788         1.9622455724         3.5886533251
        3.6904100000         0.5477631406         3.0172356057         1.4884266131         1.9826605920         3.9210899463
        3.6954772000         0.5484288887         3.0175979997         1.4705603251         1.9903162244         3.4556786767
        3.7005006000         0.5490885392         3.0179571219         1.4909789399         2.0158349990         3.9875772705
        3.7054933000         0.5497438196         3.0183139116         1.4833219594         2.0209387539         3.7881152978
        3.7104842000         0.5503985258         3.0186704351         1.4858742862         2.0464575285         3.8546026220
        3.7154734000         0.5510526709         3.0190266994         1.4833219594         2.0592169158         3.7881152978
        3.7204379000         0.5517032416         3.0193810630         1.4858742862         2.0719763031         3.8546026220
        3.7255388000         0.5523713372         3.0197450202         1.4782173056         2.0872875679         3.6551406494
        3.7304201000         0.5530103385         3.0200931730         1.4909789399         2.1051507101         3.9875772705
        3.7354594000         0.5536696822         3.0204524555         1.4731126519         2.1077025875         3.5221660009
        3.7404334000         0.5543201418         3.0208069433         1.4909789399         2.1332213621         3.9875772705
        3.7454325000         0.5549735429         3.0211630804         1.4884266131         2.1408769945         3.9210899463
        3.7504584000         0.5556301018         3.0215209854         1.4705603251         2.1510845043         3.4556786767
        3.7555066000         0.5562892253         3.0218803355         1.4833219594         2.1714995240         3.7881152978
        3.7604128000         0.5569294732         3.0222294401         1.4782173056         2.1868107888         3.6551406494
        3.7654712000         0.5575892366         3.0225892323         1.4884266131         2.2072258084         3.9210899463
        3.7704329000         0.5582360454         3.0229420060         1.4807696325         2.2097776859         3.7216279736
        3.7754742000         0.5588928836         3.0233002963         1.4833219594         2.2301927056         3.7881152978
        3.7804376000         0.5595392298         3.0236529094         1.4782173056         2.2378483379         3.6551406494
        3.7854841000         0.5601960487         3.0240112824         1.4884266131         2.2608152351         3.9210899463
        3.7904304000         0.5608394847         3.0243623991         1.4807696325         2.2761264998         3.7216279736
        3.7954254000         0.5614889121         3.0247168310         1.4858742862         2.2914377646         3.8546026220
        3.8004369000         0.5621401375         3.0250722904         1.4807696325         2.3016452744         3.7216279736
        3.8054338000         0.5627891188         3.0254265709         1.4884266131         2.3195084166         3.9210899463
        3.8104832000         0.5634445664         3.0257844281         1.4960835936         2.3399234363         4.1205519189
        3.8154952000         0.5640948087         3.0261394896         1.4756649788         2.3424753138         3.5886533251
        3.8204245000         0.5647339808         3.0264885513         1.4909789399         2.3730978433         3.9875772705
        3.8254355000         0.5653833996         3.0268432547         1.4833219594         2.3807534756         3.7881152978
        3.8304895000         0.5660380364         3.0272008546         1.4884266131         2.3935128629         3.9210899463
        3.8354342000         0.5666781705         3.0275505777         1.4858742862         2.4062722502         3.8546026220
        3.8404261000         0.5673240682         3.0279034951         1.4884266131         2.4241353924         3.9210899463
        3.8455633000         0.5679884020         3.0282665336         1.4807696325         2.4343429023         3.7216279736
        3.8504437000         0.5686191843         3.0286112819         1.4807696325         2.4471022896         3.7216279736
        3.8554561000         0.5692666795         3.0289652098         1.4960835936         2.4751729416         4.1205519189
        3.8604388000         0.5699099883         3.0293168949         1.4858742862         2.4879323289         3.8546026220
        3.8654276000         0.5705537348         3.0296688647         1.4935312668         2.4981398388         4.0540645947
        3.8704209000         0.5711977113         3.0300210057         1.4909789399         2.5160029810         3.9875772705
        3.8754512000         0.5718461042         3.0303756076         1.4833219594         2.5287623683         3.7881152978
        3.8804333000         0.5724879323         3.0307266648         1.4884266131         2.5389698781         3.9210899463
        3.8854893000         0.5731389223         3.0310827794         1.4884266131         2.5593848978         3.9210899463
        3.8904359000         0.5737754766         3.0314310421         1.5088452279         2.5849036724         4.4529885401
        3.8954877000         0.5744252110         3.0317865617         1.4858742862         2.5849036724         3.8546026220
        3.9004392000         0.5750616943         3.0321348756         1.4782173056         2.6104224470         3.6551406494
        3.9054459000         0.5757049195         3.0324869243         1.5037405742         2.6282855892         4.3200138916
        3.9103917000         0.5763399712         3.0328345440         1.4858742862         2.6333893441         3.8546026220
        3.9153872000         0.5769810513         3.0331855087         1.5037405742         2.6614599961         4.3200138916
        3.9212582000         0.5777340315         3.0335977918         1.4884266131         2.6716675060         3.9210899463
        3.9254217000         0.5782677199         3.0338900428         1.4909789399         2.6869787707         3.9875772705
        3.9304776000         0.5789154661         3.0342447946         1.4909789399         2.6971862806         3.9875772705
        3.9354955000         0.5795579827         3.0345967280         1.5037405742         2.7227050552         4.3200138916
        3.9404335000         0.5801899170         3.0349429095         1.4935312668         2.7380163199         4.0540645947
        3.9454776000         0.5808350690         3.0352963772         1.4909789399         2.7482238297         3.9875772705
        3.9505029000         0.5814774538         3.0356483745         1.4935312668         2.7660869720         4.0540645947
        3.9554826000         0.5821136521         3.0359970267         1.4986359205         2.7813982367         4.1870392432
        3.9604226000         0.5827444265         3.0363427507         1.4909789399         2.7992613789         3.9875772705
        3.9654795000         0.5833897641         3.0366965021         1.4935312668         2.8094688888         4.0540645947
        3.9704488000         0.5840235640         3.0370439738         1.4986359205         2.8349876633         4.1870392432
        3.9754619000         0.5846625897         3.0373943554         1.4935312668         2.8400914183         4.0540645947
        3.9804644000         0.5852999029         3.0377438430         1.5037405742         2.8681620703         4.3200138916
        3.9854198000         0.5859308592         3.0380898889         1.4986359205         2.8732658252         4.1870392432
        3.9904849000         0.5865754164         3.0384434397         1.4935312668         2.8911289674         4.0540645947
        3.9954640000         0.5872086678         3.0387908339         1.4986359205         2.9089921097         4.1870392432
        4.0004377000         0.5878408739         3.0391376989         1.4960835936         2.9243033744         4.1205519189
        4.0054698000         0.5884801379         3.0394884814         1.5088452279         2.9421665166         4.4529885401
        4.0104196000         0.5891085881         3.0398333741         1.5037405742         2.9651334138         4.3200138916
        4.0154635000         0.5897486194         3.0401846676         1.4909789399         2.9727890461         3.9875772705
        4.0204178000         0.5903769207         3.0405295670         1.5011882474         2.9855484334         4.2535265674
        4.0254738000         0.5910177509         3.0408813892         1.4935312668         3.0059634531         4.0540645947
        4.0304464000         0.5916476469         3.0412272528         1.5113975548         3.0212747179         4.5194758643
        4.0354737000         0.5922841049         3.0415767643         1.4858742862         3.0314822277         3.8546026220
        4.0404335000         0.5929116554         3.0419214283         1.5011882474         3.0493453699         4.2535265674
        4.0454194000         0.5935421456         3.0422677509         1.5011882474         3.0748641445         4.2535265674
        4.0504746000         0.5941810274         3.0426187280         1.5011882474         3.0876235318         4.2535265674
        4.0557937000         0.5948528567         3.0429878542         1.4986359205         3.1029347965         4.1870392432
        4.0604462000         0.5954401506         3.0433105749         1.4935312668         3.1207979388         4.0540645947
        4.0654684000         0.5960737555         3.0436587867         1.5062929011         3.1361092035         4.3865012159
        4.0704789000         0.5967055146         3.0440060287         1.4986359205         3.1514204683         4.1870392432
        4.0755673000         0.5973467176         3.0443585069         1.5037405742         3.1616279781         4.3200138916
        4.0804425000         0.5979606967         3.0446960627         1.5011882474         3.1922505076         4.2535265674
        4.0855048000         0.5985978680         3.0450464136         1.4960835936         3.1973542625         4.1205519189
        4.0904613000         0.5992213559         3.0453892845         1.5088452279         3.2254249146         4.4529885401
        4.0954651000         0.5998504253         3.0457352688         1.5062929011         3.2381843019         4.3865012159
        4.1004378000         0.6004752178         3.0460789445         1.4909789399         3.2483918117         3.9875772705
        4.1054370000         0.6011029705         3.0464242925         1.5113975548         3.2688068314         4.5194758643
        4.1104086000         0.6017268899         3.0467675752         1.5011882474         3.2917737285         4.2535265674
        4.1154331000         0.6023570752         3.0471143496         1.5011882474         3.2968774834         4.2535265674
        4.1204475000         0.6029856197         3.0474602653         1.5037405742         3.3172925031         4.3200138916
        4.1254659000         0.6036142910         3.0478062950         1.4986359205         3.3377075228         4.1870392432
        4.1304869000         0.6042429126         3.0481523416         1.5062929011         3.3479150326         4.3865012159
        4.1354901000         0.6048689318         3.0484969996         1.5062929011         3.3785375621         4.3865012159
        4.1404437000         0.6054883769         3.0488380813         1.5113975548         3.3861931945         4.5194758643
        4.1454322000         0.6061118157         3.0491814055         1.5113975548         3.4040563367         4.5194758643
        4.1504118000         0.6067337710         3.0495239561         1.5088452279         3.4193676015         4.4529885401
        4.1554570000         0.6073635413         3.0498708551         1.5139498816         3.4423344986         4.5859631885
        4.1604022000         0.6079804588         3.0502107175         1.5037405742         3.4525420084         4.3200138916
        4.1654562000         0.6086105701         3.0505578925         1.5113975548         3.4729570281         4.5194758643
        4.1706163000         0.6092535137         3.0509121837         1.5037405742         3.4882682929         4.3200138916
        4.1754553000         0.6098560850         3.0512442700         1.5165022085         3.5061314351         4.6524505128
        4.1804493000         0.6104775880         3.0515868326         1.5139498816         3.5239945773         4.5859631885
        4.1854930000         0.6111048948         3.0519326381         1.5037405742         3.5367539646         4.3200138916
        4.1904173000         0.6117169813         3.0522700961         1.5062929011         3.5597208617         4.3865012159
        4.1954568000         0.6123430081         3.0526152832         1.5241591891         3.5826877588         4.8519124854
        4.2004779000         0.6129663676         3.0529590434         1.5113975548         3.5979990236         4.5194758643
        4.2054303000         0.6135808246         3.0532979370         1.5267115159         3.6133102883         4.9183998097
        4.2105046000         0.6142100208         3.0536450039         1.5037405742         3.6337253080         4.3200138916
        4.2154876000         0.6148275165         3.0539856600         1.5216068622         3.6490365728         4.7854251612
        4.2205123000         0.6154497982         3.0543289998         1.5062929011         3.6617959601         4.3865012159
        4.2255076000         0.6160680588         3.0546701643         1.5139498816         3.6822109797         4.5859631885
        4.2304811000         0.6166832445         3.0550096748         1.5113975548         3.7000741219         4.5194758643
        4.2354464000         0.6172970404         3.0553484608         1.5037405742         3.7153853867         4.3200138916
        4.2404154000         0.6179109178         3.0556873343         1.5216068622         3.7383522838         4.7854251612
        4.2454434000         0.6185317009         3.0560300632         1.5216068622         3.7613191810         4.7854251612
        4.2504431000         0.6191486074         3.0563706949         1.5088452279         3.7664229359         4.4529885401
        4.2555176000         0.6197743529         3.0567162511         1.5113975548         3.7944935879         4.5194758643
        4.2604463000         0.6203817426         3.0570517130         1.5267115159         3.8174604851         4.9183998097
        4.2655190000         0.6210064898         3.0573968049         1.5241591891         3.8251161174         4.8519124854
        4.2704539000         0.6216138874         3.0577323558         1.4986359205         3.8404273822         4.1870392432
        4.2754294000         0.6222259040         3.0580705006         1.5216068622         3.8684980342         4.7854251612
        4.2806172000         0.6228636300         3.0584228951         1.5113975548         3.8838092990         4.5194758643
        4.2854369000         0.6234557356         3.0587501220         1.5139498816         3.8940168088         4.5859631885
        4.2904182000         0.6240673184         3.0590881546         1.5088452279         3.9144318285         4.4529885401
        4.2953994000         0.6246785068         3.0594260116         1.5139498816         3.9297430933         4.5859631885
        4.3004462000         0.6252973543         3.0597681455         1.5113975548         3.9501581129         4.5194758643
        4.3055196000         0.6259190675         3.0601119075         1.5241591891         3.9680212551         4.8519124854
        4.3105031000         0.6265293769         3.0604494067         1.4986359205         3.9782287650         4.1870392432
        4.3153998000         0.6271286824         3.0607808618         1.5113975548         4.0011956621         4.5194758643
        4.3204429000         0.6277455178         3.0611220548         1.5113975548         4.0139550494         4.5194758643
        4.3254620000         0.6283590267         3.0614614505         1.5216068622         4.0445775789         4.7854251612
        4.3304147000         0.6289640363         3.0617961863         1.5088452279         4.0496813338         4.4529885401
        4.3354667000         0.6295807839         3.0621374592         1.5113975548         4.0803038633         4.5194758643
        4.3404363000         0.6301870853         3.0624729940         1.5190545354         4.0905113732         4.7189378370
        4.3454314000         0.6307961108         3.0628100784         1.5190545354         4.1134782703         4.7189378370
        4.3504108000         0.6314028356         3.0631459313         1.5113975548         4.1185820252         4.5194758643
        4.3555109000         0.6320238668         3.0634897470         1.5113975548         4.1492045547         4.5194758643
        4.3604698000         0.6326273154         3.0638238707         1.5062929011         4.1619639420         4.3865012159
        4.3655152000         0.6332408963         3.0641636470         1.5267115159         4.1798270842         4.9183998097
        4.3705247000         0.6338497177         3.0645008301         1.5139498816         4.2002421039         4.5859631885
        4.3754876000         0.6344524887         3.0648347039         1.5165022085         4.2155533687         4.6524505128
        4.3804481000         0.6350545830         3.0651682442         1.5062929011         4.2283127560         4.3865012159
        4.3854312000         0.6356590321         3.0655031307         1.5190545354         4.2487277756         4.7189378370
        4.3904429000         0.6362665576         3.0658397636         1.5165022085         4.2691427953         4.6524505128
        4.3954876000         0.6368776852         3.0661784349         1.5088452279         4.2844540601         4.4529885401
        4.4004810000         0.6374822043         3.0665134859         1.5165022085         4.3048690797         4.6524505128
        4.4054847000         0.6380875770         3.0668490519         1.5165022085         4.3201803445         4.6524505128
        4.4104426000         0.6386870197         3.0671813721         1.5394731502         4.3456991191         5.2508364308
        4.4154567000         0.6392928635         3.0675172826         1.5088452279         4.3533547515         4.4529885401
        4.4204109000         0.6398910801         3.0678490055         1.5216068622         4.3788735260         4.7854251612
        4.4254575000         0.6405000556         3.0681867364         1.5165022085         4.3941847908         4.6524505128
        4.4305016000         0.6411083272         3.0685241193         1.5318161696         4.4171516879         5.0513744581
        4.4354357000         0.6417029444         3.0688539696         1.5165022085         4.4401185851         4.6524505128
        4.4404106000         0.6423020883         3.0691863719         1.5241591891         4.4554298498         4.8519124854
        4.4454571000         0.6429094544         3.0695233779         1.5139498816         4.4681892371         4.5859631885
        4.4504101000         0.6435051746         3.0698539631         1.5369208233         4.4911561342         5.1843491066
        4.4554589000         0.6441120162         3.0701907617         1.5139498816         4.5115711539         4.5859631885
        4.4604416000         0.6447105157         3.0705229718         1.5241591891         4.5268824187         4.8519124854
        4.4654576000         0.6453126161         3.0708572222         1.5318161696         4.5498493158         5.0513744581
        4.4704106000         0.6459067612         3.0711870970         1.5369208233         4.5753680904         5.1843491066
        4.4754533000         0.6465112648         3.0715227646         1.5190545354         4.5906793551         4.7189378370
        4.4810051000         0.6471763285         3.0718921084         1.5318161696         4.6110943748         5.0513744581
        4.4854460000         0.6477079605         3.0721873873         1.5113975548         4.6213018847         4.5194758643
        4.4904604000         0.6483078689         3.0725206272         1.5369208233         4.6468206592         5.1843491066
        4.4954911000         0.6489093231         3.0728547675         1.5241591891         4.6672356789         4.8519124854
        4.5004504000         0.6495018444         3.0731839857         1.5267115159         4.6876506986         4.9183998097
        4.5054223000         0.6500954755         3.0735138610         1.5292638428         4.7004100859         4.9848871339
        4.5104229000         0.6506921332         3.0738454591         1.5420254771         4.7284807379         5.3173237550
        4.5154140000         0.6512872572         3.0741762456         1.5241591891         4.7463438801         4.8519124854
        4.5204346000         0.6518854947         3.0745088039         1.5318161696         4.7718626547         5.0513744581
        4.5254884000         0.6524872788         3.0748433753         1.5343684965         4.7846220420         5.1178617823
        4.5304084000         0.6530727356         3.0751689093         1.5394731502         4.8152445715         5.2508364308
        4.5354668000         0.6536742546         3.0755034157         1.5292638428         4.8254520814         4.9848871339
        4.5404645000         0.6542681502         3.0758337237         1.5267115159         4.8509708560         4.9183998097
        4.5454294000         0.6548577489         3.0761616820         1.5445778039         4.8688339982         5.3838110793
        4.5505080000         0.6554604376         3.0764969632         1.5241591891         4.8918008953         4.8519124854
        4.5554190000         0.6560428402         3.0768209988         1.5496824576         4.9147677924         5.5167857277
        4.5604162000         0.6566350647         3.0771505392         1.5216068622         4.9351828121         4.7854251612
        4.5654617000         0.6572326028         3.0774830775         1.5394731502         4.9504940769         5.2508364308
        4.5704201000         0.6578194234         3.0778096915         1.5394731502         4.9836684838         5.2508364308
        4.5754590000         0.6584153623         3.0781414214         1.5343684965         4.9938759937         5.1178617823
        4.5804362000         0.6590035991         3.0784689043         1.5292638428         5.0066353810         4.9848871339
        4.5854179000         0.6595919644         3.0787964987         1.5522347845         5.0040835035         5.5832730519
        4.5904281000         0.6601832883         3.0791257809         1.5318161696         5.0117391359         5.0513744581
        4.5954640000         0.6607772335         3.0794565635         1.5394731502         5.0066353810         5.2508364308
        4.6004236000         0.6613617754         3.0797821491         1.5292638428         5.0015316260         4.9848871339
        4.6054177000         0.6619499780         3.0801098137         1.5318161696         5.0040835035         5.0513744581
        4.6105275000         0.6625513861         3.0804448760         1.5369208233         1.1124703785         5.1843491066
        4.6154601000         0.6631315334         3.0807681331         1.5267115159         1.1048147461         4.9183998097
