% Motor Sine Wave Linearization Verification
% Amplitude    = 2.5000 [V]
% Period       = 40.0000 [sec]
% Frequency    = 0.025000 [Hz]
% Cycles       = 3
% Duration     = 120.0000 [sec]
% K_lin        = 8.333100 [(rad/s)/V]
% K_gimbal     = 26.049690 [(rad/s)/V]
% Vg_offset    = 1.336844 [V]
% p_cw         = [-3.862900, 39.921500, -80.250500]
% p_ccw        = [3.553400, 1.935700, -22.689000]

Time[s]              Vcmd_ref[V]          Vc[V]                Vg_raw[V]            Pot[V]               Omega[rad/s]         Omega_target[rad/s]
        0.2500086000         0.0981529140         2.7767861411         1.3812288851         3.2407361793         1.1562145683         0.8179180477
        0.2550144000         0.1001171409         2.7776725716         1.3684672508         3.2279767920         0.8237779472         0.8342861467
        0.2600094000         0.1020770682         2.7785573896         1.3786765582         3.2381843019         1.0897272441         0.8506184173
        0.2650132000         0.1040403855         2.7794440667         1.3710195777         3.2381843019         0.8902652714         0.8669789365
        0.2700048000         0.1059988519         2.7803288812         1.3837812120         3.2585993215         1.2227018925         0.8832990328
        0.2750117000         0.1079632558         2.7812167078         1.3735719045         3.2509436892         0.9567525956         0.8996686070
        0.2800045000         0.1099220612         2.7821023332         1.3812288851         3.2560474441         1.1562145683         0.9159915285
        0.2850099000         0.1118857421         2.7829904930         1.3786765582         3.2611511990         1.0897272441         0.9323550775
        0.2900047000         0.1138451955         2.7838770708         1.3735719045         3.2585993215         0.9567525956         0.9486833987
        0.2950121000         0.1158095215         2.7847661843         1.3786765582         3.2688068314         1.0897272441         0.9650523239
        0.3000081000         0.1177693041         2.7856535721         1.3863335388         3.2815662187         1.2891892168         0.9813833880
        0.3050074000         0.1197303086         2.7865418442         1.3710195777         3.2764624638         0.8902652714         0.9977246344
        0.3565333000         0.1399371215         2.7957142596         1.3684672508         3.3121887482         0.8237779472         1.1661100272
        0.3582806000         0.1406222035         2.7960258586         1.3710195777         3.3121887482         0.8902652714         1.1718188843
        0.3598230000         0.1412269395         2.7963009474         1.3735719045         3.3147406256         0.9567525956         1.1768582097
        0.3609840000         0.1416821327         2.7965080317         1.3659149240         3.3121887482         0.7572906229         1.1806513804
        0.3622092000         0.1421624918         2.7967265845         1.3761242314         3.3198443806         1.0232399198         1.1846542600
        0.3633184000         0.1425973666         2.7969244603         1.3710195777         3.3172925031         0.8902652714         1.1882781155
        0.3644999000         0.1430605827         2.7971352501         1.3761242314         3.3249481355         1.0232399198         1.1921381419
        0.3655426000         0.1434693772         2.7973212905         1.3786765582         3.3249481355         1.0897272441         1.1955446669
        0.3667239000         0.1439325056         2.7975320757         1.3710195777         3.3223962580         0.8902652714         1.1994039624
        0.3677926000         0.1443514850         2.7977227833         1.3735719045         3.3223962580         0.9567525956         1.2028953593
        0.3690636000         0.1448497699         2.7979496085         1.3684672508         3.3172925031         0.8237779472         1.2070476175
        0.3702000000         0.1452952811         2.7981524290         1.3659149240         3.3198443806         0.7572906229         1.2107601072
        0.3712849000         0.1457205981         2.7983460721         1.3735719045         3.3249481355         0.9567525956         1.2143043162
        0.3750083000         0.1471802629         2.7990107653         1.3837812120         3.3223962580         1.2227018925         1.2264678486
        0.3800053000         0.1491391311         2.7999030759         1.3863335388         3.3377075228         1.2891892168         1.2427912932
        0.3850080000         0.1511001417         2.8007966994         1.3735719045         3.3300518904         0.9567525956         1.2591325906
        0.3900060000         0.1530592168         2.8016897780         1.3837812120         3.3402594002         1.2227018925         1.2754577591
        0.3950072000         0.1550194517         2.8025837229         1.3837812120         3.3504669101         1.2227018925         1.2917925930
        0.4000058000         0.1569785720         2.8034774973         1.3837812120         3.3504669101         1.2227018925         1.3081181382
        0.4050074000         0.1589387712         2.8043721022         1.3888858657         3.3606744199         1.3556765410         1.3244526743
        0.4100035000         0.1608967169         2.8052660170         1.3812288851         3.3581225424         1.1562145683         1.3407684320
        0.4150052000         0.1628567580         2.8061612273         1.3888858657         3.3632262974         1.3556765410         1.3571016504
        0.4200032000         0.1648152488         2.8070560688         1.3786765582         3.3683300523         1.0897272441         1.3734219496
        0.4250046000         0.1667749701         2.8079518122         1.3735719045         3.3657781748         0.9567525956         1.3897525037
        0.4300050000         0.1687341968         2.8088476695         1.3837812120         3.3785375621         1.2227018925         1.4060789351
        0.4350047000         0.1706930450         2.8097436942         1.3786765582         3.3785375621         1.0897272441         1.4224022136
        0.4400026000         0.1726510829         2.8106396886         1.3812288851         3.3836413170         1.1562145683         1.4387187386
        0.4450046000         0.1746106204         2.8115367104         1.3888858657         3.3887450720         1.3556765410         1.4550477610
        0.4500030000         0.1765686400         2.8124333787         1.3863335388         3.3989525818         1.2891892168         1.4713641338
        0.4550048000         0.1785278825         2.8133309489         1.3888858657         3.3989525818         1.3556765410         1.4876906974
        0.4600041000         0.1804860356         2.8142283620         1.3812288851         3.4040563367         1.1562145683         1.5040081830
        0.4650084000         0.1824460356         2.8151269646         1.3812288851         3.4066082142         1.1562145683         1.5203410595
        0.4700075000         0.1844038865         2.8160249246         1.3812288851         3.4117119691         1.1562145683         1.5366560264
        0.4750127000         0.1863640124         2.8169242717         1.3863335388         3.4142638465         1.2891892168         1.5529899519
        0.4800051000         0.1883190109         2.8178216092         1.3914381925         3.4270232338         1.4221638652         1.5692811497
        0.4850102000         0.1902788664         2.8187215202         1.3888858657         3.4270232338         1.3556765410         1.5856128213
        0.4900034000         0.1922339450         2.8196195814         1.3837812120         3.4270232338         1.2227018925         1.6019046867
        0.4950049000         0.1941921548         2.8205194255         1.3914381925         3.4499901310         1.4221638652         1.6182226454
        0.5000043000         0.1961494227         2.8214191816         1.3965428462         3.4499901310         1.5551385137         1.6345327545
        0.5050072000         0.1981079398         2.8223198575         1.3939905194         3.4550938859         1.4886511894         1.6508532729
        0.5100040000         0.2000639467         2.8232197245         1.3914381925         3.4525420084         1.4221638652         1.6671528742
        0.5150058000         0.2020217874         2.8241207812         1.3888858657         3.4601976408         1.3556765410         1.6834677569
        0.5200043000         0.2039782119         2.8250215323         1.3863335388         3.4678532732         1.2891892168         1.6997708375
        0.5250049000         0.2059353325         2.8259229507         1.3863335388         3.4653013957         1.2891892168         1.7160797190
        0.5300041000         0.2078917781         2.8268244052         1.3939905194         3.4780607830         1.4886511894         1.7323829761
        0.5350040000         0.2098483695         2.8277262742         1.3914381925         3.4831645379         1.4221638652         1.7486874475
        0.5400031000         0.2118045183         2.8286282869         1.3888858657         3.4806126605         1.3556765410         1.7649882318
        0.5450038000         0.2137611626         2.8295308763         1.3914381925         3.4933720478         1.4221638652         1.7812931444
        0.5501932000         0.2157915009         2.8304678288         1.3914381925         3.4984758027         1.4221638652         1.7982121561
        0.5550039000         0.2176735458         2.8313366831         1.4016475000         3.5137870674         1.6881131621         1.8138954243
        0.5600524000         0.2196484892         2.8322487721         1.3990951731         3.5112351900         1.6216258379         1.8303528257
        0.5650058000         0.2215860959         2.8331439641         1.3965428462         3.5163389449         1.5551385137         1.8464990957
        0.5700085000         0.2235428509         2.8340483515         1.4041998268         3.5290983322         1.7546004863         1.8628049310
        0.5750108000         0.2254993115         2.8349529534         1.4041998268         3.5342020871         1.7546004863         1.8791083124
        0.5800115000         0.2274550071         2.8358575523         1.4067521537         3.5418577195         1.8210878106         1.8954053194
        0.5850105000         0.2294098976         2.8367621298         1.4067521537         3.5444095970         1.8210878106         1.9116956173
        0.5900040000         0.2313624960         2.8376659973         1.4118568074         3.5571689842         1.9540624590         1.9279668155
        0.5950023000         0.2333168289         2.8385710189         1.3965428462         3.5520652293         1.5551385137         1.9442524665
        0.6000044000         0.2352725035         2.8394770142         1.4067521537         3.5648246166         1.8210878106         1.9605492989
        0.6050031000         0.2372267038         2.8403826787         1.4016475000         3.5648246166         1.6881131621         1.9768338450
        0.6100038000         0.2391815395         2.8412889906         1.4016475000         3.5724802490         1.6881131621         1.9931236871
        0.6150024000         0.2411354069         2.8421952066         1.4041998268         3.5852396363         1.7546004863         2.0094054594
        0.6200034000         0.2430900637         2.8431021422         1.4041998268         3.5903433912         1.7546004863         2.0256938094
        0.6250025000         0.2450438278         2.8440090174         1.4093044805         3.5979990236         1.8875751348         2.0419747218
        0.6300038000         0.2469983006         2.8449165759         1.4093044805         3.6056546560         1.8875751348         2.0582615391
        0.6350029000         0.2489517614         2.8458240190         1.4041998268         3.6056546560         1.7546004863         2.0745399226
        0.6400094000         0.2509079599         2.8467330894         1.4093044805         3.6286215531         1.8875751348         2.0908411203
        0.6450042000         0.2528594322         2.8476403185         1.4144091342         3.6286215531         2.0205497832         2.1071029342
        0.6500084000         0.2548144210         2.8485495383         1.4118568074         3.6362771855         1.9540624590         2.1233940515
        0.6550045000         0.2567660883         2.8494575692         1.4041998268         3.6388290629         1.7546004863         2.1396574904
        0.6600113000         0.2587217768         2.8503678278         1.4195137880         3.6592440826         2.1535244317         2.1559544382
        0.6650055000         0.2606723842         2.8512760780         1.4118568074         3.6592440826         1.9540624590         2.1722090451
        0.6700090000         0.2626264631         2.8521863017         1.4169614611         3.6720034699         2.0870371075         2.1884925800
        0.6750074000         0.2645783883         2.8530958797         1.4271707685         3.6771072248         2.3529864044         2.2047581676
        0.6800076000         0.2665308532         2.8540060670         1.4067521537         3.6822109797         1.8210878106         2.2210282527
        0.6850040000         0.2684816700         2.8549158438         1.4169614611         3.6898666121         2.0870371075         2.2372846045
        0.6900074000         0.2704350543         2.8558271767         1.4093044805         3.6924184896         1.8875751348         2.2535623507
        0.6950030000         0.2723852266         2.8567373697         1.4067521537         3.7026259994         1.8210878106         2.2698133320
        0.7000038000         0.2743372610         2.8576487909         1.4169614611         3.7153853867         2.0870371075         2.2860798294
        0.7050033000         0.2762886187         2.8585602558         1.4220661148         3.7306966515         2.2200117559         2.3023406881
        0.7100038000         0.2782401962         2.8594721835         1.4144091342         3.7306966515         2.0205497832         2.3186033790
        0.7150022000         0.2801907826         2.8603840082         1.4093044805         3.7332485289         1.8875751348         2.3348578106
        0.7200026000         0.2821419767         2.8612964777         1.4144091342         3.7460079162         2.0205497832         2.3511173059
        0.7250032000         0.2840930747         2.8622092635         1.4118568074         3.7485597937         1.9540624590         2.3673760008
        0.7300038000         0.2860439974         2.8631223288         1.4246184417         3.7689748133         2.2864990802         2.3836332351
        0.7350026000         0.2879940416         2.8640353446         1.4067521537         3.7638710584         1.8210878106         2.3998831477
        0.7400039000         0.2899448832         2.8649490961         1.4144091342         3.7766304457         2.0205497832         2.4161397063
        0.7450022000         0.2918943759         2.8658625782         1.4144091342         3.7868379556         2.0205497832         2.4323850237
        0.7500037000         0.2938449366         2.8667769238         1.4093044805         3.7868379556         1.8875751348         2.4486392408
        0.7550024000         0.2957942240         2.8676910357         1.4144091342         3.7944935879         2.0205497832         2.4648828483
        0.7600038000         0.2977443819         2.8686059195         1.4169614611         3.8174604851         2.0870371075         2.4811337086
        0.7650023000         0.2996932253         2.8695205506         1.4195137880         3.8174604851         2.1535244317         2.4973736160
        0.7700036000         0.3016429756         2.8704359717         1.4093044805         3.8251161174         1.8875751348         2.5136210797
        0.7750027000         0.3035916821         2.8713512675         1.4118568074         3.8276679949         1.9540624590         2.5298598460
        0.7800036000         0.3055409030         2.8722671701         1.4195137880         3.8429792597         2.1535244317         2.5461028985
        0.7850029000         0.3074893118         2.8731830565         1.4195137880         3.8557386469         2.1535244317         2.5623391838
        0.7900038000         0.3094381544         2.8740995128         1.4144091342         3.8506348920         2.0205497832         2.5785790845
        0.7950032000         0.3113862217         2.8750159706         1.4144091342         3.8659461568         2.0205497832         2.5948125237
        0.8000037000         0.3133345254         2.8759329064         1.4348277491         3.8736017892         2.5524483771         2.6110479339
        0.8050023000         0.3152818957         2.8768497696         1.4195137880         3.8838092990         2.1535244317         2.6272755653
        0.8100038000         0.3172302013         2.8777674405         1.4220661148         3.8914649314         2.2200117559         2.6435109902
        0.8150028000         0.3191773373         2.8786849283         1.4195137880         3.8991205638         2.1535244317         2.6597366693
        0.8200034000         0.3211248996         2.8796029850         1.4195137880         3.9042243187         2.1535244317         2.6759659010
        0.8250028000         0.3230717965         2.8805210964         1.4169614611         3.9118799510         2.0870371075         2.6921895876
        0.8300040000         0.3250191951         2.8814398133         1.4297230954         3.9322949707         2.4194737286         2.7084174543
        0.8350022000         0.3269652250         2.8823582535         1.4271707685         3.9348468482         2.3529864044         2.7246339166
        0.8400037000         0.3289123381         2.8832775745         1.4271707685         3.9450543580         2.3529864044         2.7408594045
        0.8450023000         0.3308581193         2.8841966365         1.4373800759         3.9578137453         2.6189357013         2.7570737942
        0.8500018000         0.3328040469         2.8851161378         1.4322754222         3.9705731326         2.4859610528         2.7732894031
        0.8550032000         0.3347505086         2.8860362623         1.4271707685         3.9731250101         2.3529864044         2.7895094632
        0.8600017000         0.3366956352         2.8869561265         1.4271707685         3.9807806424         2.3529864044         2.8057183981
        0.8650145000         0.3386461182         2.8878788965         1.4348277491         3.9935400297         2.5524483771         2.8219719674
        0.8700031000         0.3405869764         2.8887974841         1.4195137880         3.9960919072         2.1535244317         2.8381453332
        0.8750026000         0.3425318656         2.8897183510         1.4373800759         4.0165069269         2.6189357013         2.8543522892
        0.8800018000         0.3444764268         2.8906394351         1.4322754222         4.0190588043         2.4859610528         2.8705565124
        0.8850018000         0.3464210868         2.8915609388         1.4322754222         4.0343700691         2.4859610528         2.8867615581
        0.8900031000         0.3483660385         2.8924829541         1.4348277491         4.0369219465         2.5524483771         2.9029690358
        0.8950014000         0.3503096088         2.8934046880         1.4322754222         4.0496813338         2.4859610528         2.9191650015
        0.9000024000         0.3522540129         2.8943271913         1.4271707685         4.0522332113         2.3529864044         2.9353679150
        0.9050027000         0.3541979275         2.8952498369         1.4450370565         4.0649925986         2.8183976740         2.9515667496
        0.9100023000         0.3561413515         2.8961726242         1.4373800759         4.0777519859         2.6189357013         2.9677614960
        0.9150020000         0.3580845947         2.8970957007         1.4297230954         4.0956151281         2.4194737286         2.9839547359
        0.9200027000         0.3600280056         2.8980192325         1.4348277491         4.0981670056         2.5524483771         3.0001493736
        0.9250025000         0.3619708447         2.8989428683         1.4348277491         4.1032707605         2.5524483771         3.0163392460
        0.9300017000         0.3639132274         2.8998666633         1.4144091342         4.1083745154         2.0205497832         3.0325253155
        0.9350022000         0.3658558907         2.9007909684         1.4271707685         4.1185820252         2.3529864044         3.0487137232
        0.9400026000         0.3677982895         2.9017155246         1.4348277491         4.1338932900         2.5524483771         3.0648999263
        0.9450029000         0.3697404225         2.9026403316         1.4322754222         4.1441007998         2.4859610528         3.0810839148
        0.9500039000         0.3716825992         2.9035655374         1.4424847297         4.1594120646         2.7519103497         3.0972682678
        0.9550026000         0.3736236536         2.9044905864         1.4373800759         4.1619639420         2.6189357013         3.1134432675
        0.9600026000         0.3755649822         2.9054161445         1.4424847297         4.1798270842         2.7519103497         3.1296205534
        0.9650014000         0.3775056134         2.9063417488         1.4271707685         4.1772752068         2.3529864044         3.1457920271
        0.9700025000         0.3794469046         2.9072680472         1.4450370565         4.2002421039         2.8183976740         3.1619690005
        0.9750020000         0.3813873406         2.9081943170         1.4373800759         4.2078977363         2.6189357013         3.1781388480
        0.9800026000         0.3833279683         2.9091210584         1.4424847297         4.2206571236         2.7519103497         3.1943102925
        0.9850024000         0.3852680491         2.9100479189         1.4373800759         4.2334165109         2.6189357013         3.2104771795
        0.9900036000         0.3872084353         2.9109753062         1.4450370565         4.2410721433         2.8183976740         3.2266466124
        0.9950025000         0.3891476904         2.9119025339         1.4475893834         4.2512796531         2.8848849982         3.2428066192
        1.0000050000         0.3910881019         2.9128306962         1.4322754222         4.2589352855         2.4859610528         3.2589762621
        1.0050028000         0.3930264492         2.9137582527         1.4322754222         4.2640390404         2.4859610528         3.2751287037
        1.0100032000         0.3949655624         2.9146865580         1.4373800759         4.2767984277         2.6189357013         3.2912875282
        1.0150024000         0.3969039667         2.9156149064         1.4348277491         4.2819021826         2.5524483771         3.3074404451
        1.0200027000         0.3988425527         2.9165437247         1.4424847297         4.2997653248         2.7519103497         3.3235948759
        1.0250026000         0.4007807376         2.9174727342         1.4348277491         4.3023172023         2.5524483771         3.3397459644
        1.0300025000         0.4027186752         2.9184020089         1.4526940371         4.3252840994         3.0178596466         3.3558949927
        1.0350029000         0.4046565583         2.9193316416         1.4373800759         4.3252840994         2.6189357013         3.3720435657
        1.0400093000         0.4065965165         2.9202626549         1.4399324028         4.3329397318         2.6854230255         3.3882094313
        1.0450040000         0.4085316904         2.9211917567         1.4424847297         4.3533547515         2.7519103497         3.4043354292
        1.0500026000         0.4104681236         2.9221218480         1.4475893834         4.3533547515         2.8848849982         3.4204719206
        1.0550031000         0.4124050396         2.9230525567         1.4526940371         4.3814254035         3.0178596466         3.4366124357
        1.0600022000         0.4143411591         2.9239832686         1.4526940371         4.3865291584         3.0178596466         3.4527463126
        1.0650015000         0.4162771004         2.9249142812         1.4552463639         4.3916329133         3.0843469709         3.4688787057
        1.0700017000         0.4182131336         2.9258457245         1.4450370565         4.4043923006         2.8183976740         3.4850118632
        1.0750012000         0.4201486377         2.9267773005         1.4552463639         4.4171516879         3.0843469709         3.5011406128
        1.0800056000         0.4220857793         2.9277100526         1.4399324028         4.4273591978         2.6854230255         3.5172830077
        1.0850053000         0.4240208412         2.9286421913         1.4680079982         4.4528779724         3.4167835920         3.5334080717
        1.0900034000         0.4259550224         2.9295742937         1.4475893834         4.4528779724         2.8848849982         3.5495257971
        1.0950014000         0.4278889024         2.9305066394         1.4526940371         4.4630854822         3.0178596466         3.5656410122
        1.1000017000         0.4298234083         2.9314396758         1.4680079982         4.4911561342         3.4167835920         3.5817614441
        1.1050014000         0.4317574171         2.9323728617         1.4552463639         4.4962598892         3.0843469709         3.5978777323
        1.1100032000         0.4336919717         2.9333067011         1.4577986908         4.5090192765         3.1508342951         3.6139985693
        1.1150030000         0.4356254852         2.9342404281         1.4680079982         4.5268824187         3.4167835920         3.6301107308
        1.1200019000         0.4375583820         2.9351742476         1.4603510177         4.5345380510         3.2173216193         3.6462177535
        1.1250013000         0.4394912024         2.9361084211         1.4654556714         4.5524011933         3.3502962678         3.6623241387
        1.1300009000         0.4414238290         2.9370428921         1.4552463639         4.5549530707         3.0843469709         3.6784289095
        1.1350020000         0.4433567631         2.9379779036         1.4654556714         4.5728162129         3.3502962678         3.6945362425
        1.1400040000         0.4452897713         2.9389133434         1.4552463639         4.5830237228         3.0843469709         3.7106441935
        1.1450046000         0.4472219638         2.9398487809         1.4603510177         4.6008868650         3.2173216193         3.7267453464
        1.1500024000         0.4491527986         2.9407839538         1.4705603251         4.6110943748         3.4832709162         3.7428351862
        1.1550020000         0.4510840519         2.9417197224         1.4680079982         4.6264056396         3.4167835920         3.7589285130
        1.1600021000         0.4530152201         2.9426558433         1.4680079982         4.6417169043         3.4167835920         3.7750211305
        1.1650098000         0.4549490435         2.9435936463         1.4680079982         4.6544762916         3.4167835920         3.7911358743
        1.1700037000         0.4568772574         2.9445291229         1.4654556714         4.6646838015         3.3502962678         3.8072038737
        1.1750020000         0.4588068887         2.9454656815         1.4705603251         4.6902025760         3.4832709162         3.8232836843
        1.1800052000         0.4607381285         2.9464034162         1.4731126519         4.6953063310         3.5497582405         3.8393768983
        1.1850029000         0.4626669611         2.9473403774         1.4629033445         4.7029619633         3.2838089436         3.8554500536
        1.1900021000         0.4645960874         2.9482778770         1.4705603251         4.7233769830         3.4832709162         3.8715256560
        1.1950019000         0.4665251587         2.9492157462         1.4680079982         4.7361363703         3.4167835920         3.8876007999
        1.2000025000         0.4684542508         2.9501540221         1.4705603251         4.7463438801         3.4832709162         3.9036761175
        1.2050024000         0.4703827839         2.9510924233         1.4680079982         4.7667588998         3.4167835920         3.9197467768
        1.2100026000         0.4723111426         2.9520311370         1.4705603251         4.7769664097         3.4832709162         3.9358159823
        1.2150021000         0.4742389400         2.9529699753         1.4731126519         4.7973814293         3.5497582405         3.9518805107
        1.2200026000         0.4761668304         2.9539092571         1.4603510177         4.7999333068         3.2173216193         3.9679458144
        1.2250022000         0.4780940801         2.9548486253         1.4680079982         4.8203483265         3.4167835920         3.9840057792
        1.2300023000         0.4800212277         2.9557883427         1.4705603251         4.8356595912         3.4832709162         4.0000648926
        1.2350021000         0.4819479636         2.9567282588         1.4756649788         4.8509708560         3.6162455647         4.0161205751
        1.2400042000         0.4838752883         2.9576688620         1.4654556714         4.8560746109         3.3502962678         4.0321811647
        1.2450128000         0.4858048181         2.9586109428         1.4782173056         4.8841452629         3.6827328889         4.0482601301
        1.2500019000         0.4877265368         2.9595496093         1.4654556714         4.8943527728         3.3502962678         4.0642740041
        1.2550018000         0.4896521150         2.9604905614         1.4858742862         4.9122159150         3.8821948616         4.0803200393
        1.2600024000         0.4915776606         2.9614318991         1.4680079982         4.9224234248         3.4167835920         4.0963658037
        1.2650116000         0.4935062137         2.9623751098         1.4629033445         4.9300790572         3.2838089436         4.1124366295
        1.2700039000         0.4954279563         2.9633153911         1.4833219594         4.9581497092         3.8157075374         4.1284507024
        1.2750019000         0.4973515878         2.9642569987         1.4680079982         4.9632534642         3.4167835920         4.1444805164
        1.2800031000         0.4992761441         2.9651994618         1.4705603251         4.9760128515         3.4832709162         4.1605180366
        1.2850130000         0.5012037394         2.9661438176         1.4833219594         4.9913241162         3.8157075374         4.1765808811
        1.2900021000         0.5031230233         2.9670845042         1.4603510177         4.9964278711         3.2173216193         4.1925744658
        1.2950021000         0.5050461904         2.9680274977         1.4858742862         5.0066353810         3.8821948616         4.2086004092
        1.3000026000         0.5069692382         2.9689708371         1.4731126519         5.0066353810         3.5497582405         4.2246253588
        1.3050186000         0.5088979326         2.9699173532         1.4705603251         5.0066353810         3.4832709162         4.2406973621
        1.3100022000         0.5108138561         2.9708580058         1.4858742862         5.0142910133         3.8821948616         4.2566629439
        1.3150021000         0.5127357314         2.9718019854         1.4731126519         5.0066353810         3.5497582405         4.2726781234
        1.3200020000         0.5146572905         2.9727462156         1.4731126519         5.0091872584         3.5497582405         4.2886906675
        1.3250260000         0.5165877919         2.9736952493         1.4705603251         5.0066353810         3.4832709162         4.3047777289
        1.3300042000         0.5185003771         2.9746358804         1.4858742862         5.0066353810         3.8821948616         4.3207154925
        1.3350025000         0.5204203656         2.9755805586         1.4782173056         4.9683572191         3.6827328889         4.3367149483
