% Motor Sine Wave Linearization Verification
% Amplitude    = 0.4500 [V]
% Frequency    = 0.025000 [Hz]
% Period       = 40.0000 [sec]
% Cycles       = 3
% Duration     = 120.0000 [sec]
% K_lin        = 8.333100 [(rad/s)/V]
% K_gimbal     = 26.049690 [(rad/s)/V]
% Vg_offset    = 1.336704 [V]
% p_cw         = [-3.862900, 39.921500, -80.250500]
% p_ccw        = [3.553400, 1.935700, -22.689000]

Time[s]              Vcmd_ref[V]          Vc[V]                Vg_raw[V]            Pot[V]               Omega[rad/s]         Omega_target[rad/s]
        0.1500065000         0.0106023535         2.5000000000         1.3352870017         2.7507757072        -0.0369004649         0.0883504720
        0.1550050000         0.0109555753         2.5000000000         1.3327346748         2.7456719523        -0.1033877892         0.0912939042
        0.1600062000         0.0113089811         2.5000000000         1.3352870017         2.7431200748        -0.0369004649         0.0942388701
        0.1650059000         0.0116622739         2.5000000000         1.3352870017         2.7431200748        -0.0369004649         0.0971828945
        0.1700057000         0.0120155666         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.1001269179
        0.1750256000         0.0123702721         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1030827146
        0.1800058000         0.0127221649         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.1060150720
        0.1850052000         0.0130754064         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.1089586691
        0.1900143000         0.0134293252         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.1119079102
        0.1950101000         0.0137822961         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1148492514
        0.2000120000         0.0141356894         2.5000000000         1.3276300211         2.7405681974        -0.2363624376         0.1177941133
        0.2050094000         0.0144887561         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.1207362532
        0.2100086000         0.0148419410         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1236793784
        0.2150085000         0.0151951662         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1266228394
        0.2200077000         0.0155483326         2.5000000000         1.3378393285         2.7456719523         0.0295868593         0.1295658102
        0.2250051000         0.0159013622         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.1325076415
        0.2300069000         0.0162546929         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1354519812
        0.2350069000         0.0166078864         2.5000000000         1.3403916554         2.7533275847         0.0960741835         0.1383951778
        0.2400070000         0.0169610767         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1413383478
        0.2450046000         0.0173140799         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1442799592
        0.2500073000         0.0176674327         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.1472244834
        0.2550041000         0.0180203579         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.1501654442
        0.2600066000         0.0183736745         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1531096672
        0.2650067000         0.0187268103         2.5000000000         1.3403916554         2.7456719523         0.0960741835         0.1560523832
        0.2700062000         0.0190798922         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1589946498
        0.2750063000         0.0194330047         2.5000000000         1.3454963091         2.7456719523         0.2290488320         0.1619371714
        0.2800059000         0.0197860699         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1648792990
        0.2850047000         0.0201390664         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1678208540
        0.2900096000         0.0204924812         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.1707658950
        0.2950063000         0.0208453043         2.5000000000         1.3250776943         2.7456719523        -0.3028497619         0.1737060056
        0.3000065000         0.0211983618         2.5000000000         1.3378393285         2.7456719523         0.0295868593         0.1766480684
        0.3054181000         0.0215804529         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.1798320717
        0.3100130000         0.0219048678         2.5000000000         1.3429439823         2.7533275847         0.1625615077         0.1825354543
        0.3150059000         0.0222573700         2.5000000000         1.3403916554         2.7431200748         0.0960741835         0.1854728900
        0.3200116000         0.0226107621         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.1884177417
        0.3250133000         0.0229638578         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.1913601238
        0.3300052000         0.0233162476         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.1942966231
        0.3350035000         0.0236690748         2.5000000000         1.3403916554         2.7507757072         0.0960741835         0.1972367675
        0.3400063000         0.0240222051         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.2001794371
        0.3450109000         0.0243754475         2.5000000000         1.3327346748         2.7380163199        -0.1033877892         0.2031230419
        0.3500080000         0.0247281456         2.5000000000         1.3403916554         2.7507757072         0.0960741835         0.2060621100
        0.3550063000         0.0250809131         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.2090017570
        0.3600059000         0.0254337569         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.2119420396
        0.3650059000         0.0257866132         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.2148824267
        0.3700045000         0.0261393549         2.5000000000         1.3429439823         2.7558794621         0.1625615077         0.2178218581
        0.3750064000         0.0264923132         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.2207630955
        0.3800034000         0.0268449095         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.2237013156
        0.3850062000         0.0271978985         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.2266428080
        0.3900042000         0.0275505320         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.2295813384
        0.3950026000         0.0279031768         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.2325199624
        0.4000040000         0.0282560160         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.2354602067
        0.4050024000         0.0286086261         2.5000000000         1.3378393285         2.7456719523         0.0295868593         0.2383985422
        0.4100034000         0.0289614020         2.5000000000         1.3276300211         2.7380163199        -0.2363624376         0.2413382590
        0.4150066000         0.0293143152         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.2442791200
        0.4200043000         0.0296668224         2.5000000000         1.3454963091         2.7507757072         0.2290488320         0.2472165975
        0.4250060000         0.0300195934         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.2501562735
        0.4300044000         0.0303721131         2.5000000000         1.3378393285         2.7482238297         0.0295868593         0.2530938557
        0.4350021000         0.0307245648         2.5000000000         1.3352870017         2.7431200748        -0.0369004649         0.2560308705
        0.4400117000         0.0310778366         2.5000000000         1.3352870017         2.7431200748        -0.0369004649         0.2589747203
        0.4450089000         0.0314302149         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.2619111236
        0.4500041000         0.0317824328         2.5000000000         1.3276300211         2.7405681974        -0.2363624376         0.2648461904
        0.4550087000         0.0321352938         2.5000000000         1.3480486360         2.7482238297         0.2955361562         0.2677866169
        0.4600043000         0.0324875005         2.5000000000         1.3557056165         2.7456719523         0.4949981289         0.2707215904
        0.4650068000         0.0328401736         2.5000000000         1.3276300211         2.7405681974        -0.2363624376         0.2736604508
        0.4700065000         0.0331926291         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.2765974973
        0.4750058000         0.0335450359         2.5000000000         1.3352870017         2.7431200748        -0.0369004649         0.2795341383
        0.4800037000         0.0338973233         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.2824697846
        0.4850062000         0.0342499140         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.2854079586
        0.4900041000         0.0346021594         2.5000000000         1.3403916554         2.7431200748         0.0960741835         0.2883432547
        0.4950066000         0.0349547077         2.5000000000         1.3301823480         2.7482238297        -0.1698751134         0.2912810745
        0.5000056000         0.0353069877         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.2942166592
        0.5050064000         0.0356593728         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.2971531194
        0.5100056000         0.0360116231         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3000884568
        0.5150059000         0.0363639288         2.5000000000         1.3557056165         2.7507757072         0.4949981289         0.3030242550
        0.5200037000         0.0367160359         2.5000000000         1.3352870017         2.7431200748        -0.0369004649         0.3059583985
        0.5250061000         0.0370684444         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.3088950539
        0.5300064000         0.0374206821         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3118302858
        0.5350060000         0.0377728474         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3147649145
        0.5400035000         0.0381248415         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.3176981165
        0.5451479000         0.0384871578         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3207173346
        0.5500063000         0.0388293083         2.5000000000         1.3352870017         2.7431200748        -0.0369004649         0.3235685087
        0.5550067000         0.0391814354         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3265028194
        0.5600045000         0.0395333553         2.5000000000         1.3327346748         2.7405681974        -0.1033877892         0.3294354031
        0.5650033000         0.0398853212         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3323683704
        0.5700056000         0.0402375090         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.3353031862
        0.5750139000         0.0405900943         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.3382413148
        0.5800053000         0.0409414648         2.5000000000         1.3378393285         2.7431200748         0.0295868593         0.3411693206
        0.5850121000         0.0412938942         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.3441061496
        0.5900077000         0.0416455097         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.3470361969
        0.5950102000         0.0419975852         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3499700770
        0.6000063000         0.0423491843         2.5000000000         1.3531532897         2.7507757072         0.4285108046         0.3528999880
        0.6050109000         0.0427013555         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.3558346658
        0.6100094000         0.0430530711         2.5000000000         1.3352870017         2.7431200748        -0.0369004649         0.3587655471
        0.6150084000         0.0434047954         2.5000000000         1.3301823480         2.7354644424        -0.1698751134         0.3616965004
        0.6200059000         0.0437563873         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3646263513
        0.6250191000         0.0441090567         2.5000000000         1.3429439823         2.7533275847         0.1625615077         0.3675651808
        0.6300046000         0.0444597504         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3704875460
        0.6350115000         0.0448119219         2.5000000000         1.3403916554         2.7533275847         0.0960741835         0.3734222266
        0.6400041000         0.0451630600         2.5000000000         1.3403916554         2.7533275847         0.0960741835         0.3763482956
        0.6450108000         0.0455151619         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.3792823958
        0.6500046000         0.0458663286         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.3822087026
        0.6550148000         0.0462186201         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3851443832
        0.6600055000         0.0465695120         2.5000000000         1.3378393285         2.7456719523         0.0295868593         0.3880684008
        0.6650063000         0.0469210854         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.3909980968
        0.6700066000         0.0472725947         2.5000000000         1.3378393285         2.7456719523         0.0295868593         0.3939272585
        0.6750106000         0.0476243348         2.5000000000         1.3301823480         2.7380163199        -0.1698751134         0.3968583445
        0.6800302000         0.0479771420         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.3997983217
        0.6850060000         0.0483268412         2.5000000000         1.3429439823         2.7533275847         0.1625615077         0.4027124001
        0.6900104000         0.0486785206         2.5000000000         1.3454963091         2.7507757072         0.2290488320         0.4056429798
        0.6950064000         0.0490295797         2.5000000000         1.3429439823         2.7482238297         0.1625615077         0.4085683905
        0.7000089000         0.0493810653         2.5000000000         1.3352870017         2.7405681974        -0.0369004649         0.4114973552
        0.7050140000         0.0497327031         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4144275879
        0.7100470000         0.0500862700         2.5000000000         1.3506009628         2.7431200748         0.3620234804         0.4173738963
        0.7150082000         0.0504347623         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4202779178
        0.7200122000         0.0507862301         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4232067336
        0.7250069000         0.0511370133         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.4261298455
        0.7300120000         0.0514884954         2.5000000000         1.3429439823         2.7533275847         0.1625615077         0.4290587807
        0.7350157000         0.0518398473         2.5000000000         1.3403916554         2.7507757072         0.0960741835         0.4319866315
        0.7400149000         0.0521908513         2.5000000000         1.3454963091         2.7507757072         0.2290488320         0.4349115828
        0.7450095000         0.0525415001         2.5000000000         1.3429439823         2.7405681974         0.1625615077         0.4378335748
        0.7500164000         0.0528929801         2.5000000000         1.3403916554         2.7533275847         0.0960741835         0.4407624922
        0.7550075000         0.0532433183         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4436818956
        0.7600149000         0.0535947678         2.5000000000         1.3429439823         2.7533275847         0.1625615077         0.4466105593
        0.7650096000         0.0539452928         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.4495315198
        0.7700153000         0.0542965566         2.5000000000         1.3378393285         2.7456719523         0.0295868593         0.4524586357
        0.7750070000         0.0546468045         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4553772864
        0.7800123000         0.0549979729         2.5000000000         1.3301823480         2.7405681974        -0.1698751134         0.4583036079
        0.7850057000         0.0553482725         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.4612226899
        0.7900157000         0.0556997025         2.5000000000         1.3403916554         2.7507757072         0.0960741835         0.4641511908
        0.7950059000         0.0560497093         2.5000000000         1.3378393285         2.7456719523         0.0295868593         0.4670678323
        0.8000168000         0.0564011333         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4699962836
        0.8050087000         0.0567511900         2.5000000000         1.3403916554         2.7533275847         0.0960741835         0.4729133415
        0.8100160000         0.0571022916         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4758391063
        0.8150070000         0.0574522152         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4787550542
        0.8200159000         0.0578033582         2.5000000000         1.3352870017         2.7482238297        -0.0369004649         0.4816811641
        0.8250052000         0.0581530916         2.5000000000         1.3378393285         2.7456719523         0.0295868593         0.4845955276
        0.8300139000         0.0585041490         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.4875209237
        0.8350066000         0.0588540489         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4904366745
        0.8400151000         0.0592050197         2.5000000000         1.3429439823         2.7507757072         0.1625615077         0.4933613494
        0.8450055000         0.0595546857         2.5000000000         1.3429439823         2.7482238297         0.1625615077         0.4962751513
        0.8500066000         0.0599050647         2.5000000000         1.3352870017         2.7456719523        -0.0369004649         0.4991948947
        0.8550059000         0.0602552807         2.7597473191         1.3327346748         2.7405681974        -0.1033877892         0.5021132794
        0.8600102000         0.0606058097         2.7599043648         1.3352870017         2.7456719523        -0.0369004649         0.5050342728
        0.8650064000         0.0609557340         2.7600611498         1.3480486360         2.7456719523         0.2955361562         0.5079502269
        0.8700152000         0.0613065031         2.7602183235         1.3480486360         2.7482238297         0.2955361562         0.5108732208
        0.8750115000         0.0616563590         2.7603750983         1.3506009628         2.7507757072         0.3620234804         0.5137886050
        0.8800138000         0.0620065970         2.7605320546         1.3531532897         2.7507757072         0.4285108046         0.5167071732
        0.8850064000         0.0623561176         2.7606886996         1.3506009628         2.7507757072         0.3620234804         0.5196197639
        0.8900162000         0.0627068039         2.7608458772         1.3557056165         2.7533275847         0.4949981289         0.5225420675
        0.8950064000         0.0630560795         2.7610024328         1.3659149240         2.7609832170         0.7609474258         0.5254526164
        0.9000147000         0.0634065831         2.7611595490         1.3557056165         2.7584313396         0.4949981289         0.5283733975
        0.9050078000         0.0637559838         2.7613161811         1.3557056165         2.7558794621         0.4949981289         0.5312849887
        0.9100166000         0.0641064438         2.7614732983         1.3582579434         2.7584313396         0.5614854531         0.5342054065
        0.9150059000         0.0644554999         2.7616297963         1.3633625971         2.7660869720         0.6944601015         0.5371141260
        0.9200155000         0.0648059364         2.7617869234         1.3710195777         2.7711907269         0.8939220742         0.5400343483
        0.9250229000         0.0651561788         2.7619439738         1.3633625971         2.7737426043         0.6944601015         0.5429529539
        0.9300173000         0.0655054719         2.7621006087         1.3659149240         2.7762944818         0.7609474258         0.5458636478
        0.9350297000         0.0658559833         2.7622578001         1.3633625971         2.7762944818         0.6944601015         0.5487844942
        0.9400172000         0.0662047129         2.7624142027         1.3659149240         2.7813982367         0.7609474258         0.5516904930
        0.9450141000         0.0665540590         2.7625708921         1.3633625971         2.7813982367         0.6944601015         0.5546016293
        0.9500147000         0.0669036228         2.7627276892         1.3608102703         2.7890538691         0.6279727773         0.5575145790
        0.9550163000         0.0672532152         2.7628845094         1.3659149240         2.7865019916         0.7609474258         0.5604277673
        0.9600086000         0.0676021161         2.7630410296         1.3735719045         2.7992613789         0.9604093985         0.5633351937
        0.9650152000         0.0679519747         2.7631979897         1.3582579434         2.7890538691         0.5614854531         0.5662506003
        0.9700149000         0.0683013092         2.7633547249         1.3659149240         2.7992613789         0.7609474258         0.5691616395
        0.9750157000         0.0686506784         2.7635114859         1.3710195777         2.8069170113         0.8939220742         0.5720729679
        0.9800132000         0.0689997747         2.7636681346         1.3786765582         2.8120207662         1.0933840469         0.5749820226
        0.9850158000         0.0693491847         2.7638249343         1.3659149240         2.8069170113         0.7609474258         0.5778936911
        0.9900096000         0.0696979374         2.7639814493         1.3633625971         2.8094688888         0.6944601015         0.5807998818
        0.9950136000         0.0700473593         2.7641382748         1.3633625971         2.8120207662         0.6944601015         0.5837116500
        1.0000099000         0.0703962004         2.7642948499         1.3633625971         2.8120207662         0.6944601015         0.5866185779
        1.0050108000         0.0707453193         2.7644515598         1.3659149240         2.8171245211         0.7609474258         0.5895278203
        1.0100050000         0.0710939269         2.7646080504         1.3659149240         2.8196763986         0.7609474258         0.5924328020
        1.0150082000         0.0714431188         2.7647648136         1.3506009628         2.8222282761         0.3620234804         0.5953426532
        1.0200075000         0.0717919944         2.7649214450         1.3684672508         2.8247801535         0.8274347500         0.5982498688
        1.0250073000         0.0721408607         2.7650780824         1.3659149240         2.8247801535         0.7609474258         0.6011570062
        1.0300082000         0.0724897592         2.7652347444         1.3684672508         2.8324357859         0.8274347500         0.6040644123
        1.0350074000         0.0728384944         2.7653913434         1.3710195777         2.8375395408         0.8939220742         0.6069704575
        1.0400043000         0.0731870242         2.7655478604         1.3761242314         2.8375395408         1.0268967227         0.6098747917
        1.0450068000         0.0735358995         2.7657045427         1.3786765582         2.8502989281         1.0933840469         0.6127820044
        1.0500039000         0.0738843529         2.7658610457         1.3633625971         2.8426432957         0.6944601015         0.6156857011
        1.0550069000         0.0742331721         2.7660177232         1.3735719045         2.8579545605         0.9604093985         0.6185924461
        1.0600076000         0.0745817851         2.7661743183         1.3608102703         2.8451951732         0.6279727773         0.6214974730
        1.0650065000         0.0749302266         2.7663308467         1.3659149240         2.8528508056         0.7609474258         0.6244010711
        1.0700054000         0.0752786219         2.7664873644         1.3710195777         2.8656101929         0.8939220742         0.6273042841
        1.0750066000         0.0756271311         2.7666439435         1.3608102703         2.8554026830         0.6279727773         0.6302084458
        1.0800042000         0.0759753427         2.7668003992         1.3684672508         2.8656101929         0.8274347500         0.6331101286
        1.0850065000         0.0763238350         2.7669569911         1.3633625971         2.8630583154         0.6944601015         0.6360141495
        1.0900053000         0.0766720364         2.7671134626         1.3684672508         2.8707139478         0.8274347500         0.6389157463
        1.0950067000         0.0770203715         2.7672700043         1.3710195777         2.8707139478         0.8939220742         0.6418184580
        1.1000067000         0.0773685617         2.7674264911         1.3633625971         2.8707139478         0.6944601015         0.6447199612
        1.1050063000         0.0777166762         2.7675829542         1.3531532897         2.8758177027         0.4285108046         0.6476208347
        1.1100060000         0.0780647498         2.7677394090         1.3786765582         2.8911289674         1.0933840469         0.6505213668
        1.1150129000         0.0784132764         2.7678960777         1.3735719045         2.8911289674         0.9604093985         0.6534256737
        1.1200064000         0.0787608219         2.7680523155         1.3786765582         2.8987845998         1.0933840469         0.6563218054
        1.1250155000         0.0791094045         2.7682090298         1.3659149240         2.8911289674         0.7609474258         0.6592265790
        1.1300050000         0.0794565745         2.7683651191         1.3812288851         2.9064402322         1.1598713711         0.6621195808
        1.1350153000         0.0798051426         2.7685218473         1.3786765582         2.9064402322         1.0933840469         0.6650242336
        1.1400076000         0.0801524092         2.7686780005         1.3761242314         2.9013364773         1.0268967227         0.6679180414
        1.1450093000         0.0805002803         2.7688344357         1.3863335388         2.9191996195         1.2928460196         0.6708168861
        1.1500054000         0.0808477124         2.7689906836         1.3837812120         2.9166477420         1.2263586954         0.6737120719
        1.1550072000         0.0811954909         2.7691470976         1.3863335388         2.9217514970         1.2928460196         0.6766101450
        1.1600050000         0.0815429412         2.7693033741         1.3837812120         2.9319590068         1.2263586954         0.6795054834
        1.1650075000         0.0818906680         2.7694597852         1.3863335388         2.9370627617         1.2928460196         0.6824031252
        1.1700045000         0.0822379619         2.7696160117         1.3735719045         2.9370627617         0.9604093985         0.6852971605
        1.1750073000         0.0825856082         2.7697724070         1.3735719045         2.9396146392         0.9604093985         0.6881941320
        1.1800044000         0.0829328075         2.7699286113         1.3837812120         2.9498221490         1.2263586954         0.6910873785
        1.1850157000         0.0832809421         2.7700852467         1.3761242314         2.9447183941         1.0268967227         0.6939884190
        1.1900074000         0.0836276638         2.7702412565         1.3735719045         2.9523740265         0.9604093985         0.6968776856
        1.1950130000         0.0839752994         2.7703976877         1.3837812120         2.9625815363         1.2263586954         0.6997745674
        1.2000209000         0.0843230427         2.7705541777         1.3761242314         2.9600296588         1.0268967227         0.7026723474
        1.2050148000         0.0846697620         2.7707102169         1.3761242314         2.9574777814         1.0268967227         0.7055615934
        1.2100159000         0.0850169289         2.7708664678         1.4016475000         2.9753409236         1.6917699649         0.7084545699
        1.2150067000         0.0853633284         2.7710223835         1.3761242314         2.9753409236         1.0268967227         0.7113411523
        1.2200153000         0.0857109107         2.7711788418         1.3812288851         2.9753409236         1.1598713711         0.7142375904
        1.2250149000         0.0860578156         2.7713350052         1.3837812120         2.9855484334         1.2263586954         0.7171283829
        1.2300067000         0.0864041262         2.7714909114         1.3939905194         2.9906521883         1.4923079923         0.7200142242
        1.2350151000         0.0867515351         2.7716473222         1.3761242314         2.9804446785         1.0268967227         0.7229092173
        1.2400148000         0.0870982870         2.7718034473         1.3888858657         3.0008596982         1.3593333438         0.7257987353
        1.2450063000         0.0874444166         2.7719593024         1.3633625971         2.9957559433         0.6944601015         0.7286830677
        1.2500101000         0.0877913451         2.7721155275         1.3837812120         3.0008596982         1.2263586954         0.7315740580
        1.2550070000         0.0881377411         2.7722715229         1.3888858657         3.0059634531         1.3593333438         0.7344606107
        1.2600113000         0.0884845957         2.7724277350         1.3761242314         3.0059634531         1.0268967227         0.7373509847
        1.2650096000         0.0888309799         2.7725837454         1.3761242314         3.0161709629         1.0268967227         0.7402374384
        1.2700106000         0.0891774963         2.7727398255         1.3786765582         3.0187228404         1.0933840469         0.7431249947
        1.2750051000         0.0895235075         2.7728956883         1.3786765582         3.0161709629         1.0933840469         0.7460083402
        1.2800070000         0.0898699761         2.7730517672         1.3761242314         3.0263784728         1.0268967227         0.7488954975
        1.2850046000         0.0902160914         2.7732076971         1.3812288851         3.0365859826         1.1598713711         0.7517797112
        1.2900063000         0.0905624350         2.7733637401         1.3710195777         3.0289303502         0.8939220742         0.7546658272
        1.2950059000         0.0909085773         2.7735197026         1.3812288851         3.0365859826         1.1598713711         0.7575502658
        1.3000064000         0.0912547259         2.7736756780         1.3786765582         3.0442416150         1.0933840469         0.7604347564
        1.3050040000         0.0916006175         2.7738315477         1.3863335388         3.0544491248         1.2928460196         0.7633171054
        1.3100061000         0.0919467639         2.7739875425         1.3761242314         3.0518972474         1.0268967227         0.7662015787
        1.3150045000         0.0922925977         2.7741434065         1.3837812120         3.0570010023         1.2263586954         0.7690834458
        1.3200041000         0.0926384576         2.7742992925         1.3837812120         3.0672085121         1.2263586954         0.7719655306
        1.3250037000         0.0929842603         2.7744551628         1.3914381925         3.0697603896         1.4258206680         0.7748471393
