% Motor Sine Wave Linearization Verification
% Amplitude    = 1.0000 [V]
% Period       = 10.0000 [sec]
% Frequency    = 0.100000 [Hz]
% Cycles       = 3
% Duration     = 30.0000 [sec]
% K_lin        = 8.333100 [(rad/s)/V]
% K_gimbal     = 26.049690 [(rad/s)/V]
% Vg_offset    = 1.336129 [V]
% p_cw         = [-3.862900, 39.921500, -80.250500]
% p_ccw        = [3.553400, 1.935700, -22.689000]

Time[s]              Vcmd_ref[V]          Vc[V]                Vg_raw[V]            Pot[V]               Omega[rad/s]         Omega_target[rad/s]
        0.1800102000         0.1128627528         2.7834325118         1.3761242314         2.8222282761         1.0418563706         0.9404966052
        0.1850046000         0.1159802156         2.7848434613         1.3684672508         2.8120207662         0.8423943980         0.9664747344
        0.1900055000         0.1191005913         2.7862565664         1.3786765582         2.8222282761         1.1083436949         0.9924771369
        0.1950059000         0.1222194792         2.7876698363         1.3786765582         2.8324357859         1.1083436949         1.0184671424
        0.2000072000         0.1253377218         2.7890836534         1.3863335388         2.8349876633         1.3078056675         1.0444517694
        0.2050067000         0.1284536051         2.7904972408         1.3812288851         2.8324357859         1.1748310191         1.0704167363
        0.2100062000         0.1315682208         2.7919110938         1.3888858657         2.8451951732         1.3742929918         1.0963711408
        0.2150038000         0.1346803554         2.7933246616         1.3863335388         2.8502989281         1.3078056675         1.1223048692
        0.2200078000         0.1377951448         2.7947402786         1.3786765582         2.8477470506         1.1083436949         1.1482607213
        0.2250040000         0.1409037201         2.7961539139         1.3786765582         2.8502989281         1.1083436949         1.1741647903
        0.2300075000         0.1440154458         2.7975698265         1.3812288851         2.8554026830         1.1748310191         1.2000951115
        0.2350051000         0.1471220814         2.7989842674         1.3735719045         2.8528508056         0.9753690464         1.2259830165
        0.2400057000         0.1502291299         2.8003997417         1.3812288851         2.8707139478         1.1748310191         1.2518743623
        0.2450091000         0.1533364338         2.8018161795         1.3786765582         2.8732658252         1.1083436949         1.2777678367
        0.2500076000         0.1564391815         2.8032313871         1.3786765582         2.8732658252         1.1083436949         1.3036233431
        0.2550052000         0.1595398278         2.8046464831         1.3761242314         2.8809214576         1.0418563706         1.3294613391
        0.2600079000         0.1626420628         2.8060631530         1.3786765582         2.8809214576         1.1083436949         1.3553125737
        0.2650049000         0.1657391590         2.8074783244         1.3761242314         2.8809214576         1.0418563706         1.3811209859
        0.2700066000         0.1688375321         2.8088949291         1.3786765582         2.8936808449         1.1083436949         1.4069400386
        0.2750511000         0.1719607292         2.8103237451         1.3837812120         2.8936808449         1.2413183433         1.4329659523
        0.2800036000         0.1750252860         2.8117265766         1.3863335388         2.9013364773         1.3078056675         1.4585032108
        0.2850426000         0.1781416286         2.8131539707         1.3939905194         2.9115439871         1.5072676402         1.4844720050
        0.2900029000         0.1812075556         2.8145591179         1.3888858657         2.9115439871         1.3742929918         1.5100206815
        0.2950012000         0.1842951896         2.8159750622         1.3888858657         2.9038883547         1.3742929918         1.5357502447
        0.3000062000         0.1873851412         2.8173929235         1.3914381925         2.9217514970         1.4407803160         1.5614991198
        0.3050034000         0.1904684284         2.8188085800         1.4016475000         2.9345108842         1.7067296129         1.5871924607
        0.3100055000         0.1935528585         2.8202256156         1.3965428462         2.9319590068         1.5737549644         1.6128953248
        0.3150021000         0.1966319883         2.8216410700         1.3914381925         2.9396146392         1.4407803160         1.6385540219
        0.3200030000         0.1997118275         2.8230577055         1.4041998268         2.9447183941         1.7732169371         1.6642186297
        0.3250033000         0.2027893257         2.8244741198         1.3965428462         2.9523740265         1.5737549644         1.6898637302
        0.3300037000         0.2058648838         2.8258904971         1.3990951731         2.9676852912         1.6402422887         1.7154926628
        0.3350025000         0.2089374265         2.8273063419         1.3939905194         2.9651334138         1.5072676402         1.7410964690
        0.3400026000         0.2120087064         2.8287224615         1.3888858657         2.9651334138         1.3742929918         1.7666897514
        0.3450033000         0.2150782619         2.8301386433         1.4041998268         2.9855484334         1.7732169371         1.7922686646
        0.3500027000         0.2181448970         2.8315543351         1.4016475000         2.9804446785         1.7067296129         1.8178232412
        0.3550027000         0.2212097472         2.8329700607         1.4016475000         2.9855484334         1.7067296129         1.8433629446
        0.3600034000         0.2242728428         2.8343858343         1.3888858657         2.9983078207         1.3742929918         1.8688880264
        0.3650025000         0.2273327453         2.8358009904         1.3939905194         2.9932040658         1.5072676402         1.8943865000
        0.3700025000         0.2303909552         2.8372162224         1.4041998268         3.0059634531         1.7732169371         1.9198708689
        0.3750031000         0.2334472578         2.8386314311         1.4093044805         3.0187228404         1.9061915856         1.9453393442
        0.3800027000         0.2365006454         2.8400461494         1.4041998268         3.0187228404         1.7732169371         1.9707835278
        0.3850018000         0.2395513941         2.8414605044         1.3965428462         3.0212747179         1.5737549644         1.9962057221
        0.3900040000         0.2426016690         2.8428755001         1.4297230954         3.0391378601         2.4380901794         2.0216239679
        0.3950032000         0.2456477202         2.8442893967         1.4144091342         3.0467934924         2.0391662340         2.0470070173
        0.4000049000         0.2486928692         2.8457037352         1.4144091342         3.0493453699         2.0391662340         2.0723825483
        0.4050046000         0.2517343459         2.8471172286         1.4195137880         3.0621047572         2.1721408825         2.0977274775
        0.4100127000         0.2547784420         2.8485328021         1.4144091342         3.0646566347         2.0391662340         2.1230942351
        0.4150055000         0.2578107271         2.8499437430         1.4169614611         3.0748641445         2.1056535583         2.1483625704
        0.4200035000         0.2608436293         2.8513558308         1.4067521537         3.0825197769         1.8397042614         2.1736360471
        0.4250032000         0.2638749893         2.8527680615         1.4118568074         3.0825197769         1.9726789098         2.1988966735
        0.4300026000         0.2669035637         2.8541798554         1.4067521537         3.0952791642         1.8397042614         2.2241340865
        0.4350021000         0.2699295650         2.8555913110         1.4093044805         3.1029347965         1.9061915856         2.2493500577
        0.4400023000         0.2729533258         2.8570025829         1.4169614611         3.1131423064         2.1056535583         2.2745473590
        0.4450024000         0.2759743321         2.8584134306         1.4297230954         3.1284535711         2.4380901794         2.2997217064
        0.4500031000         0.2789929765         2.8598240369         1.4144091342         3.1284535711         2.0391662340         2.3248763724
        0.4550023000         0.2820079624         2.8612337948         1.4246184417         3.1386610810         2.3051155309         2.3500005513
        0.4600039000         0.2850216113         2.8626437894         1.4220661148         3.1463167133         2.2386282067         2.3751135889
        0.4650031000         0.2880310013         2.8640526528         1.4271707685         3.1565242232         2.3716028552         2.4001911366
        0.4700031000         0.2910380303         2.8654612721         1.4348277491         3.1692836105         2.5710648278         2.4252490103
        0.4750021000         0.2940415864         2.8668691256         1.4169614611         3.1667317330         2.1056535583         2.4502779434
        0.4800030000         0.2970433815         2.8682770150         1.4220661148         3.1794911203         2.2386282067         2.4752922020
        0.4850048000         0.3000427832         2.8696846436         1.4450370565         3.1999061400         2.8370141248         2.5002865168
        0.4900030000         0.3030370660         2.8710907305         1.4271707685         3.1999061400         2.3716028552         2.5252381743
        0.4950047000         0.3060304536         2.8724972582         1.4399324028         3.2152174047         2.7040394763         2.5501823729
        0.5000032000         0.3090189066         2.8739023278         1.4322754222         3.2177692822         2.5045775036         2.5750854505
        0.5050050000         0.3120062815         2.8753077513         1.4297230954         3.2305286695         2.4380901794         2.5999795440
        0.5100033000         0.3149884876         2.8767116033         1.4297230954         3.2330805470         2.4380901794         2.6248305657
        0.5150049000         0.3179695528         2.8781157786         1.4322754222         3.2483918117         2.5045775036         2.6496720805
        0.5203777000         0.3211683623         2.8796234769         1.4271707685         3.2534955666         2.3716028552         2.6763280796
        0.5250043000         0.3239199743         2.8809211927         1.4399324028         3.2739105863         2.7040394763         2.6992575378
        0.5300249000         0.3269028153         2.8823287931         1.4399324028         3.2790143412         2.7040394763         2.7241138498
        0.5350030000         0.3298571943         2.8837238177         1.4373800759         3.2866699736         2.6375521521         2.7487329859
        0.5401247000         0.3328934281         2.8851583816         1.4348277491         3.2994293609         2.5710648278         2.7740342253
        0.5450033000         0.3357823425         2.8865241776         1.4373800759         3.3070849933         2.6375521521         2.7981078379
        0.5500018000         0.3387389844         2.8879228407         1.4475893834         3.3172925031         2.9035014490         2.8227458305
        0.5550032000         0.3416939975         2.8893215912         1.4297230954         3.3275000129         2.4380901794         2.8473702505
        0.5600028000         0.3446445747         2.8907190995         1.4475893834         3.3428112777         2.9035014490         2.8719577053
        0.5650034000         0.3475923400         2.8921161332         1.4271707685         3.3428112777         2.3716028552         2.8965217289
        0.5700015000         0.3505352029         2.8935116997         1.4399324028         3.3606744199         2.7040394763         2.9210448990
        0.5750033000         0.3534767834         2.8949075145         1.4399324028         3.3708819297         2.7040394763         2.9455573836
        0.5800021000         0.3564131115         2.8963016927         1.4348277491         3.3708819297         2.5710648278         2.9700260997
        0.5850029000         0.3593470964         2.8976956137         1.4399324028         3.3861931945         2.7040394763         2.9944752892
        0.5900019000         0.3622764794         2.8990882029         1.4475893834         3.4040563367         2.9035014490         3.0188861306
        0.5950030000         0.3652035167         2.9004805315         1.4475893834         3.4168157240         2.9035014490         3.0432774246
        0.6000024000         0.3681259548         2.9018715261         1.4450370565         3.4193676015         2.8370141248         3.0676303936
        0.6050038000         0.3710459274         2.9032622007         1.4424847297         3.4321269888         2.7705268005         3.0919628177
        0.6100041000         0.3739615949         2.9046516779         1.4475893834         3.4423344986         2.9035014490         3.1162593668
        0.6150029000         0.3768726982         2.9060398316         1.4501417102         3.4601976408         2.9699887732         3.1405178812
        0.6200018000         0.3797801418         2.9074270914         1.4450370565         3.4653013957         2.8370141248         3.1647458993
        0.6250039000         0.3826856963         2.9088143011         1.4577986908         3.4755089056         3.1694507459         3.1889581756
        0.6300044000         0.3855865431         2.9102001137         1.4169614611         3.4806126605         2.1056535583         3.2131312223
        0.6350035000         0.3884827730         2.9115845700         1.4450370565         3.4959239252         2.8370141248         3.2372657959
        0.6400033000         0.3913755749         2.9129682364         1.4348277491         3.4984758027         2.5710648278         3.2613718031
        0.6450032000         0.3942645721         2.9143509311         1.4450370565         3.5112351900         2.8370141248         3.2854461057
        0.6500039000         0.3971501395         2.9157328318         1.4450370565         3.5316502097         2.8370141248         3.3094918278
        0.6550049000         0.4000319589         2.9171137847         1.4424847297         3.5367539646         2.7705268005         3.3335063169
        0.6600039000         0.4029086785         2.9184931394         1.4450370565         3.5520652293         2.8370141248         3.3574783085
        0.6650039000         0.4057819973         2.9198717087         1.4450370565         3.5571689842         2.8370141248         3.3814219617
        0.6700031000         0.4086508525         2.9212489805         1.4475893834         3.5750321265         2.9035014490         3.4053284187
        0.6750028000         0.4115159620         2.9226252976         1.4424847297         3.5801358814         2.7705268005         3.4292036632
        0.6800017000         0.4143765531         2.9240002865         1.4450370565         3.5903433912         2.8370141248         3.4530412548
        0.6850235000         0.4172461325         2.9253804430         1.4552463639         3.6133102883         3.1029634217         3.4769537466
        0.6900048000         0.4200884653         2.9267483331         1.4450370565         3.6133102883         2.8370141248         3.5006391903
        0.6950029000         0.4229362482         2.9281196842         1.4603510177         3.6362771855         3.2359380701         3.5243700500
        0.7000025000         0.4257807129         2.9294902762         1.4680079982         3.6388290629         3.4354000428         3.5480732584
        0.7050196000         0.4286309102         2.9308644730         1.4552463639         3.6643478375         3.1029634217         3.5718242378
        0.7100028000         0.4314576328         2.9322281862         1.4501417102         3.6643478375         2.9699887732         3.5953795999
        0.7150037000         0.4342901434         2.9335955268         1.4680079982         3.6873147347         3.4354000428         3.6189831939
        0.7200018000         0.4371167839         2.9349608687         1.4654556714         3.6975222445         3.3689127186         3.6425378715
        0.7250037000         0.4399412576         2.9363259985         1.4577986908         3.7102816318         3.1694507459         3.6660744935
        0.7300021000         0.4427594141         2.9376889082         1.4552463639         3.7102816318         3.1029634217         3.6895584739
        0.7350054000         0.4455759599         2.9390518718         1.4552463639         3.7281447740         3.1029634217         3.7130290312
        0.7400029000         0.4483848448         2.9404119590         1.4654556714         3.7434560388         3.3689127186         3.7364357500
        0.7451405000         0.4512678651         2.9418088077         1.4603510177         3.7562154260         3.2359380701         3.7604602471
        0.7500027000         0.4539920113         2.9431294865         1.4603510177         3.7613191810         3.2359380701         3.7831608293
        0.7550200000         0.4567986130         2.9444909608         1.4731126519         3.7791823232         3.5683746912         3.8065485223
        0.7600032000         0.4595816463         2.9458418260         1.4680079982         3.7919417105         3.4354000428         3.8297398170
        0.7650017000         0.4623686981         2.9471954656         1.4552463639         3.8047010978         3.1029634217         3.8529645985
        0.7700053000         0.4651540260         2.9485490929         1.4756649788         3.8225642400         3.6348620155         3.8761750138
        0.7750048000         0.4679324796         2.9499002028         1.4552463639         3.8251161174         3.1029634217         3.8993281460
        0.7800025000         0.4707053181         2.9512494033         1.4756649788         3.8429792597         3.6348620155         3.9224344860
        0.7850047000         0.4734760055         2.9525983782         1.4705603251         3.8557386469         3.5018873670         3.9455229016
        0.7900047000         0.4762408004         2.9539453037         1.4577986908         3.8659461568         3.1694507459         3.9685622136
        0.7950047000         0.4790008949         2.9552907574         1.4654556714         3.8812574215         3.3689127186         3.9915623574
        0.8000048000         0.4817563170         2.9566347503         1.4475893834         3.8889130539         2.9035014490         4.0145235650
        0.8050046000         0.4845068192         2.9579771588         1.4603510177         3.9016724412         3.2359380701         4.0374437752
        0.8100029000         0.4872517169         2.9593176456         1.4654556714         3.9144318285         3.3689127186         4.0603172822
        0.8150048000         0.4899937807         2.9606575616         1.4731126519         3.9399506031         3.5683746912         4.0831671740
        0.8200029000         0.4927289271         2.9619949084         1.4680079982         3.9476062355         3.4354000428         4.1059594227
        0.8250044000         0.4954610699         2.9633315967         1.4756649788         3.9603656228         3.6348620155         4.1287266412
        0.8300036000         0.4981870666         2.9646660865         1.4731126519         3.9756768875         3.5683746912         4.1514426447
        0.8350047000         0.5009091813         2.9659994832         1.4629033445         3.9807806424         3.3024253943         4.1741262984
        0.8400033000         0.5036249929         2.9673305978         1.4782173056         4.0011956621         3.7013493397         4.1967574286
        0.8450042000         0.5063370830         2.9686606925         1.4884266131         4.0139550494         3.9672986366         4.2193575464
        0.8500034000         0.5090432545         2.9699886872         1.4807696325         4.0369219465         3.7678366639         4.2419083444
        0.8550030000         0.5117446196         2.9713151241         1.4833219594         4.0496813338         3.8343239882         4.2644190892
        0.8600044000         0.5144419045         2.9726403574         1.4833219594         4.0598888437         3.8343239882         4.2868958344
        0.8650025000         0.5171323346         2.9739630205         1.4731126519         4.0726482310         3.5683746912         4.3093154574
        0.8700027000         0.5198187919         2.9752845268         1.4858742862         4.0854076183         3.9008113124         4.3317019745
        0.8750042000         0.5225008148         2.9766046470         1.4705603251         4.1007188830         3.5018873670         4.3540515396
        0.8800033000         0.5251763945         2.9779223888         1.4782173056         4.1134782703         3.7013493397         4.3763474126
        0.8850014000         0.5278462591         2.9792381071         1.4858742862         4.1364451674         3.9008113124         4.3985956614
        0.8900029000         0.5305127289         2.9805529424         1.4909789399         4.1466526773         4.0337859608         4.4208156210
        0.8950030000         0.5331732154         2.9818656159         1.4782173056         4.1492045547         3.7013493397         4.4429857214
        0.9000078000         0.5358309329         2.9831777108         1.4884266131         4.1696195744         3.9672986366         4.4651327472
        0.9050046000         0.5384791163         2.9844858832         1.4756649788         4.1874827166         3.6348620155         4.4872003239
        0.9100047000         0.5411237355         2.9857930779         1.4884266131         4.2027939814         3.9672986366         4.5092382004
        0.9150023000         0.5437616956         2.9870977618         1.4807696325         4.2206571236         3.7678366639         4.5312205855
        0.9200022000         0.5463955044         2.9884011720         1.4935312668         4.2410721433         4.1002732851         4.5531683781
        0.9250021000         0.5490239208         2.9897026914         1.4884266131         4.2487277756         3.9672986366         4.5750712346
        0.9300027000         0.5516472856         2.9910024855         1.4858742862         4.2640390404         3.9008113124         4.5969319957
        0.9350022000         0.5542646293         2.9923000704         1.4884266131         4.2819021826         3.9672986366         4.6187425823
        0.9400048000         0.5568781215         2.9935965188         1.4935312668         4.3023172023         4.1002732851         4.6405210743
        0.9450035000         0.5594840808         2.9948900008         1.4935312668         4.3176284670         4.1002732851         4.6622367939
        0.9500028000         0.5620848329         2.9961816664         1.4858742862         4.3201803445         3.9008113124         4.6839091213
        0.9550025000         0.5646802465         2.9974714472         1.4935312668         4.3431472416         4.1002732851         4.7055369618
        0.9600029000         0.5672704497         2.9987594036         1.4858742862         4.3584585064         3.9008113124         4.7271213844
        0.9650016000         0.5698541756         3.0000449017         1.4986359205         4.3737697711         4.2332479335         4.7486518305
        0.9700046000         0.5724344955         3.0013294666         1.4935312668         4.3916329133         4.1002732851         4.7701538942
        0.9750029000         0.5750067428         3.0026107715         1.4960835936         4.4043923006         4.1667606093         4.7915886885
        0.9800033000         0.5775743961         3.0038905447         1.4986359205         4.4299110752         4.2332479335         4.8129851998
        0.9850031000         0.5801360409         3.0051680781         1.4858742862         4.4350148301         3.9008113124         4.8343316425
        0.9900026000         0.5826918073         3.0064434325         1.4986359205         4.4554298498         4.2332479335         4.8556290995
        0.9950019000         0.5852417220         3.0077166175         1.4858742862         4.4681892371         3.9008113124         4.8768777939
        1.0000029000         0.5877867264         3.0089880996         1.5062929011         4.4937080117         4.4327099062         4.8980855699
        1.0050026000         0.5903252680         3.0102570994         1.5088452279         4.5115711539         4.4991972304         4.9192394905
        1.0101382000         0.5929267457         3.0115583357         1.4935312668         4.5243305412         4.1002732851         4.9409178648
        1.0150028000         0.5953852532         3.0127887818         1.4986359205         4.5294342961         4.2332479335         4.9614048534
        1.0202886000         0.5980503236         3.0141234038         1.4884266131         4.5549530707         3.9672986366         4.9836131512
        1.0250035000         0.6004219839         3.0153117871         1.5037405742         4.5753680904         4.3662225820         5.0033764342
        1.0300015000         0.6029302936         3.0165693566         1.5037405742         4.6008868650         4.3662225820         5.0242784295
        1.0350039000         0.6054348577         3.0178257823         1.5113975548         4.6136462523         4.5656845546         5.0451492125
        1.0400014000         0.6079309961         3.0190787124         1.5088452279         4.6187500072         4.4991972304         5.0659497838
        1.0450030000         0.6104231810         3.0203303875         1.4782173056         4.6493725367         3.7013493397         5.0867174097
        1.0500017000         0.6129078976         3.0215790386         1.5037405742         4.6621319240         4.3662225820         5.1074228019
        1.0550045000         0.6153885988         3.0228263971         1.4935312668         4.6697875564         4.1002732851         5.1280947329
        1.0600038000         0.6178614904         3.0240705512         1.5113975548         4.7029619633         4.5656845546         5.1487015860
        1.0650086000         0.6203309962         3.0253137231         1.5113975548         4.7208251056         4.5656845546         5.1692802244
        1.0701461000         0.6228595993         3.0265873932         1.4909789399         4.7310326154         4.0337859608         5.1903513266
        1.0750060000         0.6252455985         3.0277899282         1.5088452279         4.7488957576         4.4991972304         5.2102340967
        1.0800037000         0.6276931710         3.0290241988         1.4986359205         4.7591032674         4.2332479335         5.2306299636
        1.0850062000         0.6301368960         3.0302572402         1.5037405742         4.7846220420         4.3662225820         5.2509937684
        1.0900062000         0.6325731790         3.0314872352         1.5062929011         4.8024851842         4.4327099062         5.2712955583
        1.0950056000         0.6350029276         3.0327146371         1.4960835936         4.8126926941         4.1667606093         5.2915428957
        1.1000066000         0.6374271850         3.0339399689         1.5113975548         4.8356595912         4.5656845546         5.3117444752
        1.1050043000         0.6398435553         3.0351620149         1.5165022085         4.8560746109         4.6986592031         5.3318803305
        1.1100036000         0.6422543869         3.0363819583         1.5113975548         4.8739377531         4.5656845546         5.3519700318
        1.1150041000         0.6446594580         3.0375996829         1.5088452279         4.8892490178         4.4991972304         5.3720117293
        1.1200072000         0.6470594108         3.0388155106         1.5139498816         4.9198715474         4.6321718789         5.3920107759
        1.1250055000         0.6494506761         3.0400276282         1.5139498816         4.9300790572         4.6321718789         5.4119374290
        1.1300038000         0.6518355360         3.0412371873         1.5139498816         4.9504940769         4.6321718789         5.4318107048
        1.1350029000         0.6542143470         3.0424443644         1.5165022085         4.9683572191         4.6986592031         5.4516335752
        1.1400018000         0.6565866088         3.0436489014         1.5241591891         4.9913241162         4.8981211758         5.4714018697
        1.1450070000         0.6589553706         3.0448523433         1.5190545354         5.0040835035         4.7651465273         5.4911409988
        1.1500036000         0.6613135620         3.0460510931         1.5088452279         5.0066353810         4.4991972304         5.5107920438
        1.1550074000         0.6636686194         3.0472489263         1.5088452279         5.0040835035         4.4991972304         5.5304169726
        1.1600061000         0.6660147264         3.0484428804         1.5037405742         5.0015316260         4.3662225820         5.5499673168
        1.1650066000         0.6683551048         3.0496345898         1.5165022085         5.0066353810         4.6986592031         5.5694699239
        1.1700038000         0.6706873475         3.0508228241         1.5216068622         5.0117391359         4.8316338516         5.5889047357
        1.1750046000         0.6730146512         3.0520092075         1.5139498816         5.0040835035         4.6321718789         5.6082983902
        1.1800060000         0.6753355885         3.0531930085         1.5139498816         4.9402865670         4.6321718789         5.6276389923
        1.1850068000         0.6776495795         3.0543739267         1.5165022085         1.1073666236         4.6986592031         5.6469217106
        1.1900065000         0.6799563734         3.0555518294         1.5165022085         1.0997109912         4.6986592031         5.6661444550
        1.1950076000         0.6822571003         3.0567272889         1.5190545354         1.1099185011         4.7651465273         5.6853166429
        1.2024607000         0.6856733482         3.0584738856         1.5241591891         0.0100593162         4.8981211758         5.7137845777
        1.2050058000         0.6868364952         3.0590688883         1.5139498816         0.0024036839         4.6321718789         5.7234771984
        1.2100032000         0.6891152654         3.0602350701         1.5165022085        -0.0001481936         4.6986592031         5.7424664180
        1.2150054000         0.6913894203         3.0613995339         1.5190545354        -0.0027000711         4.7651465273         5.7614171782
        1.2200056000         0.6936558403         3.0625606780         1.5241591891         0.0024036839         4.8981211758         5.7803034826
        1.2250040000         0.6959146014         3.0637185361         1.5267115159        -0.0001481936         4.9646085000         5.7991259652
        1.2300031000         0.6981668135         3.0648736718         1.5292638428         0.0177149486         5.0310958242         5.8178938734
        1.2350031000         0.7004125410         3.0660261140         1.5241591891         0.0253705810         4.8981211758         5.8366077454
        1.2400022000         0.7026509534         3.0671754316         1.5318161696         0.0483374781         5.0975831485         5.8552606594
        1.2450046000         0.7048839041         3.0683225720         1.5318161696         0.0662006203         5.0975831485         5.8738680611
        1.2500055000         0.7071092248         3.0694664166         1.5420254771         0.2703508170         5.3635324454         5.8924118809
        1.2960080000         0.7272493225         3.0798472024         1.5369208233         0.2805583269         5.2305577969         6.0602413295
        1.2974804000         0.7278840001         3.0801751726         1.5394731502         0.2907658367         5.2970451211         6.0655301611
        1.2989721000         0.7285263616         3.0805071660         1.5420254771         0.2958695916         5.3635324454         6.0708830240
        1.3004517000         0.7291628804         3.0808361918         1.5496824576         0.3060771015         5.5629944180         6.0761871986
        1.3019702000         0.7298154785         3.0811735832         1.5394731502         0.3035252240         5.2970451211         6.0816253642
        1.3034557000         0.7304532516         3.0815033627         1.5369208233         0.3111808564         5.2305577969         6.0869399908
        1.3047674000         0.7310158777         3.0817943286         1.5292638428         0.3239402437         5.0310958242         6.0916284103
        1.3061335000         0.7316013096         3.0820971318         1.5318161696         0.3162846113         5.0975831485         6.0965068734
        1.3074633000         0.7321706678         3.0823916633         1.5394731502         0.3315958761         5.2970451211         6.1012513918
        1.3087288000         0.7327120210         3.0826717463         1.5394731502         0.3392515084         5.2970451211         6.1057625425
        1.3099738000         0.7332441528         3.0829470950         1.5292638428         0.3315958761         5.0310958242         6.1101968494
        1.3113079000         0.7338138692         3.0832419320         1.5369208233         0.3443552634         5.2305577969         6.1149443531
        1.3150095000         0.7353919057         3.0840588081         1.5343684965         0.3520108957         5.1640704727         6.1280942890
        1.3200093000         0.7375170636         3.0851594100         1.5496824576         0.3851853027         5.5629944180         6.1458034424
        1.3250057000         0.7396335053         3.0862560763         1.5369208233         0.4004965675         5.2305577969         6.1634399631
        1.3300064000         0.7417444697         3.0873504804         1.5369208233         0.4234634646         5.2305577969         6.1810308406
        1.3350043000         0.7438469355         3.0884410512         1.5573394382         0.4464303617         5.7624563907         6.1985508985
