% Motor Slew Rate Measurement - Continuous Step Sequence
% Segment length = 3.0 [sec]
% N_segments     = 20
% Duration       = 60.0 [sec]
% K_lin          = 8.127800 [(rad/s)/V]
% K_gimbal       = 26.049690 [(rad/s)/V]
% Vg_offset      = 1.336908 [V]
% p_cw           = [-2.621900, 30.449800, -63.426600]
% p_ccw          = [2.394600, 4.751300, -23.293900]
% Sequence (Vcmd per segment): +0.50 +0.00 -0.50 +0.00 +1.00 +0.00 -1.00 +0.00 +1.50 +0.00 -1.50 +0.00 +2.00 +0.00 -2.00 +0.00 +2.50 +0.00 -2.50 +0.00 

Time[s]              Vcmd_ref[V]          Vc[V]                Vg_raw[V]            Pot[V]               Omega[rad/s]         Omega_target[rad/s]
        0.1250048000         0.5000000000         2.9822687465         1.4526940371         0.3673221605         3.0161974635         4.0639000000
        0.1300066000         0.5000000000         2.9822687465         1.4552463639         0.3724259154         3.0826847878         4.0639000000
        0.1350038000         0.5000000000         2.9822687465         1.4501417102         0.3775296703         2.9497101393         4.0639000000
        0.1400077000         0.5000000000         2.9822687465         1.4501417102         0.3902890576         2.9497101393         4.0639000000
        0.1450046000         0.5000000000         2.9822687465         1.4629033445         0.4107040773         3.2821467605         4.0639000000
        0.1500076000         0.5000000000         2.9822687465         1.4577986908         0.4234634646         3.1491721120         4.0639000000
        0.1550043000         0.5000000000         2.9822687465         1.4552463639         0.4260153420         3.0826847878         4.0639000000
        0.1600079000         0.5000000000         2.9822687465         1.4501417102         0.4413266068         2.9497101393         4.0639000000
        0.1650055000         0.5000000000         2.9822687465         1.4654556714         0.4591897490         3.3486340847         4.0639000000
        0.1700070000         0.5000000000         2.9822687465         1.4603510177         0.4745010138         3.2156594362         4.0639000000
        0.1750066000         0.5000000000         2.9822687465         1.4705603251         0.4847085236         3.4816087331         4.0639000000
