% Motor Sweep Step 2/50
% Vcmd       = 2.4000 [V]
% Direction  = CCW
% Vg_offset  = 1.334866 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000092000         2.4000000000         1.3276300211         3.9348468482        -0.1884915642
        0.0050088000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.0100054000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.0150053000         2.4000000000         1.3327346748         3.9348468482        -0.0555169157
        0.0200041000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.0250063000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.0300069000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.0350068000         2.4000000000         1.3454963091         3.9450543580         0.2769197054
        0.0400056000         2.4000000000         1.3352870017         3.9425024806         0.0109704085
        0.0450095000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.0500035000         2.4000000000         1.3352870017         3.9425024806         0.0109704085
        0.0550067000         2.4000000000         1.3327346748         3.9399506031        -0.0555169157
        0.0600049000         2.4000000000         1.3403916554         3.9476062355         0.1439450570
        0.0650061000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.0700063000         2.4000000000         1.3378393285         3.9425024806         0.0774577327
        0.0750070000         2.4000000000         1.3403916554         3.9399506031         0.1439450570
        0.0800035000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.0850061000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.0900073000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.0950064000         2.4000000000         1.3378393285         3.9425024806         0.0774577327
        0.1000528000         2.4000000000         1.3429439823         3.9476062355         0.2104323812
        0.1050075000         2.4000000000         1.3352870017         3.9425024806         0.0109704085
        0.1100043000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.1150063000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.1200042000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.1250067000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.1300072000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.1350048000         2.4000000000         1.3250776943         3.9348468482        -0.2549788884
        0.1400046000         2.4000000000         1.3301823480         3.9322949707        -0.1220042400
        0.1450030000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.1500054000         2.4000000000         1.3403916554         3.9476062355         0.1439450570
        0.1550056000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.1600069000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.1650076000         2.4000000000         1.3378393285         3.9373987256         0.0774577327
        0.1700076000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.1750040000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.1800036000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.1850074000         2.4000000000         1.3327346748         3.9348468482        -0.0555169157
        0.1900064000         2.4000000000         1.3327346748         3.9348468482        -0.0555169157
        0.1950061000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.2000065000         2.4000000000         1.3352870017         3.9425024806         0.0109704085
        0.2050048000         2.4000000000         1.3454963091         3.9450543580         0.2769197054
        0.2100051000         2.4000000000         1.3403916554         3.9476062355         0.1439450570
        0.2150040000         2.4000000000         1.3378393285         3.9425024806         0.0774577327
        0.2200062000         2.4000000000         1.3327346748         3.9322949707        -0.0555169157
        0.2250061000         2.4000000000         1.3352870017         3.9425024806         0.0109704085
        0.2300060000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.2350046000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.2400058000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.2450038000         2.4000000000         1.3327346748         3.9348468482        -0.0555169157
        0.2500062000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.2550055000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.2600090000         2.4000000000         1.3276300211         3.9348468482        -0.1884915642
        0.2650068000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.2700054000         2.4000000000         1.3327346748         3.9348468482        -0.0555169157
        0.2750061000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.2800071000         2.4000000000         1.3480486360         3.9450543580         0.3434070296
        0.2850053000         2.4000000000         1.3352870017         3.9373987256         0.0109704085
        0.2900060000         2.4000000000         1.3378393285         3.9348468482         0.0774577327
        0.2950059000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.3000067000         2.4000000000         1.3378393285         3.9425024806         0.0774577327
        0.3050050000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.3100096000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.3150052000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.3200058000         2.4000000000         1.3378393285         3.9373987256         0.0774577327
        0.3250063000         2.4000000000         1.3403916554         3.9476062355         0.1439450570
        0.3300071000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.3350065000         2.4000000000         1.3429439823         3.9476062355         0.2104323812
        0.3400067000         2.4000000000         1.3378393285         3.9450543580         0.0774577327
        0.3450070000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.3500047000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.3550061000         2.4000000000         1.3403916554         3.9399506031         0.1439450570
        0.3600050000         2.4000000000         1.3327346748         3.9297430933        -0.0555169157
        0.3650066000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.3700038000         2.4000000000         1.3301823480         3.9373987256        -0.1220042400
        0.3750063000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.3800056000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.3850049000         2.4000000000         1.3454963091         3.9450543580         0.2769197054
        0.3900050000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.3950067000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.4000051000         2.4000000000         1.3403916554         3.9476062355         0.1439450570
        0.4050058000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.4100048000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
        0.4150057000         2.4000000000         1.3276300211         3.9348468482        -0.1884915642
        0.4200038000         2.4000000000         1.3378393285         3.9425024806         0.0774577327
        0.4250068000         2.4000000000         1.3403916554         3.9425024806         0.1439450570
        0.4300061000         2.4000000000         1.3403916554         3.9399506031         0.1439450570
        0.4350086000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.4400061000         2.4000000000         1.3429439823         3.9450543580         0.2104323812
        0.4450050000         2.4000000000         1.3378393285         3.9425024806         0.0774577327
        0.4500039000         2.4000000000         1.3301823480         3.9373987256        -0.1220042400
        0.4550090000         2.4000000000         1.3352870017         3.9425024806         0.0109704085
        0.4600028000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.4650083000         2.4000000000         1.3301823480         3.9348468482        -0.1220042400
        0.4700044000         2.4000000000         1.3378393285         3.9399506031         0.0774577327
        0.4750058000         2.4000000000         1.3352870017         3.9425024806         0.0109704085
        0.4800029000         2.4000000000         1.3352870017         3.9399506031         0.0109704085
