% Sweep Step 175/200  Vcmd=4.9000V  CW
% Vg_offset=1.338056V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0009360000         4.9000000000         1.3454963091         3.9833325199         0.1938105501
        0.0054364000         4.9000000000         1.3378393285         3.9756768875        -0.0056514226
        0.0104284000         4.9000000000         1.3429439823         3.9807806424         0.1273232259
        0.0154374000         4.9000000000         1.4399324028         3.9782287650         2.6538415465
        0.0204942000         4.9000000000         1.6236999365         4.0088512945         7.4409288908
        0.0255341000         4.9000000000         1.5956243410         4.0343700691         6.7095683243
        0.0305014000         4.9000000000         1.6543278587         4.0675444760         8.2387767816
        0.0354417000         4.9000000000         1.7079267227         4.0956151281         9.6350105903
        0.0404232000         4.9000000000         1.7589732599         4.1415489224        10.9647570748
        0.0454991000         4.9000000000         1.7640779136         4.1747233293        11.0977317233
        0.0504211000         4.9000000000         1.8508570267         4.2385202658        13.3583007470
        0.0553852000         4.9000000000         1.8891419295         4.2819021826        14.3556106104
        0.0604577000         4.9000000000         1.9248745055         4.3405953642        15.2864331496
        0.0654178000         4.9000000000         1.9555024278         4.4043923006        16.0842810403
        0.0704149000         4.9000000000         1.9784733695         4.4579817273        16.6826669583
        0.0754230000         4.9000000000         2.0218629261         4.5396418060        17.8129514702
        0.0804228000         4.9000000000         2.0422815409         4.6034387424        18.3448500640
        0.0854976000         4.9000000000         2.0575955021         4.6748913113        18.7437740094
        0.0904246000         4.9000000000         2.0780141169         4.7565513900        19.2756726032
        0.0955293000         4.9000000000         2.0780141169         4.8305558363        19.2756726032
        0.1008437000         4.9000000000         2.1086420392         4.9224234248        20.0735204939
        0.1054309000         4.9000000000         2.1239560003         4.9964278711        20.4724444393
        0.1104882000         4.9000000000         2.1290606540         5.0015316260        20.6054190877
        0.1154787000         4.9000000000         2.1494792689         1.1150222560        21.1373176815
        0.1205127000         4.9000000000         2.1418222883        -0.0001481936        20.9378557088
        0.1254550000         4.9000000000         2.1596885763         0.0177149486        21.4032669784
        0.1304113000         4.9000000000         2.1673455569         0.0968231498        21.6027289511
        0.1354475000         4.9000000000         2.1750025375         0.1886907384        21.8021909238
        0.1403885000         4.9000000000         2.1826595180         0.2805583269        22.0016528965
        0.1454508000         4.9000000000         2.1801071912         0.3622184056        21.9351655722
        0.1503876000         4.9000000000         2.2005258060         0.4515341166        22.4670641661
        0.1553788000         4.9000000000         2.1928688255         0.5408498277        22.2676021934
        0.1604604000         4.9000000000         2.1928688255         0.6276136613        22.2676021934
        0.1655094000         4.9000000000         2.2005258060         0.7169293724        22.4670641661
        0.1704475000         4.9000000000         2.2030781329         0.8036932060        22.5335514903
        0.1754190000         4.9000000000         2.1928688255         0.8879051621        22.2676021934
        0.1803849000         4.9000000000         2.2183920940         0.9848765056        22.9324754356
        0.1854169000         4.9000000000         2.2056304597         1.0716403392        22.6000388145
        0.1903851000         4.9000000000         2.1979734792         1.1533004179        22.4005768418
        0.1954479000         4.9000000000         2.2030781329         1.2426161289        22.5335514903
        0.2004218000         4.9000000000         2.2158397672         1.3344837175        22.8659881114
        0.2053852000         4.9000000000         2.1979734792         1.4084881638        22.4005768418
        0.2103849000         4.9000000000         2.2030781329         1.5003557523        22.5335514903
        0.2153815000         4.9000000000         2.2056304597         1.5896714634        22.6000388145
        0.2203915000         4.9000000000         2.2030781329         1.6687796646        22.5335514903
        0.2254570000         4.9000000000         2.2158397672         1.7631991306        22.8659881114
        0.2304153000         4.9000000000         2.1979734792         1.8397554543        22.4005768418
        0.2354729000         4.9000000000         2.2107351134         1.9418305527        22.7330134630
        0.2404213000         4.9000000000         2.2081827866         2.0158349990        22.6665261387
        0.2454180000         4.9000000000         2.2005258060         2.1025988326        22.4670641661
        0.2503838000         4.9000000000         2.2234967477         2.2021220535        23.0654500841
        0.2554184000         4.9000000000         2.2081827866         2.2914377646        22.6665261387
        0.2603842000         4.9000000000         2.2132874403         2.3705459658        22.7995007872
        0.2654233000         4.9000000000         2.2107351134         2.4547579220        22.7330134630
        0.2704782000         4.9000000000         2.2132874403         2.5568330203        22.7995007872
