% Motor Sweep Step 21/50
% Vcmd       = 3.6000 [V]
% Direction  = CW
% Vg_offset  = 1.334866 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000109000         3.6000000000         1.3327346748         4.6748913113        -0.0555169157
        0.0050089000         3.6000000000         1.3352870017         4.6697875564         0.0109704085
        0.0100051000         3.6000000000         1.3301823480         4.6723394338        -0.1220042400
        0.0150079000         3.6000000000         1.3352870017         4.6723394338         0.0109704085
        0.0200050000         3.6000000000         1.5624440919         4.6953063310         5.9283422647
        0.0250067000         3.6000000000         1.5496824576         4.7259288605         5.5959056435
        0.0300072000         3.6000000000         1.5292638428         4.7437920027         5.0640070497
        0.0350545000         3.6000000000         1.5879673605         4.7642070224         6.5932155069
        0.0400400000         3.6000000000         1.5854150336         4.7871739195         6.5267281827
        0.0450064000         3.6000000000         1.5445778039         4.8126926941         5.4629309951
        0.0500048000         3.6000000000         1.6109383022         4.8407633461         7.1916014250
        0.0550061000         3.6000000000         1.6262522633         4.8637302433         7.5905253703
        0.0600059000         3.6000000000         1.6211476096         4.8994565277         7.4575507219
        0.0650064000         3.6000000000         1.6339092439         4.9326309346         7.7899873430
        0.0700566000         3.6000000000         1.6441185513         4.9632534642         8.0559366399
        0.0750064000         3.6000000000         1.6415662245         4.9989797486         7.9894493157
        0.0800068000         3.6000000000         1.6543278587         5.0015316260         8.3218859368
        0.0850064000         3.6000000000         1.6696418199         5.0142910133         8.7208098822
        0.0900140000         3.6000000000         1.6568801856         5.0015316260         8.3883732611
        0.0950091000         3.6000000000         1.6798511273         5.0015316260         8.9867591791
        0.1000070000         3.6000000000         1.6696418199         1.1048147461         8.7208098822
        0.1050047000         3.6000000000         1.6798511273         0.0049555613         8.9867591791
        0.1100075000         3.6000000000         1.6926127616         0.0024036839         9.3191958002
        0.1150071000         3.6000000000         1.7002697422         0.0024036839         9.5186577729
        0.1200070000         3.6000000000         1.6926127616         0.0049555613         9.3191958002
        0.1250071000         3.6000000000         1.7130313764         0.0381299683         9.8510943940
        0.1300062000         3.6000000000         1.7104790496         0.0713043752         9.7846070698
        0.1350052000         3.6000000000         1.7104790496         0.1121344146         9.7846070698
        0.1400088000         3.6000000000         1.7232406839         0.1504125765        10.1170436910
