% Motor Sweep Step 103/180
% Vcmd       = 3.1000 [V]
% Direction  = CW
% Zone       = OUTER
% Vg_offset  = 1.336525 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000093000         3.1000000000         1.3429439823         0.1937944933         0.1672156204
        0.0050061000         3.1000000000         1.3429439823         0.1861388609         0.1672156204
        0.0100071000         3.1000000000         1.3403916554         0.1937944933         0.1007282962
        0.0150073000         3.1000000000         1.3352870017         0.1861388609        -0.0322463522
        0.0200090000         3.1000000000         1.3454963091         0.1861388609         0.2337029447
        0.0250063000         3.1000000000         1.4884266131         0.1988982482         3.9569931014
        0.0300072000         3.1000000000         1.4629033445         0.2091057580         3.2921198591
        0.0352637000         3.1000000000         1.4552463639         0.2320726552         3.0926578864
        0.0400052000         3.1000000000         1.4680079982         0.2397282875         3.4250945075
        0.0450062000         3.1000000000         1.4960835936         0.2575914298         4.1564550740
        0.0500045000         3.1000000000         1.4680079982         0.2652470621         3.4250945075
        0.0550047000         3.1000000000         1.4884266131         0.2780064494         3.9569931014
        0.0600058000         3.1000000000         1.4986359205         0.2958695916         4.2229423983
        0.0650052000         3.1000000000         1.5011882474         0.3239402437         4.2894297225
        0.0700041000         3.1000000000         1.4986359205         0.3290439986         4.2229423983
        0.0750057000         3.1000000000         1.5190545354         0.3520108957         4.7548409921
        0.0800044000         3.1000000000         1.5165022085         0.3775296703         4.6883536678
        0.0850058000         3.1000000000         1.5292638428         0.3902890576         5.0207902890
        0.0900052000         3.1000000000         1.5241591891         0.4081521998         4.8878156405
        0.0950060000         3.1000000000         1.5318161696         0.4336709744         5.0872776132
        0.1000059000         3.1000000000         1.5343684965         0.4489822392         5.1537649374
        0.1050063000         3.1000000000         1.5318161696         0.4642935039         5.0872776132
        0.1100042000         3.1000000000         1.5343684965         0.4847085236         5.1537649374
        0.1150072000         3.1000000000         1.5394731502         0.5051235433         5.2867395859
        0.1200080000         3.1000000000         1.5420254771         0.5357460728         5.3532269101
        0.1250130000         3.1000000000         1.5394731502         0.5510573375         5.2867395859
        0.1300062000         3.1000000000         1.5573394382         0.5765761121         5.7521508555
        0.1350460000         3.1000000000         1.5471301308         0.5944392543         5.4862015586
        0.1400069000         3.1000000000         1.5496824576         0.6199580289         5.5526888828
        0.1450086000         3.1000000000         1.5547871113         0.6352692937         5.6856635312
        0.1500089000         3.1000000000         1.5445778039         0.6556843134         5.4197142343
        0.1550047000         3.1000000000         1.5496824576         0.6812030879         5.5526888828
        0.1600057000         3.1000000000         1.5624440919         0.7016181076         5.8851255039
        0.1650049000         3.1000000000         1.5598917651         0.7194812498         5.8186381797
        0.1700033000         3.1000000000         1.5496824576         0.7501037793         5.5526888828
        0.1750047000         3.1000000000         1.5649964188         0.7705187990         5.9516128282
        0.1800046000         3.1000000000         1.5522347845         0.7883819412         5.6191762070
        0.1850045000         3.1000000000         1.5573394382         0.8190044707         5.7521508555
        0.1900036000         3.1000000000         1.5649964188         0.8394194904         5.9516128282
        0.1950047000         3.1000000000         1.5624440919         0.8623863875         5.8851255039
        0.2000044000         3.1000000000         1.5675487456         0.8930089170         6.0181001524
        0.2050042000         3.1000000000         1.5598917651         0.9032164269         5.8186381797
        0.2100048000         3.1000000000         1.5675487456         0.9338389564         6.0181001524
        0.2150050000         3.1000000000         1.5598917651         0.9542539761         5.8186381797
        0.2200045000         3.1000000000         1.5675487456         0.9772208732         6.0181001524
        0.2250049000         3.1000000000         1.5675487456         1.0027396478         6.0181001524
        0.2300018000         3.1000000000         1.5726533993         1.0257065449         6.1510748008
        0.2350091000         3.1000000000         1.5803103799         1.0512253195         6.3505367735
        0.2400052000         3.1000000000         1.5573394382         1.0741922166         5.7521508555
        0.2450045000         3.1000000000         1.5777580530         1.0971591138         6.2840494493
        0.2500037000         3.1000000000         1.5675487456         1.1201260109         6.0181001524
        0.2550037000         3.1000000000         1.5701010725         1.1405410306         6.0845874766
        0.2600030000         3.1000000000         1.5905196873         1.1686116826         6.6164860704
        0.2650040000         3.1000000000         1.5598917651         1.1839229474         5.8186381797
        0.2700059000         3.1000000000         1.5777580530         1.2196492318         6.2840494493
        0.2750050000         3.1000000000         1.5803103799         1.2375123740         6.3505367735
        0.2800058000         3.1000000000         1.5624440919         1.2553755162         5.8851255039
        0.2850073000         3.1000000000         1.5726533993         1.2859980457         6.1510748008
        0.2900061000         3.1000000000         1.5726533993         1.3064130654         6.1510748008
        0.2950056000         3.1000000000         1.5701010725         1.3242762076         6.0845874766
        0.3000060000         3.1000000000         1.5828627068         1.3600024920         6.4170240977
        0.3050039000         3.1000000000         1.5777580530         1.3753137568         6.2840494493
        0.3100050000         3.1000000000         1.5752057262         1.4008325314         6.2175621251
        0.3150050000         3.1000000000         1.5803103799         1.4314550609         6.3505367735
        0.3200056000         3.1000000000         1.5828627068         1.4518700806         6.4170240977
        0.3250048000         3.1000000000         1.5701010725         1.4697332228         6.0845874766
        0.3300047000         3.1000000000         1.5956243410         1.5054595072         6.7494607189
        0.3350042000         3.1000000000         1.5905196873         1.5284264043         6.6164860704
        0.3400044000         3.1000000000         1.5752057262         1.5437376691         6.2175621251
        0.3450028000         3.1000000000         1.5854150336         1.5743601986         6.4835114220
        0.3500046000         3.1000000000         1.5879673605         1.5973270957         6.5499987462
        0.3550404000         3.1000000000         1.5828627068         1.6177421154         6.4170240977
        0.3600035000         3.1000000000         1.5905196873         1.6509165224         6.6164860704
        0.3650037000         3.1000000000         1.5854150336         1.6687796646         6.4835114220
        0.3700054000         3.1000000000         1.5981766679         1.7019540715         6.8159480431
        0.3750340000         3.1000000000         1.5803103799         1.7121615814         6.3505367735
        0.3800131000         3.1000000000         1.5803103799         1.7453359884         6.3505367735
        0.3850050000         3.1000000000         1.5956243410         1.7759585179         6.7494607189
        0.3900060000         3.1000000000         1.5777580530         1.7861660277         6.2840494493
        0.3950072000         3.1000000000         1.5905196873         1.8244441896         6.6164860704
