% Sweep Step 67/200  Vcmd=2.8400V  CW
% Vg_offset=1.338056V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0012212000         2.8400000000         1.3429439823         2.2327445830         0.1273232259
        0.0054136000         2.8400000000         1.3352870017         2.2276408281        -0.0721387468
        0.0104265000         2.8400000000         1.3352870017         2.2250889506        -0.0721387468
        0.0154618000         2.8400000000         1.3276300211         2.2199851957        -0.2716007195
        0.0204176000         2.8400000000         1.3327346748         2.2199851957        -0.1386260710
        0.0255035000         2.8400000000         1.3327346748         2.2199851957        -0.1386260710
        0.0304787000         2.8400000000         1.3378393285         2.2327445830        -0.0056514226
        0.0354334000         2.8400000000         1.3608102703         2.2225370732         0.5927344955
        0.0404381000         2.8400000000         1.3965428462         2.2225370732         1.5235570347
        0.0454418000         2.8400000000         1.3659149240         2.2276408281         0.7257091439
        0.0504671000         2.8400000000         1.3837812120         2.2327445830         1.1911204135
        0.0555064000         2.8400000000         1.3965428462         2.2429520929         1.5235570347
        0.0605525000         2.8400000000         1.3837812120         2.2480558478         1.1911204135
        0.0654335000         2.8400000000         1.3914381925         2.2608152351         1.3905823862
        0.0704626000         2.8400000000         1.3965428462         2.2633671125         1.5235570347
        0.0754821000         2.8400000000         1.3914381925         2.2710227449         1.3905823862
        0.0804436000         2.8400000000         1.3863335388         2.2659189900         1.2576077377
        0.0855134000         2.8400000000         1.3812288851         2.2710227449         1.1246330893
        0.0904560000         2.8400000000         1.3965428462         2.2812302547         1.5235570347
        0.0954412000         2.8400000000         1.3939905194         2.2914377646         1.4570697104
        0.1004479000         2.8400000000         1.3939905194         2.2914377646         1.4570697104
        0.1054237000         2.8400000000         1.3888858657         2.2965415195         1.3240950620
        0.1104341000         2.8400000000         1.3863335388         2.2939896420         1.2576077377
        0.1154405000         2.8400000000         1.3939905194         2.3067490293         1.4570697104
        0.1204715000         2.8400000000         1.3863335388         2.3118527843         1.2576077377
        0.1254204000         2.8400000000         1.3939905194         2.3220602941         1.4570697104
        0.1305228000         2.8400000000         1.3939905194         2.3271640490         1.4570697104
        0.1354201000         2.8400000000         1.3914381925         2.3271640490         1.3905823862
        0.1404640000         2.8400000000         1.3812288851         2.3271640490         1.1246330893
        0.1454106000         2.8400000000         1.3888858657         2.3297159265         1.3240950620
        0.1504546000         2.8400000000         1.3914381925         2.3424753138         1.3905823862
        0.1554915000         2.8400000000         1.3914381925         2.3501309461         1.3905823862
        0.1604458000         2.8400000000         1.3965428462         2.3603384560         1.5235570347
        0.1655489000         2.8400000000         1.4016475000         2.3654422109         1.6565316831
        0.1704431000         2.8400000000         1.3965428462         2.3730978433         1.5235570347
        0.1754618000         2.8400000000         1.4041998268         2.3730978433         1.7230190073
        0.1804852000         2.8400000000         1.3914381925         2.3756497207         1.3905823862
        0.1854041000         2.8400000000         1.3863335388         2.3756497207         1.2576077377
        0.1904104000         2.8400000000         1.3965428462         2.3935128629         1.5235570347
        0.1954425000         2.8400000000         1.3965428462         2.4011684953         1.5235570347
        0.2004195000         2.8400000000         1.3965428462         2.4037203728         1.5235570347
        0.2054381000         2.8400000000         1.3965428462         2.4011684953         1.5235570347
        0.2104379000         2.8400000000         1.3837812120         2.4062722502         1.1911204135
        0.2153887000         2.8400000000         1.4016475000         2.4215835150         1.6565316831
        0.2204436000         2.8400000000         1.3837812120         2.4215835150         1.1911204135
        0.2254436000         2.8400000000         1.3990951731         2.4317910248         1.5900443589
        0.2304681000         2.8400000000         1.3939905194         2.4343429023         1.4570697104
        0.2354401000         2.8400000000         1.4016475000         2.4394466572         1.6565316831
        0.2403854000         2.8400000000         1.3990951731         2.4445504121         1.5900443589
        0.2454613000         2.8400000000         1.4016475000         2.4547579220         1.6565316831
        0.2504390000         2.8400000000         1.3863335388         2.4496541670         1.2576077377
        0.2555245000         2.8400000000         1.3863335388         2.4547579220         1.2576077377
        0.2605210000         2.8400000000         1.3914381925         2.4675173092         1.3905823862
        0.2655000000         2.8400000000         1.3863335388         2.4675173092         1.2576077377
        0.2704590000         2.8400000000         1.3990951731         2.4853804515         1.5900443589
        0.2754140000         2.8400000000         1.3888858657         2.4853804515         1.3240950620
        0.2805068000         2.8400000000         1.3888858657         2.4853804515         1.3240950620
        0.2854393000         2.8400000000         1.3965428462         2.4955879613         1.5235570347
        0.2903884000         2.8400000000         1.4016475000         2.5032435937         1.6565316831
        0.2955944000         2.8400000000         1.4067521537         2.5134511035         1.7895063316
        0.3004328000         2.8400000000         1.3914381925         2.5083473486         1.3905823862
        0.3054423000         2.8400000000         1.3939905194         2.5211067359         1.4570697104
        0.3104418000         2.8400000000         1.4016475000         2.5313142457         1.6565316831
        0.3155738000         2.8400000000         1.4016475000         2.5313142457         1.6565316831
        0.3204701000         2.8400000000         1.3939905194         2.5364180006         1.4570697104
        0.3253909000         2.8400000000         1.4016475000         2.5491773879         1.6565316831
        0.3304009000         2.8400000000         1.3939905194         2.5517292654         1.4570697104
        0.3354835000         2.8400000000         1.3965428462         2.5568330203         1.5235570347
        0.3404154000         2.8400000000         1.3939905194         2.5568330203         1.4570697104
        0.3453883000         2.8400000000         1.3914381925         2.5593848978         1.3905823862
        0.3504165000         2.8400000000         1.3939905194         2.5695924076         1.4570697104
        0.3555062000         2.8400000000         1.4067521537         2.5849036724         1.7895063316
        0.3604442000         2.8400000000         1.3914381925         2.5772480400         1.3905823862
        0.3654589000         2.8400000000         1.3990951731         2.5900074273         1.5900443589
        0.3704034000         2.8400000000         1.3939905194         2.5976630597         1.4570697104
