% Sweep Step 33/200  Vcmd=2.6700V  CW
% Vg_offset=1.338056V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0004948000         2.6700000000         1.3352870017         0.0024036839        -0.0721387468
        0.0057164000         2.6700000000         1.3327346748        -0.0001481936        -0.1386260710
        0.0105349000         2.6700000000         1.3301823480        -0.0027000711        -0.2051133952
        0.0155457000         2.6700000000         1.3301823480        -0.0001481936        -0.2051133952
        0.0206208000         2.6700000000         1.3378393285         0.0049555613        -0.0056514226
        0.0255983000         2.6700000000         1.3429439823         0.0100593162         0.1273232259
        0.0306220000         2.6700000000         1.3352870017         0.0049555613        -0.0721387468
        0.0355923000         2.6700000000         1.3429439823         0.0126111937         0.1273232259
        0.0406126000         2.6700000000         1.3301823480        -0.0027000711        -0.2051133952
        0.0456538000         2.6700000000         1.3352870017         0.0049555613        -0.0721387468
        0.0505990000         2.6700000000         1.3378393285         0.0049555613        -0.0056514226
        0.0556115000         2.6700000000         1.3454963091         0.0100593162         0.1938105501
        0.0607097000         2.6700000000         1.3352870017         0.0049555613        -0.0721387468
        0.0657460000         2.6700000000         1.3403916554         0.0049555613         0.0608359017
        0.0705167000         2.6700000000         1.3327346748        -0.0027000711        -0.1386260710
        0.0756752000         2.6700000000         1.3378393285         0.0024036839        -0.0056514226
        0.0806185000         2.6700000000         1.3531532897         0.0049555613         0.3932725228
        0.0856187000         2.6700000000         1.3557056165         0.0100593162         0.4597598470
        0.0906450000         2.6700000000         1.3506009628         0.0126111937         0.3267851986
        0.0956056000         2.6700000000         1.3480486360         0.0049555613         0.2602978743
        0.1005000000         2.6700000000         1.3403916554         0.0049555613         0.0608359017
        0.1055684000         2.6700000000         1.3454963091         0.0100593162         0.1938105501
        0.1104944000         2.6700000000         1.3429439823         0.0126111937         0.1273232259
        0.1155941000         2.6700000000         1.3429439823         0.0126111937         0.1273232259
        0.1205725000         2.6700000000         1.3429439823         0.0126111937         0.1273232259
        0.1255551000         2.6700000000         1.3506009628         0.0202668261         0.3267851986
        0.1305067000         2.6700000000         1.3429439823         0.0126111937         0.1273232259
        0.1355943000         2.6700000000         1.3454963091         0.0202668261         0.1938105501
        0.1405453000         2.6700000000         1.3403916554         0.0151630711         0.0608359017
        0.1455731000         2.6700000000         1.3352870017         0.0151630711        -0.0721387468
        0.1505673000         2.6700000000         1.3378393285         0.0126111937        -0.0056514226
        0.1555451000         2.6700000000         1.3327346748         0.0075074388        -0.1386260710
        0.1605608000         2.6700000000         1.3480486360         0.0075074388         0.2602978743
        0.1654668000         2.6700000000         1.3378393285         0.0126111937        -0.0056514226
