% Motor Sweep Step 177/180
% Vcmd       = 4.9500 [V]
% Direction  = CW
% Zone       = OUTER
% Vg_offset  = 1.336155 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000061000         4.9500000000         1.3429439823         1.5513933015         0.1768562824
        0.0050056000         4.9500000000         1.3327346748         1.5437376691        -0.0890930145
        0.0100366000         4.9500000000         1.3403916554         1.5539451789         0.1103689582
        0.0150105000         4.9500000000         1.4807696325         1.5564970564         3.7671717907
        0.0200024000         4.9500000000         1.6415662245         1.5794639535         7.9558732170
        0.0250021000         4.9500000000         1.6364615707         1.6049827281         7.8228985685
        0.0300042000         4.9500000000         1.7053743959         1.6458127674         9.6180563226
        0.0350025000         4.9500000000         1.7232406839         1.6789871744        10.0834675922
        0.0400032000         4.9500000000         1.8049151433         1.7172653363        12.2110619675
        0.0450043000         4.9500000000         1.8176767776         1.7657510080        12.5434985886
        0.0500049000         4.9500000000         1.8967989101         1.8167885572        14.6046056396
        0.0550029000         4.9500000000         1.9376361398         1.8703779838        15.6684028273
        0.0600023000         4.9500000000         1.9631594084         1.9367267978        16.3332760695
        0.0650041000         4.9500000000         1.9886826769         1.9954199793        16.9981493118
        0.0700061000         4.9500000000         2.0320722335         2.0694244256        18.1284338236
        0.0750888000         4.9500000000         2.0422815409         2.1434288720        18.3943831206
        0.0800054000         4.9500000000         2.0601478289         2.2046739310        18.8597943901
        0.0850240000         4.9500000000         2.0958804049         2.2863340097        19.7906169293
        0.0900029000         4.9500000000         2.0958804049         2.3603384560        19.7906169293
        0.0950042000         4.9500000000         2.1111943660         2.4368947797        20.1895408747
        0.1000024000         4.9500000000         2.1214036735         2.5160029810        20.4554901716
        0.1050009000         4.9500000000         2.1367176346         2.5976630597        20.8544141169
        0.1100027000         4.9500000000         2.1596885763         2.6793231383        21.4528000350
        0.1150039000         4.9500000000         2.1494792689         2.7609832170        21.1868507381
        0.1200029000         4.9500000000         2.1571362495         2.8451951732        21.3863127108
        0.1250021000         4.9500000000         2.1698978837         2.9243033744        21.7187493319
        0.1300050000         4.9500000000         2.1877641717         3.0161709629        22.1841606015
        0.1350022000         4.9500000000         2.1852118449         3.1054866740        22.1176732772
        0.1400353000         4.9500000000         2.1826595180         3.1820429978        22.0511859530
        0.1450080000         4.9500000000         2.1979734792         3.2662549539        22.4501098984
        0.1500028000         4.9500000000         2.1775548643         3.3504669101        21.9182113046
        0.1550014000         4.9500000000         2.1979734792         3.4346788662        22.4501098984
        0.1600043000         4.9500000000         2.2056304597         3.5316502097        22.6495718711
        0.1650032000         4.9500000000         2.2030781329         3.6107584109        22.5830845468
        0.1700012000         4.9500000000         2.2005258060         3.6975222445        22.5165972226
        0.1750041000         4.9500000000         2.2132874403         3.7868379556        22.8490338437
        0.1800043000         4.9500000000         2.2005258060         3.8684980342        22.5165972226
        0.1850014000         4.9500000000         2.1903164986         3.9552618679        22.2506479257
        0.1900029000         4.9500000000         2.1954211523         4.0420257015        22.3836225742
