% Motor Sweep Step 50/50
% Vcmd       = 0.0000 [V]
% Direction  = CCW
% Vg_offset  = 1.334866 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000115000         0.0000000000         1.3378393285         1.8372035769         0.0774577327
        0.0050106000         0.0000000000         1.3352870017         1.8372035769         0.0109704085
        0.0100060000         0.0000000000         1.3506009628         1.8397554543         0.4098943539
        0.0150075000         0.0000000000         1.2791358108         1.8320998220        -1.4517507245
        0.0200061000         0.0000000000         1.0570833743         1.8116848023        -7.2361479322
        0.0250055000         0.0000000000         1.1515194680         1.8014772924        -4.7761169358
        0.0300519000         0.0000000000         1.1311008532         1.7810622728        -5.3080155296
        0.0350046000         0.0000000000         0.9983798566         1.7478878658        -8.7653563894
        0.0400086000         0.0000000000         1.0417694132         1.7198172138        -7.6350718776
        0.0450090000         0.0000000000         0.9983798566         1.6917465617        -8.7653563894
        0.0500607000         0.0000000000         0.8962867824         1.6483646449       -11.4248493585
        0.0550056000         0.0000000000         0.9269147047         1.6075346056       -10.6270014678
        0.0600384000         0.0000000000         0.8835251481         1.5641526888       -11.7572859796
        0.0650360000         0.0000000000         0.8222693035         1.5131151396       -13.3529817611
        0.0700057000         0.0000000000         0.8350309378         1.4646294679       -13.0205451399
        0.0750108000         0.0000000000         0.7635657858         1.4033844088       -14.8821902183
        0.0800131000         0.0000000000         0.7380425173         1.3421393498       -15.5470634605
        0.0850080000         0.0000000000         0.7252808830         1.2808942908       -15.8795000817
        0.0900042000         0.0000000000         0.6461587505         1.2222011093       -17.9406071327
        0.0950036000         0.0000000000         0.6691296922         1.1609560502       -17.3422212147
        0.1000067000         0.0000000000         0.6206354819         1.0843997265       -18.6054803750
        0.1050091000         0.0000000000         0.5900075596         1.0103952802       -19.4033282657
        0.1100037000         0.0000000000         0.5925598865         0.9363908338       -19.3368409415
        0.1150047000         0.0000000000         0.5389610225         0.8496270002       -20.7330747502
        0.1200033000         0.0000000000         0.5364086956         0.7679669216       -20.7995620745
        0.1250048000         0.0000000000         0.5389610225         0.6939624752       -20.7330747502
        0.1300287000         0.0000000000         0.5134377539         0.6020948867       -21.3979479925
        0.1350063000         0.0000000000         0.5236470613         0.5255385629       -21.1319986956
        0.1400043000         0.0000000000         0.5006761196         0.4413266068       -21.7303846136
        0.1450840000         0.0000000000         0.5032284465         0.3596665281       -21.6638972894
        0.1500051000         0.0000000000         0.4930191391         0.2652470621       -21.9298465863
        0.1550048000         0.0000000000         0.4879144854         0.1733794736       -22.0628212348
        0.1600043000         0.0000000000         0.4674958705         0.0866156400       -22.5947198286
        0.1650050000         0.0000000000         0.4700481974        -0.0001481936       -22.5282325043
        0.1700051000         0.0000000000         0.4674958705         0.0024036839       -22.5947198286
        0.1750039000         0.0000000000         0.4751528511         1.1073666236       -22.3952578559
        0.1800108000         0.0000000000         0.4572865631         5.0015316260       -22.8606691255
        0.1850059000         0.0000000000         0.4623912168         4.9555978318       -22.7276944770
        0.1900036000         0.0000000000         0.4598388899         4.8611783658       -22.7941818013
        0.1950048000         0.0000000000         0.4572865631         4.7693107773       -22.8606691255
        0.2000070000         0.0000000000         0.4751528511         4.6876506986       -22.3952578559
        0.2050042000         0.0000000000         0.4623912168         4.5881274777       -22.7276944770
        0.2100062000         0.0000000000         0.4470772556         4.4886042568       -23.1266184224
