% Sweep Step 58/200  Vcmd=2.2100V  CCW
% Vg_offset=1.338056V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0005630000         2.2100000000         1.3327346748         0.5765761121        -0.1386260710
        0.0055670000         2.2100000000         1.3429439823         0.5842317445         0.1273232259
        0.0105882000         2.2100000000         1.3327346748         0.5740242347        -0.1386260710
        0.0155717000         2.2100000000         1.3352870017         0.5816798670        -0.0721387468
        0.0206152000         2.2100000000         1.3378393285         0.5816798670        -0.0056514226
        0.0255008000         2.2100000000         1.3327346748         0.5740242347        -0.1386260710
        0.0305952000         2.2100000000         1.3250776943         0.5791279896        -0.3380880437
        0.0356018000         2.2100000000         1.3301823480         0.5740242347        -0.2051133952
        0.0404612000         2.2100000000         1.3123160600         0.5867836220        -0.6705246648
        0.0455377000         2.2100000000         1.2765834840         0.5740242347        -1.6013472040
        0.0505682000         2.2100000000         1.3021067526         0.5714723572        -0.9364739617
        0.0554591000         2.2100000000         1.2970020988         0.5663686023        -1.0694486102
        0.0604202000         2.2100000000         1.2867927914         0.5612648474        -1.3353979071
        0.0655263000         2.2100000000         1.2995544257         0.5612648474        -1.0029612860
        0.0705709000         2.2100000000         1.2893451183         0.5536092150        -1.2689105829
        0.0755434000         2.2100000000         1.2944497720         0.5510573375        -1.1359359344
        0.0804393000         2.2100000000         1.2842404646         0.5434017052        -1.4018852313
        0.0854511000         2.2100000000         1.2944497720         0.5382979502        -1.1359359344
        0.0905679000         2.2100000000         1.2791358108         0.5229866855        -1.5348598798
        0.0955006000         2.2100000000         1.2995544257         0.5357460728        -1.0029612860
        0.1006370000         2.2100000000         1.2944497720         0.5331941953        -1.1359359344
        0.1055469000         2.2100000000         1.2867927914         0.5204348080        -1.3353979071
        0.1105112000         2.2100000000         1.2816881377         0.5153310531        -1.4683725555
        0.1155083000         2.2100000000         1.2893451183         0.5102272982        -1.2689105829
        0.1204712000         2.2100000000         1.2918974451         0.5051235433        -1.2024232586
        0.1254786000         2.2100000000         1.2842404646         0.4949160334        -1.4018852313
        0.1305419000         2.2100000000         1.2918974451         0.4974679109        -1.2024232586
        0.1354916000         2.2100000000         1.2842404646         0.4821566461        -1.4018852313
        0.1405327000         2.2100000000         1.2944497720         0.4872604011        -1.1359359344
        0.1454843000         2.2100000000         1.2867927914         0.4770528912        -1.3353979071
        0.1505242000         2.2100000000         1.2944497720         0.4821566461        -1.1359359344
        0.1555061000         2.2100000000         1.2918974451         0.4719491363        -1.2024232586
        0.1604989000         2.2100000000         1.2867927914         0.4617416265        -1.3353979071
        0.1656800000         2.2100000000         1.2970020988         0.4693972588        -1.0694486102
        0.1706705000         2.2100000000         1.2944497720         0.4566378716        -1.1359359344
        0.1755912000         2.2100000000         1.2893451183         0.4489822392        -1.2689105829
        0.1804869000         2.2100000000         1.2995544257         0.4566378716        -1.0029612860
        0.1855493000         2.2100000000         1.2944497720         0.4464303617        -1.1359359344
        0.1905430000         2.2100000000         1.2867927914         0.4362228519        -1.3353979071
        0.1956699000         2.2100000000         1.2918974451         0.4387747293        -1.2024232586
        0.2006716000         2.2100000000         1.2918974451         0.4336709744        -1.2024232586
        0.2055103000         2.2100000000         1.2944497720         0.4260153420        -1.1359359344
        0.2106919000         2.2100000000         1.2995544257         0.4285672195        -1.0029612860
        0.2156702000         2.2100000000         1.3123160600         0.4260153420        -0.6705246648
        0.2206857000         2.2100000000         1.2944497720         0.4183597097        -1.1359359344
        0.2255762000         2.2100000000         1.2918974451         0.4030484449        -1.2024232586
        0.2305948000         2.2100000000         1.2918974451         0.4056003224        -1.2024232586
        0.2356015000         2.2100000000         1.2970020988         0.4107040773        -1.0694486102
        0.2406254000         2.2100000000         1.2970020988         0.4030484449        -1.0694486102
        0.2457401000         2.2100000000         1.2995544257         0.4004965675        -1.0029612860
        0.2507106000         2.2100000000         1.2893451183         0.3851853027        -1.2689105829
        0.2554981000         2.2100000000         1.2867927914         0.3775296703        -1.3353979071
        0.2605565000         2.2100000000         1.2842404646         0.3724259154        -1.4018852313
        0.2655392000         2.2100000000         1.2893451183         0.3724259154        -1.2689105829
        0.2704998000         2.2100000000         1.2944497720         0.3698740379        -1.1359359344
        0.2755236000         2.2100000000         1.2944497720         0.3647702830        -1.1359359344
        0.2805429000         2.2100000000         1.2842404646         0.3545627732        -1.4018852313
        0.2855096000         2.2100000000         1.2893451183         0.3494590183        -1.2689105829
        0.2905234000         2.2100000000         1.2842404646         0.3443552634        -1.4018852313
        0.2955913000         2.2100000000         1.2944497720         0.3443552634        -1.1359359344
        0.3005816000         2.2100000000         1.2918974451         0.3366996310        -1.2024232586
        0.3055193000         2.2100000000         1.3021067526         0.3443552634        -0.9364739617
        0.3107016000         2.2100000000         1.2893451183         0.3315958761        -1.2689105829
        0.3155043000         2.2100000000         1.3021067526         0.3315958761        -0.9364739617
        0.3206967000         2.2100000000         1.2842404646         0.3162846113        -1.4018852313
        0.3255358000         2.2100000000         1.2893451183         0.3111808564        -1.2689105829
        0.3305142000         2.2100000000         1.2944497720         0.3213883662        -1.1359359344
        0.3355654000         2.2100000000         1.2893451183         0.3035252240        -1.2689105829
        0.3406841000         2.2100000000         1.2893451183         0.3035252240        -1.2689105829
        0.3455465000         2.2100000000         1.2918974451         0.2984214691        -1.2024232586
        0.3506949000         2.2100000000         1.2842404646         0.2882139593        -1.4018852313
        0.3556840000         2.2100000000         1.2867927914         0.2831102043        -1.3353979071
        0.3606929000         2.2100000000         1.2842404646         0.2780064494        -1.4018852313
        0.3655119000         2.2100000000         1.2918974451         0.2780064494        -1.2024232586
        0.3706965000         2.2100000000         1.2893451183         0.2754545720        -1.2689105829
        0.3756768000         2.2100000000         1.2995544257         0.2780064494        -1.0029612860
        0.3806959000         2.2100000000         1.2944497720         0.2729026945        -1.1359359344
        0.3855131000         2.2100000000         1.2970020988         0.2677989396        -1.0694486102
