% Motor Sweep Step 35/50
% Vcmd       = 4.3000 [V]
% Direction  = CW
% Vg_offset  = 1.334866 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000124000         4.3000000000         1.3276300211         0.2754545720        -0.1884915642
        0.0050130000         4.3000000000         1.3352870017         0.2729026945         0.0109704085
        0.0100070000         4.3000000000         1.3327346748         0.2780064494        -0.0555169157
        0.0150064000         4.3000000000         1.4246184417         0.2907658367         2.3380267564
        0.0200594000         4.3000000000         1.6466708782         0.3137327338         8.1224239642
        0.0250355000         4.3000000000         1.5905196873         0.3392515084         6.6597028312
        0.0300075000         4.3000000000         1.6109383022         0.3647702830         7.1916014250
        0.0350084000         4.3000000000         1.7360023181         0.3979446900        10.4494803121
        0.0400044000         4.3000000000         1.7079267227         0.4362228519         9.7181197456
        0.0450066000         4.3000000000         1.7360023181         0.4745010138        10.4494803121
        0.0500051000         4.3000000000         1.8253337581         0.5280904404        12.7765366600
        0.0550077000         4.3000000000         1.7921535090         0.5740242347        11.9122014451
        0.0600078000         4.3000000000         1.8278860850         0.6123023966        12.8430239842
        0.0650064000         4.3000000000         1.8457523730         0.6633399457        13.3084352538
        0.0700257000         4.3000000000         1.8406477193         0.7169293724        13.1754606054
        0.0750144000         4.3000000000         1.8789326221         0.7705187990        14.1727704688
        0.0800050000         4.3000000000         1.8738279684         0.8241082257        14.0397958203
        0.0850058000         4.3000000000         1.8891419295         0.8930089170        14.4387197657
        0.0900069000         4.3000000000         1.8967989101         0.9389427113        14.6381817384
        0.0950057000         4.3000000000         1.9070082175         1.0052915252        14.9041310353
        0.1000061000         4.3000000000         1.9248745055         1.0690884617        15.3695423049
        0.1050106000         4.3000000000         1.9197698518         1.1175741334        15.2365676564
        0.1100072000         4.3000000000         1.9299791592         1.1788191925        15.5025169533
        0.1150096000         4.3000000000         1.9325314861         1.2298567416        15.5690042775
