% Sweep Step 155/200  Vcmd=4.4000V  CW
% Vg_offset=1.338056V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0004114000         4.4000000000         1.3327346748         2.2965415195        -0.1386260710
        0.0055009000         4.4000000000         1.3403916554         2.3016452744         0.0608359017
        0.0104363000         4.4000000000         1.3352870017         2.3016452744        -0.0721387468
        0.0154414000         4.4000000000         1.4526940371         2.3093009068         2.9862781676
        0.0205694000         4.4000000000         1.6492232050         2.3322678039         8.1058021331
        0.0255017000         4.4000000000         1.6007289948         2.3552347011         6.8425429728
        0.0305526000         4.4000000000         1.7002697422         2.3935128629         9.4355486176
        0.0355433000         4.4000000000         1.7487639524         2.4266872699        10.6988077779
        0.0404866000         4.4000000000         1.7513162793         2.4624135543        10.7652951022
        0.0454421000         4.4000000000         1.7691825673         2.5083473486        11.2307063718
        0.0504587000         4.4000000000         1.8202291044         2.5568330203        12.5604528563
        0.0554664000         4.4000000000         1.8380953924         2.6027668146        13.0258641259
        0.0604038000         4.4000000000         1.8661709878         2.6640118736        13.7572246924
        0.0654027000         4.4000000000         1.8789326221         2.7124975453        14.0896613135
        0.0704054000         4.4000000000         1.8789326221         2.7635350945        14.0896613135
        0.0754043000         4.4000000000         1.8942465832         2.8298839084        14.4885852589
        0.0804507000         4.4000000000         1.8967989101         2.8809214576        14.5550725831
        0.0854712000         4.4000000000         1.9350838130         2.9319590068        15.5523824465
        0.0904463000         4.4000000000         1.9325314861         2.9906521883        15.4858951223
        0.0954101000         4.4000000000         1.9274268324         3.0544491248        15.3529204738
        0.1004365000         4.4000000000         1.9478454472         3.1131423064        15.8848190676
        0.1054968000         4.4000000000         1.9427407935         3.1743873654        15.7518444192
        0.1104436000         4.4000000000         1.9555024278         3.2432880568        16.0842810403
        0.1154411000         4.4000000000         1.9784733695         3.3121887482        16.6826669583
        0.1204357000         4.4000000000         1.9682640621         3.3708819297        16.4167176614
        0.1254376000         4.4000000000         1.9759210427         3.4295751113        16.6161796341
        0.1304127000         4.4000000000         1.9631594084         3.4882682929        16.2837430130
        0.1353875000         4.4000000000         2.0014443112         3.5673764941        17.2810528764
        0.1404101000         4.4000000000         1.9861303501         3.6337253080        16.8821289310
        0.1454042000         4.4000000000         1.9861303501         3.6873147347        16.8821289310
        0.1504052000         4.4000000000         1.9988919844         3.7587673035        17.2145655522
        0.1554036000         4.4000000000         2.0116536186         3.8276679949        17.5470021733
        0.1604064000         4.4000000000         1.9988919844         3.8889130539        17.2145655522
        0.1654360000         4.4000000000         2.0065489649         3.9578137453        17.4140275248
        0.1704499000         4.4000000000         2.0193105992         4.0241625592        17.7464641460
        0.1755191000         4.4000000000         2.0142059455         4.0930632506        17.6134894975
        0.1804487000         4.4000000000         2.0320722335         4.1645158195        18.0789007671
        0.1854547000         4.4000000000         2.0167582724         4.2308646334        17.6799768217
        0.1904534000         4.4000000000         2.0269675798         4.2972134474        17.9459261186
        0.1954410000         4.4000000000         2.0244152529         4.3712178937        17.8794387944
