% Sweep Step 72/200  Vcmd=2.1400V  CCW
% Vg_offset=1.338056V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0007597000         2.1400000000         1.3378393285         3.5163389449        -0.0056514226
        0.0057008000         2.1400000000         1.3454963091         3.5239945773         0.1938105501
        0.0105637000         2.1400000000         1.3378393285         3.5137870674        -0.0056514226
        0.0155280000         2.1400000000         1.3327346748         3.5112351900        -0.1386260710
        0.0206246000         2.1400000000         1.3378393285         3.5188908224        -0.0056514226
        0.0255769000         2.1400000000         1.3352870017         3.5163389449        -0.0721387468
        0.0304951000         2.1400000000         1.3301823480         3.5112351900        -0.2051133952
        0.0355606000         2.1400000000         1.2791358108         3.5086833125        -1.5348598798
        0.0405197000         2.1400000000         1.2663741766         3.5010276801        -1.8672965009
        0.0454554000         2.1400000000         1.2918974451         3.4984758027        -1.2024232586
        0.0504591000         2.1400000000         1.2816881377         3.4908201703        -1.4683725555
        0.0556803000         2.1400000000         1.2740311571         3.4882682929        -1.6678345282
        0.0604214000         2.1400000000         1.2893451183         3.4831645379        -1.2689105829
        0.0654939000         2.1400000000         1.2740311571         3.4857164154        -1.6678345282
        0.0704454000         2.1400000000         1.2740311571         3.4704051506        -1.6678345282
        0.0754516000         2.1400000000         1.2765834840         3.4627495183        -1.6013472040
        0.0804446000         2.1400000000         1.2765834840         3.4550938859        -1.6013472040
        0.0854115000         2.1400000000         1.2689265034         3.4499901310        -1.8008091767
        0.0904425000         2.1400000000         1.2740311571         3.4474382535        -1.6678345282
        0.0954535000         2.1400000000         1.2663741766         3.4346788662        -1.8672965009
        0.1005170000         2.1400000000         1.2765834840         3.4321269888        -1.6013472040
        0.1055984000         2.1400000000         1.2740311571         3.4270232338        -1.6678345282
        0.1104688000         2.1400000000         1.2714788303         3.4219194789        -1.7343218525
        0.1155502000         2.1400000000         1.2816881377         3.4219194789        -1.4683725555
        0.1204842000         2.1400000000         1.2740311571         3.4091600916        -1.6678345282
        0.1255703000         2.1400000000         1.2765834840         3.4015044592        -1.6013472040
        0.1304397000         2.1400000000         1.2791358108         3.4015044592        -1.5348598798
        0.1354516000         2.1400000000         1.2765834840         3.3938488269        -1.6013472040
        0.1404244000         2.1400000000         1.2689265034         3.3836413170        -1.8008091767
        0.1454484000         2.1400000000         1.2714788303         3.3785375621        -1.7343218525
        0.1504770000         2.1400000000         1.2689265034         3.3657781748        -1.8008091767
        0.1554223000         2.1400000000         1.2663741766         3.3606744199        -1.8672965009
        0.1604266000         2.1400000000         1.2714788303         3.3530187875        -1.7343218525
        0.1654851000         2.1400000000         1.2816881377         3.3606744199        -1.4683725555
        0.1703827000         2.1400000000         1.2867927914         3.3530187875        -1.3353979071
        0.1755500000         2.1400000000         1.2714788303         3.3402594002        -1.7343218525
        0.1804206000         2.1400000000         1.2740311571         3.3351556453        -1.6678345282
        0.1854244000         2.1400000000         1.2816881377         3.3351556453        -1.4683725555
        0.1905656000         2.1400000000         1.2816881377         3.3275000129        -1.4683725555
        0.1954299000         2.1400000000         1.2740311571         3.3121887482        -1.6678345282
        0.2004455000         2.1400000000         1.2740311571         3.3045331158        -1.6678345282
        0.2055545000         2.1400000000         1.2612695229         3.2994293609        -2.0002711494
        0.2105508000         2.1400000000         1.2816881377         3.3019812383        -1.4683725555
        0.2154174000         2.1400000000         1.2714788303         3.2892218510        -1.7343218525
        0.2205918000         2.1400000000         1.2689265034         3.2815662187        -1.8008091767
        0.2256047000         2.1400000000         1.2740311571         3.2790143412        -1.6678345282
        0.2306661000         2.1400000000         1.2816881377         3.2713587088        -1.4683725555
        0.2356050000         2.1400000000         1.2714788303         3.2637030765        -1.7343218525
        0.2406542000         2.1400000000         1.2714788303         3.2534955666        -1.7343218525
        0.2456911000         2.1400000000         1.2714788303         3.2534955666        -1.7343218525
        0.2507188000         2.1400000000         1.2689265034         3.2458399342        -1.8008091767
        0.2557880000         2.1400000000         1.2689265034         3.2330805470        -1.8008091767
        0.2606593000         2.1400000000         1.2689265034         3.2356324244        -1.8008091767
        0.2656903000         2.1400000000         1.2740311571         3.2228730371        -1.6678345282
        0.2707925000         2.1400000000         1.2714788303         3.2203211597        -1.7343218525
