% Motor Sweep Step 104/180
% Vcmd       = 1.9000 [V]
% Direction  = CCW
% Zone       = OUTER
% Vg_offset  = 1.336155 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000439000         1.9000000000         1.3301823480         2.0821838129        -0.1555803387
        0.0050120000         1.9000000000         1.3403916554         2.0949432002         0.1103689582
        0.0100108000         1.9000000000         1.3352870017         2.0872875679        -0.0226056902
        0.0150097000         1.9000000000         1.3352870017         2.0872875679        -0.0226056902
        0.0200106000         1.9000000000         1.3250776943         2.0821838129        -0.2885549871
        0.0250095000         1.9000000000         1.2331939274         2.0872875679        -2.6820986593
        0.0300057000         1.9000000000         1.2306416006         2.0796319355        -2.7485859835
        0.0350087000         1.9000000000         1.2510602154         2.0694244256        -2.2166873897
        0.0400105000         1.9000000000         1.2127753126         2.0566650383        -3.2139972531
        0.0450100000         1.9000000000         1.2102229857         2.0464575285        -3.2804845773
        0.0500126000         1.9000000000         1.2102229857         2.0336981412        -3.2804845773
        0.0551536000         1.9000000000         1.2000136783         2.0030756117        -3.5464338743
        0.0600153000         1.9000000000         1.1923566977         2.0056274892        -3.7458958469
        0.0650109000         1.9000000000         1.1949090246         1.9775568371        -3.6794085227
        0.0700221000         1.9000000000         1.1744904097         1.9647974498        -4.2113071165
        0.0750111000         1.9000000000         1.1898043709         1.9545899400        -3.8123831712
        0.0800074000         1.9000000000         1.1693857560         1.9341749203        -4.3442817650
        0.0850060000         1.9000000000         1.1821473903         1.9290711654        -4.0118451438
        0.0900092000         1.9000000000         1.1846997172         1.9137599006        -3.9453578196
        0.0950071000         1.9000000000         1.1693857560         1.8907930035        -4.3442817650
        0.1000054000         1.9000000000         1.1617287755         1.8703779838        -4.5437437377
        0.1050098000         1.9000000000         1.1515194680         1.8525148416        -4.8096930346
        0.1100050000         1.9000000000         1.1617287755         1.8346516994        -4.5437437377
        0.1150045000         1.9000000000         1.1668334292         1.8295479445        -4.4107690892
        0.1200058000         1.9000000000         1.1668334292         1.8167885572        -4.4107690892
