% Motor Sweep Step 5/50
% Vcmd       = 2.8000 [V]
% Direction  = CW
% Vg_offset  = 1.334866 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000139000         2.8000000000         1.3378393285         3.9246393383         0.0774577327
        0.0050132000         2.8000000000         1.3403916554         3.9220874609         0.1439450570
        0.0100059000         2.8000000000         1.3403916554         3.9271912158         0.1439450570
        0.0150073000         2.8000000000         1.3454963091         3.9271912158         0.2769197054
        0.0200071000         2.8000000000         1.3276300211         3.9144318285        -0.1884915642
        0.0250084000         2.8000000000         1.3301823480         3.9169837060        -0.1220042400
        0.0300048000         2.8000000000         1.3352870017         3.9220874609         0.0109704085
        0.0350066000         2.8000000000         1.3352870017         3.9220874609         0.0109704085
        0.0400450000         2.8000000000         1.3429439823         3.9220874609         0.2104323812
        0.0450067000         2.8000000000         1.3710195777         3.9246393383         0.9417929477
        0.0500039000         2.8000000000         1.3812288851         3.9373987256         1.2077422446
        0.0550059000         2.8000000000         1.3735719045         3.9348468482         1.0082802719
        0.0600036000         2.8000000000         1.3761242314         3.9399506031         1.0747675961
        0.0650047000         2.8000000000         1.3786765582         3.9476062355         1.1412549204
        0.0700036000         2.8000000000         1.3761242314         3.9425024806         1.0747675961
        0.0750051000         2.8000000000         1.3710195777         3.9450543580         0.9417929477
        0.0800030000         2.8000000000         1.3684672508         3.9476062355         0.8753056234
        0.0850045000         2.8000000000         1.3735719045         3.9501581129         1.0082802719
        0.0900054000         2.8000000000         1.3735719045         3.9603656228         1.0082802719
        0.0950058000         2.8000000000         1.3837812120         3.9705731326         1.2742295688
        0.1000055000         2.8000000000         1.3761242314         3.9680212551         1.0747675961
        0.1050047000         2.8000000000         1.3761242314         3.9705731326         1.0747675961
        0.1100059000         2.8000000000         1.3812288851         3.9807806424         1.2077422446
        0.1150033000         2.8000000000         1.3812288851         3.9858843974         1.2077422446
        0.1200047000         2.8000000000         1.3761242314         3.9782287650         1.0747675961
        0.1250061000         2.8000000000         1.3659149240         3.9807806424         0.8088182992
        0.1300062000         2.8000000000         1.3659149240         3.9833325199         0.8088182992
        0.1350040000         2.8000000000         1.3786765582         3.9960919072         1.1412549204
        0.1400056000         2.8000000000         1.3786765582         4.0011956621         1.1412549204
        0.1450042000         2.8000000000         1.3761242314         4.0062994170         1.0747675961
        0.1500059000         2.8000000000         1.3761242314         4.0062994170         1.0747675961
        0.1550099000         2.8000000000         1.3735719045         4.0114031719         1.0082802719
        0.1600063000         2.8000000000         1.3761242314         4.0139550494         1.0747675961
        0.1650030000         2.8000000000         1.3710195777         4.0114031719         0.9417929477
        0.1700058000         2.8000000000         1.3684672508         4.0165069269         0.8753056234
        0.1750030000         2.8000000000         1.3761242314         4.0267144367         1.0747675961
        0.1800046000         2.8000000000         1.3710195777         4.0318181916         0.9417929477
        0.1850043000         2.8000000000         1.3837812120         4.0394738240         1.2742295688
        0.1900046000         2.8000000000         1.3761242314         4.0369219465         1.0747675961
        0.1950030000         2.8000000000         1.3710195777         4.0343700691         0.9417929477
        0.2000064000         2.8000000000         1.3786765582         4.0471294564         1.1412549204
        0.2050039000         2.8000000000         1.3684672508         4.0471294564         0.8753056234
        0.2100048000         2.8000000000         1.3812288851         4.0522332113         1.2077422446
        0.2150041000         2.8000000000         1.3735719045         4.0573369662         1.0082802719
        0.2200039000         2.8000000000         1.3888858657         4.0675444760         1.4072042173
        0.2250050000         2.8000000000         1.3710195777         4.0598888437         0.9417929477
        0.2300049000         2.8000000000         1.3786765582         4.0700963535         1.1412549204
        0.2350047000         2.8000000000         1.3812288851         4.0726482310         1.2077422446
        0.2400048000         2.8000000000         1.3863335388         4.0828557408         1.3407168930
        0.2450033000         2.8000000000         1.3863335388         4.0905113732         1.3407168930
        0.2500046000         2.8000000000         1.3914381925         4.0930632506         1.4736915415
        0.2550050000         2.8000000000         1.3888858657         4.0956151281         1.4072042173
        0.2600040000         2.8000000000         1.3761242314         4.0981670056         1.0747675961
        0.2650045000         2.8000000000         1.3837812120         4.0981670056         1.2742295688
        0.2700040000         2.8000000000         1.3786765582         4.0981670056         1.1412549204
        0.2750051000         2.8000000000         1.3914381925         4.1160301478         1.4736915415
        0.2800039000         2.8000000000         1.3837812120         4.1160301478         1.2742295688
        0.2850021000         2.8000000000         1.3863335388         4.1211339027         1.3407168930
        0.2900015000         2.8000000000         1.3939905194         4.1287895351         1.5401788657
        0.2950021000         2.8000000000         1.3863335388         4.1287895351         1.3407168930
        0.3000034000         2.8000000000         1.3786765582         4.1313414125         1.1412549204
        0.3050040000         2.8000000000         1.3863335388         4.1338932900         1.3407168930
        0.3100035000         2.8000000000         1.3914381925         4.1492045547         1.4736915415
        0.3150028000         2.8000000000         1.3812288851         4.1492045547         1.2077422446
        0.3200026000         2.8000000000         1.3965428462         4.1594120646         1.6066661899
        0.3250049000         2.8000000000         1.3786765582         4.1543083097         1.1412549204
        0.3300049000         2.8000000000         1.3863335388         4.1594120646         1.3407168930
        0.3350039000         2.8000000000         1.3812288851         4.1645158195         1.2077422446
        0.3400031000         2.8000000000         1.3863335388         4.1721714519         1.3407168930
        0.3450028000         2.8000000000         1.3965428462         4.1849308392         1.6066661899
        0.3500026000         2.8000000000         1.3939905194         4.1874827166         1.5401788657
        0.3550018000         2.8000000000         1.3888858657         4.1900345941         1.4072042173
        0.3600060000         2.8000000000         1.3812288851         4.1900345941         1.2077422446
        0.3650045000         2.8000000000         1.3863335388         4.2002421039         1.3407168930
        0.3700046000         2.8000000000         1.3888858657         4.2078977363         1.4072042173
        0.3750061000         2.8000000000         1.3837812120         4.2053458588         1.2742295688
        0.3800037000         2.8000000000         1.3633625971         4.2206571236         0.7423309750
        0.3850058000         2.8000000000         1.3914381925         4.2257608785         1.4736915415
        0.3900036000         2.8000000000         1.3863335388         4.2257608785         1.3407168930
        0.3950070000         2.8000000000         1.3786765582         4.2232090010         1.1412549204
        0.4000035000         2.8000000000         1.3837812120         4.2334165109         1.2742295688
        0.4050053000         2.8000000000         1.3837812120         4.2385202658         1.2742295688
        0.4100038000         2.8000000000         1.3888858657         4.2461758982         1.4072042173
        0.4150047000         2.8000000000         1.3965428462         4.2589352855         1.6066661899
        0.4200069000         2.8000000000         1.3888858657         4.2563834080         1.4072042173
        0.4250134000         2.8000000000         1.3888858657         4.2640390404         1.4072042173
        0.4300080000         2.8000000000         1.3939905194         4.2716946728         1.5401788657
        0.4350049000         2.8000000000         1.3914381925         4.2716946728         1.4736915415
        0.4400296000         2.8000000000         1.3939905194         4.2844540601         1.5401788657
        0.4450047000         2.8000000000         1.3914381925         4.2819021826         1.4736915415
        0.4500050000         2.8000000000         1.3965428462         4.2921096924         1.6066661899
        0.4550052000         2.8000000000         1.3939905194         4.2997653248         1.5401788657
        0.4600034000         2.8000000000         1.3939905194         4.2997653248         1.5401788657
        0.4650049000         2.8000000000         1.3837812120         4.3074209572         1.2742295688
        0.4700026000         2.8000000000         1.3888858657         4.3023172023         1.4072042173
        0.4750049000         2.8000000000         1.3939905194         4.3150765896         1.5401788657
        0.4800038000         2.8000000000         1.3888858657         4.3227322219         1.4072042173
        0.4850046000         2.8000000000         1.3965428462         4.3329397318         1.6066661899
        0.4900031000         2.8000000000         1.3888858657         4.3405953642         1.4072042173
        0.4950046000         2.8000000000         1.3914381925         4.3380434867         1.4736915415
        0.5000031000         2.8000000000         1.3863335388         4.3405953642         1.3407168930
        0.5050049000         2.8000000000         1.3939905194         4.3533547515         1.5401788657
        0.5100034000         2.8000000000         1.3863335388         4.3508028740         1.3407168930
        0.5150048000         2.8000000000         1.3863335388         4.3584585064         1.3407168930
        0.5200276000         2.8000000000         1.3965428462         4.3712178937         1.6066661899
        0.5250047000         2.8000000000         1.3812288851         4.3635622613         1.2077422446
        0.5300030000         2.8000000000         1.3888858657         4.3763216486         1.4072042173
        0.5350081000         2.8000000000         1.3939905194         4.3788735260         1.5401788657
        0.5400033000         2.8000000000         1.3863335388         4.3814254035         1.3407168930
        0.5450048000         2.8000000000         1.3888858657         4.3916329133         1.4072042173
        0.5500034000         2.8000000000         1.3939905194         4.3992885457         1.5401788657
        0.5550041000         2.8000000000         1.3965428462         4.4094960556         1.6066661899
        0.5600032000         2.8000000000         1.3888858657         4.4094960556         1.4072042173
        0.5650049000         2.8000000000         1.3965428462         4.4145998105         1.6066661899
        0.5700033000         2.8000000000         1.3888858657         4.4171516879         1.4072042173
        0.5750050000         2.8000000000         1.3837812120         4.4197035654         1.2742295688
        0.5800069000         2.8000000000         1.3965428462         4.4350148301         1.6066661899
        0.5850079000         2.8000000000         1.3990951731         4.4401185851         1.6731535142
        0.5900034000         2.8000000000         1.3939905194         4.4426704625         1.5401788657
        0.5950046000         2.8000000000         1.3837812120         4.4401185851         1.2742295688
        0.6000039000         2.8000000000         1.3939905194         4.4554298498         1.5401788657
        0.6050049000         2.8000000000         1.3812288851         4.4503260949         1.2077422446
        0.6100060000         2.8000000000         1.4016475000         4.4707411146         1.7396408384
        0.6150048000         2.8000000000         1.3990951731         4.4732929920         1.6731535142
        0.6200225000         2.8000000000         1.3888858657         4.4732929920         1.4072042173
        0.6250081000         2.8000000000         1.3939905194         4.4809486244         1.5401788657
        0.6300046000         2.8000000000         1.3837812120         4.4809486244         1.2742295688
        0.6350039000         2.8000000000         1.3914381925         4.4911561342         1.4736915415
        0.6400047000         2.8000000000         1.3965428462         4.5013636441         1.6066661899
        0.6450030000         2.8000000000         1.3914381925         4.5013636441         1.4736915415
        0.6500044000         2.8000000000         1.3863335388         4.5090192765         1.3407168930
        0.6550031000         2.8000000000         1.3863335388         4.5039155215         1.3407168930
        0.6600049000         2.8000000000         1.3888858657         4.5192267863         1.4072042173
        0.6650145000         2.8000000000         1.3812288851         4.5268824187         1.2077422446
        0.6700046000         2.8000000000         1.3812288851         4.5243305412         1.2077422446
        0.6750033000         2.8000000000         1.3939905194         4.5294342961         1.5401788657
        0.6800467000         2.8000000000         1.3888858657         4.5396418060         1.4072042173
        0.6850039000         2.8000000000         1.3863335388         4.5472974383         1.3407168930
        0.6923340000         2.8000000000         1.3735719045         4.5472974383         1.0082802719
        0.6950101000         2.8000000000         1.3888858657         4.5575049482         1.4072042173
        0.7000049000         2.8000000000         1.3659149240         4.5651605806         0.8088182992
        0.7050058000         2.8000000000         1.3863335388         4.5702643355         1.3407168930
