% Motor Sweep Step 89/180
% Vcmd       = 2.9500 [V]
% Direction  = CW
% Zone       = DEADZONE
% Vg_offset  = 1.336155 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000628000         2.9500000000         1.3429439823         4.2206571236         0.1768562824
        0.0050136000         2.9500000000         1.3301823480         4.2104496138        -0.1555803387
        0.0100052000         2.9500000000         1.3403916554         4.2257608785         0.1103689582
        0.0150081000         2.9500000000         1.3352870017         4.2181052461        -0.0226056902
        0.0200072000         2.9500000000         1.3352870017         4.2206571236        -0.0226056902
        0.0250063000         2.9500000000         1.3352870017         4.2155533687        -0.0226056902
        0.0300041000         2.9500000000         1.3990951731         4.2232090010         1.6395774154
        0.0350068000         2.9500000000         1.4424847297         4.2359683883         2.7698619273
        0.0400074000         2.9500000000         1.4041998268         4.2410721433         1.7725520639
        0.0450060000         2.9500000000         1.4169614611         4.2487277756         2.1049886850
        0.0500067000         2.9500000000         1.4322754222         4.2512796531         2.5039126304
        0.0550055000         2.9500000000         1.4297230954         4.2665909178         2.4374253062
        0.0600040000         2.9500000000         1.4271707685         4.2742465502         2.3709379819
        0.0650063000         2.9500000000         1.4246184417         4.2793503051         2.3044506577
        0.0700064000         2.9500000000         1.4246184417         4.2921096924         2.3044506577
        0.0750061000         2.9500000000         1.4322754222         4.3023172023         2.5039126304
        0.0800043000         2.9500000000         1.4399324028         4.3150765896         2.7033746031
        0.0850055000         2.9500000000         1.4322754222         4.3227322219         2.5039126304
        0.0900042000         2.9500000000         1.4399324028         4.3380434867         2.7033746031
        0.0950057000         2.9500000000         1.4450370565         4.3482509965         2.8363492515
        0.1000044000         2.9500000000         1.4373800759         4.3533547515         2.6368872788
        0.1050043000         2.9500000000         1.4424847297         4.3635622613         2.7698619273
        0.1100039000         2.9500000000         1.4322754222         4.3712178937         2.5039126304
        0.1150057000         2.9500000000         1.4475893834         4.3814254035         2.9028365757
        0.1200039000         2.9500000000         1.4577986908         4.3967366683         3.1687858726
        0.1250057000         2.9500000000         1.4501417102         4.4094960556         2.9693239000
        0.1300040000         2.9500000000         1.4424847297         4.4197035654         2.7698619273
        0.1350061000         2.9500000000         1.4475893834         4.4299110752         2.9028365757
        0.1400111000         2.9500000000         1.4603510177         4.4503260949         3.2352731969
        0.1450073000         2.9500000000         1.4526940371         4.4579817273         3.0358112242
        0.1500086000         2.9500000000         1.4526940371         4.4630854822         3.0358112242
        0.1550059000         2.9500000000         1.4577986908         4.4809486244         3.1687858726
        0.1600052000         2.9500000000         1.4552463639         4.4911561342         3.1022985484
        0.1652056000         2.9500000000         1.4629033445         4.5115711539         3.3017605211
        0.1700200000         2.9500000000         1.4526940371         4.5141230314         3.0358112242
        0.1750063000         2.9500000000         1.4629033445         4.5345380510         3.3017605211
        0.1800226000         2.9500000000         1.4603510177         4.5396418060         3.2352731969
        0.1850034000         2.9500000000         1.4577986908         4.5549530707         3.1687858726
        0.1900056000         2.9500000000         1.4629033445         4.5677124580         3.3017605211
        0.1950062000         2.9500000000         1.4577986908         4.5753680904         3.1687858726
        0.2000084000         2.9500000000         1.4705603251         4.5932312326         3.5012224938
        0.2050056000         2.9500000000         1.4680079982         4.6059906199         3.4347351696
        0.2100053000         2.9500000000         1.4654556714         4.6187500072         3.3682478453
        0.2150068000         2.9500000000         1.4552463639         4.6289575170         3.1022985484
        0.2200269000         2.9500000000         1.4654556714         4.6442687818         3.3682478453
        0.2250074000         2.9500000000         1.4654556714         4.6595800465         3.3682478453
        0.2300044000         2.9500000000         1.4603510177         4.6697875564         3.2352731969
        0.2350065000         2.9500000000         1.4629033445         4.6876506986         3.3017605211
        0.2400037000         2.9500000000         1.4756649788         4.7055138408         3.6341971422
        0.2450070000         2.9500000000         1.4603510177         4.7106175957         3.2352731969
        0.2502883000         2.9500000000         1.4629033445         4.7284807379         3.3017605211
        0.2550035000         2.9500000000         1.4705603251         4.7386882478         3.5012224938
        0.2600058000         2.9500000000         1.4680079982         4.7591032674         3.4347351696
        0.2650062000         2.9500000000         1.4654556714         4.7667588998         3.3682478453
        0.2700061000         2.9500000000         1.4731126519         4.7871739195         3.5677098180
        0.2750048000         2.9500000000         1.4756649788         4.7999333068         3.6341971422
        0.2800056000         2.9500000000         1.4552463639         4.8024851842         3.1022985484
        0.2850062000         2.9500000000         1.4756649788         4.8254520814         3.6341971422
        0.2900063000         2.9500000000         1.4603510177         4.8331077137         3.2352731969
        0.2950031000         2.9500000000         1.4731126519         4.8484189785         3.5677098180
        0.3000053000         2.9500000000         1.4731126519         4.8637302433         3.5677098180
        0.3050078000         2.9500000000         1.4501417102         4.8739377531         2.9693239000
        0.3100058000         2.9500000000         1.4680079982         4.8892490178         3.4347351696
        0.3150034000         2.9500000000         1.4833219594         4.9147677924         3.8336591149
        0.3200062000         2.9500000000         1.4680079982         4.9275271797         3.4347351696
        0.3250041000         2.9500000000         1.4654556714         4.9377346896         3.3682478453
        0.3300059000         2.9500000000         1.4756649788         4.9530459543         3.6341971422
        0.3350044000         2.9500000000         1.4705603251         4.9683572191         3.5012224938
        0.3400058000         2.9500000000         1.4731126519         4.9836684838         3.5677098180
        0.3450036000         2.9500000000         1.4782173056         4.9964278711         3.7006844665
        0.3500059000         2.9500000000         1.4731126519         5.0091872584         3.5677098180
        0.3550037000         2.9500000000         1.4731126519         5.0040835035         3.5677098180
        0.3600046000         2.9500000000         1.4731126519         5.0117391359         3.5677098180
