% Motor Sweep Step 37/50
% Vcmd       = 4.4000 [V]
% Direction  = CW
% Vg_offset  = 1.334866 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000119000         4.4000000000         1.3276300211         3.7026259994        -0.1884915642
        0.0050128000         4.4000000000         1.3454963091         3.7077297543         0.2769197054
        0.0100076000         4.4000000000         1.3327346748         3.7128335092        -0.0555169157
        0.0150077000         4.4000000000         1.3914381925         3.7153853867         1.4736915415
        0.0200074000         4.4000000000         1.6390138976         3.7358004064         7.9229619915
        0.0250090000         4.4000000000         1.5675487456         3.7613191810         6.0613169131
        0.0300073000         4.4000000000         1.6058336485         3.7868379556         7.0586267765
        0.0350077000         4.4000000000         1.7130313764         3.8123567301         9.8510943940
        0.0400083000         4.4000000000         1.6798511273         3.8582905244         8.9867591791
        0.0450079000         4.4000000000         1.7283453376         3.8889130539        10.2500183394
        0.0500453000         4.4000000000         1.8227814313         3.9373987256        12.7100493358
        0.0550243000         4.4000000000         1.7972581627         3.9909881523        12.0451760935
        0.0600322000         4.4000000000         1.8559616804         4.0420257015        13.5743845507
        0.0650473000         4.4000000000         1.8712756415         4.0777519859        13.9733084961
        0.0700049000         4.4000000000         1.8585140073         4.1287895351        13.6408718750
        0.0750063000         4.4000000000         1.9121128712         4.1951383490        15.0371056837
        0.0800059000         4.4000000000         1.9019035638         4.2461758982        14.7711563868
        0.0850069000         4.4000000000         1.9095605444         4.3125247121        14.9706183595
        0.0900046000         4.4000000000         1.9325314861         4.3635622613        15.5690042775
        0.0950073000         4.4000000000         1.9452931204         4.4401185851        15.9014408987
        0.1000066000         4.4000000000         1.9555024278         4.4962598892        16.1673901956
        0.1050066000         4.4000000000         1.9580547547         4.5677124580        16.2338775198
        0.1100055000         4.4000000000         1.9631594084         4.6187500072        16.3668521683
        0.1150059000         4.4000000000         1.9631594084         4.6902025760        16.3668521683
        0.1200054000         4.4000000000         1.9682640621         4.7463438801        16.4998268167
        0.1250045000         4.4000000000         1.9784733695         4.8126926941        16.7657761136
        0.1300046000         4.4000000000         1.9861303501         4.8943527728        16.9652380863
        0.1350102000         4.4000000000         1.9708163889         4.9555978318        16.5663141409
        0.1400062000         4.4000000000         1.9963396575         5.0091872584        17.2311873832
        0.1450033000         4.4000000000         1.9937873306         5.0117391359        17.1647000590
        0.1500033000         4.4000000000         1.9988919844         1.1099185011        17.2976747074
        0.1550045000         4.4000000000         1.9963396575        -0.0052519485        17.2311873832
        0.1600047000         4.4000000000         2.0014443112         0.0024036839        17.3641620317
        0.1650056000         4.4000000000         2.0065489649         0.0508893556        17.4971366801
        0.1700030000         4.4000000000         2.0116536186         0.1223419244        17.6301113286
        0.1750030000         4.4000000000         2.0014443112         0.1886907384        17.3641620317
        0.1800050000         4.4000000000         2.0218629261         0.2677989396        17.8960606255
        0.1850043000         4.4000000000         2.0269675798         0.3341477535        18.0290352739
        0.1900046000         4.4000000000         2.0193105992         0.4056003224        17.8295733012
        0.1950028000         4.4000000000         2.0065489649         0.4745010138        17.4971366801
        0.2000048000         4.4000000000         2.0218629261         0.5459535826        17.8960606255
        0.2050034000         4.4000000000         2.0193105992         0.6097505191        17.8295733012
        0.2100048000         4.4000000000         2.0320722335         0.6812030879        18.1620099224
        0.2150044000         4.4000000000         2.0397292141         0.7603112892        18.3614718951
        0.2200047000         4.4000000000         2.0167582724         0.8190044707        17.7630859770
        0.2250037000         4.4000000000         2.0397292141         0.9032164269        18.3614718951
        0.2300051000         4.4000000000         2.0295199066         0.9670133634        18.0955225982
        0.2350057000         4.4000000000         2.0346245604         1.0435696871        18.2284972466
        0.2400055000         4.4000000000         2.0422815409         1.1124703785        18.4279592193
        0.2450051000         4.4000000000         2.0346245604         1.1660598052        18.2284972466
        0.2500052000         4.4000000000         2.0422815409         1.2502717613        18.4279592193
        0.2550037000         4.4000000000         2.0371768872         1.3140686978        18.2949845708
        0.2600054000         4.4000000000         2.0397292141         1.3829693892        18.3614718951
        0.2650068000         4.4000000000         2.0550431752         1.4620775904        18.7603958404
        0.2700070000         4.4000000000         2.0448338678         1.5182188945        18.4944465435
        0.2750064000         4.4000000000         2.0575955021         1.6024308506        18.8268831647
        0.2800136000         4.4000000000         2.0422815409         1.6560202773        18.4279592193
        0.2850039000         4.4000000000         2.0422815409         1.7300247236        18.4279592193
        0.2900061000         4.4000000000         2.0601478289         1.8116848023        18.8933704889
        0.2950059000         4.4000000000         2.0550431752         1.8780336162        18.7603958404
        0.3000051000         4.4000000000         2.0524908483         1.9469343076        18.6939085162
        0.3050041000         4.4000000000         2.0550431752         2.0183868765        18.7603958404
        0.3100047000         4.4000000000         2.0703571363         2.0974950777        19.1593197858
        0.3150039000         4.4000000000         2.0550431752         2.1638438916        18.7603958404
        0.3200019000         4.4000000000         2.0652524826         2.2404002154        19.0263451373
        0.3250060000         4.4000000000         2.0601478289         2.3041971519        18.8933704889
        0.3300048000         4.4000000000         2.0524908483         2.3833053531        18.6939085162
        0.3350032000         4.4000000000         2.0627001558         2.4573097994        18.9598578131
        0.3400016000         4.4000000000         2.0601478289         2.5236586133        18.8933704889
        0.3450030000         4.4000000000         2.0627001558         2.6027668146        18.9598578131
        0.3500019000         4.4000000000         2.0678048095         2.6716675060        19.0928324616
        0.3550056000         4.4000000000         2.0652524826         2.7482238297        19.0263451373
        0.3600059000         4.4000000000         2.0678048095         2.8196763986        19.0928324616
        0.3650037000         4.4000000000         2.0627001558         2.8936808449        18.9598578131
        0.3700027000         4.4000000000         2.0678048095         2.9702371687        19.0928324616
        0.3750029000         4.4000000000         2.0754617901         3.0442416150        19.2922944342
        0.3800027000         4.4000000000         2.0652524826         3.1131423064        19.0263451373
        0.3850027000         4.4000000000         2.0601478289         3.1794911203        18.8933704889
        0.3900052000         4.4000000000         2.0729094632         3.2585993215        19.2258071100
        0.3950071000         4.4000000000         2.0703571363         3.3377075228        19.1593197858
        0.4000061000         4.4000000000         2.0805664438         3.4117119691        19.4252690827
        0.4050085000         4.4000000000         2.0652524826         3.4755089056        19.0263451373
        0.4100058000         4.4000000000         2.0550431752         3.5444095970        18.7603958404
        0.4150196000         4.4000000000         2.0754617901         3.6286215531        19.2922944342
        0.4200029000         4.4000000000         2.0652524826         3.6975222445        19.0263451373
        0.4250046000         4.4000000000         2.0678048095         3.7715266908        19.0928324616
        0.4300054000         4.4000000000         2.0729094632         3.8429792597        19.2258071100
        0.4350036000         4.4000000000         2.0754617901         3.9169837060        19.2922944342
        0.4400040000         4.4000000000         2.0652524826         3.9935400297        19.0263451373
        0.4450048000         4.4000000000         2.0754617901         4.0700963535        19.2922944342
        0.4500042000         4.4000000000         2.0678048095         4.1287895351        19.0928324616
        0.4550089000         4.4000000000         2.0652524826         4.2053458588        19.0263451373
        0.4600474000         4.4000000000         2.0729094632         4.2870059375        19.2258071100
        0.4650021000         4.4000000000         2.0473861946         4.3533547515        18.5609338677
        0.4700040000         4.4000000000         2.0627001558         4.4350148301        18.9598578131
        0.4750046000         4.4000000000         2.0601478289         4.5090192765        18.8933704889
        0.4800032000         4.4000000000         2.0703571363         4.5855756002        19.1593197858
        0.4850045000         4.4000000000         2.0499385215         4.6519244142        18.6274211920
        0.4900037000         4.4000000000         2.0627001558         4.7361363703        18.9598578131
        0.4950058000         4.4000000000         2.0550431752         4.7999333068        18.7603958404
        0.5000029000         4.4000000000         2.0524908483         4.8815933855        18.6939085162
        0.5050024000         4.4000000000         2.0729094632         4.9683572191        19.2258071100
        0.5100054000         4.4000000000         2.0703571363         5.0117391359        19.1593197858
        0.5150038000         4.4000000000         2.0627001558         5.0091872584        18.9598578131
        0.5200036000         4.4000000000         2.0678048095         1.1073666236        19.0928324616
        0.5250016000         4.4000000000         2.0499385215        -0.0027000711        18.6274211920
        0.5300031000         4.4000000000         2.0729094632         0.0279224584        19.2258071100
        0.5350043000         4.4000000000         2.0831187706         0.1070306597        19.4917564069
        0.5400053000         4.4000000000         2.0550431752         0.1733794736        18.7603958404
        0.5450058000         4.4000000000         2.0422815409         0.2473839199        18.4279592193
        0.5500030000         4.4000000000         2.0780141169         0.3315958761        19.3587817585
        0.5550048000         4.4000000000         2.0627001558         0.4030484449        18.9598578131
        0.5600038000         4.4000000000         2.0575955021         0.4745010138        18.8268831647
        0.5650041000         4.4000000000         2.0601478289         0.5459535826        18.8933704889
        0.5700033000         4.4000000000         2.0729094632         0.6301655388        19.2258071100
        0.5750017000         4.4000000000         2.0627001558         0.7041699851        18.9598578131
        0.5800021000         4.4000000000         2.0601478289         0.7654150441        18.8933704889
        0.5850034000         4.4000000000         2.0805664438         0.8496270002        19.4252690827
        0.5900032000         4.4000000000         2.0678048095         0.9185276916        19.0928324616
        0.5950015000         4.4000000000         2.0627001558         0.9976358929        18.9598578131
        0.6000050000         4.4000000000         2.0678048095         1.0690884617        19.0928324616
        0.6050034000         4.4000000000         2.0729094632         1.1481966629        19.2258071100
        0.6100052000         4.4000000000         2.0703571363         1.2170973543        19.1593197858
        0.6150043000         4.4000000000         2.0448338678         1.2936536781        18.4944465435
        0.6200033000         4.4000000000         2.0678048095         1.3625543695        19.0928324616
        0.6250030000         4.4000000000         2.0703571363         1.4314550609        19.1593197858
        0.6300032000         4.4000000000         2.0729094632         1.5054595072        19.2258071100
        0.6350055000         4.4000000000         2.0754617901         1.5743601986        19.2922944342
        0.6400029000         4.4000000000         2.0780141169         1.6611240322        19.3587817585
        0.6450035000         4.4000000000         2.0601478289         1.7249209687        18.8933704889
        0.6500054000         4.4000000000         2.0703571363         1.7963735375        19.1593197858
        0.6550038000         4.4000000000         2.0678048095         1.8729298613        19.0928324616
        0.6600041000         4.4000000000         2.0805664438         1.9469343076        19.4252690827
        0.6650049000         4.4000000000         2.0703571363         2.0081793666        19.1593197858
        0.6704755000         4.4000000000         2.0754617901         2.0974950777        19.2922944342
        0.6750025000         4.4000000000         2.0601478289         2.1536363818        18.8933704889
        0.6800055000         4.4000000000         2.0856710975         2.2404002154        19.5582437311
        0.6850035000         4.4000000000         2.0601478289         2.3093009068        18.8933704889
        0.6900030000         4.4000000000         2.0729094632         2.3833053531        19.2258071100
        0.6950040000         4.4000000000         2.0652524826         2.4496541670        19.0263451373
        0.7000020000         4.4000000000         2.0678048095         2.5287623683        19.0928324616
        0.7050024000         4.4000000000         2.0678048095         2.6027668146        19.0928324616
        0.7100033000         4.4000000000         2.0703571363         2.6716675060        19.1593197858
        0.7150048000         4.4000000000         2.0805664438         2.7609832170        19.4252690827
        0.7200029000         4.4000000000         2.0703571363         2.8196763986        19.1593197858
        0.7250097000         4.4000000000         2.0729094632         2.9013364773        19.2258071100
        0.7300089000         4.4000000000         2.0703571363         2.9727890461        19.1593197858
        0.7350059000         4.4000000000         2.0678048095         3.0416897375        19.0928324616
        0.7400107000         4.4000000000         2.0780141169         3.1284535711        19.3587817585
        0.7450049000         4.4000000000         2.0729094632         3.1948023851        19.2258071100
        0.7500033000         4.4000000000         2.0805664438         3.2688068314        19.4252690827
        0.7550041000         4.4000000000         2.0627001558         3.3326037679        18.9598578131
        0.7600036000         4.4000000000         2.0831187706         3.4142638465        19.4917564069
        0.7650026000         4.4000000000         2.0805664438         3.4882682929        19.4252690827
        0.7700518000         4.4000000000         2.0703571363         3.5597208617        19.1593197858
        0.7750049000         4.4000000000         2.0933280780         3.6464846953        19.7577057038
        0.7800028000         4.4000000000         2.0729094632         3.7179372642        19.2258071100
        0.7850033000         4.4000000000         2.0780141169         3.7868379556        19.3587817585
        0.7900022000         4.4000000000         2.0882234243         3.8684980342        19.6247310554
        0.7950040000         4.4000000000         2.0754617901         3.9348468482        19.2922944342
        0.8000029000         4.4000000000         2.0703571363         4.0062994170        19.1593197858
