% Motor Sweep Step 45/50
% Vcmd       = 4.8000 [V]
% Direction  = CW
% Vg_offset  = 1.334866 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000128000         4.8000000000         1.3352870017        -0.0001481936         0.0109704085
        0.0050064000         4.8000000000         1.3378393285         0.0024036839         0.0774577327
        0.0100047000         4.8000000000         1.3301823480        -0.0027000711        -0.1220042400
        0.0150076000         4.8000000000         1.3786765582        -0.0001481936         1.1412549204
        0.0200080000         4.8000000000         1.6236999365        -0.0001481936         7.5240380461
        0.0250182000         4.8000000000         1.5675487456         0.0100593162         6.0613169131
        0.0300098000         4.8000000000         1.5726533993         0.0304743359         6.1942915616
        0.0350086000         4.8000000000         1.6824034542         0.0457856007         9.0532465033
        0.0400075000         4.8000000000         1.6926127616         0.0891675175         9.3191958002
        0.0450081000         4.8000000000         1.6875081079         0.1223419244         9.1862211518
        0.0500258000         4.8000000000         1.7819442016         0.1631719638        11.6462521482
        0.0550078000         4.8000000000         1.7972581627         0.2014501257        12.0451760935
        0.0600605000         4.8000000000         1.8125721238         0.2601433072        12.4441000389
        0.0650074000         4.8000000000         1.8763802953         0.3111808564        14.1062831446
        0.0700063000         4.8000000000         1.8967989101         0.3698740379        14.6381817384
        0.0750041000         4.8000000000         1.9223221787         0.4260153420        15.3030549806
        0.0800062000         4.8000000000         1.9784733695         0.4872604011        16.7657761136
        0.0850072000         4.8000000000         1.9810256964         0.5561610925        16.8322634378
        0.0900073000         4.8000000000         2.0142059455         0.6250617838        17.6965986528
        0.0950064000         4.8000000000         2.0422815409         0.6990662302        18.4279592193
        0.1000078000         4.8000000000         2.0550431752         0.7756225539        18.7603958404
        0.1050049000         4.8000000000         2.0754617901         0.8470751228        19.2922944342
        0.1100047000         4.8000000000         2.0856710975         0.9185276916        19.5582437311
        0.1150037000         4.8000000000         2.0907757512         0.9950840154        19.6912183796
        0.1200050000         4.8000000000         2.1086420392         1.0741922166        20.1566296492
        0.1250051000         4.8000000000         2.1162990198         1.1558522953        20.3560916219
        0.1300049000         4.8000000000         2.1162990198         1.2349604965        20.3560916219
        0.1350256000         4.8000000000         2.1367176346         1.3115168203        20.8879902157
        0.1400048000         4.8000000000         2.1265083272         1.3855212666        20.6220409188
        0.1450032000         4.8000000000         2.1367176346         1.4697332228        20.8879902157
        0.1500050000         4.8000000000         2.1418222883         1.5411857916        21.0209648641
        0.1550031000         4.8000000000         2.1341653078         1.6253977478        20.8215028915
        0.1600047000         4.8000000000         2.1545839226         1.7019540715        21.3534014853
        0.1650035000         4.8000000000         2.1596885763         1.7861660277        21.4863761337
        0.1700045000         4.8000000000         2.1545839226         1.8652742289        21.3534014853
        0.1750040000         4.8000000000         2.1622409032         1.9520380625        21.5528634579
        0.1800047000         4.8000000000         2.1520315957         2.0209387539        21.2869141610
        0.1850039000         4.8000000000         2.1698978837         2.1179100974        21.7523254306
        0.1900050000         4.8000000000         2.1698978837         2.1995701761        21.7523254306
        0.1950029000         4.8000000000         2.1673455569         2.2735746224        21.6858381064
        0.2000050000         4.8000000000         2.1673455569         2.3679940883        21.6858381064
        0.2050024000         4.8000000000         2.1826595180         2.4522060445        22.0847620518
        0.2100048000         4.8000000000         2.1698978837         2.5236586133        21.7523254306
