% Motor Sweep Step 83/180
% Vcmd       = 2.9200 [V]
% Direction  = CW
% Zone       = DEADZONE
% Vg_offset  = 1.336155 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000130000         2.9200000000         1.3429439823         4.1823789617         0.1768562824
        0.0050096000         2.9200000000         1.3301823480         4.1721714519        -0.1555803387
        0.0100050000         2.9200000000         1.3301823480         4.1696195744        -0.1555803387
        0.0150078000         2.9200000000         1.3352870017         4.1747233293        -0.0226056902
        0.0200075000         2.9200000000         1.3327346748         4.1772752068        -0.0890930145
        0.0250070000         2.9200000000         1.3429439823         4.1823789617         0.1768562824
        0.0300065000         2.9200000000         1.3506009628         4.1849308392         0.3763182551
        0.0350066000         2.9200000000         1.4552463639         4.1925864715         3.1022985484
        0.0400056000         2.9200000000         1.3939905194         4.1976902265         1.5066027670
        0.0450062000         2.9200000000         1.3863335388         4.2002421039         1.3071407943
        0.0503524000         2.9200000000         1.4348277491         4.2104496138         2.5703999546
        0.0550047000         2.9200000000         1.4246184417         4.2232090010         2.3044506577
        0.0600064000         2.9200000000         1.4246184417         4.2308646334         2.3044506577
        0.0650061000         2.9200000000         1.4220661148         4.2334165109         2.2379633335
        0.0700035000         2.9200000000         1.4348277491         4.2436240207         2.5703999546
        0.0750058000         2.9200000000         1.4093044805         4.2512796531         1.9055267123
        0.0800196000         2.9200000000         1.4322754222         4.2563834080         2.5039126304
        0.0850057000         2.9200000000         1.4169614611         4.2614871629         2.1049886850
        0.0900056000         2.9200000000         1.4195137880         4.2742465502         2.1714760092
        0.0950060000         2.9200000000         1.4271707685         4.2870059375         2.3709379819
        0.1000059000         2.9200000000         1.4271707685         4.2972134474         2.3709379819
        0.1050076000         2.9200000000         1.4195137880         4.2997653248         2.1714760092
        0.1100042000         2.9200000000         1.4399324028         4.3227322219         2.7033746031
        0.1150044000         2.9200000000         1.4373800759         4.3329397318         2.6368872788
        0.1200057000         2.9200000000         1.4271707685         4.3303878543         2.3709379819
        0.1250044000         2.9200000000         1.4373800759         4.3380434867         2.6368872788
        0.1300043000         2.9200000000         1.4246184417         4.3456991191         2.3044506577
        0.1350033000         2.9200000000         1.4373800759         4.3635622613         2.6368872788
        0.1400060000         2.9200000000         1.4348277491         4.3737697711         2.5703999546
        0.1451440000         2.9200000000         1.4399324028         4.3865291584         2.7033746031
        0.1500087000         2.9200000000         1.4322754222         4.3916329133         2.5039126304
        0.1550063000         2.9200000000         1.4424847297         4.4069441781         2.7698619273
        0.1600269000         2.9200000000         1.4373800759         4.4120479330         2.6368872788
        0.1650040000         2.9200000000         1.4399324028         4.4299110752         2.7033746031
        0.1700061000         2.9200000000         1.4424847297         4.4375667076         2.7698619273
        0.1750043000         2.9200000000         1.4475893834         4.4528779724         2.9028365757
        0.1800062000         2.9200000000         1.4399324028         4.4605336047         2.7033746031
        0.1850039000         2.9200000000         1.4526940371         4.4758448695         3.0358112242
        0.1900045000         2.9200000000         1.4526940371         4.4886042568         3.0358112242
        0.1950037000         2.9200000000         1.4450370565         4.4937080117         2.8363492515
        0.2000056000         2.9200000000         1.4450370565         4.5013636441         2.8363492515
        0.2050031000         2.9200000000         1.4373800759         4.5115711539         2.6368872788
        0.2100047000         2.9200000000         1.4475893834         4.5294342961         2.9028365757
        0.2150040000         2.9200000000         1.4475893834         4.5396418060         2.9028365757
        0.2200047000         2.9200000000         1.4424847297         4.5472974383         2.7698619273
        0.2250030000         2.9200000000         1.4475893834         4.5651605806         2.9028365757
        0.2300060000         2.9200000000         1.4577986908         4.5779199678         3.1687858726
        0.2350037000         2.9200000000         1.4526940371         4.5906793551         3.0358112242
        0.2400063000         2.9200000000         1.4526940371         4.5957831101         3.0358112242
        0.2450059000         2.9200000000         1.4526940371         4.6110943748         3.0358112242
        0.2500058000         2.9200000000         1.4552463639         4.6289575170         3.1022985484
        0.2550057000         2.9200000000         1.4526940371         4.6417169043         3.0358112242
        0.2600067000         2.9200000000         1.4475893834         4.6442687818         2.9028365757
        0.2650068000         2.9200000000         1.4475893834         4.6570281691         2.9028365757
        0.2700058000         2.9200000000         1.4475893834         4.6697875564         2.9028365757
        0.2750036000         2.9200000000         1.4373800759         4.6748913113         2.6368872788
        0.2800060000         2.9200000000         1.4450370565         4.6850988211         2.8363492515
        0.2850056000         2.9200000000         1.4475893834         4.6953063310         2.9028365757
        0.2900080000         2.9200000000         1.4424847297         4.7080657183         2.7698619273
        0.2950037000         2.9200000000         1.4475893834         4.7284807379         2.9028365757
        0.3000045000         2.9200000000         1.4552463639         4.7386882478         3.1022985484
        0.3050041000         2.9200000000         1.4654556714         4.7539995125         3.3682478453
