% Motor Sweep Step 42/50
% Vcmd       = 0.4000 [V]
% Direction  = CCW
% Vg_offset  = 1.334866 [V]
% K_gimbal   = 26.049690 [(rad/s)/V]

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0000106000         0.4000000000         1.3352870017         2.8171245211         0.0109704085
        0.0050095000         0.4000000000         1.3301823480         2.8145726437        -0.1220042400
        0.0100090000         0.4000000000         1.3429439823         2.8196763986         0.2104323812
        0.0150405000         0.4000000000         1.2612695229         2.8171245211        -1.9171619941
        0.0200052000         0.4000000000         1.0366647595         2.7992613789        -7.7680465260
        0.0250042000         0.4000000000         1.1208915457         2.7660869720        -5.5739648265
        0.0300065000         0.4000000000         1.1004729309         2.7558794621        -6.1058634204
        0.0350088000         0.4000000000         0.9524379732         2.7048419129        -9.9621282255
        0.0400043000         0.4000000000         1.0136938178         2.6844268933        -8.3664324441
        0.0450055000         0.4000000000         0.9473333195         2.6512524863       -10.0951028740
        0.0500050000         0.4000000000         0.8656588601         2.6053186920       -12.2226972492
        0.0550048000         0.4000000000         0.8835251481         2.5644886527       -11.7572859796
        0.0600036000         0.4000000000         0.8171646498         2.5032435937       -13.4859564095
        0.0650016000         0.4000000000         0.7890890544         2.4471022896       -14.2173169760
        0.0700033000         0.4000000000         0.7737750933         2.4037203728       -14.6162409214
        0.0750079000         0.4000000000         0.7278332099         2.3348196814       -15.8130127575
        0.0800364000         0.4000000000         0.7329378636         2.2837821322       -15.6800381090
        0.0850064000         0.4000000000         0.7048622681         2.2072258084       -16.4113986755
        0.0900273000         0.4000000000         0.6844436533         2.1587401367       -16.9432972693
        0.0950061000         0.4000000000         0.6793389996         2.0923913228       -17.0762719178
        0.1000057000         0.4000000000         0.6665773653         2.0183868765       -17.4087085389
        0.1050053000         0.4000000000         0.6308447893         1.9469343076       -18.3395310781
        0.1100019000         0.4000000000         0.6487110773         1.8805854937       -17.8741198085
        0.1150023000         0.4000000000         0.6257401356         1.8040291699       -18.4725057265
        0.1200070000         0.4000000000         0.6129785013         1.7376803560       -18.8049423477
        0.1250031000         0.4000000000         0.6231878087         1.6713315420       -18.5389930507
        0.1300028000         0.4000000000         0.6002168670         1.6100864830       -19.1373789688
        0.1350036000         0.4000000000         0.6129785013         1.5309782818       -18.8049423477
        0.1400016000         0.4000000000         0.6129785013         1.4620775904       -18.8049423477
        0.1450026000         0.4000000000         0.5797982522         1.3778656343       -19.6692775626
        0.1500038000         0.4000000000         0.5900075596         1.3115168203       -19.4033282657
        0.1550039000         0.4000000000         0.5925598865         1.2349604965       -19.3368409415
        0.1600015000         0.4000000000         0.5849029059         1.1584041728       -19.5363029141
        0.1650052000         0.4000000000         0.5797982522         1.0843997265       -19.6692775626
        0.1700088000         0.4000000000         0.5772459253         1.0052915252       -19.7357648868
        0.1750062000         0.4000000000         0.5695889448         0.9312870789       -19.9352268595
        0.1800274000         0.4000000000         0.5721412716         0.8496270002       -19.8687395353
        0.1850045000         0.4000000000         0.5746935985         0.7679669216       -19.8022522111
        0.1900070000         0.4000000000         0.5823505790         0.7067218625       -19.6027902384
        0.1950072000         0.4000000000         0.5593796373         0.6225099064       -20.2011761564
        0.2000067000         0.4000000000         0.5644842910         0.5408498277       -20.0682015080
        0.2050056000         0.4000000000         0.5568273105         0.4540859941       -20.2676634806
        0.2100077000         0.4000000000         0.5670366179         0.3902890576       -20.0017141837
        0.2151060000         0.4000000000         0.5823505790         0.3060771015       -19.6027902384
        0.2200134000         0.4000000000         0.5568273105         0.2218651453       -20.2676634806
        0.2250040000         0.4000000000         0.5491703299         0.1325494343       -20.4671254533
        0.2300071000         0.4000000000         0.5670366179         0.0585449879       -20.0017141837
        0.2350045000         0.4000000000         0.5542749836        -0.0052519485       -20.3341508049
        0.2400064000         0.4000000000         0.5491703299        -0.0052519485       -20.4671254533
        0.2450041000         0.4000000000         0.5593796373         4.9862203613       -20.2011761564
        0.2500064000         0.4000000000         0.5542749836         5.0117391359       -20.3341508049
        0.2550053000         0.4000000000         0.5670366179         4.9785647289       -20.0017141837
        0.2600062000         0.4000000000         0.5568273105         4.8841452629       -20.2676634806
        0.2650049000         0.4000000000         0.5491703299         4.8050370617       -20.4671254533
        0.2700063000         0.4000000000         0.5593796373         4.7310326154       -20.2011761564
        0.2750050000         0.4000000000         0.5542749836         4.6417169043       -20.3341508049
        0.2800069000         0.4000000000         0.5491703299         4.5600568256       -20.4671254533
        0.2850080000         0.4000000000         0.5670366179         4.4911561342       -20.0017141837
        0.2900095000         0.4000000000         0.5593796373         4.4018404232       -20.2011761564
        0.2950052000         0.4000000000         0.5440656762         4.3227322219       -20.6001001018
        0.3000059000         0.4000000000         0.5619319642         4.2563834080       -20.1346888322
        0.3050086000         0.4000000000         0.5517226568         4.1645158195       -20.4006381291
        0.3100076000         0.4000000000         0.5542749836         4.0828557408       -20.3341508049
        0.3150062000         0.4000000000         0.5644842910         4.0190588043       -20.0682015080
        0.3200064000         0.4000000000         0.5517226568         3.9297430933       -20.4006381291
        0.3250067000         0.4000000000         0.5619319642         3.8633942793       -20.1346888322
        0.3300065000         0.4000000000         0.5568273105         3.7791823232       -20.2676634806
        0.3350079000         0.4000000000         0.5619319642         3.7051778769       -20.1346888322
        0.3400050000         0.4000000000         0.5772459253         3.6311734306       -19.7357648868
        0.3450053000         0.4000000000         0.5415133493         3.5393058420       -20.6665874260
        0.3500046000         0.4000000000         0.5517226568         3.4678532732       -20.4006381291
        0.3550040000         0.4000000000         0.5670366179         3.3989525818       -20.0017141837
        0.3600049000         0.4000000000         0.5670366179         3.3147406256       -20.0017141837
        0.3650050000         0.4000000000         0.5517226568         3.2356324244       -20.4006381291
        0.3700069000         0.4000000000         0.5721412716         3.1667317330       -19.8687395353
        0.3750067000         0.4000000000         0.5491703299         3.0748641445       -20.4671254533
        0.3800065000         0.4000000000         0.5593796373         3.0110672080       -20.2011761564
        0.3850051000         0.4000000000         0.5670366179         2.9166477420       -20.0017141837
        0.3900065000         0.4000000000         0.5644842910         2.8528508056       -20.0682015080
        0.3950055000         0.4000000000         0.5491703299         2.7737426043       -20.4671254533
        0.4000061000         0.4000000000         0.5695889448         2.6997381580       -19.9352268595
        0.4050064000         0.4000000000         0.5593796373         2.6129743244       -20.2011761564
        0.4100065000         0.4000000000         0.5542749836         2.5415217556       -20.3341508049
        0.4150069000         0.4000000000         0.5695889448         2.4649654318       -19.9352268595
        0.4200070000         0.4000000000         0.5593796373         2.3909609855       -20.2011761564
        0.4250070000         0.4000000000         0.5491703299         2.3041971519       -20.4671254533
        0.4300064000         0.4000000000         0.5568273105         2.2327445830       -20.2676634806
        0.4350052000         0.4000000000         0.5619319642         2.1561882593       -20.1346888322
        0.4400061000         0.4000000000         0.5466180030         2.0643206707       -20.5336127775
        0.4450027000         0.4000000000         0.5568273105         1.9928681019       -20.2676634806
        0.4500047000         0.4000000000         0.5466180030         1.9188636556       -20.5336127775
        0.4550043000         0.4000000000         0.5415133493         1.8295479445       -20.6665874260
        0.4600047000         0.4000000000         0.5670366179         1.7606472531       -20.0017141837
        0.4650409000         0.4000000000         0.5440656762         1.6789871744       -20.6001001018
        0.4700048000         0.4000000000         0.5338563688         1.6024308506       -20.8660493987
        0.4750048000         0.4000000000         0.5568273105         1.5284264043       -20.2676634806
        0.4800047000         0.4000000000         0.5517226568         1.4518700806       -20.4006381291
        0.4850050000         0.4000000000         0.5466180030         1.3727618793       -20.5336127775
        0.4900047000         0.4000000000         0.5644842910         1.3038611879       -20.0682015080
        0.4950047000         0.4000000000         0.5517226568         1.2222011093       -20.4006381291
        0.5000039000         0.4000000000         0.5364086956         1.1328853982       -20.7995620745
        0.5050056000         0.4000000000         0.5491703299         1.0563290744       -20.4671254533
        0.5100045000         0.4000000000         0.5491703299         0.9746689957       -20.4671254533
        0.5150073000         0.4000000000         0.5415133493         0.9032164269       -20.6665874260
        0.5200062000         0.4000000000         0.5466180030         0.8190044707       -20.5336127775
        0.5250062000         0.4000000000         0.5415133493         0.7398962695       -20.6665874260
        0.5300072000         0.4000000000         0.5491703299         0.6607880683       -20.4671254533
        0.5350065000         0.4000000000         0.5593796373         0.5867836220       -20.2011761564
        0.5400062000         0.4000000000         0.5313040419         0.4974679109       -20.9325367229
        0.5450066000         0.4000000000         0.5491703299         0.4209115871       -20.4671254533
        0.5500037000         0.4000000000         0.5517226568         0.3366996310       -20.4006381291
        0.5550063000         0.4000000000         0.5542749836         0.2550395523       -20.3341508049
        0.5600049000         0.4000000000         0.5389610225         0.1682757187       -20.7330747502
        0.5650059000         0.4000000000         0.5440656762         0.0866156400       -20.6001001018
        0.5700065000         0.4000000000         0.5491703299         0.0151630711       -20.4671254533
        0.5750199000         0.4000000000         0.5491703299        -0.0052519485       -20.4671254533
        0.5800047000         0.4000000000         0.5491703299         1.1048147461       -20.4671254533
        0.5850063000         0.4000000000         0.5517226568         5.0091872584       -20.4006381291
        0.5900060000         0.4000000000         0.5415133493         4.9913241162       -20.6665874260
        0.5950115000         0.4000000000         0.5568273105         4.9147677924       -20.2676634806
        0.6000066000         0.4000000000         0.5517226568         4.8305558363       -20.4006381291
        0.6050128000         0.4000000000         0.5517226568         4.7539995125       -20.4006381291
        0.6100093000         0.4000000000         0.5568273105         4.6621319240       -20.2676634806
        0.6150114000         0.4000000000         0.5466180030         4.5830237228       -20.5336127775
        0.6200096000         0.4000000000         0.5517226568         4.5039155215       -20.4006381291
        0.6250166000         0.4000000000         0.5593796373         4.4222554428       -20.2011761564
        0.6300053000         0.4000000000         0.5542749836         4.3431472416       -20.3341508049
        0.6350060000         0.4000000000         0.5491703299         4.2614871629       -20.4671254533
        0.6400065000         0.4000000000         0.5568273105         4.1951383490       -20.2676634806
        0.6450064000         0.4000000000         0.5517226568         4.1007188830       -20.4006381291
        0.6500067000         0.4000000000         0.5695889448         4.0343700691       -19.9352268595
        0.6550061000         0.4000000000         0.5593796373         3.9527099904       -20.2011761564
        0.6600059000         0.4000000000         0.5644842910         3.8684980342       -20.0682015080
        0.6650065000         0.4000000000         0.5593796373         3.8072529752       -20.2011761564
        0.6700053000         0.4000000000         0.5542749836         3.7179372642       -20.3341508049
        0.6750069000         0.4000000000         0.5644842910         3.6413809404       -20.0682015080
        0.6800046000         0.4000000000         0.5593796373         3.5622727392       -20.2011761564
        0.6850066000         0.4000000000         0.5644842910         3.4933720478       -20.0682015080
        0.6900048000         0.4000000000         0.5670366179         3.4142638465       -20.0017141837
        0.6950071000         0.4000000000         0.5593796373         3.3300518904       -20.2011761564
        0.7000041000         0.4000000000         0.5542749836         3.2534955666       -20.3341508049
        0.7050079000         0.4000000000         0.5491703299         3.1794911203       -20.4671254533
        0.7100073000         0.4000000000         0.5695889448         3.1131423064       -19.9352268595
        0.7150058000         0.4000000000         0.5466180030         3.0187228404       -20.5336127775
        0.7200051000         0.4000000000         0.5670366179         2.9574777814       -20.0017141837
        0.7250060000         0.4000000000         0.5593796373         2.8758177027       -20.2011761564
        0.7300062000         0.4000000000         0.5593796373         2.7992613789       -20.2011761564
        0.7350060000         0.4000000000         0.5593796373         2.7124975453       -20.2011761564
        0.7400441000         0.4000000000         0.5466180030         2.6359412215       -20.5336127775
        0.7450051000         0.4000000000         0.5568273105         2.5593848978       -20.2676634806
        0.7500031000         0.4000000000         0.5695889448         2.4879323289       -19.9352268595
        0.7550088000         0.4000000000         0.5466180030         2.4011684953       -20.5336127775
        0.7600060000         0.4000000000         0.5466180030         2.3195084166       -20.5336127775
        0.7650048000         0.4000000000         0.5568273105         2.2531596027       -20.2676634806
        0.7700045000         0.4000000000         0.5568273105         2.1663957691       -20.2676634806
        0.7750045000         0.4000000000         0.5466180030         2.0872875679       -20.5336127775
        0.7800048000         0.4000000000         0.5542749836         2.0132831215       -20.3341508049
        0.7850061000         0.4000000000         0.5440656762         1.9341749203       -20.6001001018
        0.7900053000         0.4000000000         0.5466180030         1.8525148416       -20.5336127775
        0.7950038000         0.4000000000         0.5568273105         1.7810622728       -20.2676634806
        0.8000052000         0.4000000000         0.5440656762         1.6942984392       -20.6001001018
        0.8050038000         0.4000000000         0.5466180030         1.6228458703       -20.5336127775
        0.8100049000         0.4000000000         0.5389610225         1.5437376691       -20.7330747502
        0.8150052000         0.4000000000         0.5491703299         1.4671813453       -20.4671254533
        0.8200047000         0.4000000000         0.5466180030         1.3931768990       -20.5336127775
        0.8250027000         0.4000000000         0.5415133493         1.3013093105       -20.6665874260
        0.8300017000         0.4000000000         0.5517226568         1.2273048642       -20.4006381291
        0.8350065000         0.4000000000         0.5491703299         1.1584041728       -20.4671254533
        0.8400046000         0.4000000000         0.5389610225         1.0792959716       -20.7330747502
        0.8450059000         0.4000000000         0.5491703299         0.9925321379       -20.4671254533
        0.8500058000         0.4000000000         0.5491703299         0.9134239367       -20.4671254533
        0.8550061000         0.4000000000         0.5389610225         0.8241082257       -20.7330747502
        0.8600036000         0.4000000000         0.5338563688         0.7501037793       -20.8660493987
        0.8650050000         0.4000000000         0.5389610225         0.6684437007       -20.7330747502
        0.8700058000         0.4000000000         0.5517226568         0.5842317445       -20.4006381291
        0.8750057000         0.4000000000         0.5644842910         0.5153310531       -20.0682015080
        0.8800064000         0.4000000000         0.5287517151         0.4183597097       -20.9990240471
        0.8850068000         0.4000000000         0.5491703299         0.3494590183       -20.4671254533
        0.8900060000         0.4000000000         0.5415133493         0.2626951847       -20.6665874260
        0.8950044000         0.4000000000         0.5466180030         0.1784832285       -20.5336127775
        0.9000061000         0.4000000000         0.5491703299         0.0968231498       -20.4671254533
        0.9050066000         0.4000000000         0.5338563688         0.0126111937       -20.8660493987
        0.9100044000         0.4000000000         0.5364086956        -0.0001481936       -20.7995620745
        0.9150073000         0.4000000000         0.5415133493         1.1048147461       -20.6665874260
