% Sweep Step 136/200  Vcmd=1.1000V  CCW
% Vg_offset=1.338056V  K_gimbal=26.049690

Time[s]              Vcmd[V]              Vg_raw[V]            Pot[V]               Omega[rad/s]
        0.0004291000         1.1000000000         1.3454963091         2.9140958646         0.1938105501
        0.0055312000         1.1000000000         1.3378393285         2.9140958646        -0.0056514226
        0.0105249000         1.1000000000         1.3480486360         2.9191996195         0.2602978743
        0.0153861000         1.1000000000         1.2842404646         2.9089921097        -1.4018852313
        0.0204535000         1.1000000000         1.0570833743         2.8962327224        -7.3192570875
        0.0254165000         1.1000000000         1.1566241217         2.8681620703        -4.7262514427
        0.0304226000         1.1000000000         1.0392170863         2.8349876633        -7.7846683571
        0.0354301000         1.1000000000         1.0392170863         2.8094688888        -7.7846683571
        0.0405093000         1.1000000000         1.0290077789         2.7839501142        -8.0506176540
        0.0454986000         1.1000000000         1.0264554521         2.7584313396        -8.1171049782
        0.0504211000         1.1000000000         0.9805135686         2.7201531777        -9.3138768143
        0.0554277000         1.1000000000         0.9754089149         2.6818750158        -9.4468514627
        0.0604915000         1.1000000000         0.9805135686         2.6487006088        -9.3138768143
        0.0653849000         1.1000000000         0.9473333195         2.6078705695       -10.1782120292
        0.0704940000         1.1000000000         0.9575426269         2.5746961625        -9.9122627323
        0.0754214000         1.1000000000         0.9192577241         2.5313142457       -10.9095725957
        0.0803898000         1.1000000000         0.9396763389         2.4879323289       -10.3776740019
        0.0854914000         1.1000000000         0.9090484167         2.4445504121       -11.1755218926
        0.0904568000         1.1000000000         0.9243623778         2.4088241277       -10.7765979473
        0.0954934000         1.1000000000         0.8988391092         2.3628903334       -11.4414711895
        0.1005253000         1.1000000000         0.9294670315         2.3322678039       -10.6436232988
        0.1054546000         1.1000000000         0.8835251481         2.2812302547       -11.8403951349
        0.1104335000         1.1000000000         0.9116007435         2.2352964605       -11.1090345684
        0.1154476000         1.1000000000         0.8758681675         2.1868107888       -12.0398571076
        0.1204702000         1.1000000000         0.8860774750         2.1485326269       -11.7739078107
        0.1254309000         1.1000000000         0.8937344555         2.1025988326       -11.5744458380
        0.1304747000         1.1000000000         0.8631065332         2.0566650383       -12.3722937287
        0.1355177000         1.1000000000         0.8835251481         2.0107312441       -11.8403951349
        0.1404266000         1.1000000000         0.8911821287         1.9724530822       -11.6409331622
        0.1455223000         1.1000000000         0.8707635138         1.9239674105       -12.1728317560
        0.1505478000         1.1000000000         0.8656588601         1.8729298613       -12.3058064045
        0.1555070000         1.1000000000         0.8682111870         1.8295479445       -12.2393190803
        0.1604401000         1.1000000000         0.8477925721         1.7708547629       -12.7712176741
        0.1653964000         1.1000000000         0.8528972258         1.7300247236       -12.6382430256
        0.1704331000         1.1000000000         0.8426879184         1.6789871744       -12.9041923225
        0.1753956000         1.1000000000         0.8605542064         1.6407090125       -12.4387810529
        0.1804506000         1.1000000000         0.8350309378         1.5896714634       -13.1036542952
        0.1854580000         1.1000000000         0.8605542064         1.5411857916       -12.4387810529
        0.1904345000         1.1000000000         0.8324786110         1.4850444875       -13.1701416194
        0.1954371000         1.1000000000         0.8324786110         1.4340069384       -13.1701416194
        0.2003907000         1.1000000000         0.8324786110         1.3931768990       -13.1701416194
        0.2054364000         1.1000000000         0.8426879184         1.3395874724       -12.9041923225
        0.2104272000         1.1000000000         0.8324786110         1.2859980457       -13.1701416194
        0.2154643000         1.1000000000         0.8477925721         1.2426161289       -12.7712176741
        0.2204721000         1.1000000000         0.8273739573         1.1864748248       -13.3031162679
        0.2254465000         1.1000000000         0.8528972258         1.1405410306       -12.6382430256
        0.2304579000         1.1000000000         0.8350309378         1.0920553588       -13.1036542952
        0.2353907000         1.1000000000         0.8375832647         1.0359140547       -13.0371669710
        0.2404849000         1.1000000000         0.8222693035         0.9848765056       -13.4360909164
        0.2454206000         1.1000000000         0.8324786110         0.9312870789       -13.1701416194
        0.2504023000         1.1000000000         0.8273739573         0.8802495297       -13.3031162679
        0.2554223000         1.1000000000         0.8171646498         0.8215563482       -13.5690655648
        0.2605027000         1.1000000000         0.8299262841         0.7679669216       -13.2366289437
        0.2654240000         1.1000000000         0.8171646498         0.7194812498       -13.5690655648
        0.2704285000         1.1000000000         0.8273739573         0.6684437007       -13.3031162679
        0.2754509000         1.1000000000         0.8273739573         0.6174061515       -13.3031162679
        0.2803975000         1.1000000000         0.8273739573         0.5740242347       -13.3031162679
        0.2854536000         1.1000000000         0.8222693035         0.5153310531       -13.4360909164
        0.2903972000         1.1000000000         0.8171646498         0.4566378716       -13.5690655648
        0.2954599000         1.1000000000         0.8069553424         0.4056003224       -13.8350148617
        0.3004941000         1.1000000000         0.8299262841         0.3571146507       -13.2366289437
        0.3053896000         1.1000000000         0.8069553424         0.2933177142       -13.8350148617
        0.3104291000         1.1000000000         0.8146123230         0.2448320425       -13.6355528890
        0.3154649000         1.1000000000         0.8095076693         0.1912426158       -13.7685275375
        0.3204259000         1.1000000000         0.8069553424         0.1325494343       -13.8350148617
        0.3254229000         1.1000000000         0.8018506887         0.0764081302       -13.9679895102
        0.3304702000         1.1000000000         0.8171646498         0.0279224584       -13.5690655648
        0.3354570000         1.1000000000         0.8069553424        -0.0001481936       -13.8350148617
        0.3403979000         1.1000000000         0.8018506887        -0.0001481936       -13.9679895102
        0.3454197000         1.1000000000         0.8120599961         1.1022628687       -13.7020402133
        0.3504050000         1.1000000000         0.7890890544         5.0040835035       -14.3004261313
        0.3554558000         1.1000000000         0.8095076693         5.0066353810       -13.7685275375
        0.3604754000         1.1000000000         0.7839844007         4.9964278711       -14.4334007798
        0.3654561000         1.1000000000         0.8018506887         4.9453903219       -13.9679895102
        0.3704317000         1.1000000000         0.7992983618         4.8943527728       -14.0344768344
        0.3753881000         1.1000000000         0.7992983618         4.8331077137       -14.0344768344
        0.3804804000         1.1000000000         0.7941937081         4.7795182871       -14.1674514828
        0.3854946000         1.1000000000         0.7763274201         4.7080657183       -14.6328627524
        0.3903945000         1.1000000000         0.7967460350         4.6646838015       -14.1009641586
        0.3954404000         1.1000000000         0.7763274201         4.5957831101       -14.6328627524
        0.4004731000         1.1000000000         0.7890890544         4.5396418060       -14.3004261313
        0.4055048000         1.1000000000         0.7635657858         4.4809486244       -14.9652993736
        0.4104221000         1.1000000000         0.7992983618         4.4299110752       -14.0344768344
        0.4154580000         1.1000000000         0.7737750933         4.3661141388       -14.6993500767
        0.4203863000         1.1000000000         0.7763274201         4.3099728347       -14.6328627524
        0.4254284000         1.1000000000         0.7788797470         4.2589352855       -14.5663754282
        0.4304819000         1.1000000000         0.7814320738         4.2027939814       -14.4998881040
        0.4353952000         1.1000000000         0.7635657858         4.1441007998       -14.9652993736
        0.4405244000         1.1000000000         0.7941937081         4.0905113732       -14.1674514828
        0.4457323000         1.1000000000         0.7635657858         4.0292663142       -14.9652993736
        0.4504362000         1.1000000000         0.7839844007         3.9782287650       -14.4334007798
        0.4554189000         1.1000000000         0.7737750933         3.9246393383       -14.6993500767
        0.4604710000         1.1000000000         0.7814320738         3.8710499117       -14.4998881040
        0.4655903000         1.1000000000         0.7712227664         3.8123567301       -14.7658374009
        0.4704952000         1.1000000000         0.7686704396         3.7485597937       -14.8323247251
        0.4753847000         1.1000000000         0.7763274201         3.7000741219       -14.6328627524
        0.4803965000         1.1000000000         0.7635657858         3.6439328179       -14.9652993736
        0.4854282000         1.1000000000         0.7890890544         3.5903433912       -14.3004261313
        0.4904642000         1.1000000000         0.7661181127         3.5316502097       -14.8988120493
        0.4954714000         1.1000000000         0.7584611321         3.4653013957       -15.0982740220
        0.5004809000         1.1000000000         0.7584611321         3.4117119691       -15.0982740220
        0.5053855000         1.1000000000         0.7788797470         3.3632262974       -14.5663754282
        0.5104864000         1.1000000000         0.7508041516         3.3019812383       -15.2977359947
        0.5154225000         1.1000000000         0.7814320738         3.2458399342       -14.4998881040
        0.5204291000         1.1000000000         0.7584611321         3.1948023851       -15.0982740220
        0.5253858000         1.1000000000         0.7686704396         3.1284535711       -14.8323247251
        0.5305210000         1.1000000000         0.7456994979         3.0672085121       -15.4307106432
        0.5354257000         1.1000000000         0.7763274201         3.0136190855       -14.6328627524
        0.5404318000         1.1000000000         0.7508041516         2.9600296588       -15.2977359947
        0.5454597000         1.1000000000         0.7941937081         2.9038883547       -14.1674514828
        0.5505012000         1.1000000000         0.7508041516         2.8477470506       -15.2977359947
        0.5554550000         1.1000000000         0.7839844007         2.7890538691       -14.4334007798
        0.5604363000         1.1000000000         0.7380425173         2.7329125650       -15.6301726158
        0.5654185000         1.1000000000         0.7916413813         2.6844268933       -14.2339388071
        0.5704231000         1.1000000000         0.7763274201         2.6231818342       -14.6328627524
        0.5753850000         1.1000000000         0.7763274201         2.5695924076       -14.6328627524
        0.5804236000         1.1000000000         0.7661181127         2.5108992261       -14.8988120493
        0.5854190000         1.1000000000         0.7890890544         2.4573097994       -14.3004261313
        0.5904012000         1.1000000000         0.7686704396         2.4062722502       -14.8323247251
        0.5954764000         1.1000000000         0.7814320738         2.3450271912       -14.4998881040
        0.6004544000         1.1000000000         0.7712227664         2.2939896420       -14.7658374009
        0.6053864000         1.1000000000         0.7814320738         2.2404002154       -14.4998881040
        0.6104358000         1.1000000000         0.7941937081         2.1817070338       -14.1674514828
        0.6154215000         1.1000000000         0.7584611321         2.1128063424       -15.0982740220
        0.6204837000         1.1000000000         0.7814320738         2.0592169158       -14.4998881040
        0.6255853000         1.1000000000         0.7533564784         2.0030756117       -15.2312486705
        0.6306176000         1.1000000000         0.7814320738         1.9520380625       -14.4998881040
        0.6354220000         1.1000000000         0.7635657858         1.8933448810       -14.9652993736
        0.6404751000         1.1000000000         0.7737750933         1.8346516994       -14.6993500767
        0.6453870000         1.1000000000         0.7508041516         1.7785103953       -15.2977359947
        0.6504200000         1.1000000000         0.7865367276         1.7300247236       -14.3669134555
        0.6554832000         1.1000000000         0.7508041516         1.6662277871       -15.2977359947
        0.6604373000         1.1000000000         0.7661181127         1.6126383605       -14.8988120493
        0.6654312000         1.1000000000         0.7686704396         1.5616008113       -14.8323247251
        0.6705744000         1.1000000000         0.7763274201         1.5054595072       -14.6328627524
        0.6754535000         1.1000000000         0.7712227664         1.4442144482       -14.7658374009
        0.6804575000         1.1000000000         0.7686704396         1.3906250215       -14.8323247251
        0.6854698000         1.1000000000         0.7635657858         1.3293799625       -14.9652993736
        0.6904473000         1.1000000000         0.7737750933         1.2808942908       -14.6993500767
        0.6954756000         1.1000000000         0.7712227664         1.2247529867       -14.7658374009
        0.7005105000         1.1000000000         0.7661181127         1.1635079277       -14.8988120493
        0.7054822000         1.1000000000         0.7737750933         1.1124703785       -14.6993500767
        0.7104315000         1.1000000000         0.7737750933         1.0563290744       -14.6993500767
        0.7154558000         1.1000000000         0.7661181127         1.0001877703       -14.8988120493
        0.7204240000         1.1000000000         0.7763274201         0.9440464662       -14.6328627524
        0.7254268000         1.1000000000         0.7635657858         0.8776976523       -14.9652993736
        0.7304411000         1.1000000000         0.7635657858         0.8266601031       -14.9652993736
        0.7354626000         1.1000000000         0.7814320738         0.7679669216       -14.4998881040
        0.7404291000         1.1000000000         0.7686704396         0.7118256175       -14.8323247251
        0.7454257000         1.1000000000         0.7839844007         0.6556843134       -14.4334007798
        0.7504246000         1.1000000000         0.7763274201         0.5969911318       -14.6328627524
        0.7554697000         1.1000000000         0.7763274201         0.5408498277       -14.6328627524
        0.7604634000         1.1000000000         0.7686704396         0.4796047687       -14.8323247251
        0.7654276000         1.1000000000         0.7712227664         0.4183597097       -14.7658374009
        0.7704204000         1.1000000000         0.7712227664         0.3596665281       -14.7658374009
        0.7754334000         1.1000000000         0.7686704396         0.3060771015       -14.8323247251
        0.7804348000         1.1000000000         0.7814320738         0.2448320425       -14.4998881040
        0.7854269000         1.1000000000         0.7610134590         0.1835869834       -15.0317866978
        0.7904390000         1.1000000000         0.7737750933         0.1274456793       -14.6993500767
        0.7955155000         1.1000000000         0.7584611321         0.0636487429       -15.0982740220
        0.8004668000         1.1000000000         0.7814320738         0.0126111937       -14.4998881040
        0.8054304000         1.1000000000         0.7584611321         0.0024036839       -15.0982740220
        0.8104615000         1.1000000000         0.7661181127        -0.0052519485       -14.8988120493
        0.8154337000         1.1000000000         0.7788797470         1.1022628687       -14.5663754282
        0.8204489000         1.1000000000         0.7737750933         5.0142910133       -14.6993500767
        0.8254238000         1.1000000000         0.7814320738         5.0066353810       -14.4998881040
        0.8304489000         1.1000000000         0.7635657858         4.9709090965       -14.9652993736
