% Motor Triangle Wave Linearization Verification
% Amplitude    = 2.5000 [V]
% Period       = 10.0000 [sec]
% Cycles       = 5
% Duration     = 50.0000 [sec]
% K_lin        = 9.283000 [(rad/s)/V]
% K_gimbal     = 26.049690 [(rad/s)/V]
% Vg_offset    = 1.336895 [V]
% p_cw         = [-3.197700, 35.875600, -73.405600]
% p_ccw        = [3.168100, 3.851000, -25.925000]

Time[s]              Vcmd_ref[V]          Vc[V]                Vg_raw[V]            Pot[V]               Omega[rad/s]         Omega_target[rad/s]
        6.6200098000        -1.6200098000         1.3430336253         0.9243623778         3.3223962580       -10.7463462148       -15.0385509734
        6.6250051000        -1.6250051000         1.3392785037         0.9090484167         3.2790143412       -11.1452701601       -15.0849223433
        6.6300090000        -1.6300090000         1.3355096422         0.9218100509         3.2432880568       -10.8128335390       -15.1313735470
        6.6350111000        -1.6350111000         1.3317348168         0.9192577241         3.1999061400       -10.8793208632       -15.1778080413
        6.6400051000        -1.6400051000         1.3279587607         0.8988391092         3.1488685908       -11.4112194570       -15.2241673433
        6.6450103000        -1.6450103000         1.3241668309         0.9167053972         3.1156941838       -10.9458081874       -15.2706306149
        6.6500061000        -1.6500061000         1.3203745862         0.9192577241         3.0748641445       -10.8793208632       -15.3170066263
        6.6550104000        -1.6550104000         1.3165683969         0.8911821287         3.0263784728       -11.6106814297       -15.3634615432
        6.6600084000        -1.6600084000         1.3127594704         0.9039437630         2.9778928011       -11.2782448086       -15.4098579772
        6.6650085000        -1.6650085000         1.3089413695         0.8988391092         2.9345108842       -11.4112194570       -15.4562739055
        6.6700080000        -1.6700080000         1.3051161073         0.8988391092         2.8987845998       -11.4112194570       -15.5026842640
        6.6750089000        -1.6750089000         1.3012821059         0.9090484167         2.8605064379       -11.1452701601       -15.5491076187
        6.6800063000        -1.6800063000         1.2974430806         0.9141530704         2.8247801535       -11.0122955117       -15.5954984829
        6.6850053000        -1.6850053000         1.2935950711         0.8988391092         2.7737426043       -11.4112194570       -15.6419041999
        6.6900053000        -1.6900053000         1.2897384860         0.9013914361         2.7303606875       -11.3447321328       -15.6883191999
        6.6950025000        -1.6950025000         1.2858762130         0.8988391092         2.6818750158       -11.4112194570       -15.7347082075
        6.7000092000        -1.7000092000         1.2819986815         0.8911821287         2.6410449765       -11.6106814297       -15.7811854036
        6.7050072000        -1.7050072000         1.2781199361         0.8962867824         2.5976630597       -11.4777067813       -15.8275818376
        6.7100041000        -1.7100041000         1.2742340532         0.8758681675         2.5466255105       -12.0096053751       -15.8739680603
        6.7150071000        -1.7150071000         1.2703353717         0.8860774750         2.5057954711       -11.7436560782       -15.9204109093
        6.7200052000        -1.7200052000         1.2664324107         0.8758681675         2.4649654318       -12.0096053751       -15.9668082716
        6.7250067000        -1.7250067000         1.2625186417         0.8962867824         2.4241353924       -11.4777067813       -16.0132371961
        6.7300034000        -1.7300034000         1.2586004334         0.9013914361         2.3858572306       -11.3447321328       -16.0596215622
        6.7350063000        -1.7350063000         1.2546691049         0.8809728212         2.3348196814       -11.8766307266       -16.1060634829
        6.7400053000        -1.7400053000         1.2507325348         0.8911821287         2.2990933970       -11.6106814297       -16.1524691999
        6.7450060000        -1.7450060000         1.2467862658         0.8835251481         2.2429520929       -11.8101434024       -16.1988906980
        6.7500055000        -1.7500055000         1.2428325318         0.8758681675         2.1995701761       -12.0096053751       -16.2453010565
        6.7550066000        -1.7550066000         1.2388690633         0.8835251481         2.1587401367       -11.8101434024       -16.2917262678
        6.7600054000        -1.7600054000         1.2348988984         0.8733158407         2.1102544650       -12.0760926993       -16.3381301282
        6.7650098000        -1.7650098000         1.2309156989         0.8809728212         2.0668725482       -11.8766307266       -16.3845859734
        6.7700070000        -1.7700070000         1.2269296013         0.8835251481         2.0183868765       -11.8101434024       -16.4309749810
        6.7750095000        -1.7750095000         1.2229305830         0.8528972258         1.9750049597       -12.6079912931       -16.4774131885
        6.7800083000        -1.7800083000         1.2189257777         0.8886298018         1.9290711654       -11.6771687539       -16.5238170489
        6.7850091000        -1.7850091000         1.2149105654         0.8656588601         1.8729298613       -12.2755546720       -16.5702394753
        6.7900060000        -1.7900060000         1.2108896302         0.8554495527         1.8320998220       -12.5415039689       -16.6166256980
        6.7950041000        -1.7950041000         1.2068588165         0.8809728212         1.7912697826       -11.8766307266       -16.6630230603
        6.8000079000        -1.8000079000         1.2028144169         0.8503448990         1.7427841109       -12.6744786173       -16.7094733357
        6.8050043000        -1.8050043000         1.1987669643         0.8554495527         1.6891946843       -12.5415039689       -16.7558549169
        6.8100058000        -1.8100058000         1.1947062779         0.8707635138         1.6509165224       -12.1425800235       -16.8022838414
        6.8150040000        -1.8150040000         1.1906391111         0.8452402453         1.6024308506       -12.8074532658       -16.8486821320
        6.8200058000        -1.8200058000         1.1865597860         0.8733158407         1.5539451789       -12.0760926993       -16.8951138414
        6.8250077000        -1.8250077000         1.1824710838         0.8375832647         1.5054595072       -13.0069152385       -16.9415464791
        6.8300099000        -1.8300099000         1.1783727761         0.8528972258         1.4493182031       -12.6079912931       -16.9879819017
        6.8350048000        -1.8350048000         1.1742710447         0.8350309378         1.4135919187       -13.0734025627       -17.0343495584
        6.8400072000        -1.8400072000         1.1701536704         0.8682111870         1.3574506146       -12.2090673477       -17.0807868376
        6.8450078000        -1.8450078000         1.1660282255         0.8503448990         1.3115168203       -12.6744786173       -17.1272074074
        6.8500055000        -1.8500055000         1.1618955642         0.8350309378         1.2630311486       -13.0734025627       -17.1736010565
        6.8550050000        -1.8550050000         1.1577517358         0.8580018795         1.2170973543       -12.4750166447       -17.2200114150
        6.8600055000        -1.8600055000         1.1535973269         0.8222693035         1.1609560502       -13.4058391838       -17.2664310565
        6.8650043000        -1.8650043000         1.1494345135         0.8554495527         1.1252297658       -12.5415039689       -17.3128349169
        6.8700055000        -1.8700055000         1.1452598092         0.8324786110         1.0665365843       -13.1398898869       -17.3592610565
        6.8750067000        -1.8750067000         1.1410751394         0.8375832647         1.0206027900       -13.0069152385       -17.4056871961
        6.8800078000        -1.8800078000         1.1368805165         0.8554495527         0.9772208732       -12.5415039689       -17.4521124074
        6.8850070000        -1.8850070000         1.1326773836         0.8120599961         0.9134239367       -13.6717884807       -17.4985199810
        6.8900044000        -1.8900044000         1.1284655946         0.8426879184         0.8649382650       -12.8739405900       -17.5449108452
        6.8950037000        -1.8950037000         1.1242419565         0.8197169767         0.8241082257       -13.4723265081       -17.5913193471
        6.9000071000        -1.9000071000         1.1200045171         0.8299262841         0.7705187990       -13.2063772111       -17.6377659093
        6.9050034000        -1.9050034000         1.1157626948         0.8273739573         0.7143774949       -13.2728645354       -17.6841465622
        6.9100063000        -1.9100063000         1.1115047831         0.8146123230         0.6633399457       -13.6053011565       -17.7305884829
        6.9150060000        -1.9150060000         1.1072390338         0.8375832647         0.6148542740       -13.0069152385       -17.7770006980
        6.9200065000        -1.9200065000         1.1029619628         0.8095076693         0.5587129699       -13.7382758050       -17.8234203395
        6.9250065000        -1.9250065000         1.0986746009         0.8375832647         0.5153310531       -13.0069152385       -17.8698353395
        6.9300062000        -1.9300062000         1.0943766984         0.8197169767         0.4617416265       -13.4723265081       -17.9162475546
        6.9350050000        -1.9350050000         1.0900686928         0.8273739573         0.4004965675       -13.2728645354       -17.9626514150
        6.9400051000        -1.9400051000         1.0857486039         0.8222693035         0.3545627732       -13.4058391838       -18.0090673433
        6.9451285000        -1.9451285000         1.0813105225         0.8018506887         0.2856620818       -13.9377377776       -18.0566278655
        6.9500055000        -1.9500055000         1.0770750215         0.8248216304         0.2422801650       -13.3393518596       -18.1019010565
        6.9550039000        -1.9550039000         1.0727230119         0.8018506887         0.1861388609       -13.9377377776       -18.1483012037
        6.9600042000        -1.9600042000         1.0683580419         0.8324786110         0.1376531892       -13.1398898869       -18.1947189886
        6.9650069000        -1.9650069000         1.0639795717         0.8095076693         0.0764081302       -13.7382758050       -18.2411590527
        6.9700068000        -1.9700068000         1.0595920640         0.8095076693         0.0177149486       -13.7382758050       -18.2875731244
        6.9752277000        -1.9752277000         1.0549982686         0.7967460350        -0.0027000711       -14.0707124261       -18.3360387391
        6.9800079000        -1.9800079000         1.0507810809         0.8069553424         0.0024036839       -13.8047631292       -18.3804133357
        6.9850044000        -1.9850044000         1.0463615767         0.8222693035         1.1124703785       -13.4058391838       -18.4267958452
        6.9900037000        -1.9900037000         1.0419277462         0.7967460350         4.9964278711       -14.0707124261       -18.4732043471
        6.9950055000        -1.9950055000         1.0374797408         0.8146123230         5.0117391359       -13.6053011565       -18.5196360565
        7.0000087000        -2.0000087000         1.0330184273         0.8069553424         5.0091872584       -13.8047631292       -18.5660807621
        7.0050080000        -2.0050080000         1.0285484423         0.8044030155         4.9479421994       -13.8712504534       -18.6124892640
        7.0100072000        -2.0100072000         1.0240663028         0.7941937081         4.8994565277       -14.1371997503       -18.6588968376
        7.0150081000        -2.0150081000         1.0195702880         0.7890890544         4.8356595912       -14.2701743988       -18.7053201923
        7.0200049000        -2.0200049000         1.0150655185         0.8044030155         4.7948295519       -13.8712504534       -18.7517054867
        7.0250033000        -2.0250033000         1.0105467611         0.7865367276         4.7310326154       -14.3366617230       -18.7981056339
        7.0300040000        -2.0300040000         1.0060132629         0.8018506887         4.6774431887       -13.9377377776       -18.8445271320
        7.0350038000        -2.0350038000         1.0014678125         0.7814320738         4.6110943748       -14.4696363715       -18.8909402754
        7.0400048000        -2.0400048000         0.9969083910         0.8095076693         4.5677124580       -13.7382758050       -18.9373645584
        7.0450061000        -2.0450061000         0.9923357031         0.7712227664         4.5013636441       -14.7355856684       -18.9837916263
        7.0500120000        -2.0500120000         0.9877456864         0.8044030155         4.4554298498       -13.8712504534       -19.0302613960
        7.0550051000        -2.0550051000         0.9831542143         0.7916413813         4.4018404232       -14.2036870745       -19.0766123433
        7.0600056000        -2.0600056000         0.9785426183         0.7916413813         4.3380434867       -14.2036870745       -19.1230319848
        7.0650082000        -2.0650082000         0.9739156316         0.7890890544         4.2895578150       -14.2701743988       -19.1694711206
        7.0700046000        -2.0700046000         0.9692808294         0.8018506887         4.2334165109       -13.9377377776       -19.2158527018
        7.0750062000        -2.0750062000         0.9646275208         0.7839844007         4.1747233293       -14.4031490472       -19.2622825546
        7.0800044000        -2.0800044000         0.9599635778         0.7763274201         4.1134782703       -14.6026110199       -19.3086808452
        7.0850044000        -2.0850044000         0.9552840312         0.7865367276         4.0624407211       -14.3366617230       -19.3550958452
        7.0900065000        -2.0900065000         0.9505884584         0.7737750933         4.0139550494       -14.6690983441       -19.4015303395
        7.0950119000        -2.0950119000         0.9458755825         0.7890890544         3.9501581129       -14.2701743988       -19.4479954677
        7.1000042000        -2.1000042000         0.9411607577         0.7814320738         3.8940168088       -14.4696363715       -19.4943389886
        7.1050042000        -2.1050042000         0.9364242321         0.7737750933         3.8378755047       -14.6690983441       -19.5407539886
        7.1100032000        -2.1100032000         0.9316740851         0.7788797470         3.7868379556       -14.5361236957       -19.5871597056
        7.1150034000        -2.1150034000         0.9269080899         0.7712227664         3.7332485289       -14.7355856684       -19.6335765622
        7.1200028000        -2.1200028000         0.9221280139         0.7839844007         3.6873147347       -14.4031490472       -19.6799859924
        7.1250049000        -2.1250049000         0.9173303622         0.7686704396         3.6286215531       -14.8020729926       -19.7264204867
        7.1300086000        -2.1300086000         0.9125160286         0.7788797470         3.5673764941       -14.5361236957       -19.7728698338
        7.1350043000        -2.1350043000         0.9076941348         0.7763274201         3.5137870674       -14.6026110199       -19.8192449169
        7.1400027000        -2.1400027000         0.9028542312         0.7737750933         3.4576457633       -14.6690983441       -19.8656450641
        7.1450117000        -2.1450117000         0.8979884577         0.7788797470         3.4040563367       -14.5361236957       -19.9121436111
        7.1500096000        -2.1500096000         0.8931177448         0.7661181127         3.3428112777       -14.8685603168       -19.9585391168
        7.1550037000        -2.1550037000         0.8882348954         0.7635657858         3.2892218510       -14.9350476410       -20.0048993471
        7.1600085000        -2.1600085000         0.8833255433         0.7610134590         3.2228730371       -15.0015349653       -20.0513589055
        7.1650140000        -2.1650140000         0.8783992840         0.7712227664         3.1743873654       -14.7355856684       -20.0978249620
        7.1700060000        -2.1700060000         0.8734699937         0.7508041516         3.1131423064       -15.2674842622       -20.1441656980
        7.1750091000        -2.1750091000         0.8685132293         0.7686704396         3.0544491248       -14.8020729926       -20.1906094753
        7.1800069000        -2.1800069000         0.8635450435         0.7610134590         3.0136190855       -15.0015349653       -20.2370040527
        7.1850078000        -2.1850078000         0.8585569275         0.7763274201         2.9523740265       -14.6026110199       -20.2834274074
        7.1900045000        -2.1900045000         0.8535559958         0.7508041516         2.8962327224       -15.2674842622       -20.3298117735
        7.1950037000        -2.1950037000         0.8485353762         0.7661181127         2.8324357859       -14.8685603168       -20.3762193471
        7.2000066000        -2.2000066000         0.8434936529         0.7303855367         2.7660869720       -15.7993828560       -20.4226612678
        7.2050036000        -2.2050036000         0.8384403304         0.7712227664         2.7176013002       -14.7355856684       -20.4690484188
        7.2100017000        -2.2100017000         0.8333681705         0.7456994979         2.6640118736       -15.4004589106       -20.5154457811
        7.2150049000        -2.2150049000         0.8282728927         0.7482518247         2.5976630597       -15.3339715864       -20.5618904867
        7.2200030000        -2.2200030000         0.8231646934         0.7329378636         2.5440736330       -15.7328955318       -20.6082878490
        7.2250046000        -2.2250046000         0.8180345970         0.7482518247         2.4853804515       -15.3339715864       -20.6547177018
        7.2300041000        -2.2300041000         0.8128881413         0.7405948441         2.4215835150       -15.5334335591       -20.7011280603
        7.2350076000        -2.2350076000         0.8077188342         0.7456994979         2.3628903334       -15.4004589106       -20.7475755508
        7.2400052000        -2.2400052000         0.8025367089         0.7431471710         2.3118527843       -15.4669462349       -20.7939682716
        7.2450045000        -2.2450045000         0.7973336993         0.7405948441         2.2429520929       -15.5334335591       -20.8403767735
        7.2500061000        -2.2500061000         0.7921089444         0.7508041516         2.1970182986       -15.2674842622       -20.8868066263
        7.2550049000        -2.2550049000         0.7868675576         0.7380425173         2.1332213621       -15.5999208833       -20.9332104867
        7.2600023000        -2.2600023000         0.7816078744         0.7431471710         2.0796319355       -15.4669462349       -20.9796013509
        7.2650069000        -2.2650069000         0.7763205829         0.7508041516         2.0183868765       -15.2674842622       -21.0260590527
        7.2700044000        -2.2700044000         0.7710205606         0.7227285561         1.9545899400       -15.9988448287       -21.0724508452
        7.2750064000        -2.2750064000         0.7656952863         0.7405948441         1.8933448810       -15.5334335591       -21.1188844112
        7.2800033000        -2.2800033000         0.7603547456         0.7380425173         1.8372035769       -15.5999208833       -21.1652706339
        7.2850084000        -2.2850084000         0.7549844606         0.7303855367         1.7708547629       -15.7993828560       -21.2117329772
        7.2900057000        -2.2900057000         0.7496013476         0.7150715756         1.7147134588       -16.1983068013       -21.2581229131
        7.2950040000        -2.2950040000         0.7441957173         0.7380425173         1.6636759097       -15.5999208833       -21.3045221320
        7.3000035000        -2.3000035000         0.7387670811         0.7227285561         1.6024308506       -15.9988448287       -21.3509324905
        7.3050030000        -2.3050030000         0.7333164703         0.7278332099         1.5335301593       -15.8658701802       -21.3973428490
        7.3100022000        -2.3100022000         0.7278439451         0.7048622681         1.4850444875       -16.4642560983       -21.4437504226
        7.3150052000        -2.3150052000         0.7223447190         0.7354901904         1.4237994285       -15.6664082075       -21.4901932716
        7.3200063000        -2.3200063000         0.7168247640         0.6895483070         1.3523468597       -16.8631800436       -21.5366184829
        7.3250044000        -2.3250044000         0.7112850415         0.7227285561         1.2911018006       -15.9988448287       -21.5830158452
        7.3300065000        -2.3300065000         0.7057174936         0.6972052876         1.2247529867       -16.6637180709       -21.6294503395
        7.3350043000        -2.3350043000         0.7001310625         0.7176239024         1.1686116826       -16.1318194771       -21.6758449169
        7.3400066000        -2.3400066000         0.6945156052         0.6997576144         1.1073666236       -16.5972307467       -21.7222812678
        7.3450037000        -2.3450037000         0.6888817045         0.6997576144         1.0410178097       -16.5972307467       -21.7686693471
        7.3500035000        -2.3500035000         0.6832201538         0.6997576144         0.9772208732       -16.5972307467       -21.8150824905
        7.3550055000        -2.3550055000         0.6775311575         0.6895483070         0.9159758142       -16.8631800436       -21.8615160565
        7.3600033000        -2.3600033000         0.6718216774         0.7023099413         0.8445232453       -16.5307434225       -21.9079106339
        7.3650030000        -2.3650030000         0.6660844223         0.6895483070         0.7858300638       -16.8631800436       -21.9543228490
        7.3700016000        -2.3700016000         0.6603224813         0.6946529607         0.7118256175       -16.7302053952       -22.0007248528
        7.3750039000        -2.3750039000         0.6545299454         0.6818913264         0.6505805584       -17.0626420163       -22.0471612037
        7.3800069000        -2.3800069000         0.6487098893         0.6946529607         0.5867836220       -16.7302053952       -22.0936040527
        7.3850047000        -2.3850047000         0.6428688406         0.6767866727         0.5153310531       -17.1956166647       -22.1399986301
        7.3900061000        -2.3900061000         0.6369961462         0.6895483070         0.4464303617       -16.8631800436       -22.1864266263
        7.3950100000        -2.3950100000         0.6310926571         0.6818913264         0.3826334252       -17.0626420163       -22.2328778300
        7.4000130000        -2.4000130000         0.6251619710         0.6767866727         0.3086289789       -17.1956166647       -22.2793206790
        7.4050102000        -2.4050102000         0.6192095443         0.6793389996         0.2499357974       -17.1291293405       -22.3257096866
        7.4100086000        -2.4100086000         0.6132266599         0.6767866727         0.1810351060       -17.1956166647       -22.3721098338
        7.4150150000        -2.4150150000         0.6072046681         0.6767866727         0.1095825371       -17.1956166647       -22.4185842450
        7.4200039000        -2.4200039000         0.6011738873         0.6742343459         0.0432337232       -17.2621039890       -22.4648962037
        7.4250080000        -2.4250080000         0.5950943579         0.6742343459        -0.0001481936       -17.2621039890       -22.5113492640
        7.4300082000        -2.4300082000         0.5889887194         0.6614727116         0.0024036839       -17.5945406101       -22.5577661206
        7.4350079000        -2.4350079000         0.5828523864         0.6691296922         1.1175741334       -17.3950786374       -22.6041783357
        7.4400112000        -2.4400112000         0.5766798104         0.6538157310         5.0066353810       -17.7940025828       -22.6506239696
        7.4450132000        -2.4450132000         0.5704765147         0.6716820190         5.0117391359       -17.3285913132       -22.6970575356
        7.4500117000        -2.4500117000         0.5642447617         0.6640250384         4.9351828121       -17.5280532859       -22.7434586111
        7.4550141000        -2.4550141000         0.5579747948         0.6487110773         4.8637302433       -17.9269772312       -22.7898958903
        7.4600108000        -2.4600108000         0.5516781247         0.6614727116         4.7897257969       -17.5945406101       -22.8362802564
        7.4650103000        -2.4650103000         0.5453435145         0.6410540967         4.7284807379       -18.1264392039       -22.8826906149
        7.4700234000        -2.4700234000         0.5389565374         0.6818913264         4.6468206592       -17.0626420163       -22.9292272222
        7.4750088000        -2.4750088000         0.5325693753         0.6538157310         4.5804718453       -17.7940025828       -22.9755066904
        7.4800172000        -2.4800172000         0.5261165190         0.6563680579         4.5090192765       -17.7275152586       -23.0219996676
        7.4850255000        -2.4850255000         0.5196268593         0.6538157310         4.4401185851       -17.7940025828       -23.0684917165
        7.4900213000        -2.4900213000         0.5131159648         0.6614727116         4.3686660162       -17.5945406101       -23.1148677279
        7.4950147000        -2.4950147000         0.5065701844         0.6512634042         4.2997653248       -17.8604899070       -23.1612214601
        7.5000146000        -2.4999854000         0.5000157472         0.6512634042         4.2385202658       -17.8604899070       -23.2073644682
        7.5050120000        -2.4949880000         0.5066052873         0.6512634042         4.1568601871       -17.8604899070       -23.1609736040
        7.5100499000        -2.4899501000         0.5132090235         0.6487110773         4.0981670056       -17.9269772312       -23.1142067783
        7.5150133000        -2.4849867000         0.5196772792         0.6487110773         4.0292663142       -17.9269772312       -23.0681315361
        7.5200127000        -2.4799873000         0.5261551513         0.6436064236         3.9654693777       -18.0599518797       -23.0217221059
        7.5250123000        -2.4749877000         0.5325964835         0.6589203847         3.8991205638       -17.6610279343       -22.9753108191
        7.5300159000        -2.4699841000         0.5390067462         0.6410540967         3.8327717498       -18.1264392039       -22.9288624003
        7.5350166000        -2.4649834000         0.5453776912         0.6461587505         3.7485597937       -17.9934645555       -22.8824409022
        7.5400751000        -2.4599249000         0.5517866618         0.6410540967         3.6898666121       -18.1264392039       -22.8354828467
        7.5450072000        -2.4549928000         0.5580015635         0.6589203847         3.6260696756       -17.6610279343       -22.7896981624
        7.5500094000        -2.4499906000         0.5642711372         0.6410540967         3.5520652293       -18.1264392039       -22.7432627398
        7.5550083000        -2.4449917000         0.5705032481         0.6461587505         3.4882682929       -17.9934645555       -22.6968579511
        7.5600100000        -2.4399900000         0.5767060327         0.6461587505         3.4066082142       -17.9934645555       -22.6504271700
        7.5650053000        -2.4349947000         0.5828686289         0.6461587505         3.3453631551       -17.9934645555       -22.6040558001
        7.5700042000        -2.4299958000         0.5890038993         0.6461587505         3.2790143412       -17.9934645555       -22.5576510114
        7.5750024000        -2.4249976000         0.5951070248         0.6538157310         3.2152174047       -17.7940025828       -22.5112527208
        7.5800064000        -2.4199936000         0.6011863693         0.6385017699         3.1386610810       -18.1929265281       -22.4648005888
        7.5850055000        -2.4149945000         0.6072293876         0.6461587505         3.0672085121       -17.9934645555       -22.4183939435
        7.5900057000        -2.4099943000         0.6132438182         0.6487110773         3.0008596982       -17.9269772312       -22.3719770869
        7.5950043000        -2.4049957000         0.6192268577         0.6589203847         2.9370627617       -17.6610279343       -22.3255750831
        7.6000055000        -2.3999945000         0.6251839539         0.6385017699         2.8630583154       -18.1929265281       -22.2791489435
        7.6050022000        -2.3949978000         0.6311070846         0.6563680579         2.7992613789       -17.7275152586       -22.2327645774
        7.6100062000        -2.3899938000         0.6370106230         0.6512634042         2.7278088101       -17.8604899070       -22.1863124454
        7.6150027000        -2.3849973000         0.6428775093         0.6512634042         2.6691156285       -17.8604899070       -22.1399299359
        7.6200036000        -2.3799964000         0.6487221324         0.6691296922         2.6078705695       -17.3950786374       -22.0935065812
        7.6250028000        -2.3749972000         0.6545377216         0.6487110773         2.5236586133       -17.9269772312       -22.0470990076
        7.6300044000        -2.3699956000         0.6603294133         0.6487110773         2.4649654318       -17.9269772312       -22.0006691548
        7.6350019000        -2.3649981000         0.6660900578         0.6436064236         2.3986166179       -18.0599518797       -21.9542773623
        7.6400037000        -2.3599963000         0.6718296920         0.6767866727         2.3348196814       -17.1956166647       -21.9078456529
        7.6450102000        -2.3549898000         0.6775490532         0.6665773653         2.2710227449       -17.4615659617       -21.8613703134
        7.6500067000        -2.3499933000         0.6832317291         0.6742343459         2.2021220535       -17.2621039890       -21.8149878039
        7.6550117000        -2.3449883000         0.6888991046         0.6640250384         2.1230138523       -17.5280532859       -21.7685263889
        7.6600089000        -2.3399911000         0.6945330425         0.6640250384         2.0668725482       -17.5280532859       -21.7221373813
        7.6650088000        -2.3349912000         0.7001457366         0.6767866727         1.9903162244       -17.1956166647       -21.6757233096
        7.6700058000        -2.3299942000         0.7057312130         0.6487110773         1.9214155330       -17.9269772312       -21.6293361586
        7.6750104000        -2.3249896000         0.7113014796         0.6844436533         1.8703779838       -16.9961546921       -21.5828784568
        7.6800077000        -2.3199923000         0.7168402485         0.6691296922         1.8065810474       -17.3950786374       -21.5364885209
        7.6850111000        -2.3149889000         0.7223626727         0.6589203847         1.7300247236       -17.6610279343       -21.4900419587
        7.6900058000        -2.3099942000         0.7278527205         0.6640250384         1.6636759097       -17.5280532859       -21.4436761586
        7.6950085000        -2.3049915000         0.7333290334         0.6512634042         1.5973270957       -17.8604899070       -21.3972360945
        7.7000067000        -2.2999933000         0.7387781789         0.6818913264         1.5360820367       -17.0626420163       -21.3508378039
        7.7050117000        -2.2949883000         0.7442127306         0.6589203847         1.4697332228       -17.6610279343       -21.3043763889
        7.7100072000        -2.2899928000         0.7496152710         0.6793389996         1.3957287765       -17.1291293405       -21.2580031624
        7.7150120000        -2.2849880000         0.7550063919         0.6538157310         1.3344837175       -17.7940025828       -21.2115436040
        7.7200072000        -2.2799928000         0.7603659896         0.6767866727         1.2732386584       -17.1956166647       -21.1651731624
        7.7250130000        -2.2749870000         0.7657159800         0.6716820190         1.2094417220       -17.3285913132       -21.1187043210
        7.7300054000        -2.2699946000         0.7710309737         0.6767866727         1.1379891531       -17.1956166647       -21.0723598718
        7.7350100000        -2.2649900000         0.7763384715         0.6818913264         1.0767440941       -17.0626420163       -21.0259021700
        7.7400049000        -2.2599951000         0.7816154666         0.6614727116         1.0078434027       -17.5945406101       -20.9795345133
        7.7450098000        -2.2549902000         0.7868829999         0.6844436533         0.9517020986       -16.9961546921       -20.9330740266
        7.7500054000        -2.2499946000         0.7921209799         0.6589203847         0.8700420199       -17.6610279343       -20.8866998718
        7.7550115000        -2.2449885000         0.7973503819         0.6844436533         0.8062450834       -16.9961546921       -20.8402282455
        7.7600053000        -2.2399947000         0.8025476166         0.6767866727         0.7475519019       -17.1956166647       -20.7938708001
        7.7650115000        -2.2349885000         0.8077386031         0.6767866727         0.6709955781       -17.1956166647       -20.7473982455
        7.7700051000        -2.2299949000         0.8128976289         0.6793389996         0.6097505191       -17.1291293405       -20.7010426567
        7.7750146000        -2.2249854000         0.8180543256         0.6793389996         0.5459535826       -17.1291293405       -20.6545394682
        7.7800060000        -2.2199940000         0.8231739081         0.6716820190         0.4796047687       -17.3285913132       -20.6082043020
        7.7850118000        -2.2149882000         0.8282899301         0.6767866727         0.4107040773       -17.1956166647       -20.5617354606
        7.7900761000        -2.2099239000         0.8334472601         0.6793389996         0.3366996310       -17.1291293405       -20.5147235637
        7.7950149000        -2.2049851000         0.8384590715         0.6716820190         0.2703508170       -17.3285913132       -20.4688766833
        7.8000062000        -2.1999938000         0.8435065746         0.6691296922         0.1988982482       -17.3950786374       -20.4225424454
        7.8050064000        -2.1949936000         0.8485455369         0.6818913264         0.1427569441       -17.0626420163       -20.3761255888
        7.8100152000        -2.1899848000         0.8535757461         0.6869959802         0.0662006203       -16.9296673678       -20.3296288984
        7.8150071000        -2.1849929000         0.8585718146         0.6716820190         0.0024036839       -17.3285913132       -20.2832890907
        7.8200093000        -2.1799907000         0.8635611746         0.6869959802         0.0024036839       -16.9296673678       -20.2368536681
        7.8250060000        -2.1749940000         0.8685282145         0.6640250384         1.0971591138       -17.5280532859       -20.1904693020
        7.8300070000        -2.1699930000         0.8734828517         0.6844436533         5.0015316260       -16.9961546921       -20.1440450190
        7.8350053000        -2.1649947000         0.8784183098         0.6793389996         5.0015316260       -17.1291293405       -20.0976458001
        7.8400069000        -2.1599931000         0.8833406744         0.6972052876         4.9887722387       -16.6637180709       -20.0512159473
        7.8450041000        -2.1549959000         0.8882425341         0.7099669219         4.9224234248       -16.3312814498       -20.0048269397
        7.8500069000        -2.1499931000         0.8931338510         0.6997576144         4.8458671010       -16.5972307467       -19.9583859473
        7.8550039000        -2.1449961000         0.8980036361         0.7099669219         4.7871739195       -16.3312814498       -19.9119987963
        7.8600062000        -2.1399938000         0.9028628628         0.7048622681         4.7182732281       -16.4642560983       -19.8655624454
        7.8650047000        -2.1349953000         0.9077028355         0.7048622681         4.6391650269       -16.4642560983       -19.8191613699
        7.8700109000        -2.1299891000         0.9125348202         0.7074145950         4.5881274777       -16.3977687740       -19.7726888153
        7.8750072000        -2.1249928000         0.9173419858         0.7125192487         4.5192267863       -16.2647941256       -19.7263081624
        7.8800128000        -2.1199872000         0.9221429527         0.7125192487         4.4605336047       -16.2647941256       -19.6798411776
        7.8850057000        -2.1149943000         0.9269167771         0.7125192487         4.3839772810       -16.2647941256       -19.6334920869
        7.8900132000        -2.1099868000         0.9316896926         0.7048622681         4.3303878543       -16.4642560983       -19.5870074644
        7.8950062000        -2.1049938000         0.9364340991         0.7176239024         4.2640390404       -16.1318194771       -19.5406574454
        7.9000134000        -2.0999866000         0.9411774046         0.7074145950         4.1951383490       -16.3977687740       -19.4941756078
        7.9050072000        -2.0949928000         0.9458935934         0.7150715756         4.1415489224       -16.1983068013       -19.4478181624
        7.9100239000        -2.0899761000         0.9506170382         0.7150715756         4.0777519859       -16.1983068013       -19.4012481363
