% Motor Triangle Wave Linearization Verification
% Amplitude    = 2.0000 [V]
% Period       = 10.0000 [sec]
% Cycles       = 5
% Duration     = 50.0000 [sec]
% K_lin        = 9.283000 [(rad/s)/V]
% K_gimbal     = 26.049690 [(rad/s)/V]
% Vg_offset    = 1.337533 [V]
% p_cw         = [-3.197700, 35.875600, -73.405600]
% p_ccw        = [3.168100, 3.851000, -25.925000]

Time[s]              Vcmd_ref[V]          Vc[V]                Vg_raw[V]            Pot[V]               Omega[rad/s]         Omega_target[rad/s]
        0.1100066000         0.0880052800         2.7362133913         1.3378393285         1.8295479445         0.0079784789         0.8169530142
        0.1150038000         0.0920030400         2.7382336028         1.3429439823         1.8397554543         0.1409531274         0.8540642203
        0.1200060000         0.0960048000         2.7402572601         1.3378393285         1.8346516994         0.0079784789         0.8912125584
        0.1250037000         0.1000029600         2.7422805233         1.3429439823         1.8346516994         0.1409531274         0.9283274777
        0.1300044000         0.1040035200         2.7443064309         1.3531532897         1.8474110867         0.4069024243         0.9654646762
        0.1350034000         0.1080027200         2.7463330826         1.3506009628         1.8474110867         0.3404151000         1.0025892498
        0.1400058000         0.1120046400         2.7483625496         1.3454963091         1.8423073318         0.2074404516         1.0397390731
        0.1450049000         0.1160039200         2.7503921169         1.3454963091         1.8448592093         0.2074404516         1.0768643894
        0.1500066000         0.1200052800         2.7524241825         1.3480486360         1.8448592093         0.2739277758         1.1140090142
        0.1550039000         0.1240031200         2.7544559049         1.3735719045         1.8448592093         0.9388010181         1.1511209630
        0.1600090000         0.1280072000         2.7564922488         1.3557056165         1.8525148416         0.4733897485         1.1882908376
        0.1650166000         0.1320132800         2.7585310652         1.3557056165         1.8525148416         0.4733897485         1.2254792783
        0.1700061000         0.1360048800         2.7605639635         1.3557056165         1.8525148416         0.4733897485         1.2625333011
        0.1750058000         0.1400046400         2.7626024737         1.3480486360         1.8423073318         0.2739277758         1.2996630731
        0.1800057000         0.1440045600         2.7646425261         1.3531532897         1.8525148416         0.4069024243         1.3367943305
        0.1850984000         0.1480787200         2.7667219477         1.3506009628         1.8525148416         0.3404151000         1.3746147578
        0.1900146000         0.1520116800         2.7687307457         1.3608102703         1.8627223515         0.6063643969         1.4111244254
        0.1950058000         0.1560046400         2.7707716434         1.3506009628         1.8499629642         0.3404151000         1.4481910731
        0.2000127000         0.1600101600         2.7728204360         1.3582579434         1.8601704740         0.5398770727         1.4853743153
        0.2050146000         0.1640116800         2.7748686612         1.3633625971         1.8652742289         0.6728517212         1.5225204254
        0.2100079000         0.1680063200         2.7769148421         1.3557056165         1.8601704740         0.4733897485         1.5596026686
        0.2150064000         0.1720051200         2.7789646352         1.3786765582         1.8703779838         1.0717756665         1.5967235290
        0.2200051000         0.1760040800         2.7810159959         1.3659149240         1.8729298613         0.7393390454         1.6338458746
        0.2250118000         0.1800094400         2.7830721319         1.3608102703         1.8729298613         0.6063643969         1.6710276315
        0.2300058000         0.1840046400         2.7851245435         1.3633625971         1.8729298613         0.6728517212         1.7081150731
        0.2350152000         0.1880121600         2.7871847835         1.3608102703         1.8729298613         0.6063643969         1.7453168813
        0.2400043000         0.1920034400         2.7892381705         1.3710195777         1.8780336162         0.8723136939         1.7823679335
        0.2450081000         0.1960064800         2.7912991103         1.3659149240         1.8805854937         0.7393390454         1.8195281539
        0.2500083000         0.2000066400         2.7933600739         1.3710195777         1.8831373711         0.8723136939         1.8566616391
        0.2550066000         0.2040052800         2.7954217629         1.3633625971         1.8805854937         0.6728517212         1.8937810142
        0.2600044000         0.2080035200         2.7974847570         1.3735719045         1.8882411261         0.9388010181         1.9308966762
        0.2650061000         0.2120048800         2.7995508772         1.3710195777         1.8933448810         0.8723136939         1.9680413011
        0.2700044000         0.2160035200         2.8016171116         1.3812288851         1.9035523908         1.1382629908         2.0051606762
        0.2750064000         0.2200051200         2.8036863989         1.3735719045         1.9010005134         0.9388010181         2.0423075290
        0.2800078000         0.2240062400         2.8057569648         1.3965428462         1.8958967584         1.5371869361         2.0794499259
        0.2850073000         0.2280058400         2.8078282734         1.3786765582         1.9061042683         1.0717756665         2.1165782127
        0.2900046000         0.2320036800         2.8099002020         1.3863335388         1.9188636556         1.2712376392         2.1536901614
        0.2950066000         0.2360052800         2.8119756158         1.3837812120         1.9163117781         1.2047503150         2.1908370142
        0.3000105000         0.2400084000         2.8140533597         1.3888858657         1.9239674105         1.3377249634         2.2279979772
        0.3050106000         0.2440084800         2.8161310694         1.3863335388         1.9214155330         1.2712376392         2.2651307198
        0.3100053000         0.2480042400         2.8182080792         1.3863335388         1.9341749203         1.2712376392         2.3022233599
        0.3150072000         0.2520057600         2.8202896330         1.3710195777         1.9418305527         0.8723136939         2.3393694701
        0.3200054000         0.2560043200         2.8223711999         1.3837812120         1.9367267978         1.2047503150         2.3764881026
        0.3250069000         0.2600055200         2.8244556983         1.3761242314         1.9341749203         1.0052883423         2.4136312422
        0.3300045000         0.2640036000         2.8265401308         1.3863335388         1.9443824302         1.2712376392         2.4507454188
        0.3350066000         0.2680052800         2.8286280047         1.3863335388         1.9571418174         1.2712376392         2.4878930143
        0.3400042000         0.2720033600         2.8307155668         1.3837812120         1.9545899400         1.2047503150         2.5250071909
        0.3450068000         0.2760054400         2.8328067893         1.3939905194         1.9596936949         1.4706996119         2.5621584995
        0.3500039000         0.2800031200         2.8348972861         1.3786765582         1.9596936949         1.0717756665         2.5992689630
        0.3550067000         0.2840053600         2.8369917464         1.3837812120         1.9647974498         1.2047503150         2.6364217569
        0.3600038000         0.2880030400         2.8390854010         1.3914381925         1.9801087146         1.4042122877         2.6735322203
        0.3650071000         0.2920056800         2.8411832395         1.3914381925         1.9801087146         1.4042122877         2.7106887274
        0.3700064000         0.2960051200         2.8432809899         1.3939905194         1.9928681019         1.4706996119         2.7478155290
        0.3750058000         0.3000046400         2.8453803743         1.3939905194         1.9928681019         1.4706996119         2.7849430731
        0.3800048000         0.3040038400         2.8474811861         1.3812288851         1.9903162244         1.1382629908         2.8220676467
        0.3850064000         0.3080051200         2.8495846909         1.3863335388         1.9954199793         1.2712376392         2.8592115290
        0.3900042000         0.3120033600         2.8516882001         1.3888858657         2.0056274892         1.3377249634         2.8963271909
        0.3950066000         0.3160052800         2.8537952532         1.4041998268         2.0183868765         1.7366489088         2.9334770142
        0.4000864000         0.3200691200         2.8559365578         1.3939905194         2.0183868765         1.4706996119         2.9712016410
        0.4050056000         0.3240044800         2.8580117523         1.3965428462         2.0260425088         1.5371869361         3.0077335879
        0.4100057000         0.3280045600         2.8601226800         1.3990951731         2.0336981412         1.6036742603         3.0448663305
        0.4150061000         0.3320048800         2.8622353565         1.3990951731         2.0388018961         1.6036742603         3.0820013010
        0.4200126000         0.3360100800         2.8643522391         1.4067521537         2.0490094060         1.8031362330         3.1191815726
        0.4250084000         0.3400067200         2.8664662259         1.3939905194         2.0439056511         1.4706996119         3.1562823818
        0.4300122000         0.3440097600         2.8685852321         1.4067521537         2.0566650383         1.8031362330         3.1934426021
        0.4350087000         0.3480069600         2.8707027828         1.4067521537         2.0643206707         1.8031362330         3.2305486097
        0.4400100000         0.3520080000         2.8728240086         1.4016475000         2.0719763031         1.6701615846         3.2676902640
        0.4450058000         0.3560046400         2.8749445443         1.4041998268         2.0770800580         1.7366489088         3.3047910731
        0.4500166000         0.3600132800         2.8770731000         1.4016475000         2.0770800580         1.6701615846         3.3420032783
        0.4550041000         0.3640032800         2.8791934059         1.4041998268         2.0898394453         1.7366489088         3.3790424482
        0.4600147000         0.3680117600         2.8813251913         1.4271707685         2.1025988326         2.3350348268         3.4162531681
        0.4650081000         0.3720064800         2.8834513174         1.4067521537         2.1051507101         1.8031362330         3.4533361538
        0.4700140000         0.3760112000         2.8855844315         1.4118568074         2.1153582199         1.9361108815         3.4905119696
        0.4750071000         0.3800056800         2.8877137566         1.4041998268         2.1128063424         1.7366489088         3.5275927274
        0.4800126000         0.3840100800         2.8898500430         1.4118568074         2.1255657297         1.9361108815         3.5647655726
        0.4850053000         0.3880042400         2.8919825394         1.4169614611         2.1408769945         2.0690855299         3.6018433599
        0.4900119000         0.3920095200         2.8941226545         1.4067521537         2.1383251170         1.8031362330         3.6390243742
        0.4950089000         0.3960071200         2.8962603491         1.4220661148         2.1561882593         2.2020601784         3.6761340950
        0.5000140000         0.4000112000         2.8984031985         1.4169614611         2.1561882593         2.0690855299         3.7133039696
        0.5050064000         0.4040051200         2.9005422991         1.4118568074         2.1638438916         1.9361108815         3.7503795290
        0.5100122000         0.4080097600         2.9026888385         1.4220661148         2.1791551564         2.2020601784         3.7875546021
        0.5150072000         0.4120057600         2.9048324447         1.4118568074         2.1740514015         1.9361108815         3.8246494701
        0.5200098000         0.4160078400         2.9069810166         1.4118568074         2.1842589113         1.9361108815         3.8618007787
        0.5250057000         0.4200045600         2.9091284169         1.4118568074         2.1893626662         1.9361108815         3.8989023305
        0.5300106000         0.4240084800         2.9112813993         1.4246184417         2.2021220535         2.2685475026         3.9360707198
        0.5350080000         0.4280064000         2.9134328707         1.4220661148         2.2148814408         2.2020601784         3.9731834112
        0.5400104000         0.4320083200         2.9155882155         1.4169614611         2.2199851957         2.0690855299         4.0103332346
        0.5450055000         0.4360044000         2.9177421370         1.4220661148         2.2276408281         2.2020601784         4.0474288452
        0.5500117000         0.4400093600         2.9199025756         1.4195137880         2.2429520929         2.1355728542         4.0846068889
        0.5550072000         0.4440057600         2.9220601276         1.4246184417         2.2455039703         2.2685475026         4.1217054701
        0.5600133000         0.4480106400         2.9242239968         1.4373800759         2.2633671125         2.6009841237         4.1588827711
        0.5650061000         0.4520048800         2.9263838553         1.4297230954         2.2710227449         2.4015221511         4.1959613011
        0.5700061000         0.4560048800         2.9285485721         1.4297230954         2.2735746224         2.4015221511         4.2330933011
        0.5750068000         0.4600054400         2.9307153417         1.4195137880         2.2761264998         2.1355728542         4.2702304995
        0.5800094000         0.4640075200         2.9328846894         1.4297230954         2.2914377646         2.4015221511         4.3073818082
        0.5850056000         0.4680044800         2.9350530181         1.4220661148         2.2939896420         2.2020601784         4.3444855879
        0.5900117000         0.4720093600         2.9372274079         1.4271707685         2.3041971519         2.3350348268         4.3816628889
        0.5950066000         0.4760052800         2.9393986976         1.4322754222         2.3195084166         2.4680094753         4.4187570142
        0.6000065000         0.4800052000         2.9415739306         1.4399324028         2.3322678039         2.6674714480         4.4558882716
        0.6050068000         0.4840054400         2.9437511128         1.4424847297         2.3424753138         2.7339587722         4.4930224995
        0.6100063000         0.4880050400         2.9459297257         1.4373800759         2.3475790687         2.6009841237         4.5301507863
        0.6150045000         0.4920036000         2.9481095548         1.4373800759         2.3526828236         2.6009841237         4.5672694188
        0.6200116000         0.4960092800         2.9502950570         1.4297230954         2.3679940883         2.4015221511         4.6044541462
        0.6252053000         0.5001642400         2.9525639058         1.4450370565         2.3807534756         2.8004460964         4.6430246399
        0.6300127000         0.5040101600         2.9546657289         1.4373800759         2.3833053531         2.6009841237         4.6787263153
        0.6350745000         0.5080596000         2.9568805770         1.4450370565         2.4011684953         2.8004460964         4.7163172668
        0.6400136000         0.5120108800         2.9590435203         1.4526940371         2.4164797601         2.9999080691         4.7529969991
        0.6450125000         0.5160100000         2.9612344501         1.4475893834         2.4266872699         2.8669334207         4.7901208300
        0.6500064000         0.5200051200         2.9634249997         1.4475893834         2.4343429023         2.8669334207         4.8272075290
        0.6550062000         0.5240049600         2.9656199555         1.4680079982         2.4547579220         3.3988320145         4.8643380437
        0.6600062000         0.5280049600         2.9678168229         1.4501417102         2.4547579220         2.9334207449         4.9014700437
        0.6650058000         0.5320046400         2.9700153427         1.4450370565         2.4598616769         2.8004460964         4.9385990731
        0.6700067000         0.5360053600         2.9722162676         1.4629033445         2.4828285740         3.2658573660         4.9757377569
        0.6750065000         0.5400052000         2.9744185460         1.4475893834         2.4853804515         2.8669334207         5.0128682716
        0.6800098000         0.5440078400         2.9766242100         1.4475893834         2.4955879613         2.8669334207         5.0500247787
        0.6850095000         0.5480076000         2.9788301342         1.4577986908         2.5160029810         3.1328827176         5.0871545508
        0.6900061000         0.5520048800         2.9810365403         1.4552463639         2.5236586133         3.0663953933         5.1242613011
        0.6950075000         0.5560060000         2.9832469221         1.4629033445         2.5364180006         3.2658573660         5.1614036980
        0.7000049000         0.5600039200         2.9854573959         1.4577986908         2.5517292654         3.1328827176         5.1985163894
        0.7050070000         0.5640056000         2.9876718147         1.4577986908         2.5542811429         3.1328827176         5.2356639848
        0.7100063000         0.5680050400         2.9898868643         1.4654556714         2.5823517949         3.3323446902         5.2727907863
        0.7150064000         0.5720051200         2.9921041432         1.4705603251         2.5925593047         3.4653193387         5.3099235290
        0.7200040000         0.5760032000         2.9943221920         1.4577986908         2.5925593047         3.1328827176         5.3470377056
        0.7250067000         0.5800053600         2.9965443899         1.4731126519         2.6180780793         3.5318066629         5.3841897569
        0.7300048000         0.5840038400         2.9987664333         1.4782173056         2.6308374666         3.6647813114         5.4213076467
        0.7350067000         0.5880053600         3.0009920611         1.4680079982         2.6410449765         3.3988320145         5.4584537569
        0.7400054000         0.5920043200         3.0032181636         1.4782173056         2.6589081187         3.6647813114         5.4955761026
        0.7450041000         0.5960032800         3.0054461691         1.4654556714         2.6640118736         3.3323446902         5.5326984483
        0.7500332000         0.6000265600         3.0076896496         1.4705603251         2.6767712609         3.4653193387         5.5700465565
        0.7550061000         0.6040048800         3.0099099631         1.4884266131         2.6895306482         3.9307306083         5.6069773010
        0.7600046000         0.6080036800         3.0121436192         1.4680079982         2.7048419129         3.3988320145         5.6440981614
        0.7650063000         0.6120050400         3.0143806295         1.4833219594         2.7201531777         3.7977559598         5.6812427863
        0.7700215000         0.6160172000         3.0166256155         1.4756649788         2.7380163199         3.5982939871         5.7184876676
        0.7750060000         0.6200048000         3.0188587866         1.4807696325         2.7507757072         3.7312686356         5.7555045584
        0.7800093000         0.6240074400         3.0211023180         1.4807696325         2.7711907269         3.7312686356         5.7926610655
        0.7850107000         0.6280085600         3.0233469426         1.4884266131         2.7737426043         3.9307306083         5.8298034625
        0.7900044000         0.6320035200         3.0255900568         1.4680079982         2.7839501142         3.3988320145         5.8668886762
        0.7950125000         0.6360100000         3.0278415966         1.4884266131         2.7992613789         3.9307306083         5.9040808300
        0.8000116000         0.6400092800         3.0300910501         1.4705603251         2.8120207662         3.4653193387         5.9412061462
        0.8050114000         0.6440091200         3.0323427824         1.4986359205         2.8375395408         4.1966799052         5.9783366610
        0.8100115000         0.6480092000         3.0345966191         1.4807696325         2.8426432957         3.7312686356         6.0154694036
        0.8150080000         0.6520064000         3.0368508053         1.4884266131         2.8630583154         3.9307306083         6.0525754112
        0.8200060000         0.6560048000         3.0391076459         1.4833219594         2.8758177027         3.7977559598         6.0896925584
        0.8250068000         0.6600054400         3.0413677358         1.4986359205         2.8962327224         4.1966799052         6.1268304995
        0.8300082000         0.6640065600         3.0436300879         1.4807696325         2.9013364773         3.7312686356         6.1639728965
        0.8350077000         0.6680061600         3.0458935758         1.5088452279         2.9294071293         4.4626292021         6.2011011833
        0.8400061000         0.6720048800         3.0481585652         1.5190545354         2.9421665166         4.7285784990         6.2382213011
        0.8450061000         0.6760048800         3.0504262853         1.4909789399         2.9498221490         3.9972179325         6.2753533010
        0.8500116000         0.6800092800         3.0526985144         1.5037405742         2.9778928011         4.3296545536         6.3125261462
        0.8550056000         0.6840044800         3.0549675372         1.5037405742         2.9881003109         4.3296545536         6.3496135879
        0.8600118000         0.6880094400         3.0572441276         1.4986359205         3.0008596982         4.1966799052         6.3867916315
        0.8650039000         0.6920031200         3.0595163298         1.4960835936         3.0136190855         4.1301925810         6.4238649630
        0.8700102000         0.6960081600         3.0617970304         1.4960835936         3.0340341051         4.1301925810         6.4610437493
        0.8750042000         0.7000033600         3.0640741634         1.5062929011         3.0493453699         4.3961418779         6.4981311909
        0.8800099000         0.7040079200         3.0663586774         1.5113975548         3.0748641445         4.5291165263         6.5353055214
        0.8850055000         0.7080044000         3.0686406296         1.5190545354         3.0927272867         4.7285784990         6.5724048452
        0.8900113000         0.7120090400         3.0709292986         1.5062929011         3.1003829191         4.3961418779         6.6095799183
        0.8950070000         0.7160056000         3.0732154088         1.5011882474         3.1182460613         4.2631672294         6.6466799848
        0.9000143000         0.7200114400         3.0755088968         1.5216068622         3.1412129584         4.7950658232         6.6838661975
        0.9050051000         0.7240040800         3.0777968948         1.5165022085         3.1539723457         4.6620911748         6.7209298746
        0.9100064000         0.7280051200         3.0800917825         1.5190545354         3.1692836105         4.7285784990         6.7580715290
        0.9150040000         0.7320032000         3.0823870540         1.5088452279         3.1896986301         4.4626292021         6.7951857056
        0.9200082000         0.7360065600         3.0846874474         1.5241591891         3.2075617724         4.8615531475         6.8323488965
        0.9250059000         0.7400047200         3.0869869465         1.5267115159         3.2305286695         4.9280404717         6.8694638158
        0.9300088000         0.7440070400         3.0892909394         1.5216068622         3.2381843019         4.7950658232         6.9066173523
        0.9350055000         0.7480044000         3.0915941814         1.5241591891         3.2611511990         4.8615531475         6.9437248452
        0.9400093000         0.7520074400         3.0939028093         1.5216068622         3.2815662187         4.7950658232         6.9808850655
        0.9450051000         0.7560040800         3.0962098616         1.5292638428         3.2994293609         4.9945277959         7.0179858746
        0.9500132000         0.7600105600         3.0985247216         1.5369208233         3.3096368707         5.1939897686         7.0551780285
        0.9550065000         0.7640052000         3.1008348671         1.5343684965         3.3377075228         5.1275024444         7.0922602716
        0.9600093000         0.7680074400         3.1031515431         1.5343684965         3.3632262974         5.1275024444         7.1294130655
        0.9650069000         0.7720055200         3.1054679510         1.5369208233         3.3759856847         5.1939897686         7.1665272422
        0.9700131000         0.7760104800         3.1077904954         1.5190545354         3.3912969494         4.7285784990         7.2037052859
        0.9750062000         0.7800049600         3.1101091118         1.5496824576         3.4219194789         5.5264263897         7.2407860437
        0.9800112000         0.7840089600         3.1124354148         1.5241591891         3.4270232338         4.8615531475         7.2779551757
        0.9850060000         0.7880048000         3.1147591394         1.5343684965         3.4474382535         5.1275024444         7.3150485584
        0.9900131000         0.7920104800         3.1170907606         1.5292638428         3.4678532732         4.9945277959         7.3522332858
        0.9950057000         0.7960045600         3.1194178034         1.5292638428         3.5010276801         4.9945277959         7.3893103305
        1.0000069000         0.8000055200         3.1217510370         1.5394731502         3.5163389449         5.2604770928         7.4264512422
        1.0050037000         0.8040029600         3.1240844052         1.5445778039         3.5342020871         5.3934517413         7.4635594777
        1.0100070000         0.8080056000         3.1264230055         1.5394731502         3.5495133519         5.2604770928         7.5007159848
        1.0150051000         0.8120040800         3.1287613765         1.5471301308         3.5750321265         5.4599390655         7.5378338746
        1.0200149000         0.8160119200         3.1311074352         1.5496824576         3.6056546560         5.5264263897         7.5750386534
        1.0250187000         0.8200149600         3.1334529030         1.5496824576         3.6158621658         5.5264263897         7.6121988737
        1.0300066000         0.8240052800         3.1357931310         1.5445778039         3.6490365728         5.3934517413         7.6492410143
        1.0351502000         0.8281201600         3.1382087314         1.5573394382         3.6592440826         5.7258883624         7.6874394453
        1.0438613000         0.8350890400         3.1423051392         1.5547871113         3.6975222445         5.6594010382         7.7521315583
        1.0450786000         0.8360628800         3.1428781181         1.5496824576         3.7102816318         5.5264263897         7.7611717150
        1.0500077000         0.8400061600         3.1451995901         1.5420254771         3.7179372642         5.3269644170         7.7977771833
        1.0550069000         0.8440055200         3.1475563133         1.5573394382         3.7460079162         5.7258883624         7.8349032422
        1.0600061000         0.8480048800         3.1499152944         1.5547871113         3.7664229359         5.6594010382         7.8720293010
        1.0650068000         0.8520054400         3.1522772490         1.5471301308         3.7868379556         5.4599390655         7.9091664995
        1.0700076000         0.8560060800         3.1546415234         1.5701010725         3.8149086076         6.0583249835         7.9463044406
        1.0750061000         0.8600048800         3.1570069880         1.5547871113         3.8327717498         5.6594010382         7.9834253010
        1.0800057000         0.8640045600         3.1593752575         1.5649964188         3.8531867695         5.9253503351         8.0205543305
        1.0850061000         0.8680048800         3.1617461978         1.5522347845         3.8710499117         5.5929137139         8.0576893011
        1.0900079000         0.8720063200         3.1641201015         1.5649964188         3.8991205638         5.9253503351         8.0948346686
        1.0950070000         0.8760056000         3.1664950286         1.5598917651         3.9195355834         5.7923756866         8.1319599848
        1.1000068000         0.8800054400         3.1688725996         1.5624440919         3.9399506031         5.8588630109         8.1690904995
        1.1050080000         0.8840064000         3.1712531557         1.5675487456         3.9654693777         5.9918376593         8.2062314112
        1.1100066000         0.8880052800         3.1736347987         1.5624440919         3.9884362748         5.8588630109         8.2433530142
        1.1150063000         0.8920050400         3.1760192975         1.5649964188         4.0088512945         5.9253503351         8.2804827863
        1.1200051000         0.8960040800         3.1784057051         1.5803103799         4.0445775789         6.3242742804         8.3176058746
        1.1250060000         0.9000048000         3.1807954615         1.5726533993         4.0649925986         6.1248123078         8.3547445584
        1.1300044000         0.9040035200         3.1831863751         1.5777580530         4.0828557408         6.2577869562         8.3918646762
        1.1350062000         0.9080049600         3.1855812757         1.5803103799         4.1083745154         6.3242742804         8.4290100437
        1.1400045000         0.9120036000         3.1879768665         1.5777580530         4.1338932900         6.2577869562         8.4661294188
        1.1450048000         0.9160038400         3.1903757894         1.5726533993         4.1517564322         6.1248123078         8.5032636467
        1.1500064000         0.9200051200         3.1927777181         1.5777580530         4.1696195744         6.2577869562         8.5404075290
        1.1550064000         0.9240051200         3.1951812668         1.5649964188         4.1925864715         5.9253503351         8.5775395290
        1.1600036000         0.9280028800         3.1975858627         1.5701010725         4.2181052461         6.0583249835         8.6146507350
        1.1650057000         0.9320045600         3.1999952195         1.5752057262         4.2436240207         6.1912996320         8.6517983305
        1.1700037000         0.9360029600         3.2024050100         1.5803103799         4.2640390404         6.3242742804         8.6889154777
        1.1750064000         0.9400051200         3.2048194848         1.5726533993         4.2946615699         6.1248123078         8.7260675290
        1.1800045000         0.9440036000         3.2072341628         1.5854150336         4.3201803445         6.4572489289         8.7631854188
        1.1850069000         0.9480055200         3.2096533509         1.5854150336         4.3431472416         6.4572489289         8.8003352422
        1.1900065000         0.9520052000         3.2120736239         1.5956243410         4.3763216486         6.7231982258         8.8374642716
        1.1950061000         0.9560048800         3.2144963426         1.5828627068         4.3967366683         6.3907616047         8.8745933011
        1.2000047000         0.9600037600         3.2169210291         1.5828627068         4.4145998105         6.3907616047         8.9117149041
        1.2050067000         0.9640053600         3.2193498270         1.5854150336         4.4452223400         6.4572489289         8.9488617569
        1.2100043000         0.9680034400         3.2217789557         1.5956243410         4.4707411146         6.7231982258         8.9859759335
        1.2150101000         0.9720080800         3.2242145497         1.5726533993         4.4988117666         6.1248123078         9.0231510066
        1.2200082000         0.9760065600         3.2266488810         1.5981766679         4.5268824187         6.7896855500         9.0602688965
        1.2250118000         0.9800094400         3.2290883846         1.5956243410         4.5549530707         6.7231982258         9.0974276315
        1.2300056000         0.9840044800         3.2315256053         1.5879673605         4.5677124580         6.5237362531         9.1345135879
        1.2350108000         0.9880086400         3.2339708988         1.5854150336         4.5957831101         6.4572489289         9.1716842051
        1.2400081000         0.9920064800         3.2364148464         1.5981766679         4.6289575170         6.7896855500         9.2087961539
        1.2450111000         0.9960088800         3.2388641053         1.5981766679         4.6595800465         6.7896855500         9.2459504331
        1.2500077000         1.0000061600         3.2413127592         1.5981766679         4.6799950662         6.7896855500         9.2830571833
        1.2550058000         1.0040046400         3.2437646837         1.6007289948         4.7106175957         6.8561728743         9.3201750731
        1.2600058000         1.0080046400         3.2462200855         1.6032813216         4.7361363703         6.9226601985         9.3573070731
        1.2650034000         1.0120027200         3.2486768606         1.6083859753         4.7616551449         7.0556348469         9.3944212498
        1.2700044000         1.0160035200         3.2511378688         1.5905196873         4.7897257969         6.5902235773         9.4315606762
        1.2750066000         1.0200052800         3.2536020392         1.6007289948         4.8101408166         6.8561728743         9.4687090142
        1.2800054000         1.0240043200         3.2560671122         1.6058336485         4.8382114687         6.9891475227         9.5058321025
        1.2850072000         1.0280057600         3.2585362514         1.6134906290         4.8764896306         7.1886094954         9.5429774701
        1.2900052000         1.0320041600         3.2610061077         1.6109383022         4.9045602826         7.1221221712         9.5800946173
        1.2950061000         1.0360048800         3.2634799995         1.6007289948         4.9249753023         6.8561728743         9.6172333011
        1.3000052000         1.0400041600         3.2659556108         1.6185952828         4.9607015867         7.3215841438         9.6543586173
        1.3050065000         1.0440052000         3.2684349311         1.6134906290         4.9862203613         7.1886094954         9.6915002716
        1.3100074000         1.0480059200         3.2709166812         1.6058336485         4.9989797486         6.9891475227         9.7286389553
        1.3150101000         1.0520080800         3.2734019624         1.6211476096         5.0117391359         7.3880714681         9.7657910067
        1.3200088000         1.0560070400         3.2758878999         1.6313569170         5.0117391359         7.6540207650         9.8029133523
        1.3250100000         1.0600080000         3.2783777336         1.6211476096         5.0091872584         7.3880714681         9.8400542640
        1.3300301000         1.0640240800         3.2808796539         1.6236999365         4.9683572191         7.4545587923         9.8773355347
        1.3350078000         1.0680062400         3.2833630997         1.6313569170         1.0971591138         7.6540207650         9.9143019259
        1.3400041000         1.0720032800         3.2858584944         1.6185952828         1.1073666236         7.3215841438         9.9514064483
