-2.5	0.5
-2.499	0.501516627390564
-2.498	0.503030288420546
-2.497	0.504541000427808
-2.496	0.506048780581968
-2.495	0.507553645886688
-2.494	0.509055613181899
-2.493	0.510554699146011
-2.492	0.512050920298061
-2.491	0.513544292999848
-2.49	0.515034833458016
-2.489	0.516522557726107
-2.488	0.518007481706575
-2.487	0.519489621152772
-2.486	0.520968991670901
-2.485	0.522445608721928
-2.484	0.523919487623467
-2.483	0.525390643551638
-2.482	0.526859091542889
-2.481	0.528324846495788
-2.48	0.529787923172783
-2.479	0.531248336201945
-2.478	0.532706100078668
-2.477	0.534161229167351
-2.476	0.535613737703043
-2.475	0.537063639793079
-2.474	0.538510949418667
-2.473	0.539955680436471
-2.472	0.541397846580147
-2.471	0.54283746146188
-2.47	0.544274538573872
-2.469	0.545709091289824
-2.468	0.547141132866381
-2.467	0.548570676444571
-2.466	0.549997735051204
-2.465	0.551422321600261
-2.464	0.552844448894251
-2.463	0.554264129625566
-2.462	0.555681376377789
-2.461	0.557096201627006
-2.46	0.558508617743078
-2.459	0.559918636990911
-2.458	0.561326271531694
-2.457	0.562731533424124
-2.456	0.564134434625609
-2.455	0.56553498699346
-2.454	0.566933202286057
-2.453	0.568329092164
-2.452	0.569722668191244
-2.451	0.57111394183622
-2.45	0.572502924472931
-2.449	0.573889627382041
-2.448	0.57527406175194
-2.447	0.576656238679803
-2.446	0.578036169172622
-2.445	0.579413864148232
-2.444	0.580789334436314
-2.443	0.582162590779398
-2.442	0.583533643833832
-2.441	0.584902504170752
-2.44	0.586269182277029
-2.439	0.587633688556212
-2.438	0.588996033329448
-2.437	0.590356226836393
-2.436	0.59171427923611
-2.435	0.593070200607956
-2.434	0.594424000952454
-2.433	0.595775690192152
-2.432	0.597125278172471
-2.431	0.598472774662549
-2.43	0.599818189356055
-2.429	0.601161531872009
-2.428	0.602502811755585
-2.427	0.603842038478899
-2.426	0.605179221441793
-2.425	0.6065143699726
-2.424	0.607847493328907
-2.423	0.609178600698304
-2.422	0.610507701199122
-2.421	0.611834803881159
-2.42	0.613159917726403
-2.419	0.61448305164974
-2.418	0.615804214499651
-2.417	0.617123415058908
-2.416	0.618440662045248
-2.415	0.619755964112054
-2.414	0.621069329849007
-2.413	0.622380767782753
-2.412	0.623690286377537
-2.411	0.624997894035851
-2.41	0.626303599099053
-2.409	0.627607409847997
-2.408	0.628909334503639
-2.407	0.630209381227645
-2.406	0.631507558122986
-2.405	0.63280387323453
-2.404	0.634098334549621
-2.403	0.635390949998656
-2.402	0.636681727455647
-2.401	0.637970674738787
-2.4	0.639257799610996
-2.399	0.640543109780471
-2.398	0.641826612901224
-2.397	0.643108316573613
-2.396	0.644388228344864
-2.395	0.645666355709598
-2.394	0.646942706110331
-2.393	0.648217286937992
-2.392	0.649490105532412
-2.391	0.650761169182826
-2.39	0.652030485128351
-2.389	0.653298060558476
-2.388	0.654563902613529
-2.387	0.655828018385153
-2.386	0.657090414916764
-2.385	0.658351099204014
-2.384	0.659610078195239
-2.383	0.660867358791908
-2.382	0.662122947849063
-2.381	0.663376852175758
-2.38	0.664629078535486
-2.379	0.665879633646607
-2.378	0.667128524182767
-2.377	0.668375756773317
-2.376	0.669621338003718
-2.375	0.670865274415951
-2.374	0.672107572508917
-2.373	0.673348238738831
-2.372	0.674587279519619
-2.371	0.675824701223295
-2.37	0.677060510180354
-2.369	0.678294712680143
-2.368	0.679527314971239
-2.367	0.680758323261811
-2.366	0.681987743719995
-2.365	0.683215582474245
-2.364	0.684441845613696
-2.363	0.685666539188512
-2.362	0.686889669210235
-2.361	0.688111241652136
-2.36	0.689331262449542
-2.359	0.690549737500185
-2.358	0.691766672664528
-2.357	0.692982073766097
-2.356	0.694195946591804
-2.355	0.695408296892267
-2.354	0.696619130382134
-2.353	0.697828452740389
-2.352	0.699036269610673
-2.351	0.700242586601577
-2.35	0.701447409286961
-2.349	0.702650743206246
-2.348	0.703852593864712
-2.347	0.705052966733791
-2.346	0.706251867251362
-2.345	0.707449300822035
-2.344	0.708645272817437
-2.343	0.709839788576487
-2.342	0.711032853405684
-2.341	0.712224472579378
-2.34	0.713414651340037
-2.339	0.714603394898521
-2.338	0.715790708434351
-2.337	0.716976597095966
-2.336	0.718161066000985
-2.335	0.719344120236467
-2.334	0.720525764859167
-2.333	0.721706004895782
-2.332	0.722884845343208
-2.331	0.72406229116878
-2.33	0.725238347310522
-2.329	0.726413018677384
-2.328	0.727586310149484
-2.327	0.728758226578343
-2.326	0.729928772787122
-2.325	0.731097953570848
-2.324	0.732265773696648
-2.323	0.733432237903973
-2.322	0.734597350904826
-2.321	0.735761117383981
-2.32	0.7369235419992
-2.319	0.738084629381458
-2.318	0.739244384135153
-2.317	0.740402810838319
-2.316	0.74155991404284
-2.315	0.742715698274655
-2.314	0.743870168033966
-2.313	0.745023327795444
-2.312	0.746175182008431
-2.311	0.747325735097135
-2.31	0.748474991460837
-2.309	0.749622955474081
-2.308	0.75076963148687
-2.307	0.751915023824858
-2.306	0.753059136789543
-2.305	0.754201974658449
-2.304	0.755343541685321
-2.303	0.756483842100303
-2.302	0.757622880110126
-2.301	0.758760659898282
-2.3	0.759897185625213
