% f = 0.30 Hz  gain = 7.5781 (17.59 dB)  phase = -7.16 deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.5050000000         0.3665343272         2.9099546488         2.4307765737
        0.5100000000         0.3689784492         2.9112626845         2.0318526284
        0.5150000000         0.3713897964         2.9125537593         2.1648272768
        0.5200000000         0.3737681546         2.9138277356         2.2313146010
        0.5250000000         0.3761133126         2.9150844776         2.6302385464
        0.5300000000         0.3784250620         2.9163238512         2.7632131949
        0.5350000000         0.3807031976         2.9175457238         2.3642892495
        0.5400000000         0.3829475168         2.9187499646         2.2978019253
        0.5450000000         0.3851578205         2.9199364445         3.2286244644
        0.5500000000         0.3873339122         2.9211050363         2.5637512222
        0.5550000000         0.3894755986         2.9222556141         2.4307765737
        0.5600000000         0.3915826896         2.9233880543         2.3642892495
        0.5650000000         0.3936549980         2.9245022348         2.3642892495
        0.5700000000         0.3956923396         2.9255980354         2.4972638980
        0.5750000000         0.3976945335         2.9266753377         2.7632131949
        0.5800000000         0.3996614020         2.9277340253         2.3642892495
        0.5850000000         0.4015927702         2.9287739834         2.5637512222
        0.5900000000         0.4034884666         2.9297950994         2.4972638980
        0.5950000000         0.4053483228         2.9307972624         2.4972638980
        0.6000000000         0.4071721736         2.9317803635         2.4972638980
        0.6050000000         0.4089598571         2.9327442959         3.0291624918
        0.6100000000         0.4107112143         2.9336889545         2.5637512222
        0.6150000000         0.4124260899         2.9346142364         2.7632131949
        0.6200000000         0.4141043313         2.9355200407         3.2286244644
        0.6250000000         0.4157457896         2.9364062683         2.8961878433
        0.6300000000         0.4173503190         2.9372728224         2.8961878433
        0.6350000000         0.4189177769         2.9381196082         2.8961878433
        0.6400000000         0.4204480241         2.9389465329         2.6967258706
        0.6450000000         0.4219409247         2.9397535059         3.0291624918
        0.6500000000         0.4233963460         2.9405404385         2.8961878433
        0.6550000000         0.4248141589         2.9413072444         2.6302385464
        0.6600000000         0.4261942372         2.9420538391         2.8961878433
        0.6650000000         0.4275364586         2.9427801407         2.8961878433
        0.6700000000         0.4288407037         2.9434860691         3.0291624918
        0.6750000000         0.4301068567         2.9441715465         2.8961878433
        0.6800000000         0.4313348051         2.9448364973         2.8961878433
        0.6850000000         0.4325244398         2.9454808481         2.8961878433
        0.6900000000         0.4336756552         2.9461045277         2.8961878433
        0.6950000000         0.4347883491         2.9467074673         3.1621371402
        0.7000000000         0.4358624225         2.9472896000         3.8270103825
        0.7050000000         0.4368977801         2.9478508615         2.9626751675
        0.7100000000         0.4378943299         2.9483911896         3.2951117887
        0.7150000000         0.4388519835         2.9489105244         3.1621371402
        0.7200000000         0.4397706556         2.9494088084         3.2286244644
        0.7250000000         0.4406502648         2.9498859862         3.2286244644
        0.7300000000         0.4414907328         2.9503420049         2.9626751675
        0.7350000000         0.4422919852         2.9507768138         3.2951117887
        0.7400000000         0.4430539505         2.9511903646         3.2286244644
        0.7450000000         0.4437765613         2.9515826114         3.1621371402
        0.7500000000         0.4444597533         2.9519535104         3.0956498160
        0.7550000000         0.4451034657         2.9523030205         3.0956498160
        0.7600000000         0.4457076416         2.9526311026         3.0956498160
        0.7650000000         0.4462722270         2.9529377204         3.0291624918
        0.7700000000         0.4467971721         2.9532228395         3.2286244644
        0.7750000000         0.4472824300         2.9534864284         3.0291624918
        0.7800000000         0.4477279576         2.9537284574         3.1621371402
        0.7850000000         0.4481337155         2.9539488998         3.2286244644
        0.7900000000         0.4484996676         2.9541477308         3.0291624918
        0.7950000000         0.4488257814         2.9543249283         3.0956498160
        0.8000000000         0.4491120278         2.9544804726         3.4280864371
        0.8050000000         0.4493583815         2.9546143462         3.1621371402
        0.8100000000         0.4495648206         2.9547265343         3.2286244644
        0.8150000000         0.4497313268         2.9548170243         3.0956498160
        0.8200000000         0.4498578852         2.9548858060         2.8961878433
        0.8250000000         0.4499444846         2.9549328719         3.2286244644
        0.8300000000         0.4499911174         2.9549582166         2.8961878433
        0.8350000000         0.4499977793         2.9549618374         3.3615991129
        0.8400000000         0.4499644699         2.9549437338         3.1621371402
        0.8450000000         0.4498911920         2.9549039078         2.9626751675
        0.8500000000         0.4497779522         2.9548423640         3.0291624918
        0.8550000000         0.4496247605         2.9547591091         3.0291624918
        0.8600000000         0.4494316305         2.9546541524         3.1621371402
        0.8650000000         0.4491985794         2.9545275058         3.0956498160
        0.8700000000         0.4489256279         2.9543791833         3.4945737614
        0.8750000000         0.4486128002         2.9542092014         3.0291624918
        0.8800000000         0.4482601241         2.9540175792         2.9626751675
        0.8850000000         0.4478676310         2.9538043380         3.3615991129
        0.8900000000         0.4474353557         2.9535695016         2.8961878433
        0.8950000000         0.4469633366         2.9533130962         3.2951117887
        0.9000000000         0.4464516156         2.9530351505         3.2951117887
        0.9050000000         0.4459002382         2.9527356952         3.2286244644
        0.9100000000         0.4453092534         2.9524147639         3.2286244644
        0.9150000000         0.4446787136         2.9520723923         3.3615991129
        0.9200000000         0.4440086749         2.9517086184         3.2951117887
        0.9250000000         0.4432991968         2.9513234829         3.2951117887
        0.9300000000         0.4425503422         2.9509170284         2.8961878433
        0.9350000000         0.4417621778         2.9504893003         3.4280864371
        0.9400000000         0.4409347736         2.9500403460         3.0956498160
        0.9450000000         0.4400682029         2.9495702155         3.4280864371
        0.9500000000         0.4391625429         2.9490789609         3.0956498160
        0.9550000000         0.4382178739         2.9485666367         3.0291624918
        0.9600000000         0.4372342798         2.9480332998         3.1621371402
        0.9650000000         0.4362118481         2.9474790093         3.2951117887
        0.9700000000         0.4351506695         2.9469038266         3.3615991129
        0.9750000000         0.4340508383         2.9463078154         3.2951117887
        0.9800000000         0.4329124522         2.9456910416         3.2951117887
        0.9850000000         0.4317356123         2.9450535733         3.2951117887
        0.9900000000         0.4305204232         2.9443954812         2.7632131949
        0.9950000000         0.4292669928         2.9437168377         3.2951117887
        1.0000000000         0.4279754323         2.9430177178         3.4280864371
        1.0050000000         0.4266458567         2.9422981985         3.2286244644
        1.0100000000         0.4252783838         2.9415583591         2.9626751675
        1.0150000000         0.4238731353         2.9407982810         3.2286244644
        1.0200000000         0.4224302359         2.9400180478         3.0956498160
        1.0250000000         0.4209498139         2.9392177452         3.4280864371
        1.0300000000         0.4194320006         2.9383974611         3.4280864371
        1.0350000000         0.4178769310         2.9375572855         3.3615991129
        1.0400000000         0.4162847431         2.9366973103         3.0956498160
        1.0450000000         0.4146555784         2.9358176299         3.4280864371
        1.0500000000         0.4129895816         2.9349183403         2.8297005191
        1.0550000000         0.4112869006         2.9339995398         3.1621371402
        1.0600000000         0.4095476868         2.9330613287         3.4280864371
        1.0650000000         0.4077720946         2.9321038094         3.2951117887
        1.0700000000         0.4059602817         2.9311270861         2.8961878433
        1.0750000000         0.4041124091         2.9301312650         3.1621371402
        1.0800000000         0.4022286409         2.9291164545         3.0956498160
        1.0850000000         0.4003091444         2.9280827646         3.0956498160
        1.0900000000         0.3983540901         2.9270303076         3.4280864371
        1.0950000000         0.3963636517         2.9259591974         3.4280864371
        1.1000000000         0.3943380060         2.9248695498         2.9626751675
        1.1050000000         0.3922773329         2.9237614827         3.0956498160
        1.1100000000         0.3901818155         2.9226351156         2.8961878433
        1.1150000000         0.3880516399         2.9214905699         3.3615991129
        1.1200000000         0.3858869953         2.9203279689         3.0291624918
        1.1250000000         0.3836880740         2.9191474377         3.3615991129
        1.1300000000         0.3814550712         2.9179491029         2.9626751675
        1.1350000000         0.3791881855         2.9167330931         3.1621371402
        1.1400000000         0.3768876180         2.9154995385         3.3615991129
        1.1450000000         0.3745535732         2.9142485711         3.2951117887
        1.1500000000         0.3721862584         2.9129803246         3.5610610856
        1.1550000000         0.3697858839         2.9116949341         3.3615991129
        1.1600000000         0.3673526628         2.9103925367         3.3615991129
        1.1650000000         0.3648868114         2.9090732708         2.9626751675
        1.1700000000         0.3623885486         2.9077372767         3.1621371402
        1.1750000000         0.3598580963         2.9063846959         3.2951117887
        1.1800000000         0.3572956794         2.9050156718         3.4280864371
        1.1850000000         0.3547015254         2.9036303491         3.1621371402
        1.1900000000         0.3520758648         2.9022288742         3.3615991129
        1.1950000000         0.3494189307         2.9008113947         3.4280864371
        1.2000000000         0.3467309592         2.8993780600         3.0956498160
        1.2050000000         0.3440121891         2.8979290206         3.0291624918
        1.2100000000         0.3412628619         2.8964644286         3.3615991129
        1.2150000000         0.3384832217         2.8949844376         3.1621371402
        1.2200000000         0.3356735154         2.8934892023         3.1621371402
        1.2250000000         0.3328339927         2.8919788789         3.3615991129
        1.2300000000         0.3299649058         2.8904536248         2.6967258706
        1.2350000000         0.3270665095         2.8889135990         2.8297005191
        1.2400000000         0.3241390612         2.8873589614         3.0956498160
        1.2450000000         0.3211828210         2.8857898734         2.9626751675
        1.2500000000         0.3181980515         2.8842064975         3.0291624918
        1.2550000000         0.3151850179         2.8826089974         3.0956498160
        1.2600000000         0.3121439876         2.8809975381         2.6302385464
        1.2650000000         0.3090752309         2.8793722856         2.8297005191
        1.2700000000         0.3059790204         2.8777334071         2.8961878433
        1.2750000000         0.3028556311         2.8760810710         2.8961878433
        1.2800000000         0.2997053403         2.8744154466         2.6967258706
        1.2850000000         0.2965284281         2.8727367044         2.8961878433
        1.2900000000         0.2933251764         2.8710450158         2.6302385464
        1.2950000000         0.2900958699         2.8693405535         2.7632131949
        1.3000000000         0.2868407954         2.8676234908         2.6302385464
        1.3050000000         0.2835602420         2.8658940022         2.8297005191
        1.3100000000         0.2802545012         2.8641522632         2.7632131949
        1.3150000000         0.2769238666         2.8623984500         2.7632131949
        1.3200000000         0.2735686340         2.8606327399         2.4972638980
        1.3250000000         0.2701891014         2.8588553108         2.6967258706
        1.3300000000         0.2667855691         2.8570663418         2.4307765737
        1.3350000000         0.2633583393         2.8552660126         2.5637512222
        1.3400000000         0.2599077165         2.8534545038         2.4307765737
        1.3450000000         0.2564340073         2.8516319965         2.4307765737
        1.3500000000         0.2529375200         2.8497986730         2.4972638980
        1.3550000000         0.2494185654         2.8479547161         2.7632131949
        1.3600000000         0.2458774560         2.8461003091         2.2313146010
        1.3650000000         0.2423145064         2.8442356364         2.4307765737
        1.3700000000         0.2387300329         2.8423608827         1.9653653041
        1.3750000000         0.2351243541         2.8404762336         2.2978019253
        1.3800000000         0.2314977902         2.8385818751         2.1648272768
        1.3850000000         0.2278506633         2.8366779939         2.0983399526
        1.3900000000         0.2241832974         2.8347647773         2.3642892495
        1.3950000000         0.2204960182         2.8328424131         2.3642892495
        1.4000000000         0.2167891533         2.8309110895         2.3642892495
        1.4050000000         0.2130630320         2.8289709955         2.2313146010
        1.4100000000         0.2093179851         2.8270223202         2.0983399526
        1.4150000000         0.2055543455         2.8250652535         2.2313146010
        1.4200000000         0.2017724472         2.8230999855         2.3642892495
        1.4250000000         0.1979726264         2.8211267068         2.0983399526
        1.4300000000         0.1941552206         2.8191456084         2.4307765737
        1.4350000000         0.1903205687         2.8171568816         2.0983399526
        1.4400000000         0.1864690114         2.8151607181         2.0983399526
        1.4450000000         0.1826008909         2.8131573100         2.1648272768
        1.4500000000         0.1787165508         2.8111468494         2.0983399526
        1.4550000000         0.1748163360         2.8091295291         2.1648272768
        1.4600000000         0.1709005930         2.8071055419         1.9653653041
        1.4650000000         0.1669696696         2.8050750808         1.8323906557
        1.4700000000         0.1630239150         2.8030383392         1.8988779799
        1.4750000000         0.1590636797         2.8009955106         2.0318526284
        1.4800000000         0.1550893154         2.7989467885         1.8988779799
        1.4850000000         0.1511011752         2.7968923670         1.3669793861
        1.4900000000         0.1470996133         2.7948324398         2.2978019253
        1.4950000000         0.1430849852         2.7927672012         1.7659033315
        1.5000000000         0.1390576475         2.7906968452         1.6329286830
        1.5050000000         0.1350179578         2.7886215661         1.6329286830
        1.5100000000         0.1309662751         2.7865415582         1.8323906557
        1.5150000000         0.1269029592         2.7844570158         1.6994160072
        1.5200000000         0.1228283710         2.7823681333         1.8323906557
        1.5250000000         0.1187428725         2.7802751051         1.4999540346
        1.5300000000         0.1146468266         2.7781781253         1.6329286830
        1.5350000000         0.1105405970         2.7760773884         1.3669793861
        1.5400000000         0.1064245487         2.7739730885         1.7659033315
        1.5450000000         0.1022990470         2.7718654197         1.4334667103
        1.5500000000         0.0981644586         2.7697545762         1.5664413588
        1.5550000000         0.0940211507         2.7676407517         1.4999540346
        1.5600000000         0.0898694912         2.7655241402         1.3004920619
        1.5650000000         0.0857098491         2.7634049351         1.5664413588
        1.5700000000         0.0815425936         2.7612833300         1.0345427650
        1.5750000000         0.0773680951         2.7591595182         1.3004920619
        1.5800000000         0.0731867243         2.7570336926         1.2340047376
        1.5850000000         0.0689988527         2.7549060462         1.2340047376
        1.5900000000         0.0648048521         2.7527767716         1.1675174134
        1.5950000000         0.0606050953         2.5000000000         1.1675174134
        1.6000000000         0.0563999551         2.5000000000         1.0345427650
        1.6050000000         0.0521898052         2.5000000000         0.7021061438
        1.6100000000         0.0479750194         2.5000000000         0.5691314954
        1.6150000000         0.0437559723         2.5000000000         0.4361568469
        1.6200000000         0.0395330384         2.5000000000         0.1037202258
        1.6250000000         0.0353065931         2.5000000000         0.5026441712
        1.6300000000         0.0310770116         2.5000000000         0.1702075500
        1.6350000000         0.0268446696         2.5000000000         0.0372329016
        1.6400000000         0.0226099432         2.5000000000         0.1702075500
        1.6450000000         0.0183732084         2.5000000000        -0.1622290711
        1.6500000000         0.0141348416         2.5000000000         0.0372329016
        1.6550000000         0.0098952192         2.5000000000         0.2366948742
        1.6600000000         0.0056547179         2.5000000000         0.1702075500
        1.6650000000         0.0014137144         2.5000000000         0.1702075500
        1.6700000000        -0.0028274148         2.5000000000         0.3696695227
        1.6750000000        -0.0070682928         2.5000000000        -0.1622290711
        1.6800000000        -0.0113085429         2.5000000000         0.1702075500
        1.6850000000        -0.0155477886         2.5000000000        -0.1622290711
        1.6900000000        -0.0197856532         2.5000000000         0.1702075500
        1.6950000000        -0.0240217604         2.5000000000        -0.0292544227
        1.7000000000        -0.0282557338         2.5000000000        -0.2287163953
        1.7050000000        -0.0324871973         2.5000000000         0.0372329016
        1.7100000000        -0.0367157752         2.5000000000        -0.0292544227
        1.7150000000        -0.0409410918         2.5000000000         0.2366948742
        1.7200000000        -0.0451627717         2.5000000000        -0.0292544227
        1.7250000000        -0.0493804400         2.5000000000         0.7021061438
        1.7300000000        -0.0535937220         2.5000000000        -0.3616910438
        1.7350000000        -0.0578022436         2.5000000000         0.1702075500
        1.7400000000        -0.0620056308         2.2485082634         0.1702075500
        1.7450000000        -0.0662035103         2.2463090737        -0.0292544227
        1.7500000000        -0.0703955093         2.2441114734         0.0372329016
        1.7550000000        -0.0745812553         2.2419156611        -0.0292544227
        1.7600000000        -0.0787603765         2.2397218358         0.0372329016
        1.7650000000        -0.0829325019         2.2375301965        -0.0292544227
        1.7700000000        -0.0870972606         2.2353409425         0.1037202258
        1.7750000000        -0.0912542829         2.2331542734        -0.4946656922
        1.7800000000        -0.0954031995         2.2309703889        -0.0292544227
        1.7850000000        -0.0995436418         2.2287894888        -1.3590009072
        1.7900000000        -0.1036752420         2.2266117730        -1.0930516103
        1.7950000000        -0.1077976332         2.2244374418        -1.1595389345
        1.8000000000        -0.1119104492         2.2222666953        -0.9600769618
        1.8050000000        -0.1160133247         2.2200997337        -1.3590009072
        1.8100000000        -0.1201058952         2.2179367574        -0.8271023134
        1.8150000000        -0.1241877972         2.2157779669        -1.4254882314
        1.8200000000        -0.1282586681         2.2136235625        -0.9600769618
        1.8250000000        -0.1323181464         2.2114737445        -0.9600769618
        1.8300000000        -0.1363658713         2.2093287135        -1.1595389345
        1.8350000000        -0.1404014835         2.2071886698        -1.1595389345
        1.8400000000        -0.1444246244         2.2050538136        -0.8935896376
        1.8450000000        -0.1484349367         2.2029243452        -1.0265642861
        1.8500000000        -0.1524320641         2.2008004646        -1.0930516103
        1.8550000000        -0.1564156516         2.1986823720        -1.3590009072
        1.8600000000        -0.1603853454         2.1965702671        -1.2925135830
        1.8650000000        -0.1643407929         2.1944643497        -1.2260262587
        1.8700000000        -0.1682816426         2.1923648193        -1.0265642861
        1.8750000000        -0.1722075446         2.1902718752        -1.1595389345
        1.8800000000        -0.1761181501         2.1881857165        -1.3590009072
        1.8850000000        -0.1800131118         2.1861065420        -1.2925135830
        1.8900000000        -0.1838920836         2.1840345503        -1.0930516103
        1.8950000000        -0.1877547211         2.1819699398        -1.2925135830
        1.9000000000        -0.1916006812         2.1799129084        -1.2925135830
        1.9050000000        -0.1954296222         2.1778636537        -1.2925135830
        1.9100000000        -0.1992412040         2.1758223730        -1.2925135830
        1.9150000000        -0.2030350880         2.1737892634        -1.3590009072
        1.9200000000        -0.2068109373         2.1717645211        -1.3590009072
        1.9250000000        -0.2105684164         2.1697483425        -1.2925135830
        1.9300000000        -0.2143071917         2.1677409231        -1.2925135830
        1.9350000000        -0.2180269309         2.1657424581        -1.6249502041
        1.9400000000        -0.2217273037         2.1637531423        -1.4254882314
        1.9450000000        -0.2254079814         2.1617731697        -1.5584628799
        1.9500000000        -0.2290686371         2.1598027340        -1.4919755556
        1.9550000000        -0.2327089456         2.1578420284        -1.4254882314
        1.9600000000        -0.2363285835         2.1558912453        -1.6249502041
        1.9650000000        -0.2399272293         2.1539505766        -1.4254882314
        1.9700000000        -0.2435045635         2.1520202136        -1.6249502041
        1.9750000000        -0.2470602681         2.1501003469        -1.4919755556
        1.9800000000        -0.2505940274         2.1481911665        -1.6249502041
        1.9850000000        -0.2541055275         2.1462928616        -1.6914375283
        1.9900000000        -0.2575944565         2.1444056207        -1.8244121768
        1.9950000000        -0.2610605045         2.1425296315        -1.6249502041
        2.0000000000        -0.2645033635         2.1406650812        -1.5584628799
        2.0050000000        -0.2679227279         2.1388121558        -1.7579248526
        2.0100000000        -0.2713182938         2.1369710408        -1.7579248526
        2.0150000000        -0.2746897596         2.1351419207        -1.9573868252
        2.0200000000        -0.2780368259         2.1333249792        -1.8908995010
        2.0250000000        -0.2813591954         2.1315203991        -2.0903614737
        2.0300000000        -0.2846565729         2.1297283621        -1.6249502041
        2.0350000000        -0.2879286655         2.1279490494        -1.4254882314
        2.0400000000        -0.2911751827         2.1261826408        -1.7579248526
        2.0450000000        -0.2943958360         2.1244293153        -1.8244121768
        2.0500000000        -0.2975903394         2.1226892509        -1.8908995010
        2.0550000000        -0.3007584091         2.1209626245        -1.9573868252
        2.0600000000        -0.3038997637         2.1192496119        -2.0238741495
        2.0650000000        -0.3070141241         2.1175503880        -2.4227980948
        2.0700000000        -0.3101012138         2.1158651264        -1.8908995010
        2.0750000000        -0.3131607585         2.1141939997        -1.8908995010
        2.0800000000        -0.3161924864         2.1125371793        -1.9573868252
        2.0850000000        -0.3191961283         2.1108948353        -1.7579248526
        2.0900000000        -0.3221714174         2.1092671367        -2.1568487979
        2.0950000000        -0.3251180893         2.1076542514        -2.0903614737
        2.1000000000        -0.3280358823         2.1060563458        -2.2898234464
        2.1050000000        -0.3309245374         2.1044735851        -1.9573868252
        2.1100000000        -0.3337837977         2.1029061334        -2.0903614737
        2.1150000000        -0.3366134095         2.1013541531        -1.8244121768
        2.1200000000        -0.3394131213         2.0998178056        -1.8244121768
        2.1250000000        -0.3421826845         2.0982972508        -2.2233361221
        2.1300000000        -0.3449218531         2.0967926471        -2.2898234464
        2.1350000000        -0.3476303837         2.0953041515        -2.3563107706
        2.1400000000        -0.3503080357         2.0938319198        -2.2898234464
        2.1450000000        -0.3529545714         2.0923761061        -2.2233361221
        2.1500000000        -0.3555697556         2.0909368629        -2.2233361221
        2.1550000000        -0.3581533560         2.0895143416        -2.2898234464
        2.1600000000        -0.3607051432         2.0881086916        -2.4892854190
        2.1650000000        -0.3632248905         2.0867200611        -2.2898234464
        2.1700000000        -0.3657123740         2.0853485965        -2.1568487979
        2.1750000000        -0.3681673728         2.0839944427        -2.1568487979
        2.1800000000        -0.3705896689         2.0826577428        -2.2898234464
        2.1850000000        -0.3729790471         2.0813386386        -2.6222600675
        2.1900000000        -0.3753352951         2.0800372698        -2.4892854190
        2.1950000000        -0.3776582037         2.0787537748        -2.5557727433
        2.2000000000        -0.3799475665         2.0774882900        -2.3563107706
        2.2050000000        -0.3822031801         2.0762409501        -2.8217220402
        2.2100000000        -0.3844248443         2.0750118883        -2.2233361221
        2.2150000000        -0.3866123616         2.0738012356        -2.2898234464
        2.2200000000        -0.3887655377         2.0726091215        -2.6222600675
        2.2250000000        -0.3908841815         2.0714356737        -2.6222600675
        2.2300000000        -0.3929681047         2.0702810178        -2.4892854190
        2.2350000000        -0.3950171221         2.0691452777        -2.6222600675
        2.2400000000        -0.3970310519         2.0680285755        -2.4227980948
        2.2450000000        -0.3990097151         2.0669310312        -2.6887473917
        2.2500000000        -0.4009529359         2.0658527630        -2.8882093644
        2.2550000000        -0.4028605417         2.0647938871        -2.6222600675
        2.2600000000        -0.4047323632         2.0637545179        -2.5557727433
        2.2650000000        -0.4065682340         2.0627347675        -2.8217220402
        2.2700000000        -0.4083679910         2.0617347463        -2.8882093644
        2.2750000000        -0.4101314745         2.0607545624        -2.5557727433
        2.2800000000        -0.4118585277         2.0597943222        -2.6887473917
        2.2850000000        -0.4135489972         2.0588541298        -2.6887473917
        2.2900000000        -0.4152027329         2.0579340873        -2.6887473917
        2.2950000000        -0.4168195880         2.0570342947        -3.3536206340
        2.3000000000        -0.4183994186         2.0561548499        -2.8217220402
        2.3050000000        -0.4199420847         2.0552958486        -3.0876713371
        2.3100000000        -0.4214474490         2.0544573844        -2.6222600675
        2.3150000000        -0.4229153780         2.0536395490        -2.6887473917
        2.3200000000        -0.4243457412         2.0528424314        -2.9546966886
        2.3250000000        -0.4257384115         2.0520661189        -2.8217220402
        2.3300000000        -0.4270932652         2.0513106964        -2.8882093644
        2.3350000000        -0.4284101821         2.0505762464        -3.0211840129
