% f = 1.0 Hz  gain = 8.1240 (18.20 dB)  phase = -21.67 deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.3250000000         0.8910065242         3.2056697258         6.4805194924
        0.3300000000         0.8763066800         3.1969250269         6.4140321681
        0.3350000000         0.8607420270         3.1876976909         6.3475448439
        0.3400000000         0.8443279255         3.1780018565         6.5470068166
        0.3450000000         0.8270805743         3.1678522020         6.1480828712
        0.3500000000         0.8090169944         3.1572639000         6.4140321681
        0.3550000000         0.7901550124         3.1462525727         6.3475448439
        0.3600000000         0.7705132428         3.1348342480         6.0815955470
        0.3650000000         0.7501110696         3.1230253157         6.1480828712
        0.3700000000         0.7289686274         3.1108424843         6.5470068166
        0.3750000000         0.7071067812         3.0983027394         6.3475448439
        0.3800000000         0.6845471059         3.0854233029         5.8821335743
        0.3850000000         0.6613118653         3.0722215934         6.1480828712
        0.3900000000         0.6374239897         3.0587151888         6.2810575197
        0.3950000000         0.6129070537         3.0449217890         6.0151082228
        0.4000000000         0.5877852523         3.0308591817         5.8821335743
        0.4050000000         0.5620833779         3.0165452092         5.8156462501
        0.4100000000         0.5358267950         3.0019977367         5.7491589259
        0.4150000000         0.5090414158         2.9872346227         5.6826716017
        0.4200000000         0.4817536741         2.9722736910         5.9486208986
        0.4250000000         0.4539904997         2.9571327047         5.8156462501
        0.4300000000         0.4257792916         2.9418293414         5.4167223047
        0.4350000000         0.3971478906         2.9263811706         5.0842856836
        0.4400000000         0.3681245527         2.9108056324         5.6161842774
        0.4450000000         0.3387379202         2.8951200179         5.0177983594
        0.4500000000         0.3090169944         2.8793414515         4.8848237109
        0.4550000000         0.2789911060         2.8634868738         4.9513110352
        0.4600000000         0.2486898872         2.8475730271         4.8848237109
        0.4650000000         0.2181432414         2.8316164412         4.3529251171
        0.4700000000         0.1873813146         2.8156334211         4.6188744140
        0.4750000000         0.1564344650         2.7996400357         4.4858997656
        0.4800000000         0.1253332336         2.7836521078         4.3529251171
        0.4850000000         0.0941083133         2.7676852050         4.0869758202
        0.4900000000         0.0627905195         2.7517546318         4.2199504687
        0.4950000000         0.0314107591         2.5000000000         3.8875138475
        0.5000000000         0.0000000000         2.5000000000         3.9540011718
        0.5050000000        -0.0314107591         2.5000000000         3.5550772264
        0.5100000000        -0.0627905195         2.2480971885         3.0231786326
        0.5150000000        -0.0941083133         2.2316521430         2.8237166599
        0.5200000000        -0.1253332336         2.2151719203         2.0923560934
        0.5250000000        -0.1564344650         2.1986723655         1.6269448238
        0.5300000000        -0.1873813146         2.1821695872         1.1615335542
        0.5350000000        -0.2181432414         2.1656799488         0.8290969331
        0.5400000000        -0.2486898872         2.1492200585         0.2971983393
        0.5450000000        -0.2789911060         2.1328067585        -0.3011875787
        0.5500000000        -0.3090169944         2.1164571127        -0.3676749030
        0.5550000000        -0.3387379202         2.1001883934        -1.2984974421
        0.5600000000        -0.3681245527         2.0840180670        -1.4314720906
        0.5650000000        -0.3971478906         2.0679637772        -1.1655227937
        0.5700000000        -0.4257792916         2.0520433282        -1.3649847664
        0.5750000000        -0.4539904997         2.0362746658        -1.8968833602
        0.5800000000        -0.4817536741         2.0206758563        -1.6309340633
        0.5850000000        -0.5090414158         2.0052650649        -2.1628326571
        0.5900000000        -0.5358267950         1.9900605320        -2.5617566025
        0.5950000000        -0.5620833779         1.9750805477        -2.4287819540
        0.6000000000        -0.5877852523         1.9603434247        -2.7612185751
        0.6050000000        -0.6129070537         1.9458674696        -2.3622946298
        0.6100000000        -0.6374239897         1.9316709524        -2.7612185751
        0.6150000000        -0.6613118653         1.9177720745        -2.8941932236
        0.6200000000        -0.6845471059         1.9041889348        -2.8277058994
        0.6250000000        -0.7071067812         1.8909394940        -2.9606805478
        0.6300000000        -0.7289686274         1.8780415382        -3.4260918174
        0.6350000000        -0.7501110696         1.8655126400        -3.2266298447
        0.6400000000        -0.7705132428         1.8533701190        -3.6920411143
        0.6450000000        -0.7901550124         1.8416310007        -3.8250157628
        0.6500000000        -0.8090169944         1.8303119743        -3.6255537901
        0.6550000000        -0.8270805743         1.8194293500        -3.9579904112
        0.6600000000        -0.8443279255         1.8089990149        -3.8915030870
        0.6650000000        -0.8607420270         1.7990363891        -4.0909650597
        0.6700000000        -0.8763066800         1.7895563810        -4.4898890050
        0.6750000000        -0.8910065242         1.7805733430        -4.3569143566
        0.6800000000        -0.9048270525         1.7721010271        -4.2904270323
        0.6850000000        -0.9177546257         1.7641525409        -4.4898890050
        0.6900000000        -0.9297764859         1.7567403054        -5.0882749231
        0.6950000000        -0.9408807690         1.7498760127        -5.1547622473
        0.7000000000        -0.9510565163         1.7435705858        -4.9553002746
        0.7050000000        -0.9602936857         1.7378341401        -4.9553002746
        0.7100000000        -0.9685831611         1.7326759472        -5.5536861927
        0.7150000000        -0.9759167619         1.7281044005        -5.0882749231
        0.7200000000        -0.9822872507         1.7241269842        -5.4207115442
        0.7250000000        -0.9876883406         1.7207502444        -5.1547622473
        0.7300000000        -0.9921147013         1.7179797644        -5.6201735169
        0.7350000000        -0.9955619646         1.7158201427        -5.5536861927
        0.7400000000        -0.9980267284         1.7142749751        -6.3515340834
        0.7450000000        -0.9995065604         1.7133468401        -5.6866608411
        0.7500000000        -1.0000000000         1.7130372892        -5.8861228138
        0.7550000000        -0.9995065604         1.7133468401        -5.7531481653
        0.7600000000        -0.9980267284         1.7142749751        -6.0190974622
        0.7650000000        -0.9955619646         1.7158201427        -6.2850467591
        0.7700000000        -0.9921147013         1.7179797644        -6.0190974622
        0.7750000000        -0.9876883406         1.7207502444        -6.1520721107
        0.7800000000        -0.9822872507         1.7241269842        -6.0190974622
        0.7850000000        -0.9759167619         1.7281044005        -6.0855847865
        0.7900000000        -0.9685831611         1.7326759472        -6.2850467591
        0.7950000000        -0.9602936857         1.7378341401        -6.4180214076
        0.8000000000        -0.9510565163         1.7435705858        -6.0855847865
        0.8050000000        -0.9408807690         1.7498760127        -6.0855847865
        0.8100000000        -0.9297764859         1.7567403054        -6.3515340834
        0.8150000000        -0.9177546257         1.7641525409        -6.0190974622
        0.8200000000        -0.9048270525         1.7721010271        -6.4845087318
        0.8250000000        -0.8910065242         1.7805733430        -5.9526101380
        0.8300000000        -0.8763066800         1.7895563810        -6.2850467591
        0.8350000000        -0.8607420270         1.7990363891        -5.8861228138
        0.8400000000        -0.8443279255         1.8089990149        -6.4845087318
        0.8450000000        -0.8270805743         1.8194293500        -6.1520721107
        0.8500000000        -0.8090169944         1.8303119743        -6.1520721107
        0.8550000000        -0.7901550124         1.8416310007        -5.8861228138
        0.8600000000        -0.7705132428         1.8533701190        -6.2850467591
        0.8650000000        -0.7501110696         1.8655126400        -6.0190974622
        0.8700000000        -0.7289686274         1.8780415382        -6.1520721107
        0.8750000000        -0.7071067812         1.8909394940        -5.9526101380
        0.8800000000        -0.6845471059         1.9041889348        -6.1520721107
        0.8850000000        -0.6613118653         1.9177720745        -6.0855847865
        0.8900000000        -0.6374239897         1.9316709524        -5.8861228138
        0.8950000000        -0.6129070537         1.9458674696        -5.8861228138
        0.9000000000        -0.5877852523         1.9603434247        -5.4207115442
        0.9050000000        -0.5620833779         1.9750805477        -6.0855847865
        0.9100000000        -0.5358267950         1.9900605320        -5.5536861927
        0.9150000000        -0.5090414158         2.0052650649        -5.0882749231
        0.9200000000        -0.4817536741         2.0206758563        -5.6866608411
        0.9250000000        -0.4539904997         2.0362746658        -5.2877368957
        0.9300000000        -0.4257792916         2.0520433282        -5.4207115442
        0.9350000000        -0.3971478906         2.0679637772        -4.9553002746
        0.9400000000        -0.3681245527         2.0840180670        -5.4207115442
        0.9450000000        -0.3387379202         2.1001883934        -4.8223256262
        0.9500000000        -0.3090169944         2.1164571127        -5.0882749231
        0.9550000000        -0.2789911060         2.1328067585        -4.6228636535
        0.9600000000        -0.2486898872         2.1492200585        -4.6893509777
        0.9650000000        -0.2181432414         2.1656799488        -4.4234016808
        0.9700000000        -0.1873813146         2.1821695872        -4.2904270323
        0.9750000000        -0.1564344650         2.1986723655        -4.1574523839
        0.9800000000        -0.1253332336         2.2151719203        -3.9579904112
        0.9850000000        -0.0941083133         2.2316521430        -3.8250157628
        0.9900000000        -0.0627905195         2.2480971885        -3.4925791416
        0.9950000000        -0.0314107591         2.5000000000        -3.6255537901
        1.0000000000        -0.0000000000         2.5000000000        -3.6255537901
        1.0050000000         0.0314107591         2.5000000000        -3.1601425205
        1.0100000000         0.0627905195         2.7517546318        -2.7612185751
        1.0150000000         0.0941083133         2.7676852050        -2.5617566025
        1.0200000000         0.1253332336         2.7836521078        -2.3622946298
        1.0250000000         0.1564344650         2.7996400357        -1.3649847664
        1.0300000000         0.1873813146         2.8156334211        -0.7001115241
        1.0350000000         0.2181432414         2.8316164412         0.0977363666
        1.0400000000         0.2486898872         2.8475730271         0.0312490424
        1.0450000000         0.2789911060         2.8634868738         0.0977363666
        1.0500000000         0.3090169944         2.8793414515        -0.2347002545
        1.0550000000         0.3387379202         2.8951200179         0.0977363666
        1.0600000000         0.3681245527         2.9108056324         1.4939701754
        1.0650000000         0.3971478906         2.9263811706         1.8264067965
        1.0700000000         0.4257792916         2.9418293414         1.3609955269
        1.0750000000         0.4539904997         2.9571327047         1.8264067965
        1.0800000000         0.4817536741         2.9722736910         2.0258687692
        1.0850000000         0.5090414158         2.9872346227         1.6934321481
        1.0900000000         0.5358267950         3.0019977367         2.4912800388
        1.0950000000         0.5620833779         3.0165452092         1.6934321481
        1.1000000000         0.5877852523         3.0308591817         2.2918180661
        1.1050000000         0.6129070537         3.0449217890         2.6242546872
        1.1100000000         0.6374239897         3.0587151888         3.0231786326
        1.1150000000         0.6613118653         3.0722215934         2.6907420115
        1.1200000000         0.6845471059         3.0854233029         2.7572293357
        1.1250000000         0.7071067812         3.0983027394         3.0231786326
        1.1300000000         0.7289686274         3.1108424843         2.8902039841
        1.1350000000         0.7501110696         3.1230253157         3.3556152537
        1.1400000000         0.7705132428         3.1348342480         3.6880518749
        1.1450000000         0.7901550124         3.1462525727         3.8210265233
        1.1500000000         0.8090169944         3.1572639000         3.5550772264
        1.1550000000         0.8270805743         3.1678522020         4.0204884960
        1.1600000000         0.8443279255         3.1780018565         4.0869758202
        1.1650000000         0.8607420270         3.1876976909         3.9540011718
        1.1700000000         0.8763066800         3.1969250269         4.1534631444
        1.1750000000         0.8910065242         3.2056697258         4.4194124413
        1.1800000000         0.9048270525         3.2139182322         4.4194124413
        1.1850000000         0.9177546257         3.2216576190         4.6188744140
        1.1900000000         0.9297764859         3.2288756300         4.6188744140
        1.1950000000         0.9408807690         3.2355607227         4.7518490625
        1.2000000000         0.9510565163         3.2417021085         5.0842856836
        1.2050000000         0.9602936857         3.2472897924         5.2172603321
        1.2100000000         0.9685831611         3.2523146097         5.0842856836
        1.2150000000         0.9759167619         3.2567682606         4.9513110352
        1.2200000000         0.9822872507         3.2606433421         5.5496969532
        1.2250000000         0.9876883406         3.2639333772         5.6161842774
        1.2300000000         0.9921147013         3.2666328401         5.7491589259
        1.2350000000         0.9955619646         3.2687371788         5.3502349805
        1.2400000000         0.9980267284         3.2702428333         5.8156462501
        1.2450000000         0.9995065604         3.2711472503         6.2810575197
        1.2500000000         1.0000000000         3.2714488936         5.8821335743
        1.2550000000         0.9995065604         3.2711472503         5.7491589259
        1.2600000000         0.9980267284         3.2702428333         6.2810575197
        1.2650000000         0.9955619646         3.2687371788         6.2145701955
        1.2700000000         0.9921147013         3.2666328401         6.0815955470
        1.2750000000         0.9876883406         3.2639333772         6.0151082228
        1.2800000000         0.9822872507         3.2606433421         6.5470068166
        1.2850000000         0.9759167619         3.2567682606         5.9486208986
        1.2900000000         0.9685831611         3.2523146097         6.4140321681
        1.2950000000         0.9602936857         3.2472897924         6.2810575197
        1.3000000000         0.9510565163         3.2417021085         6.5470068166
        1.3050000000         0.9408807690         3.2355607227         6.2145701955
        1.3100000000         0.9297764859         3.2288756300         6.2810575197
        1.3150000000         0.9177546257         3.2216576190         6.8129561135
        1.3200000000         0.9048270525         3.2139182322         6.4805194924
        1.3250000000         0.8910065242         3.2056697258         6.2810575197
        1.3300000000         0.8763066800         3.1969250269         6.6799814651
        1.3350000000         0.8607420270         3.1876976909         6.1480828712
        1.3400000000         0.8443279255         3.1780018565         6.4140321681
        1.3450000000         0.8270805743         3.1678522020         6.0815955470
        1.3500000000         0.8090169944         3.1572639000         6.3475448439
        1.3550000000         0.7901550124         3.1462525727         6.2810575197
        1.3600000000         0.7705132428         3.1348342480         6.2145701955
        1.3650000000         0.7501110696         3.1230253157         6.1480828712
        1.3700000000         0.7289686274         3.1108424843         6.0151082228
        1.3750000000         0.7071067812         3.0983027394         6.0151082228
        1.3800000000         0.6845471059         3.0854233029         6.1480828712
        1.3850000000         0.6613118653         3.0722215934         5.6826716017
        1.3900000000         0.6374239897         3.0587151888         6.0815955470
        1.3950000000         0.6129070537         3.0449217890         5.9486208986
        1.4000000000         0.5877852523         3.0308591817         5.8821335743
        1.4050000000         0.5620833779         3.0165452092         5.8156462501
        1.4100000000         0.5358267950         3.0019977367         6.0151082228
        1.4150000000         0.5090414158         2.9872346227         5.6161842774
        1.4200000000         0.4817536741         2.9722736910         5.6826716017
        1.4250000000         0.4539904997         2.9571327047         5.6826716017
        1.4300000000         0.4257792916         2.9418293414         5.4167223047
        1.4350000000         0.3971478906         2.9263811706         5.0177983594
        1.4400000000         0.3681245527         2.9108056324         5.2837476563
        1.4450000000         0.3387379202         2.8951200179         5.4832096290
        1.4500000000         0.3090169944         2.8793414515         4.8183363867
        1.4550000000         0.2789911060         2.8634868738         4.8183363867
        1.4600000000         0.2486898872         2.8475730271         4.6853617383
        1.4650000000         0.2181432414         2.8316164412         4.7518490625
        1.4700000000         0.1873813146         2.8156334211         4.5523870898
        1.4750000000         0.1564344650         2.7996400357         4.1534631444
        1.4800000000         0.1253332336         2.7836521078         4.2199504687
        1.4850000000         0.0941083133         2.7676852050         4.6188744140
        1.4900000000         0.0627905195         2.7517546318         4.0869758202
        1.4950000000         0.0314107591         2.5000000000         3.6215645506
        1.5000000000         0.0000000000         2.5000000000         3.8875138475
        1.5050000000        -0.0314107591         2.5000000000         3.8875138475
        1.5100000000        -0.0627905195         2.2480971885         3.4221025779
        1.5150000000        -0.0941083133         2.2316521430         3.0231786326
        1.5200000000        -0.1253332336         2.2151719203         2.0923560934
        1.5250000000        -0.1564344650         2.1986723655         1.4939701754
        1.5300000000        -0.1873813146         2.1821695872         0.6961222847
        1.5350000000        -0.2181432414         2.1656799488        -0.0352382818
        1.5400000000        -0.2486898872         2.1492200585        -0.1682129303
        1.5450000000        -0.2789911060         2.1328067585        -0.0352382818
        1.5500000000        -0.3090169944         2.1164571127        -0.0352382818
        1.5550000000        -0.3387379202         2.1001883934        -0.3676749030
        1.5600000000        -0.3681245527         2.0840180670        -1.5644467391
        1.5650000000        -0.3971478906         2.0679637772        -1.3649847664
        1.5700000000        -0.4257792916         2.0520433282        -1.5644467391
        1.5750000000        -0.4539904997         2.0362746658        -2.0298580086
        1.5800000000        -0.4817536741         2.0206758563        -1.8968833602
        1.5850000000        -0.5090414158         2.0052650649        -1.8303960360
        1.5900000000        -0.5358267950         1.9900605320        -1.9633706844
        1.5950000000        -0.5620833779         1.9750805477        -2.4952692782
        1.6000000000        -0.5877852523         1.9603434247        -2.3622946298
        1.6050000000        -0.6129070537         1.9458674696        -2.7612185751
        1.6100000000        -0.6374239897         1.9316709524        -2.7612185751
        1.6150000000        -0.6613118653         1.9177720745        -3.3596044932
        1.6200000000        -0.6845471059         1.9041889348        -3.1601425205
        1.6250000000        -0.7071067812         1.8909394940        -3.4260918174
        1.6300000000        -0.7289686274         1.8780415382        -3.2931171689
        1.6350000000        -0.7501110696         1.8655126400        -3.4925791416
        1.6400000000        -0.7705132428         1.8533701190        -3.3596044932
        1.6450000000        -0.7901550124         1.8416310007        -3.8250157628
        1.6500000000        -0.8090169944         1.8303119743        -3.7585284385
        1.6550000000        -0.8270805743         1.8194293500        -4.0244777354
        1.6600000000        -0.8443279255         1.8089990149        -4.4898890050
        1.6650000000        -0.8607420270         1.7990363891        -4.0244777354
        1.6700000000        -0.8763066800         1.7895563810        -4.2904270323
        1.6750000000        -0.8910065242         1.7805733430        -4.2904270323
        1.6800000000        -0.9048270525         1.7721010271        -4.6893509777
        1.6850000000        -0.9177546257         1.7641525409        -4.8223256262
        1.6900000000        -0.9297764859         1.7567403054        -4.5563763293
        1.6950000000        -0.9408807690         1.7498760127        -4.7558383019
        1.7000000000        -0.9510565163         1.7435705858        -5.3542242200
        1.7050000000        -0.9602936857         1.7378341401        -5.1547622473
        1.7100000000        -0.9685831611         1.7326759472        -5.0217875988
        1.7150000000        -0.9759167619         1.7281044005        -5.2212495715
        1.7200000000        -0.9822872507         1.7241269842        -5.8196354896
        1.7250000000        -0.9876883406         1.7207502444        -5.0217875988
        1.7300000000        -0.9921147013         1.7179797644        -5.9526101380
        1.7350000000        -0.9955619646         1.7158201427        -5.1547622473
        1.7400000000        -0.9980267284         1.7142749751        -6.0190974622
        1.7450000000        -0.9995065604         1.7133468401        -5.4871988684
        1.7500000000        -1.0000000000         1.7130372892        -5.8861228138
        1.7550000000        -0.9995065604         1.7133468401        -5.8861228138
        1.7600000000        -0.9980267284         1.7142749751        -5.8861228138
        1.7650000000        -0.9955619646         1.7158201427        -5.7531481653
        1.7700000000        -0.9921147013         1.7179797644        -5.6866608411
        1.7750000000        -0.9876883406         1.7207502444        -6.2850467591
        1.7800000000        -0.9822872507         1.7241269842        -5.9526101380
        1.7850000000        -0.9759167619         1.7281044005        -6.2850467591
        1.7900000000        -0.9685831611         1.7326759472        -6.0190974622
        1.7950000000        -0.9602936857         1.7378341401        -6.0855847865
        1.8000000000        -0.9510565163         1.7435705858        -6.2850467591
        1.8050000000        -0.9408807690         1.7498760127        -6.1520721107
        1.8100000000        -0.9297764859         1.7567403054        -6.2185594349
        1.8150000000        -0.9177546257         1.7641525409        -6.1520721107
        1.8200000000        -0.9048270525         1.7721010271        -6.2185594349
        1.8250000000        -0.8910065242         1.7805733430        -6.2850467591
        1.8300000000        -0.8763066800         1.7895563810        -6.4845087318
        1.8350000000        -0.8607420270         1.7990363891        -6.1520721107
        1.8400000000        -0.8443279255         1.8089990149        -6.1520721107
        1.8450000000        -0.8270805743         1.8194293500        -6.2850467591
        1.8500000000        -0.8090169944         1.8303119743        -6.2185594349
        1.8550000000        -0.7901550124         1.8416310007        -6.0855847865
        1.8600000000        -0.7705132428         1.8533701190        -6.0855847865
        1.8650000000        -0.7501110696         1.8655126400        -5.9526101380
        1.8700000000        -0.7289686274         1.8780415382        -6.3515340834
        1.8750000000        -0.7071067812         1.8909394940        -5.8861228138
        1.8800000000        -0.6845471059         1.9041889348        -6.3515340834
        1.8850000000        -0.6613118653         1.9177720745        -6.0190974622
        1.8900000000        -0.6374239897         1.9316709524        -5.9526101380
        1.8950000000        -0.6129070537         1.9458674696        -5.8861228138
        1.9000000000        -0.5877852523         1.9603434247        -5.9526101380
        1.9050000000        -0.5620833779         1.9750805477        -5.6866608411
        1.9100000000        -0.5358267950         1.9900605320        -5.0882749231
        1.9150000000        -0.5090414158         2.0052650649        -5.8861228138
        1.9200000000        -0.4817536741         2.0206758563        -5.1547622473
        1.9250000000        -0.4539904997         2.0362746658        -5.0217875988
        1.9300000000        -0.4257792916         2.0520433282        -5.2877368957
        1.9350000000        -0.3971478906         2.0679637772        -5.0882749231
        1.9400000000        -0.3681245527         2.0840180670        -4.7558383019
        1.9450000000        -0.3387379202         2.1001883934        -4.8888129504
        1.9500000000        -0.3090169944         2.1164571127        -5.0882749231
        1.9550000000        -0.2789911060         2.1328067585        -4.6228636535
        1.9600000000        -0.2486898872         2.1492200585        -4.6893509777
        1.9650000000        -0.2181432414         2.1656799488        -4.5563763293
        1.9700000000        -0.1873813146         2.1821695872        -4.4898890050
        1.9750000000        -0.1564344650         2.1986723655        -4.0909650597
        1.9800000000        -0.1253332336         2.2151719203        -4.0909650597
        1.9850000000        -0.0941083133         2.2316521430        -3.6920411143
        1.9900000000        -0.0627905195         2.2480971885        -3.9579904112
        1.9950000000        -0.0314107591         2.5000000000        -3.4925791416
        2.0000000000        -0.0000000000         2.5000000000        -3.3596044932
        2.0050000000         0.0314107591         2.5000000000        -2.9606805478
        2.0100000000         0.0627905195         2.7517546318        -2.9606805478
        2.0150000000         0.0941083133         2.7676852050        -2.2293199813
        2.0200000000         0.1253332336         2.7836521078        -1.3649847664
        2.0250000000         0.1564344650         2.7996400357        -0.6336241999
        2.0300000000         0.1873813146         2.8156334211         0.0312490424
        2.0350000000         0.2181432414         2.8316164412         0.4301729877
        2.0400000000         0.2486898872         2.8475730271         0.0977363666
        2.0450000000         0.2789911060         2.8634868738         0.0977363666
        2.0500000000         0.3090169944         2.8793414515        -0.0352382818
        2.0550000000         0.3387379202         2.8951200179        -0.0352382818
        2.0600000000         0.3681245527         2.9108056324        -0.2347002545
        2.0650000000         0.3971478906         2.9263811706         1.2945082027
        2.0700000000         0.4257792916         2.9418293414         2.0923560934
        2.0750000000         0.4539904997         2.9571327047         1.2280208785
        2.0800000000         0.4817536741         2.9722736910         2.0923560934
        2.0850000000         0.5090414158         2.9872346227         2.3583053903
        2.0900000000         0.5358267950         3.0019977367         2.0258687692
        2.0950000000         0.5620833779         3.0165452092         2.3583053903
        2.1000000000         0.5877852523         3.0308591817         2.4912800388
        2.1050000000         0.6129070537         3.0449217890         2.2918180661
        2.1100000000         0.6374239897         3.0587151888         2.8237166599
        2.1150000000         0.6613118653         3.0722215934         2.6907420115
        2.1200000000         0.6845471059         3.0854233029         3.0896659568
        2.1250000000         0.7071067812         3.0983027394         3.0896659568
        2.1300000000         0.7289686274         3.1108424843         3.1561532810
        2.1350000000         0.7501110696         3.1230253157         3.3556152537
        2.1400000000         0.7705132428         3.1348342480         3.7545391991
        2.1450000000         0.7901550124         3.1462525727         3.8875138475
        2.1500000000         0.8090169944         3.1572639000         3.7545391991
        2.1550000000         0.8270805743         3.1678522020         3.8875138475
        2.1600000000         0.8443279255         3.1780018565         3.8875138475
        2.1650000000         0.8607420270         3.1876976909         4.0204884960
        2.1700000000         0.8763066800         3.1969250269         4.2864377929
        2.1750000000         0.8910065242         3.2056697258         4.5523870898
        2.1800000000         0.9048270525         3.2139182322         4.4194124413
        2.1850000000         0.9177546257         3.2216576190         4.5523870898
        2.1900000000         0.9297764859         3.2288756300         4.7518490625
        2.1950000000         0.9408807690         3.2355607227         4.7518490625
        2.2000000000         0.9510565163         3.2417021085         4.9513110352
        2.2050000000         0.9602936857         3.2472897924         5.3502349805
        2.2100000000         0.9685831611         3.2523146097         4.5523870898
        2.2150000000         0.9759167619         3.2567682606         5.4167223047
        2.2200000000         0.9822872507         3.2606433421         5.2172603321
        2.2250000000         0.9876883406         3.2639333772         5.4167223047
        2.2300000000         0.9921147013         3.2666328401         5.5496969532
        2.2350000000         0.9955619646         3.2687371788         5.5496969532
        2.2400000000         0.9980267284         3.2702428333         5.5496969532
        2.2450000000         0.9995065604         3.2711472503         5.8821335743
        2.2500000000         1.0000000000         3.2714488936         6.0151082228
        2.2550000000         0.9995065604         3.2711472503         6.1480828712
        2.2600000000         0.9980267284         3.2702428333         6.0151082228
        2.2650000000         0.9955619646         3.2687371788         5.6161842774
        2.2700000000         0.9921147013         3.2666328401         6.3475448439
        2.2750000000         0.9876883406         3.2639333772         5.8156462501
        2.2800000000         0.9822872507         3.2606433421         6.3475448439
        2.2850000000         0.9759167619         3.2567682606         6.0815955470
        2.2900000000         0.9685831611         3.2523146097         6.4140321681
        2.2950000000         0.9602936857         3.2472897924         6.2145701955
        2.3000000000         0.9510565163         3.2417021085         6.3475448439
        2.3050000000         0.9408807690         3.2355607227         6.4140321681
        2.3100000000         0.9297764859         3.2288756300         6.4805194924
