% f = 15.0 Hz  gain = 2.1552 (6.67 dB)  phase = -107.24 deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.3700000000        -0.3090169944         2.1164571127         3.6215645506
        0.3750000000        -0.7071067812         1.8909394940         1.6269448238
        0.3800000000        -0.9510565163         1.7435705858         1.0285589058
        0.3850000000        -0.9876883406         1.7207502444         0.3636856635
        0.3900000000        -0.8090169944         1.8303119743        -0.3676749030
        0.3950000000        -0.4539904997         2.0362746658        -0.8995734968
        0.4000000000        -0.0000000000         2.5000000000        -3.0271678720
        0.4050000000         0.4539904997         2.9571327047        -1.8303960360
        0.4100000000         0.8090169944         3.1572639000        -0.7665988483
        0.4150000000         0.9876883406         3.2639333772        -0.2347002545
        0.4200000000         0.9510565163         3.2417021085         0.4966603120
        0.4250000000         0.7071067812         3.0983027394         0.2307110151
        0.4300000000         0.3090169944         2.8793414515        -0.4341622272
        0.4350000000        -0.1564344650         2.1986723655         1.2945082027
        0.4400000000        -0.5877852523         1.9603434247         0.9620715816
        0.4450000000        -0.8910065242         1.7805733430         0.9620715816
        0.4500000000        -1.0000000000         1.7130372892         0.6961222847
        0.4550000000        -0.8910065242         1.7805733430         0.0312490424
        0.4600000000        -0.5877852523         1.9603434247        -2.0298580086
        0.4650000000        -0.1564344650         2.1986723655        -3.0936551963
        0.4700000000         0.3090169944         2.8793414515        -1.4314720906
        0.4750000000         0.7071067812         3.0983027394        -1.0990354695
        0.4800000000         0.9510565163         3.2417021085        -0.5671368757
        0.4850000000         0.9876883406         3.2639333772         0.1642236908
        0.4900000000         0.8090169944         3.1572639000         0.5631476362
        0.4950000000         0.4539904997         2.9571327047        -0.3011875787
        0.5000000000         0.0000000000         2.5000000000         0.6296349604
        0.5050000000        -0.4539904997         2.0362746658         3.6215645506
        0.5100000000        -0.8090169944         1.8303119743         1.6934321481
        0.5150000000        -0.9876883406         1.7207502444         0.6296349604
        0.5200000000        -0.9510565163         1.7435705858        -0.0352382818
        0.5250000000        -0.7071067812         1.8909394940        -0.3676749030
        0.5300000000        -0.3090169944         2.1164571127        -2.8941932236
        0.5350000000         0.1564344650         2.7996400357        -2.4287819540
        0.5400000000         0.5877852523         3.0308591817        -1.2984974421
        0.5450000000         0.8910065242         3.2056697258        -0.5671368757
        0.5500000000         1.0000000000         3.2714488936         0.1642236908
        0.5550000000         0.8910065242         3.2056697258         0.2307110151
        0.5600000000         0.5877852523         3.0308591817        -0.1017256061
        0.5650000000         0.1564344650         2.7996400357         0.9620715816
        0.5700000000        -0.3090169944         2.1164571127         3.6880518749
        0.5750000000        -0.7071067812         1.8909394940         1.6934321481
        0.5800000000        -0.9510565163         1.7435705858        -0.0352382818
        0.5850000000        -0.9876883406         1.7207502444        -0.1682129303
        0.5900000000        -0.8090169944         1.8303119743        -0.3011875787
        0.5950000000        -0.4539904997         2.0362746658        -1.4979594148
        0.6000000000        -0.0000000000         2.5000000000        -3.0271678720
        0.6050000000         0.4539904997         2.9571327047        -1.7639087117
        0.6100000000         0.8090169944         3.1572639000        -0.6336241999
        0.6150000000         0.9876883406         3.2639333772        -0.2347002545
        0.6200000000         0.9510565163         3.2417021085         0.4966603120
        0.6250000000         0.7071067812         3.0983027394         0.1642236908
        0.6300000000         0.3090169944         2.8793414515        -0.2347002545
        0.6350000000        -0.1564344650         2.1986723655         1.3609955269
        0.6400000000        -0.5877852523         1.9603434247         3.0896659568
        0.6450000000        -0.8910065242         1.7805733430         1.5604574996
        0.6500000000        -1.0000000000         1.7130372892         0.4966603120
        0.6550000000        -0.8910065242         1.7805733430        -0.3676749030
        0.6600000000        -0.5877852523         1.9603434247        -0.9660608210
        0.6650000000        -0.1564344650         2.1986723655        -3.1601425205
        0.6700000000         0.3090169944         2.8793414515        -1.7639087117
        0.6750000000         0.7071067812         3.0983027394        -1.0990354695
        0.6800000000         0.9510565163         3.2417021085        -0.5006495514
        0.6850000000         0.9876883406         3.2639333772         0.2971983393
        0.6900000000         0.8090169944         3.1572639000         0.1642236908
        0.6950000000         0.4539904997         2.9571327047        -0.0352382818
        0.7000000000         0.0000000000         2.5000000000         0.2307110151
        0.7050000000        -0.4539904997         2.0362746658         3.4221025779
        0.7100000000        -0.8090169944         1.8303119743         1.6269448238
        0.7150000000        -0.9876883406         1.7207502444         0.6961222847
        0.7200000000        -0.9510565163         1.7435705858        -0.2347002545
        0.7250000000        -0.7071067812         1.8909394940         0.0312490424
        0.7300000000        -0.3090169944         2.1164571127        -2.0298580086
        0.7350000000         0.1564344650         2.7996400357        -3.0936551963
        0.7400000000         0.5877852523         3.0308591817        -1.8303960360
        0.7450000000         0.8910065242         3.2056697258        -0.8330861726
        0.7500000000         1.0000000000         3.2714488936         0.0977363666
        0.7550000000         0.8910065242         3.2056697258         0.2307110151
        0.7600000000         0.5877852523         3.0308591817        -0.1017256061
        0.7650000000         0.1564344650         2.7996400357         1.8264067965
        0.7700000000        -0.3090169944         2.1164571127         3.2891279295
        0.7750000000        -0.7071067812         1.8909394940         1.4274828511
        0.7800000000        -0.9510565163         1.7435705858         0.7626096089
        0.7850000000        -0.9876883406         1.7207502444        -0.1017256061
        0.7900000000        -0.8090169944         1.8303119743        -0.2347002545
        0.7950000000        -0.4539904997         2.0362746658         0.1642236908
        0.8000000000        -0.0000000000         2.5000000000        -3.8915030870
        0.8050000000         0.4539904997         2.9571327047        -2.2958073055
        0.8100000000         0.8090169944         3.1572639000        -1.3649847664
        0.8150000000         0.9876883406         3.2639333772        -0.1682129303
        0.8200000000         0.9510565163         3.2417021085         0.3636856635
        0.8250000000         0.7071067812         3.0983027394         0.0312490424
        0.8300000000         0.3090169944         2.8793414515         0.0977363666
        0.8350000000        -0.1564344650         2.1986723655         3.6880518749
        0.8400000000        -0.5877852523         1.9603434247         1.8928941207
        0.8450000000        -0.8910065242         1.7805733430         0.9620715816
        0.8500000000        -1.0000000000         1.7130372892        -0.2347002545
        0.8550000000        -0.8910065242         1.7805733430        -0.0352382818
        0.8600000000        -0.5877852523         1.9603434247        -0.2347002545
        0.8650000000        -0.1564344650         2.1986723655        -3.9579904112
        0.8700000000         0.3090169944         2.8793414515        -2.0963453329
        0.8750000000         0.7071067812         3.0983027394        -1.2320101179
        0.8800000000         0.9510565163         3.2417021085        -0.3676749030
        0.8850000000         0.9876883406         3.2639333772         0.2971983393
        0.8900000000         0.8090169944         3.1572639000         0.3636856635
        0.8950000000         0.4539904997         2.9571327047        -0.1682129303
        0.9000000000         0.0000000000         2.5000000000         0.0312490424
        0.9050000000        -0.4539904997         2.0362746658         3.4221025779
        0.9100000000        -0.8090169944         1.8303119743         2.2253307419
        0.9150000000        -0.9876883406         1.7207502444         0.8290969331
        0.9200000000        -0.9510565163         1.7435705858         0.0312490424
        0.9250000000        -0.7071067812         1.8909394940         0.0312490424
        0.9300000000        -0.3090169944         2.1164571127        -1.7639087117
        0.9350000000         0.1564344650         2.7996400357        -2.9606805478
        0.9400000000         0.5877852523         3.0308591817        -1.2984974421
        0.9450000000         0.8910065242         3.2056697258        -0.3011875787
        0.9500000000         1.0000000000         3.2714488936         0.2971983393
        0.9550000000         0.8910065242         3.2056697258         0.0977363666
        0.9600000000         0.5877852523         3.0308591817        -0.0352382818
        0.9650000000         0.1564344650         2.7996400357         0.6296349604
        0.9700000000        -0.3090169944         2.1164571127         3.5550772264
        0.9750000000        -0.7071067812         1.8909394940         2.2253307419
        0.9800000000        -0.9510565163         1.7435705858         0.8290969331
        0.9850000000        -0.9876883406         1.7207502444         0.1642236908
        0.9900000000        -0.8090169944         1.8303119743        -0.2347002545
        0.9950000000        -0.4539904997         2.0362746658        -0.8330861726
        1.0000000000        -0.0000000000         2.5000000000        -3.4260918174
        1.0050000000         0.4539904997         2.9571327047        -1.7639087117
        1.0100000000         0.8090169944         3.1572639000        -0.5006495514
        1.0150000000         0.9876883406         3.2639333772         0.4301729877
        1.0200000000         0.9510565163         3.2417021085         0.0977363666
        1.0250000000         0.7071067812         3.0983027394        -0.0352382818
        1.0300000000         0.3090169944         2.8793414515         0.0312490424
        1.0350000000        -0.1564344650         2.1986723655         1.0950462300
        1.0400000000        -0.5877852523         1.9603434247         2.5577673630
        1.0450000000        -0.8910065242         1.7805733430         1.2945082027
        1.0500000000        -1.0000000000         1.7130372892         0.2307110151
        1.0550000000        -0.8910065242         1.7805733430        -0.5006495514
        1.0600000000        -0.5877852523         1.9603434247        -1.0325481452
        1.0650000000        -0.1564344650         2.1986723655        -3.4260918174
        1.0700000000         0.3090169944         2.8793414515        -1.6974213875
        1.0750000000         0.7071067812         3.0983027394        -1.0325481452
        1.0800000000         0.9510565163         3.2417021085        -0.4341622272
        1.0850000000         0.9876883406         3.2639333772         0.4301729877
        1.0900000000         0.8090169944         3.1572639000         0.0977363666
        1.0950000000         0.4539904997         2.9571327047        -0.3011875787
        1.1000000000         0.0000000000         2.5000000000         0.2971983393
        1.1050000000        -0.4539904997         2.0362746658         3.4221025779
        1.1100000000        -0.8090169944         1.8303119743         1.8928941207
        1.1150000000        -0.9876883406         1.7207502444         0.5631476362
        1.1200000000        -0.9510565163         1.7435705858        -0.4341622272
        1.1250000000        -0.7071067812         1.8909394940        -0.0352382818
        1.1300000000        -0.3090169944         2.1164571127        -0.4341622272
        1.1350000000         0.1564344650         2.7996400357        -3.6255537901
        1.1400000000         0.5877852523         3.0308591817        -1.6309340633
        1.1450000000         0.8910065242         3.2056697258        -0.5006495514
        1.1500000000         1.0000000000         3.2714488936         0.4966603120
        1.1550000000         0.8910065242         3.2056697258         0.0312490424
        1.1600000000         0.5877852523         3.0308591817        -0.0352382818
        1.1650000000         0.1564344650         2.7996400357         0.6296349604
        1.1700000000        -0.3090169944         2.1164571127         3.8210265233
        1.1750000000        -0.7071067812         1.8909394940         1.6934321481
        1.1800000000        -0.9510565163         1.7435705858         0.6961222847
        1.1850000000        -0.9876883406         1.7207502444        -0.1682129303
        1.1900000000        -0.8090169944         1.8303119743        -0.1017256061
        1.1950000000        -0.4539904997         2.0362746658        -0.1017256061
        1.2000000000        -0.0000000000         2.5000000000        -3.6920411143
        1.2050000000         0.4539904997         2.9571327047        -2.2958073055
        1.2100000000         0.8090169944         3.1572639000        -0.9660608210
        1.2150000000         0.9876883406         3.2639333772         0.1642236908
        1.2200000000         0.9510565163         3.2417021085        -0.1017256061
        1.2250000000         0.7071067812         3.0983027394         0.3636856635
        1.2300000000         0.3090169944         2.8793414515        -0.2347002545
        1.2350000000        -0.1564344650         2.1986723655         2.0923560934
        1.2400000000        -0.5877852523         1.9603434247         2.7572293357
        1.2450000000        -0.8910065242         1.7805733430         1.2945082027
        1.2500000000        -1.0000000000         1.7130372892         0.2971983393
        1.2550000000        -0.8910065242         1.7805733430        -0.3011875787
        1.2600000000        -0.5877852523         1.9603434247        -1.1655227937
        1.2650000000        -0.1564344650         2.1986723655        -3.4925791416
        1.2700000000         0.3090169944         2.8793414515        -1.6974213875
        1.2750000000         0.7071067812         3.0983027394        -1.0325481452
        1.2800000000         0.9510565163         3.2417021085        -0.5006495514
        1.2850000000         0.9876883406         3.2639333772         0.6296349604
        1.2900000000         0.8090169944         3.1572639000         0.2307110151
        1.2950000000         0.4539904997         2.9571327047        -0.1682129303
        1.3000000000         0.0000000000         2.5000000000         0.2971983393
        1.3050000000        -0.4539904997         2.0362746658         3.6880518749
        1.3100000000        -0.8090169944         1.8303119743         1.8928941207
        1.3150000000        -0.9876883406         1.7207502444         0.8290969331
        1.3200000000        -0.9510565163         1.7435705858        -0.1682129303
        1.3250000000        -0.7071067812         1.8909394940        -0.3011875787
