% f = 3.5 Hz  gain = 5.8846 (15.39 dB)  phase = -42.17 deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.1650000000        -0.4679298143         2.0284528961         1.8264067965
        0.1700000000        -0.5620833779         1.9750805477         1.5604574996
        0.1750000000        -0.6494480483         1.9246831746         1.0285589058
        0.1800000000        -0.7289686274         1.8780415382         0.0312490424
        0.1850000000        -0.7996846585         1.8359179472        -2.6282439267
        0.1900000000        -0.8607420270         1.7990363891        -1.4979594148
        0.1950000000        -0.9114032766         1.7680605124        -2.4952692782
        0.2000000000        -0.9510565163         1.7435705858        -3.0271678720
        0.2050000000        -0.9792228106         1.7260409947        -3.0936551963
        0.2100000000        -0.9955619646         1.7158201427        -3.1601425205
        0.2150000000        -0.9998766325         1.7131146850        -3.8915030870
        0.2200000000        -0.9921147013         1.7179797644        -3.8250157628
        0.2250000000        -0.9723699204         1.7303163537        -4.5563763293
        0.2300000000        -0.9408807690         1.7498760127        -4.5563763293
        0.2350000000        -0.8980275758         1.7762725099        -4.6228636535
        0.2400000000        -0.8443279255         1.8089990149        -4.8223256262
        0.2450000000        -0.7804304073         1.8474490831        -4.5563763293
        0.2500000000        -0.7071067812         1.8909394940        -4.5563763293
        0.2550000000        -0.6252426563         1.9387331417        -4.1574523839
        0.2600000000        -0.5358267950         1.9900605320        -5.2877368957
        0.2650000000        -0.4399391699         2.0441388971        -4.4898890050
        0.2700000000        -0.3387379202         2.1001883934        -4.3569143566
        0.2750000000        -0.2334453639         2.1574452379        -4.4898890050
        0.2800000000        -0.1253332336         2.2151719203        -4.0909650597
        0.2850000000        -0.0157073173         2.5000000000        -3.9579904112
        0.2900000000         0.0941083133         2.7676852050        -3.7585284385
        0.2950000000         0.2027872954         2.8236272254        -3.0936551963
        0.3000000000         0.3090169944         2.8793414515        -2.6947312509
        0.3050000000         0.4115143586         2.9341222636        -1.6309340633
        0.3100000000         0.5090414158         2.9872346227        -0.4341622272
        0.3150000000         0.6004202253         3.0379230220         0.4301729877
        0.3200000000         0.6845471059         3.0854233029         0.0312490424
        0.3250000000         0.7604059656         3.1289775705        -0.0352382818
        0.3300000000         0.8270805743         3.1678522020        -0.1017256061
        0.3350000000         0.8837656301         3.2013585674         2.2918180661
        0.3400000000         0.9297764859         3.2288756300         3.7545391991
        0.3450000000         0.9645574185         3.2498730988         2.0923560934
        0.3500000000         0.9876883406         3.2639333772         3.8875138475
        0.3550000000         0.9988898750         3.2707703164         4.4194124413
        0.3600000000         0.9980267284         3.2702428333         3.4221025779
        0.3650000000         0.9851093262         3.2623618584         4.0869758202
        0.3700000000         0.9602936857         3.2472897924         4.6188744140
        0.3750000000         0.9238795325         3.2253325351         4.0204884960
        0.3800000000         0.8763066800         3.1969250269         4.8183363867
        0.3850000000         0.8181497174         3.1626119156         4.3529251171
        0.3900000000         0.7501110696         3.1230253157         4.4194124413
        0.3950000000         0.6730125135         3.0788616369         4.7518490625
        0.4000000000         0.5877852523         3.0308591817         4.3529251171
        0.4050000000         0.4954586684         2.9797777721         4.6188744140
        0.4100000000         0.3971478906         2.9263811706         4.2199504687
        0.4150000000         0.2940403252         2.8714226129         4.3529251171
        0.4200000000         0.1873813146         2.8156334211         4.0204884960
        0.4250000000         0.0784590957         2.7597144312         3.8875138475
        0.4300000000        -0.0314107591         2.5000000000         3.8875138475
        0.4350000000        -0.1409012319         2.2069235587         3.6880518749
        0.4400000000        -0.2486898872         2.1492200585         3.1561532810
        0.4450000000        -0.3534748438         2.0920898323         2.0923560934
        0.4500000000        -0.4539904997         2.0362746658         1.6934321481
        0.4550000000        -0.5490228180         1.9825413270         1.0285589058
        0.4600000000        -0.6374239897         1.9316709524         0.4301729877
        0.4650000000        -0.7181262978         1.8844454767        -0.1017256061
        0.4700000000        -0.7901550124         1.8416310007        -0.8330861726
        0.4750000000        -0.8526401644         1.8039582940        -2.7612185751
        0.4800000000        -0.9048270525         1.7721010271        -1.9633706844
        0.4850000000        -0.9460853588         1.7466527894        -3.0271678720
        0.4900000000        -0.9759167619         1.7281044005        -3.3596044932
        0.4950000000        -0.9939609555         1.7168233479        -3.0936551963
        0.5000000000        -1.0000000000         1.7130372892        -3.8915030870
        0.5050000000        -0.9939609555         1.7168233479        -3.8250157628
        0.5100000000        -0.9759167619         1.7281044005        -4.3569143566
        0.5150000000        -0.9460853588         1.7466527894        -4.2239397081
        0.5200000000        -0.9048270525         1.7721010271        -4.7558383019
        0.5250000000        -0.8526401644         1.8039582940        -4.6893509777
        0.5300000000        -0.7901550124         1.8416310007        -4.3569143566
        0.5350000000        -0.7181262978         1.8844454767        -4.5563763293
        0.5400000000        -0.6374239897         1.9316709524        -4.3569143566
        0.5450000000        -0.5490228180         1.9825413270        -4.8223256262
        0.5500000000        -0.4539904997         2.0362746658        -4.4898890050
        0.5550000000        -0.3534748438         2.0920898323        -4.1574523839
        0.5600000000        -0.2486898872         2.1492200585        -4.4234016808
        0.5650000000        -0.1409012319         2.2069235587        -4.0909650597
        0.5700000000        -0.0314107591         2.5000000000        -4.0244777354
        0.5750000000         0.0784590957         2.7597144312        -3.6255537901
        0.5800000000         0.1873813146         2.8156334211        -3.0271678720
        0.5850000000         0.2940403252         2.8714226129        -2.2958073055
        0.5900000000         0.3971478906         2.9263811706        -1.0325481452
        0.5950000000         0.4954586684         2.9797777721        -0.1682129303
        0.6000000000         0.5877852523         3.0308591817         0.1642236908
        0.6050000000         0.6730125135         3.0788616369         0.0312490424
        0.6100000000         0.7501110696         3.1230253157        -0.1017256061
        0.6150000000         0.8181497174         3.1626119156         0.0977363666
        0.6200000000         0.8763066800         3.1969250269         1.8928941207
        0.6250000000         0.9238795325         3.2253325351         3.5550772264
        0.6300000000         0.9602936857         3.2472897924         2.2253307419
        0.6350000000         0.9851093262         3.2623618584         3.6215645506
        0.6400000000         0.9980267284         3.2702428333         4.2199504687
        0.6450000000         0.9988898750         3.2707703164         3.4221025779
        0.6500000000         0.9876883406         3.2639333772         4.3529251171
        0.6550000000         0.9645574185         3.2498730988         4.2864377929
        0.6600000000         0.9297764859         3.2288756300         4.3529251171
        0.6650000000         0.8837656301         3.2013585674         4.8183363867
        0.6700000000         0.8270805743         3.1678522020         4.3529251171
        0.6750000000         0.7604059656         3.1289775705         4.7518490625
        0.6800000000         0.6845471059         3.0854233029         4.4858997656
        0.6850000000         0.6004202253         3.0379230220         4.4858997656
        0.6900000000         0.5090414158         2.9872346227         4.7518490625
        0.6950000000         0.4115143586         2.9341222636         4.4194124413
        0.7000000000         0.3090169944         2.8793414515         4.2199504687
        0.7050000000         0.2027872954         2.8236272254         4.3529251171
        0.7100000000         0.0941083133         2.7676852050         3.7545391991
        0.7150000000        -0.0157073173         2.5000000000         3.9540011718
        0.7200000000        -0.1253332336         2.2151719203         3.2891279295
        0.7250000000        -0.2334453639         2.1574452379         3.1561532810
        0.7300000000        -0.3387379202         2.1001883934         2.1588434176
        0.7350000000        -0.4399391699         2.0441388971         1.8264067965
        0.7400000000        -0.5358267950         1.9900605320         1.0950462300
        0.7450000000        -0.6252426563         1.9387331417         0.6296349604
        0.7500000000        -0.7071067812         1.8909394940        -0.1017256061
        0.7550000000        -0.7804304073         1.8474490831        -2.5617566025
        0.7600000000        -0.8443279255         1.8089990149        -1.6974213875
        0.7650000000        -0.8980275758         1.7762725099        -2.3622946298
        0.7700000000        -0.9408807690         1.7498760127        -2.6947312509
        0.7750000000        -0.9723699204         1.7303163537        -3.2266298447
        0.7800000000        -0.9921147013         1.7179797644        -2.8277058994
        0.7850000000        -0.9998766325         1.7131146850        -3.6255537901
        0.7900000000        -0.9955619646         1.7158201427        -3.7585284385
        0.7950000000        -0.9792228106         1.7260409947        -4.2239397081
        0.8000000000        -0.9510565163         1.7435705858        -4.2904270323
        0.8050000000        -0.9114032766         1.7680605124        -3.9579904112
        0.8100000000        -0.8607420270         1.7990363891        -4.6228636535
        0.8150000000        -0.7996846585         1.8359179472        -4.5563763293
        0.8200000000        -0.7289686274         1.8780415382        -4.2904270323
        0.8250000000        -0.6494480483         1.9246831746        -4.5563763293
        0.8300000000        -0.5620833779         1.9750805477        -4.0909650597
        0.8350000000        -0.4679298143         2.0284528961        -4.9553002746
        0.8400000000        -0.3681245527         2.0840180670        -4.1574523839
        0.8450000000        -0.2638730500         2.1410065233        -4.2904270323
        0.8500000000        -0.1564344650         2.1986723655        -4.1574523839
        0.8550000000        -0.0471064507         2.5000000000        -3.7585284385
        0.8600000000         0.0627905195         2.7517546318        -3.8915030870
        0.8650000000         0.1719291003         2.8076370292        -3.0271678720
        0.8700000000         0.2789911060         2.8634868738        -1.7639087117
        0.8750000000         0.3826834324         2.9186082380        -1.2320101179
        0.8800000000         0.4817536741         2.9722736910        -0.4341622272
        0.8850000000         0.5750052520         3.0237324998         0.0312490424
        0.8900000000         0.6613118653         3.0722215934         0.2971983393
        0.8950000000         0.7396310950         3.1169795818        -0.1017256061
        0.9000000000         0.8090169944         3.1572639000         0.0312490424
        0.9050000000         0.8686315144         3.1923708180         2.6242546872
        0.9100000000         0.9177546257         3.2216576190         2.8237166599
        0.9150000000         0.9557930148         3.2445657558         2.0258687692
        0.9200000000         0.9822872507         3.2606433421         3.8875138475
        0.9250000000         0.9969173337         3.2695650249         3.7545391991
        0.9300000000         0.9995065604         3.2711472503         3.4885899022
        0.9350000000         0.9900236577         3.2653572377         4.2199504687
        0.9400000000         0.9685831611         3.2523146097         4.2199504687
        0.9450000000         0.9354440308         3.2322854836         4.2199504687
        0.9500000000         0.8910065242         3.2056697258         4.4858997656
        0.9550000000         0.8358073614         3.1729828196         4.4194124413
        0.9600000000         0.7705132428         3.1348342480         4.9513110352
        0.9650000000         0.6959127966         3.0919043981         4.4194124413
        0.9700000000         0.6129070537         3.0449217890         4.3529251171
        0.9750000000         0.5224985647         2.9946420198         4.3529251171
        0.9800000000         0.4257792916         2.9418293414         4.1534631444
        0.9850000000         0.3239174182         2.8872412904         4.2199504687
        0.9900000000         0.2181432414         2.8316164412         3.9540011718
        0.9950000000         0.1097343111         2.7756650655         3.9540011718
        1.0000000000         0.0000000000         2.5000000000         3.8875138475
        1.0050000000        -0.1097343111         2.2234154447         3.6215645506
        1.0100000000        -0.2181432414         2.1656799488         3.0896659568
        1.0150000000        -0.3239174182         2.1083115500         2.4247927145
        1.0200000000        -0.4257792916         2.0520433282         2.0923560934
        1.0250000000        -0.5224985647         1.9976358739         1.4939701754
        1.0300000000        -0.6129070537         1.9458674696         0.6296349604
        1.0350000000        -0.6959127966         1.8975213858        -0.1682129303
        1.0400000000        -0.7705132428         1.8533701190        -2.4952692782
        1.0450000000        -0.8358073614         1.8141566710        -1.1655227937
        1.0500000000        -0.8910065242         1.7805733430        -2.1628326571
        1.0550000000        -0.9354440308         1.7532389651        -3.0271678720
        1.0600000000        -0.9685831611         1.7326759472        -3.0271678720
        1.0650000000        -0.9900236577         1.7192889112        -3.4925791416
        1.0700000000        -0.9995065604         1.7133468401        -3.4260918174
        1.0750000000        -0.9969173337         1.7149705670        -3.7585284385
        1.0800000000        -0.9822872507         1.7241269842        -3.9579904112
        1.0850000000        -0.9557930148         1.7406306406        -4.3569143566
        1.0900000000        -0.9177546257         1.7641525409        -4.2904270323
        1.0950000000        -0.8686315144         1.7942351472        -4.2904270323
        1.1000000000        -0.8090169944         1.8303119743        -4.6228636535
        1.1050000000        -0.7396310950         1.8717298680        -4.6228636535
        1.1100000000        -0.6613118653         1.9177720745        -4.5563763293
        1.1150000000        -0.5750052520         1.9676804839        -4.4234016808
        1.1200000000        -0.4817536741         2.0206758563        -4.0244777354
        1.1250000000        -0.3826834324         2.0759753083        -4.6893509777
        1.1300000000        -0.2789911060         2.1328067585        -4.0909650597
        1.1350000000        -0.1719291003         2.1904203624        -4.1574523839
        1.1400000000        -0.0627905195         2.2480971885        -4.2904270323
        1.1450000000         0.0471064507         2.5000000000        -3.6255537901
        1.1500000000         0.1564344650         2.7996400357        -3.4925791416
        1.1550000000         0.2638730500         2.8555363209        -2.7612185751
        1.1600000000         0.3681245527         2.9108056324        -1.7639087117
        1.1650000000         0.4679298143         2.9647245975        -0.8995734968
        1.1700000000         0.5620833779         3.0165452092        -0.0352382818
        1.1750000000         0.6494480483         3.0655053742         0.3636856635
        1.1800000000         0.7289686274         3.1108424843         0.0977363666
        1.1850000000         0.7996846585         3.1518101217        -0.3011875787
        1.1900000000         0.8607420270         3.1876976909         0.8290969331
        1.1950000000         0.9114032766         3.2178523478         3.5550772264
        1.2000000000         0.9510565163         3.2417021085         2.5577673630
        1.2050000000         0.9792228106         3.2587785493         3.5550772264
        1.2100000000         0.9955619646         3.2687371788         3.8210265233
        1.2150000000         0.9998766325         3.2713734748         3.6215645506
        1.2200000000         0.9921147013         3.2666328401         3.9540011718
        1.2250000000         0.9723699204         3.2546133150         4.0204884960
        1.2300000000         0.9408807690         3.2355607227         4.0869758202
        1.2350000000         0.8980275758         3.2098568262         4.6853617383
        1.2400000000         0.8443279255         3.1780018565         4.4858997656
        1.2450000000         0.7804304073         3.1405932686         4.4194124413
        1.2500000000         0.7071067812         3.0983027394         4.4194124413
        1.2550000000         0.6252426563         3.0518532532         4.6188744140
        1.2600000000         0.5358267950         3.0019977367         4.6188744140
        1.2650000000         0.4399391699         2.9495002193         4.2864377929
        1.2700000000         0.3387379202         2.8951200179         4.4858997656
        1.2750000000         0.2334453639         2.8395990521         4.0869758202
        1.2800000000         0.1253332336         2.7836521078         4.2199504687
        1.2850000000         0.0157073173         2.5000000000         3.7545391991
        1.2900000000        -0.0941083133         2.2316521430         3.8875138475
        1.2950000000        -0.2027872954         2.1739220931         3.6215645506
        1.3000000000        -0.3090169944         2.1164571127         2.7572293357
        1.3050000000        -0.4115143586         2.0599857041         2.0923560934
        1.3100000000        -0.5090414158         2.0052650649         1.6934321481
        1.3150000000        -0.6004202253         1.9530716581         0.8955842573
        1.3200000000        -0.6845471059         1.9041889348        -0.3011875787
        1.3250000000        -0.7604059656         1.8593920109        -2.4287819540
        1.3300000000        -0.8270805743         1.8194293500        -1.2320101179
        1.3350000000        -0.8837656301         1.7850018667        -2.4287819540
        1.3400000000        -0.9297764859         1.7567403054        -3.0936551963
        1.3450000000        -0.9645574185         1.7351822165        -2.6947312509
        1.3500000000        -0.9876883406         1.7207502444        -3.4260918174
        1.3550000000        -0.9988898750         1.7137336574        -3.2266298447
        1.3600000000        -0.9980267284         1.7142749751        -4.0244777354
        1.3650000000        -0.9851093262         1.7223631579        -4.0244777354
        1.3700000000        -0.9602936857         1.7378341401        -4.4898890050
        1.3750000000        -0.9238795325         1.7603786435        -4.2904270323
        1.3800000000        -0.8763066800         1.7895563810        -4.5563763293
        1.3850000000        -0.8181497174         1.8248151085        -4.6893509777
        1.3900000000        -0.7501110696         1.8655126400        -4.4234016808
        1.3950000000        -0.6730125135         1.9109399112        -4.5563763293
        1.4000000000        -0.5877852523         1.9603434247        -4.5563763293
        1.4050000000        -0.4954586684         2.0129458198        -4.3569143566
        1.4100000000        -0.3971478906         2.0679637772        -4.4234016808
        1.4150000000        -0.2940403252         2.1246229040        -4.1574523839
        1.4200000000        -0.1873813146         2.1821695872        -3.4925791416
        1.4250000000        -0.0784590957         2.2398800427        -3.9579904112
        1.4300000000         0.0314107591         2.5000000000        -3.5590664659
        1.4350000000         0.1409012319         2.7916444105        -3.6920411143
        1.4400000000         0.2486898872         2.8475730271        -2.5617566025
        1.4450000000         0.3534748438         2.9029755103        -1.9633706844
        1.4500000000         0.4539904997         2.9571327047        -1.1655227937
        1.4550000000         0.5490228180         3.0092995438        -0.4341622272
        1.4600000000         0.6374239897         3.0587151888         0.4301729877
        1.4650000000         0.7181262978         3.1046161547        -0.1682129303
        1.4700000000         0.7901550124         3.1462525727        -0.1017256061
        1.4750000000         0.8526401644         3.1829074307         1.2945082027
        1.4800000000         0.9048270525         3.2139182322         3.2226406053
        1.4850000000         0.9460853588         3.2387000226         1.7599194723
        1.4900000000         0.9759167619         3.2567682606         3.5550772264
        1.4950000000         0.9939609555         3.2677596459         3.6215645506
        1.5000000000         1.0000000000         3.2714488936         3.7545391991
        1.5050000000         0.9939609555         3.2677596459         3.8875138475
        1.5100000000         0.9759167619         3.2567682606         4.6188744140
        1.5150000000         0.9460853588         3.2387000226         4.1534631444
        1.5200000000         0.9048270525         3.2139182322         4.7518490625
        1.5250000000         0.8526401644         3.1829074307         4.5523870898
        1.5300000000         0.7901550124         3.1462525727         4.2199504687
        1.5350000000         0.7181262978         3.1046161547         4.5523870898
        1.5400000000         0.6374239897         3.0587151888         4.4194124413
        1.5450000000         0.5490228180         3.0092995438         4.6188744140
        1.5500000000         0.4539904997         2.9571327047         4.5523870898
        1.5550000000         0.3534748438         2.9029755103         4.2199504687
        1.5600000000         0.2486898872         2.8475730271         4.2199504687
        1.5650000000         0.1409012319         2.7916444105         4.0869758202
        1.5700000000         0.0314107591         2.5000000000         3.6215645506
        1.5750000000        -0.0784590957         2.2398800427         3.8875138475
        1.5800000000        -0.1873813146         2.1821695872         3.2226406053
        1.5850000000        -0.2940403252         2.1246229040         2.8237166599
        1.5900000000        -0.3971478906         2.0679637772         2.1588434176
        1.5950000000        -0.4954586684         2.0129458198         1.5604574996
        1.6000000000        -0.5877852523         1.9603434247         0.6296349604
        1.6050000000        -0.6730125135         1.9109399112         0.1642236908
        1.6100000000        -0.7501110696         1.8655126400        -2.3622946298
        1.6150000000        -0.8181497174         1.8248151085        -1.5644467391
        1.6200000000        -0.8763066800         1.7895563810        -2.2293199813
        1.6250000000        -0.9238795325         1.7603786435        -2.6947312509
        1.6300000000        -0.9602936857         1.7378341401        -2.6947312509
        1.6350000000        -0.9851093262         1.7223631579        -3.0936551963
        1.6400000000        -0.9980267284         1.7142749751        -3.5590664659
        1.6450000000        -0.9988898750         1.7137336574        -3.7585284385
        1.6500000000        -0.9876883406         1.7207502444        -3.7585284385
        1.6550000000        -0.9645574185         1.7351822165        -4.0244777354
        1.6600000000        -0.9297764859         1.7567403054        -4.6228636535
        1.6650000000        -0.8837656301         1.7850018667        -4.3569143566
        1.6700000000        -0.8270805743         1.8194293500        -4.7558383019
        1.6750000000        -0.7604059656         1.8593920109        -4.6893509777
        1.6800000000        -0.6845471059         1.9041889348        -4.4234016808
        1.6850000000        -0.6004202253         1.9530716581        -4.5563763293
        1.6900000000        -0.5090414158         2.0052650649        -4.1574523839
        1.6950000000        -0.4115143586         2.0599857041        -4.6893509777
        1.7000000000        -0.3090169944         2.1164571127        -4.2904270323
        1.7050000000        -0.2027872954         2.1739220931        -3.8915030870
        1.7100000000        -0.0941083133         2.2316521430        -3.9579904112
        1.7150000000         0.0157073173         2.5000000000        -3.4925791416
        1.7200000000         0.1253332336         2.7836521078        -3.8250157628
        1.7250000000         0.2334453639         2.8395990521        -2.6947312509
        1.7300000000         0.3387379202         2.8951200179        -1.8303960360
        1.7350000000         0.4399391699         2.9495002193        -1.0990354695
        1.7400000000         0.5358267950         3.0019977367        -0.1017256061
        1.7450000000         0.6252426563         3.0518532532         0.2307110151
        1.7500000000         0.7071067812         3.0983027394        -0.1682129303
        1.7550000000         0.7804304073         3.1405932686        -0.2347002545
        1.7600000000         0.8443279255         3.1780018565         0.0977363666
        1.7650000000         0.8980275758         3.2098568262         3.9540011718
        1.7700000000         0.9408807690         3.2355607227         2.2253307419
        1.7750000000         0.9723699204         3.2546133150         2.8902039841
        1.7800000000         0.9921147013         3.2666328401         3.6880518749
        1.7850000000         0.9998766325         3.2713734748         3.9540011718
        1.7900000000         0.9955619646         3.2687371788         3.4885899022
        1.7950000000         0.9792228106         3.2587785493         4.4858997656
        1.8000000000         0.9510565163         3.2417021085         4.1534631444
        1.8050000000         0.9114032766         3.2178523478         4.4194124413
        1.8100000000         0.8607420270         3.1876976909         4.5523870898
        1.8150000000         0.7996846585         3.1518101217         4.4858997656
        1.8200000000         0.7289686274         3.1108424843         4.6188744140
        1.8250000000         0.6494480483         3.0655053742         4.3529251171
        1.8300000000         0.5620833779         3.0165452092         4.4858997656
        1.8350000000         0.4679298143         2.9647245975         4.4858997656
        1.8400000000         0.3681245527         2.9108056324         4.4194124413
        1.8450000000         0.2638730500         2.8555363209         4.1534631444
        1.8500000000         0.1564344650         2.7996400357         4.2199504687
        1.8550000000         0.0471064507         2.5000000000         4.0869758202
        1.8600000000        -0.0627905195         2.2480971885         3.8210265233
        1.8650000000        -0.1719291003         2.1904203624         3.3556152537
        1.8700000000        -0.2789911060         2.1328067585         2.5577673630
        1.8750000000        -0.3826834324         2.0759753083         2.4912800388
        1.8800000000        -0.4817536741         2.0206758563         1.3609955269
        1.8850000000        -0.5750052520         1.9676804839         0.7626096089
        1.8900000000        -0.6613118653         1.9177720745        -0.0352382818
        1.8950000000        -0.7396310950         1.8717298680        -2.0963453329
        1.9000000000        -0.8090169944         1.8303119743        -1.0990354695
        1.9050000000        -0.8686315144         1.7942351472        -2.2958073055
        1.9100000000        -0.9177546257         1.7641525409        -2.9606805478
        1.9150000000        -0.9557930148         1.7406306406        -2.6947312509
        1.9200000000        -0.9822872507         1.7241269842        -3.4925791416
        1.9250000000        -0.9969173337         1.7149705670        -3.4260918174
        1.9300000000        -0.9995065604         1.7133468401        -3.8915030870
        1.9350000000        -0.9900236577         1.7192889112        -3.9579904112
        1.9400000000        -0.9685831611         1.7326759472        -4.2239397081
        1.9450000000        -0.9354440308         1.7532389651        -4.0909650597
        1.9500000000        -0.8910065242         1.7805733430        -4.6893509777
        1.9550000000        -0.8358073614         1.8141566710        -4.4234016808
        1.9600000000        -0.7705132428         1.8533701190        -4.8223256262
        1.9650000000        -0.6959127966         1.8975213858        -4.4234016808
        1.9700000000        -0.6129070537         1.9458674696        -4.5563763293
        1.9750000000        -0.5224985647         1.9976358739        -4.2904270323
        1.9800000000        -0.4257792916         2.0520433282        -4.1574523839
        1.9850000000        -0.3239174182         2.1083115500        -4.3569143566
        1.9900000000        -0.2181432414         2.1656799488        -3.8915030870
        1.9950000000        -0.1097343111         2.2234154447        -4.0909650597
        2.0000000000        -0.0000000000         2.5000000000        -3.8915030870
        2.0050000000         0.1097343111         2.7756650655        -3.5590664659
        2.0100000000         0.2181432414         2.8316164412        -3.3596044932
        2.0150000000         0.3239174182         2.8872412904        -2.0963453329
        2.0200000000         0.4257792916         2.9418293414        -1.1655227937
        2.0250000000         0.5224985647         2.9946420198        -0.3011875787
        2.0300000000         0.6129070537         3.0449217890         0.2307110151
        2.0350000000         0.6959127966         3.0919043981         0.0977363666
        2.0400000000         0.7705132428         3.1348342480         0.0312490424
        2.0450000000         0.8358073614         3.1729828196        -0.1017256061
        2.0500000000         0.8910065242         3.2056697258         3.1561532810
        2.0550000000         0.9354440308         3.2322854836         2.9566913084
        2.0600000000         0.9685831611         3.2523146097         2.2918180661
        2.0650000000         0.9900236577         3.2653572377         3.5550772264
        2.0700000000         0.9995065604         3.2711472503         4.0204884960
        2.0750000000         0.9969173337         3.2695650249         3.5550772264
        2.0800000000         0.9822872507         3.2606433421         4.4194124413
        2.0850000000         0.9557930148         3.2445657558         4.0869758202
        2.0900000000         0.9177546257         3.2216576190         4.4194124413
        2.0950000000         0.8686315144         3.1923708180         4.8183363867
        2.1000000000         0.8090169944         3.1572639000         4.3529251171
        2.1050000000         0.7396310950         3.1169795818         4.4194124413
        2.1100000000         0.6613118653         3.0722215934         4.3529251171
        2.1150000000         0.5750052520         3.0237324998         4.4858997656
        2.1200000000         0.4817536741         2.9722736910         4.4858997656
        2.1250000000         0.3826834324         2.9186082380         4.2199504687
        2.1300000000         0.2789911060         2.8634868738         4.2864377929
        2.1350000000         0.1719291003         2.8076370292         4.2199504687
        2.1400000000         0.0627905195         2.7517546318         3.6880518749
        2.1450000000        -0.0471064507         2.5000000000         3.6880518749
        2.1500000000        -0.1564344650         2.1986723655         3.6215645506
        2.1550000000        -0.2638730500         2.1410065233         3.0231786326
        2.1600000000        -0.3681245527         2.0840180670         2.6907420115
        2.1650000000        -0.4679298143         2.0284528961         2.1588434176
        2.1700000000        -0.5620833779         1.9750805477         1.4274828511
        2.1750000000        -0.6494480483         1.9246831746         0.6296349604
        2.1800000000        -0.7289686274         1.8780415382        -0.7001115241
        2.1850000000        -0.7996846585         1.8359179472        -2.2958073055
        2.1900000000        -0.8607420270         1.7990363891        -1.5644467391
        2.1950000000        -0.9114032766         1.7680605124        -2.3622946298
        2.2000000000        -0.9510565163         1.7435705858        -2.9606805478
        2.2050000000        -0.9792228106         1.7260409947        -3.1601425205
        2.2100000000        -0.9955619646         1.7158201427        -3.3596044932
        2.2150000000        -0.9998766325         1.7131146850        -3.7585284385
        2.2200000000        -0.9921147013         1.7179797644        -4.0244777354
        2.2250000000        -0.9723699204         1.7303163537        -4.0244777354
        2.2300000000        -0.9408807690         1.7498760127        -4.2239397081
        2.2350000000        -0.8980275758         1.7762725099        -4.4898890050
        2.2400000000        -0.8443279255         1.8089990149        -4.1574523839
        2.2450000000        -0.7804304073         1.8474490831        -4.5563763293
        2.2500000000        -0.7071067812         1.8909394940        -4.6893509777
        2.2550000000        -0.6252426563         1.9387331417        -4.4234016808
        2.2600000000        -0.5358267950         1.9900605320        -4.5563763293
        2.2650000000        -0.4399391699         2.0441388971        -4.0909650597
        2.2700000000        -0.3387379202         2.1001883934        -4.4898890050
        2.2750000000        -0.2334453639         2.1574452379        -4.2239397081
        2.2800000000        -0.1253332336         2.2151719203        -3.4925791416
        2.2850000000        -0.0157073173         2.5000000000        -4.1574523839
        2.2900000000         0.0941083133         2.7676852050        -3.5590664659
        2.2950000000         0.2027872954         2.8236272254        -2.9606805478
        2.3000000000         0.3090169944         2.8793414515        -1.8968833602
