% f = 0.50 Hz  gain = 7.2637 (17.22 dB)  phase = -9.53 deg
Time[s]              Vcmd[V]              Vc[V]                Omega[rad/s]
        0.4700000000         0.4480028841         2.9538778191         3.2951117887
        0.4750000000         0.4486128002         2.9542092014         3.0956498160
        0.4800000000         0.4491120278         2.9544804726         2.8961878433
        0.4850000000         0.4495004437         2.9546915486         2.9626751675
        0.4900000000         0.4497779522         2.9548423640         3.2286244644
        0.4950000000         0.4499444846         2.9549328719         3.1621371402
        0.5000000000         0.4500000000         2.9549630443         3.2951117887
        0.5050000000         0.4499444846         2.9549328719         3.1621371402
        0.5100000000         0.4497779522         2.9548423640         3.2951117887
        0.5150000000         0.4495004437         2.9546915486         2.6302385464
        0.5200000000         0.4491120278         2.9544804726         2.9626751675
        0.5250000000         0.4486128002         2.9542092014         3.2951117887
        0.5300000000         0.4480028841         2.9538778191         3.1621371402
        0.5350000000         0.4472824300         2.9534864284         2.9626751675
        0.5400000000         0.4464516156         2.9530351505         3.4280864371
        0.5450000000         0.4455106460         2.9525241251         2.9626751675
        0.5500000000         0.4444597533         2.9519535104         2.8961878433
        0.5550000000         0.4432991968         2.9513234829         3.2951117887
        0.5600000000         0.4420292628         2.9506342372         3.2951117887
        0.5650000000         0.4406502648         2.9498859862         3.1621371402
        0.5700000000         0.4391625429         2.9490789609         3.4280864371
        0.5750000000         0.4375664642         2.9482134099         3.2286244644
        0.5800000000         0.4358624225         2.9472896000         2.8961878433
        0.5850000000         0.4340508383         2.9463078154         3.1621371402
        0.5900000000         0.4321321586         2.9452683578         3.2951117887
        0.5950000000         0.4301068567         2.9441715465         3.0956498160
        0.6000000000         0.4279754323         2.9430177178         3.2286244644
        0.6050000000         0.4257384115         2.9418072250         3.2951117887
        0.6100000000         0.4233963460         2.9405404385         3.0291624918
        0.6150000000         0.4209498139         2.9392177452         3.0956498160
        0.6200000000         0.4183994186         2.9378395485         3.2286244644
        0.6250000000         0.4157457896         2.9364062683         3.2951117887
        0.6300000000         0.4129895816         2.9349183403         3.1621371402
        0.6350000000         0.4101314745         2.9333762162         3.2951117887
        0.6400000000         0.4071721736         2.9317803635         3.1621371402
        0.6450000000         0.4041124091         2.9301312650         3.0956498160
        0.6500000000         0.4009529359         2.9284294187         3.4280864371
        0.6550000000         0.3976945335         2.9266753377         3.2286244644
        0.6600000000         0.3943380060         2.9248695498         3.0956498160
        0.6650000000         0.3908841815         2.9230125971         3.1621371402
        0.6700000000         0.3873339122         2.9211050363         3.1621371402
        0.6750000000         0.3836880740         2.9191474377         3.2286244644
        0.6800000000         0.3799475665         2.9171403856         2.8961878433
        0.6850000000         0.3761133126         2.9150844776         3.1621371402
        0.6900000000         0.3721862584         2.9129803246         3.0291624918
        0.6950000000         0.3681673728         2.9108285503         3.0956498160
        0.7000000000         0.3640576475         2.9086297912         3.1621371402
        0.7050000000         0.3598580963         2.9063846959         3.0956498160
        0.7100000000         0.3555697556         2.9040939253         3.0956498160
        0.7150000000         0.3511936833         2.9017581520         2.7632131949
        0.7200000000         0.3467309592         2.8993780600         3.4945737614
        0.7250000000         0.3421826845         2.8969543446         3.0291624918
        0.7300000000         0.3375499813         2.8944877119         3.0291624918
        0.7350000000         0.3328339927         2.8919788789         2.8961878433
        0.7400000000         0.3280358823         2.8894285724         2.8297005191
        0.7450000000         0.3231568340         2.8868375297         2.9626751675
        0.7500000000         0.3181980515         2.8842064975         3.1621371402
        0.7550000000         0.3131607585         2.8815362320         2.7632131949
        0.7600000000         0.3080461977         2.8788274985         2.8961878433
        0.7650000000         0.3028556311         2.8760810710         2.5637512222
        0.7700000000         0.2975903394         2.8732977321         2.6967258706
        0.7750000000         0.2922516217         2.8704782725         2.6302385464
        0.7800000000         0.2868407954         2.8676234908         2.5637512222
        0.7850000000         0.2813591954         2.8647341932         2.6967258706
        0.7900000000         0.2758081741         2.8618111931         2.6302385464
        0.7950000000         0.2701891014         2.8588553108         2.5637512222
        0.8000000000         0.2645033635         2.8558673735         2.3642892495
        0.8050000000         0.2587523634         2.8528482144         2.3642892495
        0.8100000000         0.2529375200         2.8497986730         2.4972638980
        0.8150000000         0.2470602681         2.8467195945         2.2978019253
        0.8200000000         0.2411220577         2.8436118295         2.4307765737
        0.8250000000         0.2351243541         2.8404762336         2.4972638980
        0.8300000000         0.2290686371         2.8373136675         2.2313146010
        0.8350000000         0.2229564008         2.8341249963         2.3642892495
        0.8400000000         0.2167891533         2.8309110895         2.0318526284
        0.8450000000         0.2105684164         2.8276728204         2.3642892495
        0.8500000000         0.2042957249         2.8244110660         2.2313146010
        0.8550000000         0.1979726264         2.8211267068         1.8988779799
        0.8600000000         0.1916006812         2.8178206263         2.0318526284
        0.8650000000         0.1851814614         2.8144937109         1.8988779799
        0.8700000000         0.1787165508         2.8111468494         2.0318526284
        0.8750000000         0.1722075446         2.8077809332         2.0318526284
        0.8800000000         0.1656560487         2.8043968552         2.0983399526
        0.8850000000         0.1590636797         2.8009955106         1.7659033315
        0.8900000000         0.1524320641         2.7975777955         2.0318526284
        0.8950000000         0.1457628382         2.7941446075         2.0318526284
        0.9000000000         0.1390576475         2.7906968452         1.4334667103
        0.9050000000         0.1323181464         2.7872354076         1.8323906557
        0.9100000000         0.1255459977         2.7837611943         1.4999540346
        0.9150000000         0.1187428725         2.7802751051         1.8323906557
        0.9200000000         0.1119104492         2.7767780395         1.6994160072
        0.9250000000         0.1050504137         2.7732708970         1.4999540346
        0.9300000000         0.0981644586         2.7697545762         1.5664413588
        0.9350000000         0.0912542829         2.7662299751         1.6994160072
        0.9400000000         0.0843215916         2.7626979905         1.4999540346
        0.9450000000         0.0773680951         2.7591595182         1.3669793861
        0.9500000000         0.0703955093         2.7556154521         1.5664413588
        0.9550000000         0.0634055544         2.7520666848         1.2340047376
        0.9600000000         0.0563999551         2.5000000000         0.9680554407
        0.9650000000         0.0493804400         2.5000000000         1.1675174134
        0.9700000000         0.0423487410         2.5000000000         0.8350807923
        0.9750000000         0.0353065931         2.5000000000         0.9680554407
        0.9800000000         0.0282557338         2.5000000000         0.4361568469
        0.9850000000         0.0211979028         2.5000000000         0.1702075500
        0.9900000000         0.0141348416         2.5000000000         0.1037202258
        0.9950000000         0.0070682928         2.5000000000        -0.0957417469
        1.0000000000         0.0000000000         2.5000000000         0.1702075500
        1.0050000000        -0.0070682928         2.5000000000        -0.1622290711
        1.0100000000        -0.0141348416         2.5000000000        -0.0292544227
        1.0150000000        -0.0211979028         2.5000000000        -0.0292544227
        1.0200000000        -0.0282557338         2.5000000000        -0.1622290711
        1.0250000000        -0.0353065931         2.5000000000         0.1702075500
        1.0300000000        -0.0423487410         2.5000000000        -0.0292544227
        1.0350000000        -0.0493804400         2.5000000000        -0.1622290711
        1.0400000000        -0.0563999551         2.5000000000         0.6356188196
        1.0450000000        -0.0634055544         2.2477750358        -0.2287163953
        1.0500000000        -0.0703955093         2.2441114734        -0.2287163953
        1.0550000000        -0.0773680951         2.2404528779         0.1037202258
        1.0600000000        -0.0843215916         2.2368001703         0.2366948742
        1.0650000000        -0.0912542829         2.2331542734        -0.0292544227
        1.0700000000        -0.0981644586         2.2295161115        -0.1622290711
        1.0750000000        -0.1050504137         2.2258866100        -0.1622290711
        1.0800000000        -0.1119104492         2.2222666953        -0.0292544227
        1.0850000000        -0.1187428725         2.2186572943        -0.4946656922
        1.0900000000        -0.1255459977         2.2150593348        -1.6249502041
        1.0950000000        -0.1323181464         2.2114737445        -1.2260262587
        1.1000000000        -0.1390576475         2.2079014512        -1.0930516103
        1.1050000000        -0.1457628382         2.2043433822        -1.2260262587
        1.1100000000        -0.1524320641         2.2008004646        -1.2260262587
        1.1150000000        -0.1590636797         2.1972736245        -1.0930516103
        1.1200000000        -0.1656560487         2.1937637867        -1.3590009072
        1.1250000000        -0.1722075446         2.1902718752        -1.1595389345
        1.1300000000        -0.1787165508         2.1867988119        -1.2260262587
        1.1350000000        -0.1851814614         2.1833455169        -1.3590009072
        1.1400000000        -0.1916006812         2.1799129084        -1.3590009072
        1.1450000000        -0.1979726264         2.1765019017        -1.0265642861
        1.1500000000        -0.2042957249         2.1731134099        -1.2260262587
        1.1550000000        -0.2105684164         2.1697483425        -1.0930516103
        1.1600000000        -0.2167891533         2.1664076062        -1.1595389345
        1.1650000000        -0.2229564008         2.1630921037        -1.1595389345
        1.1700000000        -0.2290686371         2.1598027340        -1.2925135830
        1.1750000000        -0.2351243541         2.1565403920        -0.8935896376
        1.1800000000        -0.2411220577         2.1533059678        -1.4919755556
        1.1850000000        -0.2470602681         2.1501003469        -1.3590009072
        1.1900000000        -0.2529375200         2.1469244099        -1.7579248526
        1.1950000000        -0.2587523634         2.1437790315        -1.4919755556
        1.2000000000        -0.2645033635         2.1406650812        -1.9573868252
        1.2050000000        -0.2701891014         2.1375834221        -1.4254882314
        1.2100000000        -0.2758081741         2.1345349113        -1.8908995010
        1.2150000000        -0.2813591954         2.1315203991        -1.5584628799
        1.2200000000        -0.2868407954         2.1285407287        -1.8908995010
        1.2250000000        -0.2922516217         2.1255967365        -1.6914375283
        1.2300000000        -0.2975903394         2.1226892509        -1.6249502041
        1.2350000000        -0.3028556311         2.1198190926        -1.5584628799
        1.2400000000        -0.3080461977         2.1169870742        -1.6249502041
        1.2450000000        -0.3131607585         2.1141939997        -1.8244121768
        1.2500000000        -0.3181980515         2.1114406643        -2.1568487979
        1.2550000000        -0.3231568340         2.1087278541        -2.4227980948
        1.2600000000        -0.3280358823         2.1060563458        -2.0238741495
        1.2650000000        -0.3328339927         2.1034269062        -2.2233361221
        1.2700000000        -0.3375499813         2.1008402924        -1.8908995010
        1.2750000000        -0.3421826845         2.0982972508        -1.8908995010
        1.2800000000        -0.3467309592         2.0957985173        -1.8908995010
        1.2850000000        -0.3511936833         2.0933448168        -2.0238741495
        1.2900000000        -0.3555697556         2.0909368629        -2.1568487979
        1.2950000000        -0.3598580963         2.0885753578        -2.2233361221
        1.3000000000        -0.3640576475         2.0862609917        -2.2898234464
        1.3050000000        -0.3681673728         2.0839944427        -2.2233361221
        1.3100000000        -0.3721862584         2.0817763763        -2.6887473917
        1.3150000000        -0.3761133126         2.0796074454        -2.3563107706
        1.3200000000        -0.3799475665         2.0774882900        -2.2898234464
        1.3250000000        -0.3836880740         2.0754195365        -2.2233361221
        1.3300000000        -0.3873339122         2.0734017981        -2.2898234464
        1.3350000000        -0.3908841815         2.0714356737        -2.4227980948
        1.3400000000        -0.3943380060         2.0695217484        -2.4892854190
        1.3450000000        -0.3976945335         2.0676605928        -2.2898234464
        1.3500000000        -0.4009529359         2.0658527630        -2.3563107706
        1.3550000000        -0.4041124091         2.0640987999        -2.4227980948
        1.3600000000        -0.4071721736         2.0623992296        -2.6887473917
        1.3650000000        -0.4101314745         2.0607545624        -2.1568487979
        1.3700000000        -0.4129895816         2.0591652934        -2.4227980948
        1.3750000000        -0.4157457896         2.0576319016        -2.4892854190
        1.3800000000        -0.4183994186         2.0561548499        -2.5557727433
        1.3850000000        -0.4209498139         2.0547345849        -2.2898234464
        1.3900000000        -0.4233963460         2.0533715368        -2.6887473917
        1.3950000000        -0.4257384115         2.0520661189        -2.6887473917
        1.4000000000        -0.4279754323         2.0508187278        -2.5557727433
        1.4050000000        -0.4301068567         2.0496297427        -2.4227980948
        1.4100000000        -0.4321321586         2.0484995257        -2.5557727433
        1.4150000000        -0.4340508383         2.0474284215        -2.8217220402
        1.4200000000        -0.4358624225         2.0464167568        -3.0211840129
        1.4250000000        -0.4375664642         2.0454648409        -2.7552347160
        1.4300000000        -0.4391625429         2.0445729649        -2.8217220402
        1.4350000000        -0.4406502648         2.0437414018        -2.8882093644
        1.4400000000        -0.4420292628         2.0429704065        -2.8882093644
        1.4450000000        -0.4432991968         2.0422602155        -2.7552347160
        1.4500000000        -0.4444597533         2.0416110468        -3.2206459855
        1.4550000000        -0.4455106460         2.0410230997        -2.6887473917
        1.4600000000        -0.4464516156         2.0404965550        -3.0211840129
        1.4650000000        -0.4472824300         2.0400315746        -2.8217220402
        1.4700000000        -0.4480028841         2.0396283016        -2.8882093644
        1.4750000000        -0.4486128002         2.0392868601        -3.1541586613
        1.4800000000        -0.4491120278         2.0390073553        -3.0876713371
        1.4850000000        -0.4495004437         2.0387898734        -3.1541586613
        1.4900000000        -0.4497779522         2.0386344812        -2.8882093644
        1.4950000000        -0.4499444846         2.0385412267        -2.8882093644
        1.5000000000        -0.4500000000         2.0385101387        -2.9546966886
        1.5050000000        -0.4499444846         2.0385412267        -3.0876713371
        1.5100000000        -0.4497779522         2.0386344812        -3.0211840129
        1.5150000000        -0.4495004437         2.0387898734        -3.3536206340
        1.5200000000        -0.4491120278         2.0390073553        -2.8882093644
        1.5250000000        -0.4486128002         2.0392868601        -3.3536206340
        1.5300000000        -0.4480028841         2.0396283016        -3.0876713371
        1.5350000000        -0.4472824300         2.0400315746        -3.4201079582
        1.5400000000        -0.4464516156         2.0404965550        -3.2871333098
        1.5450000000        -0.4455106460         2.0410230997        -3.2206459855
        1.5500000000        -0.4444597533         2.0416110468        -3.1541586613
        1.5550000000        -0.4432991968         2.0422602155        -3.8855192278
        1.5600000000        -0.4420292628         2.0429704065        -3.4865952824
        1.5650000000        -0.4406502648         2.0437414018        -3.3536206340
        1.5700000000        -0.4391625429         2.0445729649        -3.4201079582
        1.5750000000        -0.4375664642         2.0454648409        -3.6195699309
        1.5800000000        -0.4358624225         2.0464167568        -3.0211840129
        1.5850000000        -0.4340508383         2.0474284215        -3.5530826067
        1.5900000000        -0.4321321586         2.0484995257        -3.5530826067
        1.5950000000        -0.4301068567         2.0496297427        -3.2871333098
        1.6000000000        -0.4279754323         2.0508187278        -3.4201079582
        1.6050000000        -0.4257384115         2.0520661189        -3.4865952824
        1.6100000000        -0.4233963460         2.0533715368        -3.0876713371
        1.6150000000        -0.4209498139         2.0547345849        -3.7525445794
        1.6200000000        -0.4183994186         2.0561548499        -3.4865952824
        1.6250000000        -0.4157457896         2.0576319016        -3.2206459855
        1.6300000000        -0.4129895816         2.0591652934        -3.2206459855
        1.6350000000        -0.4101314745         2.0607545624        -3.1541586613
        1.6400000000        -0.4071721736         2.0623992296        -3.2206459855
        1.6450000000        -0.4041124091         2.0640987999        -3.4865952824
        1.6500000000        -0.4009529359         2.0658527630        -3.2206459855
        1.6550000000        -0.3976945335         2.0676605928        -3.0211840129
        1.6600000000        -0.3943380060         2.0695217484        -3.4865952824
        1.6650000000        -0.3908841815         2.0714356737        -3.4201079582
        1.6700000000        -0.3873339122         2.0734017981        -3.2206459855
        1.6750000000        -0.3836880740         2.0754195365        -3.0876713371
        1.6800000000        -0.3799475665         2.0774882900        -3.0211840129
        1.6850000000        -0.3761133126         2.0796074454        -2.9546966886
        1.6900000000        -0.3721862584         2.0817763763        -3.2206459855
        1.6950000000        -0.3681673728         2.0839944427        -3.2206459855
        1.7000000000        -0.3640576475         2.0862609917        -3.1541586613
        1.7050000000        -0.3598580963         2.0885753578        -3.4865952824
        1.7100000000        -0.3555697556         2.0909368629        -3.0211840129
        1.7150000000        -0.3511936833         2.0933448168        -2.9546966886
        1.7200000000        -0.3467309592         2.0957985173        -3.2206459855
        1.7250000000        -0.3421826845         2.0982972508        -3.0211840129
        1.7300000000        -0.3375499813         2.1008402924        -3.0211840129
        1.7350000000        -0.3328339927         2.1034269062        -2.9546966886
        1.7400000000        -0.3280358823         2.1060563458        -2.7552347160
        1.7450000000        -0.3231568340         2.1087278541        -2.7552347160
        1.7500000000        -0.3181980515         2.1114406643        -2.6887473917
        1.7550000000        -0.3131607585         2.1141939997        -2.6887473917
        1.7600000000        -0.3080461977         2.1169870742        -2.5557727433
        1.7650000000        -0.3028556311         2.1198190926        -2.6222600675
        1.7700000000        -0.2975903394         2.1226892509        -3.0211840129
        1.7750000000        -0.2922516217         2.1255967365        -2.4227980948
        1.7800000000        -0.2868407954         2.1285407287        -2.5557727433
        1.7850000000        -0.2813591954         2.1315203991        -2.7552347160
        1.7900000000        -0.2758081741         2.1345349113        -2.1568487979
        1.7950000000        -0.2701891014         2.1375834221        -2.6887473917
        1.8000000000        -0.2645033635         2.1406650812        -2.2898234464
        1.8050000000        -0.2587523634         2.1437790315        -2.8882093644
        1.8100000000        -0.2529375200         2.1469244099        -2.2898234464
        1.8150000000        -0.2470602681         2.1501003469        -2.4227980948
        1.8200000000        -0.2411220577         2.1533059678        -2.0238741495
        1.8250000000        -0.2351243541         2.1565403920        -2.2233361221
        1.8300000000        -0.2290686371         2.1598027340        -2.4227980948
        1.8350000000        -0.2229564008         2.1630921037        -1.6249502041
        1.8400000000        -0.2167891533         2.1664076062        -2.1568487979
        1.8450000000        -0.2105684164         2.1697483425        -1.9573868252
        1.8500000000        -0.2042957249         2.1731134099        -2.6887473917
        1.8550000000        -0.1979726264         2.1765019017        -1.8244121768
        1.8600000000        -0.1916006812         2.1799129084        -2.0238741495
        1.8650000000        -0.1851814614         2.1833455169        -1.7579248526
        1.8700000000        -0.1787165508         2.1867988119        -1.6249502041
        1.8750000000        -0.1722075446         2.1902718752        -1.8244121768
        1.8800000000        -0.1656560487         2.1937637867        -1.6249502041
        1.8850000000        -0.1590636797         2.1972736245        -2.0238741495
        1.8900000000        -0.1524320641         2.2008004646        -1.3590009072
        1.8950000000        -0.1457628382         2.2043433822        -1.6914375283
        1.9000000000        -0.1390576475         2.2079014512        -1.5584628799
        1.9050000000        -0.1323181464         2.2114737445        -1.4254882314
        1.9100000000        -0.1255459977         2.2150593348        -1.4254882314
        1.9150000000        -0.1187428725         2.2186572943        -1.4919755556
        1.9200000000        -0.1119104492         2.2222666953        -1.2260262587
        1.9250000000        -0.1050504137         2.2258866100        -1.5584628799
        1.9300000000        -0.0981644586         2.2295161115        -1.2260262587
        1.9350000000        -0.0912542829         2.2331542734        -1.1595389345
        1.9400000000        -0.0843215916         2.2368001703        -1.3590009072
        1.9450000000        -0.0773680951         2.2404528779        -0.9600769618
        1.9500000000        -0.0703955093         2.2441114734        -1.0930516103
        1.9550000000        -0.0634055544         2.2477750358        -1.0930516103
        1.9600000000        -0.0563999551         2.5000000000        -0.7606149892
        1.9650000000        -0.0493804400         2.5000000000        -0.8271023134
        1.9700000000        -0.0423487410         2.5000000000        -0.5611530165
        1.9750000000        -0.0353065931         2.5000000000        -0.1622290711
        1.9800000000        -0.0282557338         2.5000000000        -0.1622290711
        1.9850000000        -0.0211979028         2.5000000000         0.1702075500
        1.9900000000        -0.0141348416         2.5000000000         0.0372329016
        1.9950000000        -0.0070682928         2.5000000000        -0.0292544227
        2.0000000000        -0.0000000000         2.5000000000         0.2366948742
        2.0050000000         0.0070682928         2.5000000000        -0.1622290711
        2.0100000000         0.0141348416         2.5000000000        -0.0292544227
        2.0150000000         0.0211979028         2.5000000000        -0.1622290711
        2.0200000000         0.0282557338         2.5000000000        -0.0292544227
        2.0250000000         0.0353065931         2.5000000000         0.1702075500
        2.0300000000         0.0423487410         2.5000000000         0.1037202258
        2.0350000000         0.0493804400         2.5000000000        -0.1622290711
        2.0400000000         0.0563999551         2.5000000000        -0.1622290711
        2.0450000000         0.0634055544         2.7520666848        -0.2287163953
        2.0500000000         0.0703955093         2.7556154521         0.3696695227
        2.0550000000         0.0773680951         2.7591595182         0.0372329016
        2.0600000000         0.0843215916         2.7626979905         0.1702075500
        2.0650000000         0.0912542829         2.7662299751         0.1702075500
        2.0700000000         0.0981644586         2.7697545762        -0.1622290711
        2.0750000000         0.1050504137         2.7732708970         0.0372329016
        2.0800000000         0.1119104492         2.7767780395        -0.0957417469
        2.0850000000         0.1187428725         2.7802751051         0.3031821985
        2.0900000000         0.1255459977         2.7837611943         1.0345427650
        2.0950000000         0.1323181464         2.7872354076         1.0345427650
        2.1000000000         0.1390576475         2.7906968452         0.9015681165
        2.1050000000         0.1457628382         2.7941446075         1.2340047376
        2.1100000000         0.1524320641         2.7975777955         1.0345427650
        2.1150000000         0.1590636797         2.8009955106         1.0345427650
        2.1200000000         0.1656560487         2.8043968552         1.1675174134
        2.1250000000         0.1722075446         2.8077809332         1.4999540346
        2.1300000000         0.1787165508         2.8111468494         1.2340047376
        2.1350000000         0.1851814614         2.8144937109         1.1675174134
        2.1400000000         0.1916006812         2.8178206263         1.2340047376
        2.1450000000         0.1979726264         2.8211267068         1.0345427650
        2.1500000000         0.2042957249         2.8244110660         1.1675174134
        2.1550000000         0.2105684164         2.8276728204         0.9680554407
        2.1600000000         0.2167891533         2.8309110895         1.2340047376
        2.1650000000         0.2229564008         2.8341249963         1.2340047376
        2.1700000000         0.2290686371         2.8373136675         1.3669793861
        2.1750000000         0.2351243541         2.8404762336         1.3669793861
        2.1800000000         0.2411220577         2.8436118295         1.3004920619
        2.1850000000         0.2470602681         2.8467195945         1.3669793861
        2.1900000000         0.2529375200         2.8497986730         1.4334667103
        2.1950000000         0.2587523634         2.8528482144         1.4999540346
        2.2000000000         0.2645033635         2.8558673735         1.2340047376
        2.2050000000         0.2701891014         2.8588553108         1.5664413588
        2.2100000000         0.2758081741         2.8618111931         1.5664413588
        2.2150000000         0.2813591954         2.8647341932         1.4334667103
        2.2200000000         0.2868407954         2.8676234908         1.7659033315
        2.2250000000         0.2922516217         2.8704782725         1.8988779799
        2.2300000000         0.2975903394         2.8732977321         1.5664413588
        2.2350000000         0.3028556311         2.8760810710         1.6994160072
        2.2400000000         0.3080461977         2.8788274985         1.8323906557
        2.2450000000         0.3131607585         2.8815362320         1.5664413588
        2.2500000000         0.3181980515         2.8842064975         1.8323906557
        2.2550000000         0.3231568340         2.8868375297         1.6329286830
        2.2600000000         0.3280358823         2.8894285724         1.9653653041
        2.2650000000         0.3328339927         2.8919788789         1.8323906557
        2.2700000000         0.3375499813         2.8944877119         1.7659033315
        2.2750000000         0.3421826845         2.8969543446         1.9653653041
        2.2800000000         0.3467309592         2.8993780600         1.8323906557
        2.2850000000         0.3511936833         2.9017581520         2.0318526284
        2.2900000000         0.3555697556         2.9040939253         2.2978019253
        2.2950000000         0.3598580963         2.9063846959         2.4972638980
        2.3000000000         0.3640576475         2.9086297912         2.1648272768
        2.3050000000         0.3681673728         2.9108285503         2.0983399526
        2.3100000000         0.3721862584         2.9129803246         2.2978019253
