% K_lin=8.333100  p_cw=[-3.862900 39.921500 -80.250500]  p_ccw=[3.553400 1.935700 -22.689000]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]
        3.3053948000         0.4961945803         2.9636906013         1.4782173056         0.7220331273         3.6228942971
        3.3104029000         0.4968774229         2.9640248601         1.4884266131         0.7347925146         3.8888435940
        3.3153969000         0.4975580369         2.9643580783         1.4935312668         0.7526556568         4.0218182425
        3.3204307000         0.4982437652         2.9646938514         1.4884266131         0.7679669216         3.8888435940
        3.3254058000         0.4989211910         2.9650256094         1.4833219594         0.7781744314         3.7558689456
        3.3303979000         0.4996006253         2.9653584013         1.4756649788         0.7858300638         3.5564069729
        3.3354399000         0.5002865393         2.9656944179         1.4731126519         0.8036932060         3.4899196487
        3.3404302000         0.5009651110         2.9660268882         1.4858742862         0.8215563482         3.8223562698
        3.3454632000         0.5016491772         2.9663621014         1.4807696325         0.8343157355         3.6893816213
        3.3503983000         0.5023196328         2.9666906945         1.4807696325         0.8521788777         3.6893816213
        3.3553957000         0.5029982445         2.9670233349         1.4756649788         0.8598345101         3.5564069729
        3.3604727000         0.5036873479         2.9673611696         1.4680079982         0.8751457748         3.3569450002
        3.3654103000         0.5043572232         2.9676896274         1.4756649788         0.8930089170         3.5564069729
        3.3704026000         0.5050342111         2.9680216226         1.4833219594         0.9057683043         3.7558689456
        3.3754576000         0.5057193851         2.9683576832         1.4731126519         0.9210795691         3.4899196487
        3.3804630000         0.5063975219         2.9686903429         1.4705603251         0.9287352015         3.4234323244
        3.3853953000         0.5070654489         2.9690180433         1.4807696325         0.9491502211         3.6893816213
        3.3904092000         0.5077441141         2.9693510622         1.4654556714         0.9568058535         3.2904576760
        3.3954025000         0.5084196779         2.9696826094         1.4782173056         0.9797727506         3.6228942971
        3.4003963000         0.5090949965         2.9700140862         1.4705603251         0.9823246281         3.4234323244
        3.4053978000         0.5097710425         2.9703459702         1.4680079982         1.0052915252         3.3569450002
        3.4104191000         0.5104494482         2.9706790630         1.4782173056         1.0257065449         3.6228942971
        3.4153970000         0.5111216769         2.9710091728         1.4731126519         1.0282584224         3.4899196487
        3.4204068000         0.5117978980         2.9713412932         1.4782173056         1.0512253195         3.6228942971
        3.4254476000         0.5124779836         2.9716753622         1.4756649788         1.0588809519         3.5564069729
        3.4304977000         0.5131590017         2.9720099402         1.4731126519         1.0690884617         3.4899196487
        3.4354698000         0.5138291858         2.9723392454         1.4807696325         1.0920553588         3.6893816213
        3.4405611000         0.5145151119         2.9726763369         1.4756649788         1.0997109912         3.5564069729
        3.4454710000         0.5151762873         2.9730013139         1.4756649788         1.1073666236         3.5564069729
        3.4504494000         0.5158463741         2.9733307200         1.4782173056         1.1252297658         3.6228942971
        3.4554171000         0.5165147062         2.9736593129         1.4782173056         1.1430929080         3.6228942971
        3.4604031000         0.5171851841         2.9739890102         1.4756649788         1.1558522953         3.5564069729
        3.4654154000         0.5178588788         2.9743203393         1.4705603251         1.1635079277         3.4234323244
        3.4707809000         0.5185796908         2.9746748965         1.4629033445         1.1788191925         3.2239703518
        3.4754796000         0.5192106210         2.9749852892         1.4782173056         1.1915785797         3.6228942971
        3.4804267000         0.5198746001         2.9753119881         1.4807696325         1.2170973543         3.6893816213
        3.4853805000         0.5205391639         2.9756390235         1.4782173056         1.2222011093         3.6228942971
        3.4904857000         0.5212237086         2.9759759425         1.4756649788         1.2375123740         3.5564069729
        3.4954259000         0.5218858097         2.9763018646         1.4680079982         1.2553755162         3.3569450002
        3.5006115000         0.5225804620         2.9766438623         1.4731126519         1.2604792711         3.4899196487
        3.5054008000         0.5232217187         2.9769596192         1.4756649788         1.2732386584         3.5564069729
        3.5104917000         0.5239030331         2.9772951505         1.4782173056         1.3013093105         3.6228942971
        3.5154268000         0.5245631770         2.9776203049         1.4807696325         1.3064130654         3.6893816213
        3.5204571000         0.5252357309         2.9779516215         1.4756649788         1.3217243302         3.5564069729
        3.5254244000         0.5258995399         2.9782786793         1.4782173056         1.3319318400         3.6228942971
        3.5308564000         0.5266250830         2.9786362092         1.4807696325         1.3497949822         3.6893816213
        3.5354245000         0.5272349396         2.9789367769         1.4858742862         1.3625543695         3.8223562698
        3.5404496000         0.5279054936         2.9792673070         1.4680079982         1.3702100019         3.3569450002
        3.5453984000         0.5285655446         2.9795927087         1.4858742862         1.3906250215         3.8223562698
        3.5505424000         0.5292512921         2.9799308299         1.4756649788         1.4084881638         3.5564069729
        3.5554261000         0.5299020192         2.9802517319         1.4833219594         1.4212475511         3.7558689456
        3.5603873000         0.5305627535         2.9805776171         1.4858742862         1.4365588158         3.8223562698
        3.5653884000         0.5312284755         2.9809060115         1.4858742862         1.4544219580         3.8223562698
        3.5703783000         0.5318923799         2.9812335584         1.4807696325         1.4620775904         3.6893816213
        3.5754534000         0.5325672849         2.9815665829         1.4782173056         1.4773888552         3.6228942971
        3.5804454000         0.5332308089         2.9818940410         1.4884266131         1.4978038748         3.8888435940
        3.5853876000         0.5338873905         2.9822181213         1.4807696325         1.5054595072         3.6893816213
        3.5903796000         0.5345502615         2.9825453547         1.4833219594         1.5156670170         3.7558689456
        3.5954964000         0.5352293633         2.9828806514         1.4705603251         1.5284264043         3.4234323244
        3.6003868000         0.5358780940         2.9832010010         1.4858742862         1.5488414240         3.8223562698
        3.6054299000         0.5365467498         2.9835312389         1.4858742862         1.5616008113         3.8223562698
        3.6104182000         0.5372078086         2.9838577738         1.4756649788         1.5743601986         3.5564069729
        3.6153881000         0.5378661009         2.9841829909         1.4858742862         1.5973270957         3.8223562698
        3.6204456000         0.5385356599         2.9845138236         1.4782173056         1.6075346056         3.6228942971
        3.6254200000         0.5391938857         2.9848391055         1.4807696325         1.6202939929         3.6893816213
        3.6303784000         0.5398496668         2.9851632275         1.4858742862         1.6305015027         3.8223562698
        3.6353890000         0.5405120190         2.9854906462         1.4884266131         1.6509165224         3.8888435940
        3.6403869000         0.5411723588         2.9858171189         1.4858742862         1.6662277871         3.8223562698
        3.6453891000         0.5418329328         2.9861437564         1.4960835936         1.6815390519         4.0883055667
        3.6504566000         0.5425017889         2.9864745390         1.4731126519         1.6891946843         3.4899196487
        3.6553876000         0.5431522986         2.9867962965         1.4909789399         1.7096097039         3.9553309182
        3.6603960000         0.5438126855         2.9871229881         1.4935312668         1.7198172138         4.0218182425
        3.6654361000         0.5444769124         2.9874516288         1.4960835936         1.7453359884         4.0883055667
        3.6704465000         0.5451368869         2.9877782145         1.4833219594         1.7529916207         3.7558689456
        3.6754440000         0.5457948259         2.9881038417         1.4807696325         1.7657510080         3.6893816213
        3.6804290000         0.5464507841         2.9884285370         1.4884266131         1.7810622728         3.8888435940
        3.6854225000         0.5471075249         2.9887536682         1.4807696325         1.7938216601         3.6893816213
        3.6904140000         0.5477636663         2.9890785511         1.4858742862         1.8116848023         3.8223562698
        3.6953995000         0.5484186828         2.9894029253         1.4833219594         1.8193404347         3.7558689456
        3.7003940000         0.5490745445         2.9897277665         1.4858742862         1.8448592093         3.8223562698
        3.7053886000         0.5497300814         2.9900524953         1.4705603251         1.8448592093         3.4234323244
        3.7104340000         0.5503919423         2.9903804058         1.4782173056         1.8627223515         3.6228942971
        3.7154293000         0.5510468903         2.9907049402         1.4884266131         1.8882411261         3.8888435940
        3.7204061000         0.5516990754         2.9910281535         1.4858742862         1.8958967584         3.8223562698
        3.7254178000         0.5523554932         2.9913535130         1.4807696325         1.9061042683         3.6893816213
        3.7304611000         0.5530157044         2.9916808018         1.4909789399         1.9290711654         3.9553309182
        3.7353954000         0.5536613106         2.9920008981         1.4807696325         1.9341749203         3.6893816213
        3.7403976000         0.5543154614         2.9923252788         1.4909789399         1.9622455724         3.9553309182
        3.7453888000         0.5549678326         2.9926488253         1.4756649788         1.9622455724         3.5564069729
        3.7504134000         0.5556242248         2.9929744146         1.4909789399         1.9928681019         3.9553309182
        3.7554046000         0.5562759110         2.9932977179         1.4935312668         2.0056274892         4.0218182425
        3.7603874000         0.5569261594         2.9936203557         1.4731126519         2.0056274892         3.4899196487
        3.7654351000         0.5575845293         2.9939470721         1.5011882474         2.0234906314         4.2212802152
        3.7703930000         0.5582308454         2.9942678545         1.4756649788         2.0464575285         3.5564069729
        3.7754421000         0.5588887024         2.9945944136         1.4833219594         2.0541131609         3.7558689456
        3.7804796000         0.5595446977         2.9949200975         1.4833219594         2.0745281806         3.7558689456
        3.7854395000         0.5601902454         2.9952406420         1.4884266131         2.0923913228         3.8888435940
        3.7904769000         0.5608455320         2.9955660708         1.4909789399         2.1077025875         3.9553309182
        3.7953980000         0.5614853507         2.9958838649         1.4782173056         2.1102544650         3.6228942971
        3.8003963000         0.5621348631         2.9962065215         1.4884266131         2.1383251170         3.8888435940
        3.8053981000         0.5627844834         2.9965292796         1.4884266131         2.1408769945         3.8888435940
        3.8104448000         0.5634395832         2.9968548088         1.4756649788         2.1561882593         3.5564069729
        3.8153911000         0.5640813067         2.9971737384         1.4858742862         2.1766032789         3.8223562698
        3.8203895000         0.5647294436         2.9974959030         1.4858742862         2.1893626662         3.8223562698
        3.8254590000         0.5653864444         2.9978225223         1.4782173056         2.1995701761         3.6228942971
        3.8304382000         0.5660313934         2.9981431981         1.4935312668         2.2199851957         4.0218182425
        3.8354418000         0.5666791541         2.9984653196         1.4782173056         2.2352964605         3.6228942971
        3.8404686000         0.5673295658         2.9987888075         1.4884266131         2.2557114802         3.8888435940
        3.8454616000         0.5679752539         2.9991099939         1.4884266131         2.2684708674         3.8888435940
        3.8504450000         0.5686193523         2.9994304368         1.4858742862         2.2837821322         3.8223562698
        3.8554575000         0.5692668603         2.9997526239         1.4756649788         2.2863340097         3.5564069729
        3.8604429000         0.5699105175         3.0000729423         1.4858742862         2.3118527843         3.8223562698
        3.8654054000         0.5705508710         3.0003916637         1.4807696325         2.3220602941         3.6893816213
        3.8703886000         0.5711935467         3.0007115880         1.4909789399         2.3399234363         3.9553309182
        3.8753940000         0.5718387333         3.0010328097         1.4782173056         2.3526828236         3.6228942971
        3.8803958000         0.5724831026         3.0013536721         1.4807696325         2.3628903334         3.6893816213
        3.8854316000         0.5731314952         3.0016765858         1.4807696325         2.3833053531         3.6893816213
        3.8905008000         0.5737838260         3.0020015095         1.4909789399         2.4011684953         3.9553309182
        3.8954391000         0.5744189620         3.0023179154         1.4756649788         2.4062722502         3.5564069729
        3.9004308000         0.5750606148         3.0026376147         1.4960835936         2.4317910248         4.0883055667
        3.9054304000         0.5757029288         3.0029576907         1.4807696325         2.4368947797         3.6893816213
        3.9104744000         0.5763505871         3.0032804778         1.4884266131         2.4573097994         3.8888435940
        3.9154386000         0.5769876457         3.0035980291         1.4858742862         2.4700691867         3.8223562698
        3.9204210000         0.5776266871         3.0039166156         1.4858742862         2.4879323289         3.8223562698
        3.9255216000         0.5782805223         3.0042426259         1.4884266131         2.4955879613         3.8888435940
        3.9304512000         0.5789120847         3.0045575774         1.4858742862         2.5108992261         3.8223562698
        3.9354055000         0.5795464618         3.0048739787         1.4782173056         2.5262104908         3.6228942971
        3.9403930000         0.5801847355         3.0051923702         1.4884266131         2.5491773879         3.8888435940
        3.9453861000         0.5808233692         3.0055109882         1.4884266131         2.5670405302         3.8888435940
        3.9503987000         0.5814641376         3.0058307185         1.5062929011         2.5849036724         4.3542548636
        3.9553802000         0.5821005732         3.0061483336         1.4833219594         2.5925593047         3.7558689456
        3.9604355000         0.5827460732         3.0064705200         1.4858742862         2.6002149371         3.8223562698
        3.9654465000         0.5833855540         3.0067897494         1.4833219594         2.6231818342         3.7558689456
        3.9704670000         0.5840258846         3.0071094503         1.4960835936         2.6435968539         4.0883055667
        3.9754003000         0.5846547397         3.0074234678         1.4858742862         2.6487006088         3.8223562698
        3.9804029000         0.5852920700         3.0077417640         1.4884266131         2.6691156285         3.8888435940
        3.9854681000         0.5859370074         3.0080639071         1.4884266131         2.6844268933         3.8888435940
        3.9904969000         0.5865769430         3.0083835994         1.4960835936         2.6920825256         4.0883055667
        3.9954341000         0.5872048662         3.0086973366         1.4909789399         2.7201531777         3.9553309182
        4.0004037000         0.5878365533         3.0090130005         1.4884266131         2.7252569326         3.8888435940
        4.0054205000         0.5884738768         3.0093315278         1.4884266131         2.7482238297         3.8888435940
        4.0103978000         0.5891058211         3.0096474130         1.4884266131         2.7558794621         3.8888435940
        4.0153904000         0.5897393462         3.0099641348         1.5062929011         2.7839501142         4.3542548636
        4.0204432000         0.5903801410         3.0102845383         1.4960835936         2.7916057465         4.0883055667
        4.0254047000         0.5910089952         3.0105990178         1.5037405742         2.8094688888         4.2877675394
        4.0303927000         0.5916408464         3.0109150421         1.4909789399         2.8196763986         3.9553309182
        4.0353846000         0.5922728280         3.0112311780         1.4986359205         2.8400914183         4.1547928909
        4.0403848000         0.5929054953         3.0115477033         1.5037405742         2.8605064379         4.2877675394
        4.0454849000         0.5935504260         3.0118704119         1.5088452279         2.8809214576         4.4207421878
        4.0504035000         0.5941720443         3.0121815012         1.4909789399         2.8834733351         3.9553309182
        4.0554675000         0.5948116680         3.0125016482         1.5113975548         2.9115439871         4.4872295121
        4.0603970000         0.5954339417         3.0128131568         1.4986359205         2.9294071293         4.1547928909
        4.0653984000         0.5960649268         3.0131290723         1.5062929011         2.9396146392         4.3542548636
        4.0703953000         0.5966949767         3.0134445658         1.5088452279         2.9498221490         4.4207421878
        4.0754350000         0.5973300509         3.0137626220         1.5011882474         2.9727890461         4.2212802152
        4.0803903000         0.5979541245         3.0140752146         1.5062929011         2.9855484334         4.3542548636
        4.0854959000         0.5985967481         3.0143971462         1.4986359205         3.0085153306         4.1547928909
        4.0903900000         0.5992123895         3.0147056058         1.5216068622         3.0212747179         4.7531788090
        4.0953977000         0.5998419544         3.0150210873         1.4935312668         3.0416897375         4.0218182425
        4.1003968000         0.6004700679         3.0153358876         1.5062929011         3.0595528797         4.3542548636
        4.1054784000         0.6011081676         3.0156557400         1.5037405742         3.0672085121         4.2877675394
        4.1103960000         0.6017253091         3.0159651322         1.5011882474         3.0876235318         4.2212802152
        4.1154320000         0.6023569373         3.0162818331         1.5062929011         3.1003829191         4.3542548636
        4.1203897000         0.6029783767         3.0165934708         1.4858742862         3.1207979388         3.8223562698
        4.1253910000         0.6036049108         3.0169077091         1.5088452279         3.1361092035         4.4207421878
        4.1303899000         0.6042307719         3.0172216557         1.4935312668         3.1463167133         4.0218182425
        4.1354037000         0.6048581243         3.0175363964         1.4986359205         3.1616279781         4.1547928909
        4.1403980000         0.6054826638         3.0178497716         1.4986359205         3.1769392429         4.1547928909
        4.1454473000         0.6061137022         3.0181664543         1.4986359205         3.1999061400         4.1547928909
        4.1503948000         0.6067316483         3.0184766118         1.4960835936         3.2152174047         4.0883055667
        4.1553978000         0.6073561538         3.0187901071         1.5062929011         3.2356324244         4.3542548636
        4.1604993000         0.6079925684         3.0191096277         1.4858742862         3.2483918117         3.8223562698
        4.1654507000         0.6086098846         3.0194196051         1.5037405742         3.2662549539         4.2877675394
        4.1704300000         0.6092303079         3.0197311878         1.4909789399         3.2739105863         3.9553309182
        4.1754292000         0.6098528359         3.0200438729         1.4909789399         3.2892218510         3.9553309182
        4.1804472000         0.6104773267         3.0203575897         1.4909789399         3.3070849933         3.9553309182
        4.1855384000         0.6111105397         3.0206757350         1.4858742862         3.3249481355         3.8223562698
        4.1904399000         0.6117197896         3.0209818850         1.5011882474         3.3428112777         4.2212802152
        4.1954355000         0.6123403629         3.0212937699         1.4909789399         3.3581225424         3.9553309182
        4.2004043000         0.6129572330         3.0216038386         1.5037405742         3.3734338072         4.2877675394
        4.2054746000         0.6135863193         3.0219200939         1.4858742862         3.3887450720         3.8223562698
        4.2103928000         0.6141961622         3.0222267197         1.4909789399         3.4015044592         3.9553309182
        4.2154303000         0.6148204180         3.0225406375         1.4909789399         3.4219194789         3.9553309182
        4.2204038000         0.6154363651         3.0228504223         1.4884266131         3.4346788662         3.8888435940
        4.2254329000         0.6160588161         3.0231635236         1.4909789399         3.4474382535         3.9553309182
        4.2304819000         0.6166833434         3.0234777152         1.4909789399         3.4755089056         3.9553309182
        4.2354621000         0.6172989806         3.0237874795         1.4884266131         3.4780607830         3.8888435940
        4.2404677000         0.6179173770         3.0240986771         1.4935312668         3.5010276801         4.0218182425
        4.2454211000         0.6185289485         3.0244064846         1.4884266131         3.5112351900         3.8888435940
        4.2503950000         0.6191426743         3.0247154209         1.4960835936         3.5342020871         4.0883055667
        4.2555868000         0.6197828834         3.0250377358         1.4807696325         3.5393058420         3.6893816213
        4.2605098000         0.6203895656         3.0253432162         1.5011882474         3.5673764941         4.2212802152
        4.2654870000         0.6210025500         3.0256519142         1.4986359205         3.5775840039         4.1547928909
        4.2703924000         0.6216063202         3.0259560155         1.4884266131         3.5852396363         3.8888435940
        4.2754059000         0.6222230142         3.0262666707         1.5011882474         3.6133102883         4.2212802152
        4.2804141000         0.6228386711         3.0265768484         1.4782173056         3.6184140433         3.6228942971
        4.2854621000         0.6234588305         3.0268893400         1.4935312668         3.6388290629         4.0218182425
        4.2904240000         0.6240680303         3.0271963536         1.4858742862         3.6490365728         3.8223562698
        4.2956944000         0.6247146911         3.0275222944         1.5011882474         3.6771072248         4.2212802152
        4.3004330000         0.6252957362         3.0278152047         1.4960835936         3.6873147347         4.0883055667
        4.3054921000         0.6259156986         3.0281277779         1.4909789399         3.7000741219         3.9553309182
        4.3103990000         0.6265166321         3.0284308007         1.4909789399         3.7204891416         3.9553309182
        4.3154350000         0.6271329892         3.0287416454         1.4986359205         3.7332485289         4.1547928909
        4.3205561000         0.6277593591         3.0290575862         1.4884266131         3.7460079162         3.8888435940
        4.3254378000         0.6283560695         3.0293586102         1.4909789399         3.7562154260         3.9553309182
        4.3304294000         0.6289658314         3.0296662620         1.5037405742         3.7842860781         4.2877675394
        4.3353923000         0.6295717040         3.0299719955         1.4884266131         3.7893898330         3.8888435940
        4.3404291000         0.6301862072         3.0302821287         1.5011882474         3.8123567301         4.2212802152
        4.3455697000         0.6308129675         3.0305984943         1.4935312668         3.8251161174         4.0218182425
        4.3503965000         0.6314010937         3.0308954015         1.4986359205         3.8480830146         4.1547928909
        4.3554083000         0.6320113774         3.0312035381         1.4909789399         3.8582905244         3.9553309182
        4.3604369000         0.6326233131         3.0315125536         1.5062929011         3.8838092990         4.3542548636
        4.3653798000         0.6332244352         3.0318161519         1.5037405742         3.8940168088         4.2877675394
        4.3703904000         0.6338334009         3.0321237557         1.4935312668         3.9118799510         4.0218182425
        4.3753905000         0.6344406991         3.0324305613         1.4909789399         3.9322949707         3.9553309182
        4.3803895000         0.6350474725         3.0327371458         1.5011882474         3.9399506031         4.2212802152
        4.3854243000         0.6356581954         3.0330457704         1.4986359205         3.9578137453         4.1547928909
        4.3904368000         0.6362658184         3.0333528727         1.4986359205         3.9705731326         4.1547928909
        4.3953954000         0.6368665194         3.0336565200         1.4935312668         3.9909881523         4.0218182425
        4.4003983000         0.6374721955         3.0339627259         1.5062929011         4.0114031719         4.3542548636
        4.4054287000         0.6380808040         3.0342704586         1.4884266131         4.0165069269         3.8888435940
        4.4104061000         0.6386826081         3.0345747944         1.5088452279         4.0445775789         4.4207421878
        4.4154032000         0.6392864013         3.0348801798         1.5037405742         4.0547850888         4.2877675394
        4.4204000000         0.6398897644         3.0351853914         1.4960835936         4.0726482310         4.0883055667
        4.4253922000         0.6404921784         3.0354901664         1.5062929011         4.0828557408         4.3542548636
        4.4304031000         0.6410964529         3.0357959264         1.4884266131         4.0981670056         3.8888435940
        4.4353943000         0.6416979568         3.0361003282         1.5165022085         4.1211339027         4.6202041605
        4.4404755000         0.6423099018         3.0364100584         1.4935312668         4.1389970449         4.0218182425
        4.4453975000         0.6429022836         3.0367099299         1.5088452279         4.1619639420         4.4207421878
        4.4504447000         0.6435093347         3.0370172709         1.5088452279         4.1772752068         4.4207421878
        4.4553912000         0.6441038816         3.0373183242         1.5062929011         4.1900345941         4.3542548636
        4.4604137000         0.6447071656         3.0376238450         1.5088452279         4.2053458588         4.4207421878
        4.4653912000         0.6453046484         3.0379264712         1.4960835936         4.2232090010         4.0883055667
        4.4704004000         0.6459055381         3.0382308664         1.5113975548         4.2436240207         4.4872295121
        4.4754054000         0.6465055246         3.0385348475         1.5190545354         4.2512796531         4.6866914847
        4.4803985000         0.6471036863         3.0388379473         1.5062929011         4.2767984277         4.3542548636
        4.4853971000         0.6477021083         3.0391412221         1.5088452279         4.2997653248         4.4207421878
        4.4905002000         0.6483126288         3.0394506730         1.5037405742         4.3150765896         4.2877675394
        4.4954817000         0.6489081997         3.0397525897         1.5139498816         4.3252840994         4.5537168363
        4.5004059000         0.6494965294         3.0400508778         1.4986359205         4.3354916092         4.1547928909
        4.5053913000         0.6500917754         3.0403527149         1.5037405742         4.3610103838         4.2877675394
        4.5104480000         0.6506951271         3.0406587061         1.5011882474         4.3788735260         4.2212802152
        4.5153977000         0.6512853143         3.0409580635         1.5088452279         4.4018404232         4.4207421878
        4.5204007000         0.6518814567         3.0412604842         1.5165022085         4.4145998105         4.6202041605
        4.5253855000         0.6524750300         3.0415616445         1.5011882474         4.4299110752         4.2212802152
        4.5304012000         0.6530718791         3.0418645098         1.5062929011         4.4477742174         4.3542548636
        4.5353915000         0.6536653034         3.0421656799         1.5037405742         4.4656373597         4.2877675394
        4.5404016000         0.6542606781         3.0424678829         1.5062929011         4.4758448695         4.3542548636
        4.5454702000         0.6548625923         3.0427734489         1.5165022085         4.5064673990         4.6202041605
        4.5504631000         0.6554551111         3.0430742882         1.5011882474         4.5243305412         4.2212802152
        4.5553915000         0.6560395801         3.0433710821         1.5165022085         4.5345380510         4.6202041605
        4.5604012000         0.6566332876         3.0436726098         1.5088452279         4.5600568256         4.4207421878
        4.5653915000         0.6572242918         3.0439728071         1.5190545354         4.5677124580         4.6866914847
        4.5703993000         0.6578169626         3.0442738936         1.5011882474         4.5906793551         4.2212802152
        4.5753922000         0.6584074647         3.0445739208         1.5139498816         4.6136462523         4.5537168363
        4.5804523000         0.6590055012         3.0448778194         1.5113975548         4.6238537621         4.4872295121
        4.5854615000         0.6595971120         3.0451784954         1.5190545354         4.6519244142         4.6866914847
        4.5904010000         0.6601800910         3.0454748263         1.5113975548         4.6570281691         4.4872295121
        4.5953920000         0.6607687445         3.0457740835         1.5062929011         4.6799950662         4.3542548636
        4.6004013000         0.6613591481         3.0460742727         1.5139498816         4.6953063310         4.5537168363
        4.6054714000         0.6619563006         3.0463779367         1.5165022085         4.7106175957         4.6202041605
        4.6104460000         0.6625417971         3.0466757156         1.5113975548         4.7335844928         4.4872295121
        4.6153921000         0.6631235383         3.0469716260         1.5190545354         4.7591032674         4.6866914847
        4.6204023000         0.6637124105         3.0472712057         1.5088452279         4.7795182871         4.4207421878
        4.6254673000         0.6643073057         3.0475738926         1.5292638428         4.7922776744         4.9526407816
        4.6304804000         0.6648956911         3.0478733098         1.5139498816         4.8126926941         4.5537168363
        4.6353909000         0.6654716347         3.0481664365         1.5088452279         4.8229002039         4.4207421878
        4.6404793000         0.6660680262         3.0484700129         1.5037405742         4.8433152236         4.2877675394
        4.6454221000         0.6666469450         3.0487647369         1.5190545354         4.8662821207         4.6866914847
        4.6503978000         0.6672293113         3.0490612575         1.5267115159         4.8943527728         4.8861534574
        4.6554215000         0.6678168821         3.0493604700         1.5113975548         4.8969046502         4.4872295121
        4.6604162000         0.6684006488         3.0496577872         1.5139498816         4.9249753023         4.5537168363
        4.6653916000         0.6689817507         3.0499537887         1.5292638428         4.9479421994         4.9526407816
        4.6703997000         0.6695662592         3.0502515672         1.5139498816         4.9632534642         4.5537168363
        4.6753992000         0.6701493506         3.0505486655         1.5241591891         4.9811166064         4.8196661332
        4.6805159000         0.6707456831         3.0508525536         1.5139498816         4.9964278711         4.5537168363
        4.6854479000         0.6713200795         3.0511453044         1.5267115159         5.0040835035         4.8861534574
        4.6904963000         0.6719076148         3.0514447936         1.5369208233         5.0066353810         5.1521027543
        4.6953922000         0.6724769985         3.0517350706         1.5267115159         5.0117391359         4.8861534574
        4.7004075000         0.6730598559         3.0520322579         1.5113975548         5.0015316260         4.4872295121
        4.7053905000         0.6736385457         3.0523273616         1.5241591891         5.0142910133         4.8196661332
        4.7104004000         0.6742199435         3.0526238877         1.5267115159         5.0040835035         4.8861534574
        4.7153855000         0.6747980488         3.0529187758         1.5292638428         4.9913241162         4.9526407816
        4.7203920000         0.6753782194         3.0532147587         1.5165022085         1.0997109912         4.6202041605
        4.7253914000         0.6759571503         3.0535101505         1.5216068622         1.1073666236         4.7531788090
        4.7303916000         0.6765357570         3.0538054181         1.5216068622         1.1175741334         4.7531788090
        4.7353846000         0.6771131140         3.0541000891         1.5318161696         0.0024036839         5.0191281059
        4.7404530000         0.6776987638         3.0543990346         1.5190545354         0.0024036839         4.6866914847
        4.7454153000         0.6782717377         3.0546915505         1.5165022085         0.0024036839         4.6202041605
        4.7503923000         0.6788459949         3.0549847623         1.5241591891         0.0024036839         4.8196661332
        4.7553983000         0.6794231797         3.0552795099         1.5496824576         0.0100593162         5.4845393755
        4.7604006000         0.6799995183         3.0555738664         1.5241591891         0.0024036839         4.8196661332
        4.7653999000         0.6805750917         3.0558678731         1.5241591891         0.0151630711         4.8196661332
        4.7704750000         0.6811589628         3.0561661602         1.5318161696         0.0381299683         5.0191281059
        4.7754732000         0.6817335637         3.0564597524         1.5318161696         0.0483374781         5.0191281059
        4.7804042000         0.6823000274         3.0567492269         1.5292638428         0.0713043752         4.9526407816
        4.7854016000         0.6828737014         3.0570424265         1.5292638428         0.0942712724         4.9526407816
        4.7904494000         0.6834527338         3.0573384061         1.5216068622         0.1095825371         4.7531788090
        4.7953964000         0.6840197866         3.0576283023         1.5420254771         0.1376531892         5.2850774028
        4.8003900000         0.6845917620         3.0579207555         1.5267115159         0.1504125765         4.8861534574
        4.8053910000         0.6851641629         3.0582134669         1.5343684965         0.1733794736         5.0856154301
        4.8104071000         0.6857378674         3.0585068857         1.5292638428         0.1912426158         4.9526407816
        4.8153994000         0.6863084271         3.0587987366         1.5241591891         0.2091057580         4.8196661332
        4.8204311000         0.6868830627         3.0590927132         1.5394731502         0.2371764101         5.2185900786
        4.8253993000         0.6874500254         3.0593828046         1.5267115159         0.2524876748         4.8861534574
        4.8304046000         0.6880207985         3.0596748860         1.5267115159         0.2677989396         4.8861534574
        4.8354495000         0.6885956569         3.0599690989         1.5190545354         0.2805583269         4.6866914847
        4.8404488000         0.6891648928         3.0602604746         1.5241591891         0.3035252240         4.8196661332
        4.8454361000         0.6897323388         3.0605509743         1.5343684965         0.3315958761         5.0856154301
        4.8504065000         0.6902974408         3.0608403138         1.5318161696         0.3443552634         5.0191281059
        4.8554010000         0.6908648590         3.0611308792         1.5241591891         0.3724259154         4.8196661332
        4.8604010000         0.6914324761         3.0614215865         1.5267115159         0.3775296703         4.8861534574
        4.8653948000         0.6919989637         3.0617117554         1.5165022085         0.4056003224         4.6202041605
        4.8704958000         0.6925771722         3.0620079693         1.5190545354         0.4158078322         4.6866914847
        4.8753915000         0.6931316913         3.0622920864         1.5292638428         0.4464303617         4.9526407816
        4.8804157000         0.6937003391         3.0625834823         1.5292638428         0.4617416265         4.9526407816
        4.8853966000         0.6942636596         3.0628721881         1.5292638428         0.4847085236         4.9526407816
        4.8904110000         0.6948303395         3.0631626557         1.5369208233         0.5051235433         5.1521027543
        4.8953907000         0.6953926713         3.0634509341         1.5139498816         0.5127791757         4.5537168363
        4.9004398000         0.6959624057         3.0637430478         1.5343684965         0.5408498277         5.0856154301
        4.9054766000         0.6965303160         3.0640342665         1.5216068622         0.5638167248         4.7531788090
        4.9104137000         0.6970865618         3.0643195430         1.5216068622         0.5740242347         4.7531788090
        4.9153971000         0.6976475988         3.0646073158         1.5241591891         0.5918873769         4.8196661332
